,age_dependency_ratio_normalized,ages_65_and_older_percentage_normalized,agricultproductstotal-export_value_base_price_normalized,agricultproductstotal-import_value_base_period_price_normalized,annual_co_emissions_per_country_normalized,births_per_1000_normalized,co_emissions_per_capita_international_normalized,daily_per_capita_fat_supply_normalized,daily_per_capita_protein_supply_normalized,daily_per_capita_supply_of_calories_normalized,deaths_per_1000_normalized,democracy_scores_normalized,exports_of_goods_and_services_percentage_of_gdp_normalized,fertility_rate_normalized,food_excl_fish-export_value_base_price_normalized,food_excl_fish-import_value_base_period_price_normalized,gross_capital_formation_normalized,historical_gov_spending_gdp_normalized,imports_of_goods_and_services_percentage_of_gdp_normalized,infant_mortality_per_1000_normalized,life_expectancy_female_normalized,life_expectancy_male_normalized,life_expectancy_normalized,military_expenditure_as_share_of_gdp_normalized,population_estimates_and_projections_normalized,pupil-teacher_ratio_processed,rural_population_percentage_normalized,share_of_a_countrys_population_that_is_not_born_within_the_country_normalized,surface_area_sq_km,trade_as_share_of_gdp_normalized,young_pregnancies_normalized,gdp_in_15_years
Afghanistan : 1980,1.31376377689,0.409563201149,,,0.000114556859462,1.84305354633,0.000130123617437,0.00330185645952,0.00575783993417,0.0056638705401,1.84305354633,0.609759689253,,2.00132244116,,,,,,2.07625,0.655859613111,0.675830079528,0.666105318981,,0.00240960323861,,1.38864294979,0.000253260117623,652860.0,,2.19483023659,
Afghanistan : 1981,1.34418358713,0.410250501037,,,0.000132825763779,1.80862866037,0.00019229844719,0.00351767229016,0.0057647679025,0.00566952425296,1.80862866037,0.645581091494,,2.03204586321,,,,,,2.08236808237,0.662388455331,0.683120543143,0.672992763503,,0.00233421135133,,1.39413867672,,652860.0,,2.22626896272,
Afghanistan : 1982,1.37204861501,0.408669596465,,,0.000142180341744,1.79224030668,0.00020208143882,0.00365894196404,0.00574385249904,0.00565470286589,1.79224030668,0.642149085294,,2.04879170281,,,,,,2.08333333333,0.669857826725,0.691039577018,0.680673493108,,0.00224133122693,,1.39874427962,,652860.0,,2.25682453842,
Afghanistan : 1983,1.39750077847,0.403236726077,,,0.000169137766152,1.82778805135,0.000260470931444,0.00373639849962,0.00580890318928,0.00575140879893,1.82778805135,0.690709429068,,2.06830605175,,,,,,2.0843537415,0.678811142655,0.70029625633,0.689774245525,,0.00214096268166,,1.40254293024,,652860.0,,2.29027302596,
Afghanistan : 1984,1.42285743247,0.391845139727,,,0.000183556216231,1.84133151975,0.000316355583676,0.00365708175569,0.0056097596417,0.00556094817341,1.84133151975,0.692795650863,,2.08734578376,,,,,,2.08555399719,0.688149696771,0.709832392727,0.699211627371,,0.00204583363848,,1.40655518149,,652860.0,,2.31966920118,
Afghanistan : 1985,1.4516934687,0.372596116553,,,0.000221724661065,1.83434427637,0.000412647650487,0.00363251924356,0.00538009613102,0.0054325832917,1.83434427637,0.660175538988,,2.10550597156,,,,,,2.08513708514,0.698307092964,0.719664573216,0.709201783486,,0.00196571177411,,1.41061953701,0.0002620154676,652860.0,,2.34494650905,
Afghanistan : 1986,1.47002245908,0.375900780384,,,0.000195256875571,1.82342868786,0.000359878669477,0.00370612910064,0.00519822072926,0.00540568578014,1.82342868786,0.688155293517,,2.12836530657,,,,,,2.07396449704,0.708515986228,0.729250321919,0.719091484119,,0.00190041885938,,1.41478609824,,652860.0,,2.36800110846,
Afghanistan : 1987,1.48304508252,0.377354788558,,,0.000187789205295,1.82061611881,0.000356089124021,0.0032440901702,0.00606659679878,0.00612067630443,1.82061611881,0.683890456668,,2.15589451981,,,,,,2.05295007564,0.719246993816,0.739750697836,0.729708583878,,0.00184985719652,,1.41872093141,,652860.0,,2.38776511079,
Afghanistan : 1988,1.49465802124,0.375931883028,,,0.000165581634075,1.84625758063,0.000293585164163,0.00334654084933,0.00559525559188,0.00563788984396,1.84625758063,0.756860218925,,2.19090193632,,,,,,2.0262345679,0.730400334158,0.75084498714,0.740841180203,,0.00182221729042,,1.42310674438,,652860.0,,2.42066032265,
Afghanistan : 1989,1.5111157056,0.370240760837,,,0.000156533451943,1.87483816958,0.000284670493903,0.00393368750885,0.0054139952175,0.00552235859891,1.87483816958,0.747180893648,,2.23871599523,,,,,,1.99058084772,0.741016652314,0.761629161399,0.751548352954,,0.00182681478288,36.4055786133,1.42702563059,,652860.0,,2.45006584343,
Afghanistan : 1990,1.53943283393,0.359101265338,,,0.000150161028222,1.89641844911,0.000234675678213,0.0037101427945,0.0052745523162,0.00519650841345,1.89641844911,0.745407637049,,2.29101948671,,,,,,1.95063694268,0.751209457946,0.772233718678,0.761951949226,,0.00186812357879,41.2096481323,1.43116653875,0.000209230781472,652860.0,,2.47551166256,
Afghanistan : 1991,1.54194123428,0.357046711669,,,0.000137922681167,1.94133234036,0.000236082912319,0.00321230425021,0.00479757081765,0.00465275090483,1.94133234036,0.748852004099,,2.36051972816,,,,,,1.90499194847,0.760699776474,0.781809544711,0.771483322173,,0.00195037155073,,1.43530659087,,652860.0,,2.49878852831,
Afghanistan : 1992,1.54796894979,0.35526745877,,,6.48817691961e-05,1.98885511577,7.73245698821e-05,0.00298016792476,0.00442516163728,0.00428683481517,1.98885511577,0.894561130251,,2.43466520867,,,,,,1.85714285714,0.769494849302,0.790567887561,0.780255459124,,0.00206720792399,,1.43890762313,,652860.0,,2.51853129142,
Afghanistan : 1993,1.55918196744,0.354204836347,,,6.20453844236e-05,2.02209474209,7.61353686855e-05,0.00257341786923,0.00457472302519,0.00431207697622,2.02209474209,0.860867439594,,2.51676756392,,,,,,1.81505728314,0.777324290531,0.799033449088,0.78841880274,,0.00220018236789,48.6715316772,1.44299313798,,652860.0,,2.55115695879,
Afghanistan : 1994,1.57150607538,0.354515900265,,,5.94676850409e-05,2.05669249887,7.6707705289e-05,0.00248500074441,0.00437749247269,0.00408901470473,2.05669249887,0.859460823548,,2.59066613026,,,,,,1.77722772277,0.783163696975,0.805508399888,0.794585132482,,0.00232513710186,57.912940979,1.44691537902,,652860.0,,2.58902899048,
Afghanistan : 1995,1.57969889765,0.357013483868,,,5.59863809412e-05,2.09856815395,7.72200772201e-05,0.0031295893203,0.00420629260102,0.00412319498419,2.09856815395,0.855078066355,,2.66288209703,,,,,,1.75,0.7888374546,0.810720316839,0.800024941316,,0.0024260287621,,1.45123125083,0.000182328460558,652860.0,,2.63644782712,
Afghanistan : 1996,1.60855677802,0.351625997114,,,5.1586750594e-05,2.12752934752,7.70119368502e-05,0.00298761056504,0.00429822128907,0.00409579220133,2.12752934752,0.768176684511,,2.72155181816,,,,,,1.7406779661,0.79301548784,0.814052785675,0.803773843805,,0.00249650658986,,1.45515590187,,652860.0,,2.6972071147,
Afghanistan : 1997,1.63648538382,0.345760701404,,,4.78934030601e-05,2.15834772434,3.81956380581e-05,0.00261197587889,0.00448706002015,0.00414873456954,2.15834772434,0.769279748231,,2.76974192898,,,,,,1.74221453287,0.796838255046,0.817015311612,0.807159175779,,0.00254315338939,,1.45918548877,,652860.0,,2.76754550785,
Afghanistan : 1998,1.66246582508,0.339684257307,,,4.57327333972e-05,2.19360714754,3.8227761e-05,0.00268613390041,0.00453103618634,0.00419585353539,2.19360714754,0.752265677639,,2.79897909576,,,,,,1.75354609929,0.801093737131,0.820595759031,0.8110819138,,0.00257875323315,32.1031494141,1.46333061055,,652860.0,,2.75537367963,
Afghanistan : 1999,1.68902508582,0.333262548761,,,3.55162677984e-05,2.22574396653,3.86085479325e-05,0.00285307132903,0.00435695680697,0.00405876886933,2.22574396653,0.757026558581,,2.81504651341,,,,,,1.77372262774,0.805885007967,0.824736643682,0.815566933888,,0.00262148259662,33.185710907,1.46761765764,,652860.0,,2.75013139047,
Afghanistan : 2000,1.71896279809,0.326364434026,,,3.24767625685e-05,2.23555437549,3.73608309049e-05,0.00237084465951,0.00403974115533,0.00387948877441,2.23555437549,0.721343929362,,2.80865131992,,,,,,1.79661016949,0.810511072668,0.828879230777,0.819959861235,,0.00268333530302,,1.47215757928,0.000166954171338,652860.0,,2.75080271944,
Angola : 1961,1.23200184735,0.512770155012,0.00255074401253,0.000478996613598,6.03633386184e-05,1.76166724244,0.000172369214858,0.00303142211999,0.00336840671878,0.00459811267678,1.76166724244,,,1.50106900915,0.00143830689672,0.000220253394081,,,,,0.636573607666,0.626433199136,0.631915026373,,0.0015182665771,,1.35305509895,,1246700.0,,2.71862945484,
Angola : 1962,1.247793418,0.512376441199,0.00263586871598,0.000388132378987,0.000151822840662,1.56004970222,0.00055720653789,0.00331859774311,0.0034178600748,0.00459874147691,1.56004970222,,,1.50143765212,0.00121427177223,0.000216224727227,,,,,0.63795152602,0.627805413193,0.633291605279,,0.00151956839769,,1.3560270358,,1246700.0,,2.73857348819,
Angola : 1963,1.26409690165,0.510355957326,0.00202236448896,0.000498424660504,0.000140521531792,1.50185412888,0.000442184390891,0.00300789610822,0.00340757286685,0.00466134205396,1.50185412888,,,1.50084310026,0.000888535396701,0.000286371087304,,,,,0.638209495908,0.62830460631,0.633668991797,,0.00151990249302,,1.35769438871,,1246700.0,,2.78186737677,
Angola : 1964,1.27422394335,0.507091616775,0.00195802012044,0.000565288399432,0.000142546260316,1.54145316934,0.00041782729805,0.0030738582057,0.00361249188179,0.00463383495883,1.54145316934,,,1.50163141125,0.000869931374481,0.000319457237153,,,,,0.63706316889,0.627405799286,0.632641087915,,0.00151833210469,,1.35928148794,,1246700.0,,2.82449348079,
Angola : 1965,1.27489747927,0.502965350543,0.00202175792333,0.000587204575922,0.000132455908331,1.56135460029,0.000405652085728,0.00309787186645,0.00349029969239,0.00463422462534,1.56135460029,,,1.50879006417,0.000987454017985,0.000317688202666,,,,,0.636276141702,0.626867135313,0.631970706356,,0.00151445250327,,1.35707619781,0.000880801972195,1246700.0,,2.86244243582,
Angola : 1966,1.28122809195,0.501153490563,0.00181227434957,0.00057351333609,0.00016618262059,1.60296635722,0.000544291740373,0.00309102944421,0.0034681782633,0.00464756003098,1.60296635722,,,1.52461396759,0.000902191046736,0.000296502124765,,,,,0.634810624429,0.62575437745,0.63067869324,,0.00150817967747,,1.35410474419,,1246700.0,,2.89828833125,
Angola : 1967,1.27858567772,0.498417918193,0.00204567205959,0.000490086971301,0.000103427456135,1.61134871801,0.000337268128162,0.00305470648927,0.00363429437873,0.00469436529542,1.61134871801,,,1.5305830738,0.00105466934555,0.000216565585421,,,,,0.63382475123,0.625060698305,0.62983620213,,0.00150037212608,,1.35111589088,,1246700.0,,2.9306758021,
Angola : 1968,1.27007989202,0.494744030475,0.00226062349765,0.00063320973889,0.000164267674175,1.60225122996,0.000525417049783,0.00296583031947,0.00345131089265,0.00449502423099,1.60225122996,,,1.546366129,0.00128811601156,0.000400143532935,,,,,0.633870548261,0.625815249684,0.630240400777,,0.00149264500665,,1.34764023151,,1246700.0,,2.97705874313,
Angola : 1969,1.26152196307,0.489582808074,0.00232076892106,0.000600119369267,0.000255040746115,1.62786658183,0.00071213366201,0.00293924772896,0.00352701577357,0.00468491198336,1.62786658183,,,1.56801271769,0.0013788757959,0.000372500431515,,,,,0.634245500532,0.626062667523,0.630553871249,,0.00148699775326,,1.34408301168,,1246700.0,,3.02397234135,
Angola : 1970,1.25601946449,0.482760772331,0.0021584282564,0.000618101861857,0.000300434384454,1.64589612598,0.000757288905718,0.002948510643,0.00356884365842,0.00469232440797,1.64589612598,,,1.59339306405,0.00125834784524,0.00044785255283,,,,,0.63474605748,0.626696835788,0.631132399792,,0.00148477936554,,1.33990469671,0.000487471658739,1246700.0,,3.06759676069,
Angola : 1971,1.26152685508,0.480692446917,0.00185005078072,0.000533316797908,0.000275958823383,1.69330030754,0.000661346501477,0.00303856989621,0.00356047383478,0.00476642834525,1.69330030754,,,1.63099354887,0.000919395628019,0.000410994046919,,,,,0.636084795031,0.628031510482,0.632476351617,,0.00148634369646,44.3868789673,1.33627988905,,1246700.0,,3.11251213436,
Angola : 1972,1.26809899496,0.477681343253,0.00151970555207,0.000482145767087,0.000348347813813,1.72764564694,0.000858516483516,0.0029604433223,0.00337784841657,0.00469654739003,1.72764564694,,,1.67809494428,0.000747184251626,0.000397176216981,,,,,0.638055726652,0.629775095411,0.634330283122,,0.00149134873117,42.8418388367,1.33371865254,,1246700.0,,3.14891720114,
Angola : 1973,1.27599197718,0.473753225064,0.00166020158937,0.000499287635871,0.000357703003845,1.77062206665,0.000844221105528,0.00295897914767,0.00328828126816,0.0045617612448,1.77062206665,,,1.72784640384,0.000833824687007,0.000441515293256,,,,,0.640385973563,0.631955654187,0.636581826512,,0.00149953094289,40.8913803101,1.3314616776,,1246700.0,,3.16692941752,
Angola : 1974,1.28518868022,0.468749319131,0.00146849438162,0.000613526948735,0.000360850466716,1.82892147202,0.000886824324324,0.00294102101715,0.00336709537428,0.00445338074744,1.82892147202,,,1.77706300381,0.000604131153645,0.000562851946527,,,,,0.642045716853,0.633602095736,0.638238240935,,0.00151040421654,32.3268508911,1.32991965631,,1246700.0,,3.18626180666,
Angola : 1975,1.2956500727,0.462763847932,0.000729265663013,0.000517259012495,0.000329955762908,1.87475800667,0.000786094855446,0.00288792565241,0.00347927402484,0.00441769837439,1.87475800667,0.859411442006,,1.83286174776,0.000167166957004,0.000524587047625,,,,,0.643916975732,0.635500540505,0.640122555521,,0.00152362193251,,1.3272370176,0.000263957062594,1246700.0,,3.21168085566,
Angola : 1976,1.3184415103,0.458941529149,0.000460332858012,0.000407908411336,0.000232061527384,1.93424435541,0.000566547546413,0.00302271262957,0.00349449637771,0.00443114812997,1.93424435541,0.858543122026,,1.88307401728,0.000155670918791,0.000431210120667,,,,,0.645692614569,0.637063684786,0.641788734011,,0.00153888337077,,1.32469677477,,1246700.0,,3.24584041261,
Angola : 1977,1.34008619299,0.454334834923,0.000344315553259,0.00067916466749,0.000242992906321,1.95789063441,0.000605169879831,0.00367346194934,0.00376868117928,0.0045769058522,1.95789063441,0.779927061863,,1.92757117061,0.000155665874005,0.000751984624295,,,,,0.64677024516,0.638024842126,0.642811215209,,0.0015562329643,,1.32215158673,,1246700.0,,3.28903725164,
Angola : 1978,1.36145675242,0.449471836395,0.000373122386419,0.00118330083194,0.000358501550956,1.97521978922,0.000900746332676,0.00391031567937,0.00377404220695,0.00461789311816,1.97521978922,0.751335148543,,1.96739623917,0.000150869508846,0.00138011703294,,,,,0.648043298455,0.638703222855,0.643781794219,,0.00157600144672,,1.32104268296,,1246700.0,,3.30464191214,
Angola : 1979,1.38312752923,0.445076832264,0.000292511195036,0.00127329792554,0.000353567391335,1.98047710191,0.000846596681341,0.00395888725344,0.00371832326681,0.00452949470561,1.98047710191,0.751361469022,,1.99444539379,0.000141756329714,0.00149343141151,,,,,0.648663301889,0.638622467931,0.644051360328,,0.00159862277772,,1.32123689488,,1246700.0,,3.32227398417,
Angola : 1980,1.4050149,0.441461462011,0.000121408945129,0.00113213046952,0.000347966460615,1.97335243429,0.000824116243765,0.00377343246323,0.00375681334887,0.00449589723663,1.97335243429,0.791905395521,,2.01609928829,6.49650284548e-06,0.00132087546766,,,,1.72875,0.649624301018,0.638374436567,0.644403263673,,0.00162415959365,,1.32136740751,0.000620553732408,1246700.0,,3.33809293768,
Angola : 1981,1.43802660859,0.44007331532,0.000100074830138,0.00104910898837,0.000353547319485,1.93302941568,0.000865343012355,0.00359263774087,0.0037153795105,0.00430463878466,1.93302941568,0.800791471824,,2.03750175222,2.93587731184e-06,0.00122117911886,,,,1.76962676963,0.649421409778,0.6369823283,0.643593966265,,0.00165302897039,,1.32168724484,,1246700.0,,3.35743286637,
Angola : 1982,1.46522974232,0.440070558479,0.000109673175976,0.000932931831744,0.000314632937751,1.91285408139,0.000757805395574,0.00332086996117,0.00361900142579,0.00400845469283,1.91285408139,0.79836446416,,2.04549163564,2.20203969543e-06,0.00109026939601,,,,1.80952380952,0.649038742727,0.635293242361,0.642550644427,,0.00168450731234,31.450220108,1.32096209576,,1246700.0,,3.37505233207,
Angola : 1983,1.48799564701,0.440402513644,6.47362257369e-05,0.000914677037654,0.000342946488056,1.94979327641,0.000833506980621,0.00325167653211,0.00355350014478,0.00393985174855,1.94979327641,0.785604858469,,2.05748158368,,0.00107342253213,,,,1.85034013605,0.649137662279,0.634215572148,0.642059974011,,0.00171624703015,36.8213310242,1.31927622755,,1246700.0,,3.39525472244,
Angola : 1984,1.5070391141,0.439833182667,5.02526719627e-05,0.00109773588496,0.000324789885197,1.96526906009,0.000843614889803,0.00312563587978,0.00347451510978,0.00379423584589,1.96526906009,0.787021725519,,2.07026622738,,0.00128958808229,,,,1.89761570827,0.64879325211,0.632983704818,0.641272214515,,0.0017452869199,31.7718696594,1.3175901948,,1246700.0,,3.40907197193,
Angola : 1985,1.52169355177,0.437916357132,4.1297487845e-05,0.00100396067227,0.000297023004687,1.96063834074,0.000722133388353,0.00303779023726,0.00364261466094,0.00381388598131,1.96063834074,0.758889718101,2.63276018457,2.08348539423,,0.00115344280874,0.0,,2.56651199585,1.94660894661,0.648570762671,0.631605097961,0.640460654854,0.01715,0.00176984292856,29.8177509308,1.31578211889,0.000606563524894,1246700.0,0.1,3.4165701601,0.881318819373
Angola : 1986,1.53934077707,0.43612345661,3.72332846792e-05,0.000665290170558,0.00028958166727,1.95313812283,0.000719757338954,0.00306466852485,0.00328384593009,0.00370752917086,1.95313812283,0.778526256021,2.85030237065,2.10154676249,,0.000774318776476,0.0,,2.76915348898,1.98816568047,0.647818112321,0.62959753064,0.639063527984,0.0173,0.00178902459816,31.2730007172,1.31386057654,,1246700.0,0.1,3.42064919584,0.859647723253
Angola : 1987,1.55461132605,0.432432566936,3.07999701609e-05,0.000878854211109,0.000349570046476,1.9544165063,0.000864787872622,0.00302865312677,0.00323456554878,0.00366297899847,1.9544165063,0.778436427379,2.74174130078,2.12353154083,,0.0010109846971,0.0,,2.71501353411,2.02874432678,0.647246253064,0.628020425838,0.637985827826,0.02225,0.00180410447784,33.3983192444,1.31152891252,,1246700.0,0.1,3.41986597767,1.19354277211
Angola : 1988,1.56606314145,0.427274394822,2.11588071106e-05,0.000899023406477,0.000296225966842,1.98514295827,0.000685032049714,0.00317615459919,0.00316187949108,0.00359365099268,1.98514295827,0.739898739315,2.65149866111,2.15067226667,,0.00103280933378,0.0,,2.59562198471,2.06481481481,0.647145576707,0.626845676369,0.637354281127,0.0219805,0.00181796999211,32.5767288208,1.30939595219,,1246700.0,0.1,3.4448111997,1.3426260599
Angola : 1989,1.57287230951,0.421073779139,1.72041538083e-05,0.00102608951544,0.000282463269953,2.01711870939,0.000664231152441,0.00328653743159,0.00304985739425,0.00355745765145,2.01711870939,0.774089886702,1.72957557164,2.18770651672,,0.00112078467056,0.0,,1.68996534881,2.09733124019,0.647071193955,0.625747271126,0.636776329069,0.0194323333333,0.00183450820201,33.4211502075,1.30664722096,,1246700.0,0.0666666666667,3.46438273717,1.22803456918
Angola : 1990,1.57570710775,0.414027166571,1.02641436072e-05,0.00122032642812,0.000293793316086,2.0381861608,0.000610156763353,0.00347250968163,0.00306341410572,0.00368516435025,2.0381861608,0.774775736899,1.71105086937,2.22381706672,,0.00129008327735,0.0,,1.70188256203,2.12579617834,0.647551589589,0.625321347694,0.636813985971,0.0174636666667,0.00185627346718,,1.30386062731,0.000131834195659,1246700.0,0.0666666666667,3.47801950098,1.75285946628
Angola : 1991,1.5854470671,0.408272389143,9.09440752882e-06,0.00103993082904,0.000287874708962,2.07928215913,0.000613815572029,0.00330682974006,0.00272205451186,0.00366711433839,2.07928215913,0.912695458877,1.28971240762,2.27025249427,,0.00115462698272,0.495451236004,,1.28260016678,2.14975845411,0.648642060742,0.625394085013,0.637396645712,0.0071025,0.00188428193855,31.8767299652,1.3008793898,,1246700.0,0.05,3.48833185687,2.13641789579
Angola : 1992,1.59064400275,0.401786974018,8.99199001193e-06,0.000975655447468,0.000241940702502,2.11775900101,0.000502609704234,0.00322102117084,0.00274470003599,0.00368382156248,2.11775900101,0.894415647743,3.32501493899,2.31393800824,,0.00100322580188,0.153771935545,,3.55298965513,2.16720779221,0.650574386744,0.626525404364,0.638924816997,0.00767923076923,0.00191744431957,27.1810302734,1.29717740408,,1246700.0,0.142307692308,3.49348727232,6.56788129962
Angola : 1993,1.59330006553,0.395018236243,4.42251913875e-06,0.000871467137608,0.000266271063943,2.13622590271,0.000532947580799,0.00290092963554,0.00268703597714,0.00353093633026,2.13622590271,0.853117714177,2.64777412015,2.35911470524,,0.000946355389227,0.451819068617,,2.73323760449,2.18330605565,0.653321058344,0.629410793105,0.641762273448,0.0175472118959,0.00195365280154,,1.29374876543,,1246700.0,0.109293680297,3.5021047195,9.82410094369
Angola : 1994,1.59465866439,0.388153365385,2.42577815786e-06,0.000939776195246,0.000178739982517,2.15247283287,0.0003451846738,0.00266895939425,0.00284489116934,0.00369359350251,2.15247283287,0.85255068008,4.05452772023,2.39222630518,,0.00101988790596,0.671403815586,,3.68723978495,2.19801980198,0.656220603837,0.63290057433,0.644971806086,0.00570959367946,0.00198995345045,,1.28993176158,,1246700.0,0.16120606256,3.51703160533,11.4152521209
Angola : 1995,1.5951912107,0.381406769862,5.4119051722e-06,0.00096001764232,0.000494298637632,2.17469444802,0.000965250965251,0.00276398309129,0.00279016350215,0.00377214204899,2.17469444802,0.88416802666,,2.42341176383,,0.00106903722044,,,,2.21333333333,0.661060317673,0.63772174695,0.64979275298,0.00470739276826,0.0020244454169,,1.28623763517,0.000125248590913,1246700.0,,3.5438278113,9.99216560045
Angola : 1996,1.61209291042,0.376206225501,6.15330284599e-06,0.00108149132692,0.000458334618984,2.18436809415,0.000885637273777,0.00296915903299,0.00293309036168,0.00384688893136,2.18436809415,0.874942749387,3.71216079332,2.44475965422,,0.00123573034242,1.41715903422,,3.18559552476,2.24237288136,0.66686052564,0.643360043938,0.655495540515,0.00244784815672,0.00205659341097,,1.28196422752,,1246700.0,0.152110071539,3.58713596722,8.38633839592
Angola : 1997,1.6239881329,0.37109417886,5.70852344303e-06,0.000979802350003,0.000322439532977,2.19934432244,0.00061113020893,0.00285456008727,0.0030466521573,0.00383436941006,2.19934432244,0.870835331074,2.94855559554,2.46356482511,,0.00108672412406,1.03897816958,,3.0589861598,2.27508650519,0.674385556341,0.650626294392,0.662874604233,0.00597225116096,0.00208761160576,,1.27758428134,,1246700.0,0.137673744209,3.6414455424,9.07158511563
Angola : 1998,1.63318491561,0.365755902691,5.83066028624e-06,0.001010809421,0.000320934287537,2.22425312975,0.000573416415001,0.0028832328456,0.00291874639764,0.00386291928218,2.22425312975,0.853574894566,2.40970251058,2.4748326196,,0.00112995848905,1.4709856699,,3.20064433853,2.31560283688,0.683986220187,0.659855594239,0.672286557529,0.00264200770688,0.00211947432955,41.753238678,1.27309892226,,1246700.0,0.129867499498,3.67235697196,11.5580798476
Angola : 1999,1.64285767457,0.359690889742,5.35485802875e-06,0.000919752745418,0.000395911253092,2.25287604493,0.000694953862785,0.00282605645059,0.00292689364973,0.00395576555569,2.25287604493,0.860532935002,3.60615531705,2.4855272624,,0.00107001286421,1.20842104355,,4.02642217715,2.36313868613,0.695476824135,0.670710058606,0.683468943419,0.0173346922136,0.00215485310119,,1.26850597188,,1246700.0,0.178993785452,3.71446480797,12.2076004355
Angola : 2000,1.65494759798,0.352680761353,4.87076219001e-06,0.00115354093873,0.000400495432243,2.26661915093,0.000709855787193,0.00286065201916,0.0030330717786,0.00388382339874,2.26661915093,0.875732240497,3.42365123614,2.48820871536,,0.00135456165885,0.523650472536,0.05504505882,2.49438133893,2.41619585687,0.707892288352,0.682404673463,0.695527870582,0.00639260315427,0.00219552535526,,1.26387714837,0.000132665445703,1246700.0,0.152455652526,3.76690338752,6.65552692537
Albania : 1961,1.14443182994,1.07370682283,,,0.000302790295328,1.29839053749,0.00318883047488,0.00473231054931,0.00608263775413,0.00568498580672,1.29839053749,0.761454041298,,1.27702588085,,,,,,,1.16759615948,1.21531709691,1.19183686045,,0.000444922079591,,1.04748689455,,28750.0,,0.649751537362,
Albania : 1962,1.1488355691,1.07126242625,,,0.000316847667468,1.13415490285,0.00362184249629,0.00474409100085,0.00603119584055,0.00566815744432,1.13415490285,0.790605405663,,1.2471282997,,,,,,,1.17538619857,1.22194382215,1.19906151418,,0.000450125438635,,1.05348805199,,28750.0,,0.673703974296,
Albania : 1963,1.15294420807,1.07521724889,,,0.000254191815471,1.07232966326,0.00235831675142,0.00438232482637,0.00584491515913,0.00542355826678,1.07232966326,0.787576868781,,1.21241711458,,,,,,,1.17725212471,1.22330949024,1.20067933496,,0.000455056837282,,1.05870543024,,28750.0,,0.654540340459,
Albania : 1964,1.15705362363,1.07855030241,,,0.00023473186579,1.07692598917,0.00208913649025,0.0048635849526,0.00589998362865,0.00564919729137,1.07692598917,0.792869749044,,1.17589320865,,,,,,,1.17266610733,1.21834420452,1.19589614228,,0.000459385340814,,1.06406104242,,28750.0,,0.634298752702,
Albania : 1965,1.16036161157,1.07864506406,,,0.000242427017408,1.06431277153,0.00216347779055,0.00441658072517,0.00597376492433,0.00556501987507,1.06431277153,0.789684048289,,1.14322680672,,,,,,,1.16556087027,1.21072846525,1.18852412475,,0.000462914710722,,1.06663310464,0.00181624709024,28750.0,,0.612143265087,
Albania : 1966,1.15472588936,1.05610848585,,,0.000272790339459,1.06408737554,0.00244931283168,0.00462575694427,0.00577614501932,0.00554264566658,1.06408737554,0.829130299575,,1.11694283973,,,,,,,1.15511117192,1.19922871841,1.17754890366,,0.000465566461849,,1.06881470347,,28750.0,,0.588747147757,
Albania : 1967,1.14869957102,1.03209685203,,,0.000278986975774,1.04057519571,0.0024957841484,0.00456950085207,0.00586629719922,0.00552767011881,1.04057519571,0.816239243999,,1.0844562065,,,,,,,1.14486598702,1.18690809608,1.16627357007,,0.000467463564253,,1.07119628378,,28750.0,,0.563917220462,
Albania : 1968,1.14157546649,1.00939397249,,,0.000301877874909,1.00651466467,0.00269276238014,0.0045132610006,0.00594260802568,0.00567448371401,1.00651466467,0.818031014757,,1.06058602276,,,,,,,1.13698128697,1.1767159422,1.15725345052,,0.000468846102554,,1.07340856568,,28750.0,,0.533555328548,
Albania : 1969,1.13314234326,0.990974580175,,,0.000296988237252,0.995574720658,0.00235551903588,0.00456507483214,0.00600786065457,0.00578752744501,0.995574720658,0.805630045255,,1.0427985683,,,,,,,1.13059566053,1.16567959517,1.14858073716,,0.000470020885195,,1.07527897615,,28750.0,,0.501949205535,
Albania : 1970,1.12314089191,0.978505220802,,,0.000313964694501,0.981247037465,0.00227186671715,0.00479570375663,0.0059920686612,0.00576690251666,0.981247037465,0.800704482684,,1.02928035054,,,,,,,1.12542822518,1.15613148063,1.14127283468,,0.000471220106242,,1.07547822393,0.00159761305979,28750.0,,0.468488933276,
Albania : 1971,1.10627286462,0.964098247021,,,0.00035221841221,0.985247519058,0.00238084740532,0.00444813123854,0.00595219652921,0.00561876668071,0.985247519058,0.808378041393,,1.02433173693,,,,,,,1.1224546228,1.14908293462,1.13630303592,,0.000472478808153,,1.07556894269,,28750.0,,0.433938832842,
Albania : 1972,1.09157379527,0.953049005677,,,0.000436214227386,0.981636557136,0.00296188186813,0.00402863516484,0.00609202158927,0.00572796484546,0.981636557136,0.772381790199,,1.02415418503,,,,,,,1.12066770414,1.14398049861,1.13287679009,,0.000473762080875,,1.07605927018,,28750.0,,0.397006341006,
Albania : 1973,1.07745182916,0.944666827257,,,0.00038780273069,0.982739331451,0.00253266331658,0.00442714725246,0.00611504937588,0.00579331767486,0.982739331451,0.769011507138,,1.02363151162,,,,,,,1.11930525309,1.14087630289,1.13065083306,,0.000475121923492,,1.07691566134,,28750.0,,0.388266928639,
