,USSR,Finland,Vanuatu,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Swaziland,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,Pakistan,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,"China, Taiwan Province of",Pacific Islands Trust Territory,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Belarus,Afghanistan,Trinidad and Tobago,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Togo,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Jordan,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Timor-Leste,Burundi,Belgium,Luxembourg,Czechia,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Switzerland,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Czechoslovakia,Sri Lanka,Guam,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
2000,,255606.0,89.0,541.0,540.0,67758.0,14032.0,40.0,109.0,12770.0,7.0,33605.0,745272.0,,6048.0,0.0,1692400.0,91926.0,1183387.0,5.0,18640.0,7606.0,32.0,2356.0,140423.0,25185.0,,17677.0,71537.0,35.0,1424030.0,249733.0,34485.0,14712.0,112819.0,336359.0,16308.0,482573.0,,877099.0,5642.0,34102.0,252300.0,12660.0,1354106.0,8149.0,45018.0,62500.0,18070.0,,122205.0,3.0,103274.0,67888.0,181798.0,42296.0,4118.0,1145522.0,1115991.0,2146.0,105707.0,17006.0,0.0,3921.0,137816.0,30837.0,88393.0,315.0,283584.0,7642.0,51190.0,232393.0,156038.0,17120.0,62.0,858100.0,174490.0,245.0,,1.0,52901.0,308060.0,12044000.0,98084.0,34898.0,25225.0,0.0,0.0,138089.0,690315.0,12887.0,788625.0,769986.0,7225.0,19859.0,768926.0,721.0,295258.0,3652.0,132979.0,20021.0,1099.0,24781.0,5001.0,43261.0,132772.0,0.0,97204.0,15723.0,,59.0,6732.0,4.0,50993.0,562000.0,1965797.0,38890.0,12327.0,,67588.0,838.0,20051.0,1161585.0,59708.0,86224.0,389188.0,315.0,98163.0,3308631.0,14021592.0,43100.0,7426270.0,6829.0,28928.0,66220.0,20175.0,16091.0,5348.0,758656.0,7.0,57810.0,338455.0,409470.0,2251.0,6400.0,61530.0,2000.0,350617.0,37659.0,637307.0,47025.0,45985.0,199149.0,14039662.0,56054.0,247015.0,105374.0,455076.0,31800.0,30959.0,54107.0,38881.0,79632.0,543.0,119398.0,96300.0,1.0,297020.0,989727.0,5782.0,471000.0,158630.0,23718.0,116.0,994160.0,3.0,2517511.0,38321.0,1.0,19.0,549760.0,43666.0,106.0,4383.0,,91163.0,0.0,72135.0,81155.0,328861.0,,2313200.0,6500.0
2001,,277854.0,95.0,478.0,538.0,68066.0,14028.0,44.0,108.0,13788.0,8.0,31465.0,765834.0,,5011.0,0.0,1751900.0,85326.0,1154763.0,4.0,19840.0,7911.0,26.0,2765.0,144581.0,23026.0,,19765.0,80894.0,36.0,1319896.0,260235.0,36605.0,14085.0,123265.0,369890.0,17077.0,435178.0,,990264.0,5071.0,40294.0,241300.0,13260.0,1454610.0,8036.0,41687.0,69500.0,16260.0,,131095.0,3.0,103579.0,103988.0,176462.0,41977.0,3468.0,1154175.0,1099039.0,2356.0,105063.0,18971.0,0.0,4236.0,110436.0,46070.0,91016.0,344.0,292366.0,8002.0,53285.0,228726.0,162643.0,18598.0,67.0,809700.0,185375.0,279.0,,1.0,50229.0,264062.0,12273600.0,90139.0,39216.0,21951.0,0.0,0.0,135621.0,694953.0,13295.0,784411.0,764571.0,1387.0,19667.0,769515.0,871.0,246951.0,3246.0,140981.0,15589.0,2040.0,22759.0,8001.0,43920.0,130389.0,0.0,95858.0,14672.0,,53.0,6778.0,4.0,56533.0,555000.0,1856360.0,34375.0,12083.0,,55979.0,779.0,20217.0,1195689.0,58592.0,84745.0,405028.0,325.0,104782.0,3392823.0,13886089.0,39600.0,7121352.0,6309.0,31877.0,71164.0,20443.0,16927.0,4746.0,921478.0,7.0,60532.0,340167.0,480161.0,2201.0,6472.0,60730.0,2000.0,344795.0,38697.0,822293.0,52026.0,47370.0,222841.0,13902349.0,57105.0,246651.0,130412.0,437195.0,31600.0,43299.0,52649.0,41073.0,79852.0,553.0,118242.0,89787.0,1.0,279219.0,1042783.0,5137.0,484000.0,169881.0,14480.0,101.0,983700.0,2.0,2499572.0,37285.0,1.0,21.0,536214.0,46417.0,126.0,3850.0,,82871.0,0.0,72236.0,92521.0,345282.0,,2894000.0,6000.0
2002,,293554.0,67.0,586.0,391.0,70757.0,15064.0,55.0,96.0,13983.0,9.0,24228.0,834990.0,,4662.0,0.0,1729580.0,96150.0,1165263.0,5.0,17470.0,7297.0,30.0,2756.0,78136.0,36259.0,,19553.0,82824.0,37.0,1301478.0,250053.0,41407.0,14307.0,134708.0,255010.0,18163.0,460289.0,,1002587.0,5723.0,35718.0,233100.0,12836.0,1971110.0,8850.0,35780.0,57000.0,15346.0,,148695.0,3.0,103884.0,138143.0,179183.0,44713.0,3927.0,1145829.0,1077268.0,2441.0,97206.0,17514.0,0.0,4160.0,119912.0,50360.0,91739.0,403.0,290781.0,8579.0,41193.0,222778.0,129436.0,17281.0,84.0,726200.0,243366.0,187.0,,1.0,56735.0,243800.0,10782900.0,118344.0,40752.0,24513.0,0.0,0.0,131023.0,701803.0,11523.0,834802.0,817332.0,10108.0,19789.0,770152.0,758.0,311675.0,3183.0,146023.0,23936.0,1196.0,20892.0,5001.0,42662.0,133397.0,0.0,97377.0,15057.0,,78.0,7103.0,4.0,49686.0,560000.0,1809744.0,39050.0,11286.0,,64808.0,882.0,20046.0,1171484.0,55635.0,83301.0,413446.0,233.0,100389.0,3427622.0,13286431.0,39690.0,7289071.0,5938.0,35019.0,73077.0,21063.0,16245.0,4488.0,742585.0,8.0,59966.0,336653.0,488516.0,2498.0,6989.0,61221.0,2000.0,349378.0,42611.0,776169.0,51026.0,49320.0,266448.0,13301777.0,61904.0,223755.0,140035.0,493899.0,31900.0,45349.0,51684.0,42285.0,76612.0,642.0,117500.0,91350.0,1.0,320007.0,947255.0,6255.0,463000.0,173235.0,15471.0,115.0,1056272.0,3.0,2422240.0,38396.0,1.0,28.0,529394.0,49559.0,78.0,3342.0,,88434.0,0.0,71688.0,97729.0,245105.0,,1801700.0,6000.0
2003,,282706.0,83.0,550.0,576.0,60920.0,20088.0,72.0,99.0,18026.0,8.0,23200.0,914038.0,,4929.0,0.0,1644600.0,100590.0,1532362.0,6.0,16398.0,7039.0,26.0,2219.0,114828.0,30000.0,,25942.0,82669.0,37.0,1361663.0,248463.0,40405.0,14478.0,132780.0,83724.0,18462.0,470023.0,,1034327.0,6701.0,33359.0,235300.0,15442.0,2333710.0,9582.0,38913.0,61500.0,13246.0,,147785.0,3.0,105413.0,138358.0,180472.0,45518.0,4458.0,1092867.0,1121955.0,2456.0,101700.0,18704.0,0.0,4068.0,122574.0,51365.0,93773.0,412.0,281392.0,8577.0,40831.0,226357.0,190370.0,16724.0,68.0,759800.0,215475.0,180.0,,1.0,47715.0,224400.0,11094500.0,127207.0,45584.0,30633.0,0.0,0.0,136962.0,735057.0,12894.0,972110.0,955712.0,9593.0,21756.0,759045.0,689.0,323744.0,2579.0,143856.0,22291.0,1942.0,24633.0,8000.0,38838.0,130291.0,0.0,94081.0,14542.0,,68.0,7653.0,4.0,45966.0,560000.0,1830046.0,35402.0,9971.0,,63910.0,872.0,20304.0,1140904.0,55163.0,77907.0,424155.0,243.0,94968.0,3301271.0,13882147.0,39400.0,7335164.0,5990.0,38485.0,85952.0,22265.0,13603.0,3910.0,668934.0,8.0,62288.0,351543.0,496641.0,1700.0,6312.0,63630.0,2000.0,346920.0,35005.0,786300.0,53027.0,51370.0,241341.0,13895393.0,53711.0,227040.0,86466.0,505613.0,29200.0,55826.0,65110.0,50742.0,78153.0,636.0,117417.0,88350.0,1.0,329697.0,878331.0,6446.0,450000.0,172945.0,14455.0,98.0,1061870.0,3.0,2498630.0,36174.0,1.0,32.0,532485.0,52781.0,78.0,4831.0,,101935.0,0.0,73293.0,76769.0,274447.0,,2462700.0,6000.0
2004,,273119.0,90.0,577.0,581.0,72506.0,20064.0,90.0,105.0,18570.0,9.0,23885.0,877956.0,,4801.0,0.0,1518000.0,89347.0,1558923.0,6.0,16273.0,6817.0,26.0,2298.0,135013.0,24200.0,,26674.0,77164.0,37.0,1410562.0,238614.0,41533.0,14442.0,125379.0,117600.0,20358.0,486516.0,,1083878.0,6948.0,34000.0,210500.0,15203.0,2412810.0,10129.0,36765.0,55000.0,14736.0,,160185.0,3.0,108062.0,144852.0,178377.0,46455.0,3976.0,1112866.0,1108970.0,2005.0,110900.0,19704.0,0.0,4095.0,125701.0,52120.0,88655.0,403.0,280000.0,9205.0,42047.0,224945.0,204030.0,17022.0,71.0,717100.0,245015.0,199.0,,2.0,47820.0,195900.0,11198550.0,113758.0,49926.0,30478.0,0.0,0.0,134947.0,792170.0,14434.0,913138.0,896865.0,7106.0,20922.0,782316.0,721.0,351860.0,4337.0,153460.0,17224.0,1642.0,27304.0,8000.0,46448.0,139233.0,0.0,98211.0,14168.0,,83.0,9102.0,4.0,50077.0,569000.0,1853766.0,46813.0,11452.0,,63511.0,944.0,20197.0,1158773.0,53729.0,77986.0,440639.0,249.0,94986.0,3237991.0,14351245.0,41760.0,7459619.0,6068.0,40436.0,95955.0,25830.0,11926.0,3351.0,866694.0,8.0,65186.0,357836.0,604164.0,2470.0,6490.0,64510.0,2000.0,338394.0,39027.0,779205.0,47024.0,53640.0,232336.0,14365981.0,56219.0,200375.0,171007.0,485522.0,30000.0,67234.0,56060.0,54762.0,81105.0,710.0,115969.0,87386.0,1.0,360790.0,900121.0,5850.0,427000.0,203333.0,12736.0,103.0,1110814.0,3.0,2504611.0,39935.0,1.0,40.0,520859.0,56101.0,78.0,5410.0,,80791.0,0.0,74681.0,54482.0,275550.0,,2607300.0,6000.0
2005,,284044.0,65.0,496.0,576.0,74506.0,15060.0,126.0,108.0,16052.0,9.0,22898.0,761772.0,,4946.0,0.0,1498700.0,85593.0,1508518.0,6.0,16260.0,7210.0,26.0,1913.0,105195.0,25200.0,,27050.0,73913.0,33.0,1532976.0,212231.0,41281.0,14730.0,130188.0,458224.0,20236.0,461890.0,,985188.0,6975.0,35865.0,187300.0,14528.0,2575910.0,9630.0,35444.0,48000.0,14230.0,,164385.0,2.0,108985.0,131810.0,182114.0,43673.0,3528.0,1112187.0,1017760.0,2260.0,120200.0,16083.0,0.0,4254.0,256243.0,41510.0,75297.0,430.0,277000.0,9759.0,42228.0,224950.0,183337.0,17129.0,76.0,739000.0,359284.0,186.0,,1.0,42975.0,194000.0,11003600.0,116218.0,53421.0,33784.0,0.0,0.0,131472.0,868016.0,12641.0,872083.0,855823.0,7572.0,22019.0,675505.0,712.0,311207.0,4367.0,156357.0,26155.0,2191.0,30954.0,8000.0,49316.0,149070.0,0.0,95818.0,14464.0,,53.0,9820.0,7.0,43941.0,560000.0,1832860.0,47376.0,9397.0,,65091.0,848.0,19293.0,1132080.0,52112.0,78029.0,464996.0,247.0,101192.0,3167589.0,13104039.0,38100.0,7490617.0,6024.0,44212.0,100875.0,25603.0,13294.0,4492.0,875449.0,8.0,67337.0,357413.0,631219.0,2865.0,6675.0,64460.0,2000.0,351386.0,36508.0,787456.0,47024.0,56635.0,233173.0,13118269.0,53017.0,198379.0,134775.0,499113.0,30600.0,77140.0,65427.0,56866.0,80101.0,662.0,114603.0,77389.0,1.0,372156.0,807146.0,6393.0,417000.0,198040.0,25853.0,94.0,1100846.0,3.0,2359659.0,43901.0,1.0,24.0,511887.0,59414.0,81.0,6514.0,,97263.0,0.0,76449.0,63267.0,234199.0,,2406100.0,6500.0
2006,,257776.0,73.0,501.0,243.0,64996.0,15092.0,84.0,115.0,11615.0,8.0,21590.0,767031.0,162488.0,5234.0,0.0,1480700.0,86725.0,1617000.0,6.0,16787.0,9151.0,26.0,1940.0,112684.0,26223.0,,27733.0,70808.0,39.0,1507050.0,212623.0,36967.0,18066.0,136085.0,455522.0,20580.0,442079.0,,1116075.0,6855.0,33405.0,253500.0,15388.0,2531260.0,10740.0,34940.0,33000.0,14220.0,,150249.0,3.0,109985.0,128711.0,181603.0,43680.0,3462.0,1107043.0,1067162.0,1866.0,122500.0,19590.0,0.0,3960.0,265691.0,44050.0,57848.0,464.0,274745.0,9840.0,44576.0,232040.0,184075.0,17128.0,100.0,787600.0,363106.0,220.0,,15.0,33075.0,196200.0,11326500.0,110278.0,54420.0,29511.0,0.0,0.0,100364.0,861637.0,14120.0,945506.0,928719.0,5809.0,22100.0,809839.0,858.0,322321.0,4771.0,162976.0,20652.0,1169.0,36673.0,6192.0,47856.0,151339.0,0.0,96125.0,14720.0,,73.0,9056.0,4.0,50094.0,562000.0,1829023.0,48700.0,10417.0,,76059.0,846.0,19679.0,1135434.0,51805.0,79062.0,461159.0,256.0,102979.0,3373395.0,12225104.0,36220.0,7668112.0,6297.0,50619.0,100000.0,19727.0,12447.0,3752.0,754064.0,8.0,66500.0,364966.0,505805.0,2551.0,6404.0,64460.0,3259.0,335846.0,34600.0,790292.0,47024.0,58445.0,221215.0,12239324.0,57852.0,,121492.0,429643.0,28000.0,45250.0,67706.0,47581.0,77301.0,647.0,117781.0,69397.0,1.0,350754.0,875991.0,5220.0,409000.0,160691.0,26677.0,96.0,1102919.0,3.0,2240180.0,56156.0,1.0,54.0,553201.0,62464.0,69.0,6596.0,,94580.0,0.0,75085.0,63617.0,260320.0,538.0,2533600.0,8000.0
2007,,282477.0,75.0,458.0,191.0,71321.0,15060.0,99.0,128.0,14122.0,9.0,28479.0,825355.0,151364.0,5868.0,0.0,1477800.0,96176.0,1448503.0,6.0,16785.0,11571.0,29.0,2465.0,136890.0,19739.0,,20262.0,52690.0,39.0,1672677.0,204186.0,43250.0,14910.0,139685.0,458055.0,21133.0,411980.0,,814762.0,8290.0,37273.0,207500.0,14953.0,2684910.0,12681.0,33401.0,44000.0,14230.0,,155240.0,3.0,110949.0,176176.0,201210.0,43677.0,3909.0,1180973.0,1060857.0,2261.0,125500.0,21600.0,0.0,4268.0,269729.0,42042.0,67293.0,490.0,265806.0,9269.0,57173.0,232040.0,184297.0,13264.0,72.0,782100.0,357490.0,217.0,,15.0,27850.0,202600.0,11903100.0,81433.0,49134.0,36075.0,0.0,0.0,94193.0,862450.0,11007.0,995400.0,978616.0,5792.0,23382.0,806869.0,824.0,342546.0,2888.0,167187.0,19046.0,2529.0,28910.0,5892.0,68564.0,163968.0,0.0,93306.0,15736.0,,58.0,8984.0,4.0,47239.0,636000.0,1795043.0,48194.0,5980.0,,86170.0,818.0,19190.0,1176633.0,51207.0,78790.0,449176.0,269.0,103333.0,3488416.0,12295048.0,36200.0,7754688.0,7078.0,52739.0,155778.0,22848.0,14697.0,3847.0,750037.0,9.0,66200.0,263220.0,345533.0,3017.0,6724.0,68460.0,7841.0,347972.0,48512.0,788862.0,51027.0,54170.0,219695.0,12309278.0,73705.0,,123928.0,473364.0,27636.0,49893.0,95998.0,51619.0,81536.0,710.0,119004.0,85431.0,1.0,372685.0,938717.0,4939.0,487000.0,177550.0,24196.0,97.0,1114319.0,3.0,2150264.0,57570.0,1.0,52.0,553868.0,66704.0,80.0,6383.0,,84950.0,0.0,76665.0,58635.0,265512.0,526.0,2687900.0,9500.0
2008,,280850.0,75.0,365.0,216.0,71701.0,15063.0,99.0,129.0,16855.0,10.0,28008.0,818371.0,163817.0,6826.0,0.0,1482300.0,99398.0,1479490.0,8.0,17885.0,11762.0,36.0,2153.0,125275.0,21769.0,,33199.0,33024.0,39.0,1547208.0,211640.0,47800.0,18705.0,162354.0,459122.0,23207.0,390226.0,,1031877.0,11720.0,42102.0,211200.0,11073.0,2306715.0,11755.0,33153.0,38000.0,14229.0,,151877.0,4.0,132514.0,166469.0,187718.0,42253.0,4628.0,1183214.0,1069795.0,2328.0,128300.0,21233.0,0.0,4395.0,282972.0,40409.0,69540.0,462.0,273657.0,7656.0,57620.0,253330.0,223714.0,12971.0,60.0,758400.0,315070.0,192.0,,15.0,26550.0,195700.0,12151900.0,107950.0,49842.0,35634.0,0.0,0.0,86659.0,860576.0,13723.0,986912.0,969027.0,6282.0,24994.0,827617.0,906.0,362092.0,3322.0,182347.0,32679.0,2973.0,26120.0,6112.0,58955.0,149801.0,0.0,94130.0,15452.0,,38.0,9576.0,4.0,44119.0,667000.0,1777805.0,48287.0,8411.0,,71526.0,706.0,19742.0,1179264.0,50524.0,78837.0,335038.0,281.0,110581.0,3213784.0,12728890.0,36855.0,7468581.0,7335.0,58195.0,119724.0,28103.0,18709.0,4050.0,797803.0,10.0,68800.0,272678.0,293938.0,2630.0,6962.0,63150.0,6523.0,346694.0,54017.0,740848.0,49025.0,52820.0,225895.0,12743119.0,64938.0,,125640.0,485894.0,28780.0,52445.0,107724.0,56988.0,80535.0,784.0,120054.0,82373.0,1.0,366328.0,765007.0,6490.0,504000.0,231639.0,25880.0,108.0,1189157.0,4.0,2171800.0,61182.0,1.0,69.0,553954.0,62922.0,100.0,5965.0,,109630.0,0.0,77860.0,64351.0,380464.0,562.0,2722340.0,12379.0
2009,,356222.0,67.0,257.0,187.0,75603.0,20066.0,99.0,130.0,18236.0,14.0,26544.0,759460.0,146749.0,5277.0,0.0,1392600.0,135227.0,1357052.0,8.0,17980.0,14700.0,41.0,2869.0,116894.0,22350.0,,33506.0,34649.0,36.0,1653313.0,159303.0,45683.0,20805.0,148391.0,443887.0,23637.0,440834.0,,1078028.0,12750.0,44009.0,175200.0,12364.0,2992120.0,13090.0,28438.0,39000.0,14338.0,,128677.0,2.0,113048.0,183806.0,187769.0,39882.0,4812.0,1200413.0,996213.0,2533.0,128400.0,22428.0,0.0,2023.0,290289.0,39621.0,62806.0,490.0,271885.0,5755.0,60438.0,253324.0,179810.0,12837.0,63.0,746000.0,375290.0,198.0,,15.0,27830.0,210300.0,10810500.0,77163.0,51402.0,28644.0,0.0,0.0,76465.0,856396.0,14010.0,942623.0,924643.0,5546.0,25781.0,921481.0,1096.0,363729.0,2939.0,192943.0,37262.0,2834.0,35304.0,6500.0,65442.0,177206.0,0.0,93501.0,14442.0,,45.0,6453.0,4.0,46997.0,707400.0,1735475.0,83778.0,7676.0,,68891.0,598.0,19861.0,1130128.0,49242.0,78213.0,399773.0,297.0,112936.0,3059980.0,13150277.0,33304.0,7663498.0,8270.0,65148.0,125738.0,26918.0,15755.0,4534.0,836652.0,13.0,48900.0,271981.0,391709.0,2516.0,7287.0,68080.0,6374.0,346151.0,49641.0,621577.0,46023.0,55445.0,232917.0,13164615.0,77846.0,,109611.0,453063.0,26500.0,57647.0,80988.0,52072.0,77201.0,799.0,115790.0,66442.0,1.0,336516.0,697249.0,6693.0,482000.0,200171.0,26930.0,101.0,1196699.0,3.0,2182741.0,57358.0,1.0,74.0,516844.0,95334.0,89.0,7742.0,,101860.0,0.0,79810.0,54490.0,357557.0,504.0,2507850.0,12562.0
2010,,269782.0,70.0,261.0,100.0,85449.0,20068.0,99.0,132.0,7355.0,14.0,25652.0,782571.0,147628.0,5496.0,0.0,1210100.0,106451.0,1333698.0,7.0,18323.0,10131.0,43.0,2299.0,106588.0,24350.0,,41182.0,30709.0,21.0,1636796.0,177146.0,41455.0,20835.0,239698.0,419799.0,22497.0,407517.0,,993176.0,8090.0,45778.0,188400.0,11816.0,3012540.0,13661.0,30140.0,37000.0,14336.0,,119252.0,2.0,126676.0,195378.0,191446.0,44461.0,5818.0,1200846.0,969268.0,2795.0,129300.0,20757.0,0.0,1948.0,305566.0,36800.0,68955.0,477.0,269650.0,6805.0,59866.0,253335.0,205565.0,12175.0,65.0,744800.0,367080.0,229.0,,29.0,23000.0,202400.0,10759400.0,107190.0,53645.0,26337.0,0.0,0.0,79063.0,859700.0,12927.0,942804.0,924481.0,6529.0,25111.0,939177.0,1018.0,351230.0,3296.0,188481.0,38312.0,3732.0,30370.0,7498.0,67931.0,164364.0,0.0,91365.0,13857.0,,40.0,6606.0,4.0,44823.0,735000.0,1705079.0,50390.0,8211.0,,67633.0,602.0,20167.0,1111262.0,46845.0,81305.0,395385.0,324.0,117580.0,3011752.0,13203823.0,33004.0,7799909.0,8510.0,64622.0,107560.0,27773.0,18369.0,3602.0,829107.0,13.0,60400.0,264000.0,394662.0,1748.0,7638.0,65060.0,6378.0,327293.0,37976.0,550857.0,50025.0,57150.0,208444.0,13218159.0,67641.0,,126269.0,484231.0,26200.0,63339.0,110708.0,59795.0,75806.0,841.0,112806.0,67703.0,1.0,351950.0,931515.0,6150.0,460000.0,199011.0,29121.0,112.0,1228232.0,3.0,2148960.0,55608.0,1.0,64.0,514189.0,99808.0,86.0,5085.0,,110980.0,0.0,81084.0,58608.0,267998.0,521.0,2535400.0,12600.0
2011,,273617.0,70.0,180.0,100.0,87116.0,20164.0,90.0,126.0,8898.0,14.0,26795.0,773423.0,160012.0,4575.0,0.0,1253800.0,107636.0,1273030.0,7.0,19832.0,7103.0,47.0,2510.0,107685.0,25380.0,,44924.0,23469.0,18.0,1743299.0,193243.0,40345.0,17556.0,179060.0,422154.0,21111.0,411491.0,,1022758.0,9930.0,45720.0,203100.0,11871.0,2957580.0,13392.0,30783.0,35500.0,14348.0,,126824.0,2.0,133366.0,182312.0,197711.0,46034.0,4084.0,1190735.0,1002466.0,2925.0,128100.0,23554.0,0.0,1974.0,320772.0,35800.0,64787.0,432.0,273027.0,7405.0,58805.0,253353.0,183586.0,13583.0,68.0,768500.0,388935.0,236.0,,52.0,22470.0,215000.0,10907700.0,105698.0,59550.0,30618.0,0.0,0.0,89145.0,860587.0,13140.0,935058.0,915226.0,7277.0,35795.0,958131.0,835.0,363971.0,2815.0,187882.0,55011.0,3319.0,32602.0,7970.0,67277.0,169479.0,0.0,88515.0,15162.0,,55.0,5686.0,4.0,46340.0,733800.0,1735185.0,65346.0,7693.0,,59327.0,521.0,20071.0,1213866.0,40728.0,91929.0,416869.0,331.0,113671.0,3058647.0,13452468.0,33069.0,7703250.0,8719.0,69308.0,105637.0,27768.0,17866.0,3143.0,758645.0,13.0,52300.0,274000.0,382601.0,2353.0,7055.0,67660.0,5480.0,324731.0,40846.0,508082.0,54025.0,58705.0,234826.0,13466816.0,74336.0,,85000.0,476512.0,26100.0,74439.0,115560.0,39096.0,74681.0,857.0,113054.0,69841.0,1.0,369512.0,1038915.0,6500.0,467000.0,214051.0,27445.0,113.0,1300887.0,3.0,2124403.0,54131.0,1.0,72.0,480701.0,111155.0,128.0,9438.0,,107655.0,1.0,81763.0,60650.0,279571.0,508.0,2289100.0,12500.0
2012,,244169.0,75.0,225.0,104.0,88338.0,23064.0,90.0,137.0,9610.0,14.0,23612.0,811720.0,167168.0,5278.0,0.0,1321100.0,124609.0,1391426.0,8.0,17818.0,7908.0,43.0,3531.0,121662.0,23700.0,,48429.0,17142.0,15.0,1679431.0,205455.0,43850.0,19367.0,157746.0,434290.0,22075.0,374603.0,,1005591.0,10410.0,46444.0,201700.0,10749.0,2701710.0,14975.0,32197.0,39600.0,13449.0,,125600.0,2.0,112726.0,192901.0,197912.0,44562.0,6005.0,1193749.0,959436.0,3000.0,141200.0,24285.0,0.0,3388.0,320500.0,39200.0,67933.0,417.0,274152.0,7205.0,60156.0,253338.0,205418.0,12893.0,68.0,717100.0,364885.0,243.0,85000.0,62.0,27270.0,225500.0,11163800.0,89698.0,66240.0,31520.0,0.0,0.0,80487.0,857270.0,12850.0,939679.0,921861.0,7600.0,37506.0,1115123.0,1033.0,369606.0,2707.0,213593.0,50242.0,3184.0,32573.0,7193.0,63075.0,177352.0,0.0,100430.0,14452.0,41611.0,58.0,5634.0,4.0,46888.0,767000.0,1638388.0,65205.0,6890.0,,59030.0,585.0,19707.0,1159825.0,39676.0,92534.0,429530.0,338.0,116663.0,3097366.0,13589506.0,34054.0,7853550.0,10770.0,68175.0,105667.0,28173.0,18220.0,3483.0,778119.0,14.0,58000.0,282000.0,430430.0,1762.0,6547.0,68970.0,5745.0,336394.0,37527.0,491607.0,49025.0,59015.0,231981.0,13602955.0,76696.0,,,489109.0,27600.0,69722.0,110915.0,37226.0,76781.0,872.0,110879.0,69853.0,1.0,301050.0,925070.0,5604.0,514000.0,220126.0,26017.0,114.0,1341420.0,4.0,2019182.0,58479.0,0.0,51.0,496865.0,114012.0,100.0,7984.0,,92430.0,1.0,81131.0,62704.0,304038.0,335.0,2713100.0,11500.0
