,USSR,Finland,Eritrea,Bahrain,Fiji,Australia,Panama,Republic of Korea,Pakistan,Slovakia,Polynesia,Democratic Republic of the Congo,Belize,Ethiopia,Kenya,Nigeria,Yemen,Romania,Serbia,Lao People's Democratic Republic,Zambia,Lebanon,Papua New Guinea,Tajikistan,Tunisia,Albania,Brazil,Chad,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Iceland,Central African Republic,India,Malta,Jamaica,Ecuador,Cabo Verde,Indonesia,Poland,Argentina,Turkey,Jordan,Belgium-Luxembourg,Angola,Ethiopia PDR,Estonia,Melanesia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,New Caledonia,Egypt,New Zealand,Sudan,Mali,United Arab Emirates,Congo,Republic of Moldova,Dominican Republic,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,Philippines,Spain,"China, mainland",French Polynesia,Madagascar,Cyprus,Sri Lanka,Peru,Rwanda,Bosnia and Herzegovina,Cameroon,Netherlands,Guatemala,Saint Kitts and Nevis,Cuba,Austria,Lesotho,Bermuda,Bhutan,Turkmenistan,Norway,Dominica,Iraq,Libya,Swaziland,United Republic of Tanzania,Burundi,Belgium,Nepal,France,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Qatar,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Montserrat,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Armenia,Sudan (former),Morocco,Mongolia,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Kyrgyzstan,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Denmark,Switzerland,Thailand,Namibia,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Mauritius,Nicaragua,Oman,Viet Nam,Lithuania,Russian Federation,Portugal,Bolivia (Plurinational State of),Paraguay,Myanmar,Latvia,Guinea,Ukraine,Kuwait,South Africa,Mauritania,Guadeloupe,Ireland,Faroe Islands,Venezuela (Bolivarian Republic of),Côte d'Ivoire,Timor-Leste,Croatia,Bulgaria,Montenegro,Occupied Palestinian Territory
2005,,256990.0,79311.0,50000.0,77778.0,344117.0,200517.0,273226.0,180795.0,157672.0,88501.0,46329.0,111720.0,72801.0,200000.0,29846.0,126936.0,131035.0,,150000.0,144245.0,259594.0,45000.0,196227.0,123604.0,167061.0,220095.0,84159.0,131683.0,102308.0,368966.0,108947.0,229486.0,221220.0,258776.0,283767.0,151954.0,184000.0,18836.0,188908.0,238024.0,156141.0,69668.0,158241.0,164014.0,176293.0,283917.0,265068.0,354944.0,,23646.0,,150277.0,73370.0,144771.0,184232.0,,130000.0,110933.0,250826.0,453309.0,,194956.0,262593.0,76786.0,105440.0,220766.0,206237.0,259662.0,,254693.0,150137.0,437303.0,127633.0,269844.0,145188.0,88501.0,58561.0,246365.0,141622.0,124584.0,96891.0,110905.0,25900.0,434423.0,268402.0,125000.0,254222.0,343985.0,164104.0,234286.0,91444.0,58333.0,231107.0,116963.0,158431.0,157629.0,20000.0,51672.0,25483.0,428135.0,118458.0,422227.0,317911.0,280835.0,243595.0,148805.0,250819.0,94054.0,136536.0,419798.0,68023.0,143739.0,27291.0,311070.0,34290.0,185541.0,145222.0,20000.0,115619.0,164498.0,172894.0,238090.0,84801.0,200600.0,161908.0,189330.0,150000.0,162462.0,150370.0,90371.0,216267.0,238861.0,353927.0,149302.0,316341.0,177299.0,394100.0,387690.0,151076.0,113065.0,243565.0,108613.0,435153.0,153215.0,213306.0,134783.0,284211.0,105714.0,120987.0,121412.0,137918.0,56699.0,62353.0,129422.0,145942.0,63391.0,128388.0,272895.0,333534.0,51163.0,,346780.0,140165.0,183026.0,,20000.0,144638.0,156448.0,,334022.0
2006,,205607.0,78493.0,130000.0,80000.0,354317.0,276678.0,263424.0,133447.0,143104.0,88167.0,46329.0,131573.0,72801.0,200000.0,31504.0,126951.0,141860.0,110181.0,194444.0,140000.0,200000.0,46130.0,198508.0,146586.0,170745.0,223802.0,86242.0,132353.0,115357.0,372588.0,104826.0,180760.0,220517.0,249942.0,321821.0,159033.0,200000.0,15272.0,185920.0,225000.0,166966.0,69768.0,163636.0,169363.0,150394.0,285828.0,278473.0,303198.0,,52148.0,,132608.0,72258.0,140859.0,198412.0,,130432.0,100457.0,250085.0,427584.0,,238984.0,262593.0,84314.0,109462.0,222125.0,217677.0,248610.0,,257472.0,153850.0,440949.0,127451.0,288421.0,128190.0,88167.0,58565.0,297203.0,148094.0,124533.0,91740.0,100915.0,27330.0,400488.0,247663.0,137500.0,246406.0,298641.0,164612.0,225000.0,95728.0,55556.0,272042.0,121146.0,176444.0,195440.0,20000.0,52381.0,26176.0,385452.0,130896.0,401909.0,276454.0,230525.0,235761.0,143848.0,246070.0,103333.0,200382.0,365680.0,69778.0,142857.0,27712.0,276011.0,35405.0,194141.0,128245.0,20000.0,,163418.0,168000.0,263272.0,101716.0,220155.0,162963.0,172693.0,150000.0,163551.0,154716.0,133445.0,220689.0,238887.0,304376.0,140625.0,304273.0,191956.0,352642.0,323649.0,152815.0,69796.0,242031.0,73991.0,415887.0,149497.0,238105.0,138298.0,283737.0,105714.0,79083.0,130207.0,147683.0,55759.0,64737.0,135345.0,122151.0,61011.0,133199.0,272895.0,332653.0,52746.0,,332922.0,140293.0,186698.0,,25000.0,163810.0,157758.0,130448.0,309853.0
2007,,256996.0,24508.0,255556.0,73736.0,355463.0,218524.0,281277.0,193516.0,161893.0,92308.0,46331.0,75873.0,71914.0,200000.0,24610.0,128754.0,136211.0,91336.0,205882.0,131818.0,256020.0,45000.0,218368.0,142566.0,188902.0,240356.0,96380.0,133333.0,137283.0,383271.0,101832.0,228469.0,218481.0,221693.0,314574.0,166986.0,182584.0,14214.0,164101.0,202086.0,164330.0,68022.0,165217.0,160919.0,214617.0,286765.0,278418.0,274908.0,,62138.0,,171977.0,71199.0,131087.0,204824.0,,131818.0,100167.0,255717.0,477612.0,,240551.0,262593.0,84906.0,56328.0,216325.0,183427.0,270565.0,,270144.0,155794.0,444336.0,149259.0,289238.0,146243.0,92308.0,59881.0,247218.0,145197.0,126342.0,77618.0,93783.0,26587.0,437884.0,245118.0,140000.0,147098.0,294931.0,166071.0,244444.0,101211.0,60122.0,229386.0,125375.0,179580.0,193333.0,20156.0,52000.0,26750.0,469491.0,126568.0,454397.0,318469.0,257150.0,235305.0,149768.0,256304.0,100000.0,200000.0,423470.0,69892.0,143512.0,30000.0,276629.0,33333.0,212113.0,146283.0,20000.0,,184719.0,168004.0,247975.0,99887.0,152389.0,181923.0,149353.0,150400.0,164725.0,158947.0,151922.0,189927.0,234599.0,364002.0,120000.0,340000.0,211948.0,385647.0,417233.0,157503.0,127855.0,235025.0,108113.0,401926.0,154570.0,251918.0,137500.0,284232.0,103333.0,109110.0,128992.0,154324.0,53667.0,65000.0,145977.0,159330.0,59380.0,131439.0,276471.0,340067.0,53202.0,,340991.0,140000.0,185657.0,,25000.0,170730.0,133197.0,104916.0,309557.0
2008,,261221.0,8406.0,210000.0,73101.0,366642.0,257074.0,294349.0,164550.0,171883.0,91609.0,46330.0,129104.0,79723.0,214815.0,42015.0,114709.0,140485.0,103921.0,240000.0,101051.0,256020.0,44545.0,237053.0,149194.0,193878.0,253729.0,84400.0,140000.0,177412.0,387316.0,84137.0,226607.0,218555.0,269012.0,312066.0,176013.0,175562.0,13357.0,192973.0,271429.0,164849.0,61416.0,158874.0,166719.0,190607.0,279412.0,283909.0,239238.0,,85085.0,,142273.0,70655.0,140996.0,253134.0,,130435.0,104294.0,259390.0,459091.0,,239915.0,262593.0,85455.0,86741.0,210654.0,199185.0,277258.0,,265194.0,144354.0,444373.0,151753.0,262166.0,151778.0,91609.0,59912.0,225049.0,145282.0,129138.0,91329.0,106066.0,26367.0,455741.0,258180.0,265556.0,200327.0,331993.0,166379.0,242391.0,95006.0,60050.0,278679.0,129594.0,105689.0,193333.0,20214.0,54054.0,26273.0,460711.0,131100.0,417335.0,360199.0,258346.0,245822.0,165373.0,227242.0,100000.0,113000.0,437606.0,69072.0,147241.0,26394.0,317175.0,39523.0,234288.0,151821.0,18737.0,,189096.0,164925.0,244675.0,109652.0,172591.0,210827.0,169299.0,140000.0,165598.0,157047.0,146009.0,236393.0,228639.0,322869.0,140000.0,323086.0,220735.0,416339.0,427745.0,150459.0,131969.0,249332.0,80921.0,416597.0,156429.0,229444.0,137500.0,326471.0,105556.0,148017.0,137560.0,145656.0,54067.0,69634.0,147742.0,178148.0,67709.0,138728.0,276471.0,340000.0,53679.0,,309917.0,140746.0,191154.0,,21390.0,170369.0,163091.0,131181.0,326629.0
2009,,286098.0,12000.0,166667.0,72460.0,361747.0,233370.0,276245.0,202848.0,185992.0,92857.0,46330.0,134810.0,82015.0,191199.0,40000.0,129331.0,153812.0,114915.0,240000.0,172628.0,224868.0,47470.0,231535.0,144321.0,219780.0,248299.0,83333.0,145000.0,172504.0,391917.0,117293.0,247725.0,252417.0,251082.0,313126.0,183793.0,133427.0,12606.0,188103.0,143843.0,169416.0,58530.0,163478.0,165123.0,191018.0,285655.0,308213.0,312382.0,,86509.0,,152752.0,69077.0,149105.0,253134.0,,125000.0,99200.0,264241.0,478154.0,,237913.0,253571.0,85000.0,92813.0,219707.0,202435.0,277374.0,,266738.0,161809.0,464446.0,150758.0,318545.0,143990.0,92857.0,59915.0,226358.0,149034.0,133353.0,102216.0,112701.0,28754.0,463376.0,263584.0,235849.0,223237.0,324947.0,159649.0,241950.0,98644.0,60171.0,241836.0,133748.0,113307.0,194458.0,20287.0,43997.0,27711.0,447083.0,133263.0,455262.0,331854.0,262209.0,250144.0,133367.0,248352.0,110000.0,200000.0,440557.0,68218.0,146831.0,21519.0,318212.0,42387.0,242755.0,144028.0,16479.0,,185496.0,166667.0,195328.0,111801.0,205101.0,166654.0,161006.0,140000.0,166522.0,159993.0,161923.0,250764.0,231070.0,320438.0,120000.0,295909.0,186040.0,415861.0,465002.0,165948.0,130495.0,251423.0,120444.0,444167.0,149950.0,231096.0,134615.0,284100.0,104865.0,142167.0,142659.0,152168.0,52309.0,50500.0,147580.0,175133.0,89880.0,139298.0,282501.0,339378.0,53965.0,,280078.0,141084.0,199672.0,,20447.0,193036.0,165508.0,150946.0,335033.0
2010,,261548.0,15031.0,153452.0,71774.0,351334.0,227645.0,247544.0,226823.0,114455.0,92643.0,46331.0,123091.0,82829.0,224279.0,38456.0,130942.0,132960.0,115730.0,243125.0,162228.0,237822.0,48477.0,239308.0,155462.0,231111.0,258859.0,89246.0,143416.0,177212.0,383895.0,128421.0,245353.0,252796.0,217319.0,316055.0,172462.0,175000.0,11650.0,199299.0,221698.0,142411.0,87422.0,142240.0,159445.0,178586.0,292327.0,323327.0,301761.0,,87425.0,,174562.0,63169.0,155110.0,252472.0,,121500.0,96444.0,259211.0,495751.0,,222891.0,266357.0,85145.0,102114.0,232776.0,195130.0,277578.0,,292161.0,142955.0,452767.0,153366.0,293910.0,156643.0,92643.0,58747.0,192714.0,135234.0,131588.0,118679.0,104566.0,30446.0,435980.0,251562.0,236013.0,220851.0,305703.0,165000.0,241706.0,117374.0,59105.0,251662.0,137778.0,157177.0,193880.0,20000.0,85134.0,28666.0,422676.0,135841.0,421566.0,317577.0,245461.0,249758.0,182299.0,249684.0,92000.0,200000.0,399761.0,116918.0,147157.0,23798.0,301218.0,45309.0,239448.0,156684.0,17177.0,,170146.0,166667.0,283502.0,121584.0,212986.0,146252.0,200915.0,120000.0,167274.0,159644.0,160600.0,270526.0,242348.0,337769.0,127919.0,277576.0,213518.0,352675.0,386978.0,142016.0,121051.0,260575.0,110531.0,438841.0,144945.0,203649.0,134615.0,210880.0,120448.0,130301.0,100235.0,148837.0,56579.0,131165.0,147959.0,160797.0,59840.0,132481.0,276761.0,341126.0,51163.0,,344000.0,141443.0,176211.0,,10986.0,163115.0,181957.0,145740.0,368185.0
2011,,275943.0,17581.0,168205.0,71085.0,350887.0,212716.0,232141.0,219196.0,209420.0,93011.0,46046.0,110000.0,79894.0,191690.0,33083.0,137003.0,164154.0,113747.0,250723.0,155967.0,239130.0,50108.0,235049.0,151653.0,242211.0,262528.0,90889.0,143170.0,165100.0,386222.0,126331.0,264231.0,196316.0,285714.0,295863.0,173390.0,139961.0,11574.0,227240.0,269886.0,190236.0,77752.0,108245.0,159562.0,204662.0,289408.0,322626.0,367856.0,,81366.0,,178361.0,72402.0,141647.0,266369.0,,126108.0,99706.0,264311.0,492164.0,,204721.0,276766.0,85592.0,120058.0,236186.0,202335.0,262734.0,,276470.0,167181.0,447140.0,147563.0,307406.0,162777.0,93011.0,58707.0,282817.0,132500.0,137379.0,128118.0,111158.0,21932.0,460550.0,254662.0,249231.0,224847.0,357127.0,164706.0,241192.0,82519.0,59065.0,229141.0,141628.0,137820.0,189247.0,19730.0,76593.0,31767.0,501412.0,137352.0,468991.0,309906.0,304473.0,224226.0,180931.0,249158.0,180000.0,215517.0,457565.0,156451.0,147483.0,23673.0,319681.0,48108.0,254138.0,162821.0,17125.0,,194426.0,166667.0,297584.0,131139.0,312460.0,159629.0,177610.0,100000.0,167683.0,162543.0,159930.0,292806.0,261432.0,339536.0,120511.0,294691.0,209564.0,389423.0,457778.0,146421.0,119473.0,248330.0,135594.0,432192.0,143973.0,213264.0,168339.0,259100.0,137810.0,155889.0,148377.0,147094.0,57021.0,152174.0,151197.0,168013.0,56960.0,168039.0,270424.0,349231.0,55442.0,,342308.0,141836.0,173115.0,,14752.0,153960.0,143395.0,165223.0,307278.0
2012,,236522.0,14224.0,174441.0,65000.0,382592.0,235466.0,243696.0,183405.0,185432.0,93440.0,45813.0,122054.0,115213.0,203389.0,34081.0,131451.0,107623.0,111073.0,145778.0,157821.0,233333.0,52632.0,237444.0,145923.0,250538.0,274457.0,91198.0,143961.0,245833.0,408981.0,113433.0,234061.0,295706.0,218385.0,310155.0,181661.0,192079.0,11818.0,217530.0,181041.0,165440.0,83078.0,113755.0,165820.0,243751.0,290977.0,278645.0,234470.0,,69381.0,,182175.0,73892.0,128731.0,199992.0,,126755.0,98176.0,268531.0,485726.0,166663.0,197659.0,275303.0,85435.0,74849.0,242634.0,205260.0,268098.0,,279398.0,165903.0,458242.0,147690.0,304387.0,167685.0,93440.0,58937.0,180659.0,155269.0,143316.0,141869.0,81533.0,18202.0,451734.0,249536.0,235714.0,205385.0,305237.0,164286.0,244444.0,84679.0,59518.0,240527.0,150000.0,134713.0,189474.0,21053.0,73320.0,31165.0,454233.0,135837.0,411129.0,343333.0,294943.0,252978.0,190627.0,254511.0,120000.0,267857.0,447570.0,207105.0,147817.0,23547.0,325809.0,52500.0,270940.0,167710.0,17072.0,,207151.0,,279800.0,146207.0,263269.0,142073.0,219891.0,109524.0,171875.0,161034.0,172009.0,304291.0,240768.0,364216.0,108970.0,307882.0,208131.0,421316.0,411034.0,153378.0,120539.0,253233.0,98054.0,305570.0,146740.0,233356.0,169329.0,300000.0,146352.0,170776.0,134410.0,177890.0,53211.0,120000.0,151401.0,191099.0,68229.0,161001.0,268235.0,347611.0,57143.0,,257778.0,142857.0,199696.0,,15864.0,147848.0,101502.0,117901.0,397412.0
2013,,281312.0,12872.0,175664.0,60909.0,385434.0,240975.0,265198.0,218059.0,183199.0,93979.0,46024.0,230000.0,117611.0,144262.0,33999.0,125064.0,158462.0,151129.0,255169.0,161654.0,260759.0,61538.0,251396.0,160417.0,260110.0,277517.0,92569.0,135526.0,256815.0,409400.0,125278.0,187950.0,426047.0,232630.0,325123.0,185619.0,120000.0,11818.0,227606.0,180629.0,165914.0,73131.0,146035.0,160184.0,210624.0,292545.0,315982.0,303332.0,,63303.0,,193558.0,37952.0,139459.0,208071.0,,126608.0,9412.0,266276.0,484310.0,166669.0,224073.0,279234.0,85333.0,100704.0,256603.0,196853.0,267752.0,,289954.0,181520.0,463577.0,149204.0,301264.0,170879.0,93979.0,58992.0,227426.0,153210.0,144125.0,136056.0,104987.0,15971.0,422075.0,247554.0,235294.0,215948.0,286303.0,173611.0,244444.0,106007.0,59447.0,251702.0,150000.0,170599.0,196667.0,21579.0,87000.0,62252.0,454642.0,136408.0,431560.0,292333.0,231179.0,235423.0,193790.0,252483.0,122907.0,220818.0,398258.0,191414.0,148146.0,23421.0,337563.0,55000.0,283099.0,170907.0,17020.0,,215290.0,,363561.0,123601.0,233767.0,165370.0,224434.0,131960.0,165714.0,165456.0,175414.0,303218.0,246091.0,340979.0,102709.0,302133.0,193536.0,415732.0,325935.0,150014.0,120424.0,256547.0,114517.0,408993.0,151999.0,236026.0,170847.0,303030.0,135800.0,148606.0,144644.0,182243.0,56017.0,147679.0,150028.0,179674.0,75236.0,159664.0,267429.0,349659.0,62857.0,,383178.0,145455.0,197853.0,,14454.0,158785.0,146080.0,149004.0,338629.0
2014,,272864.0,11520.0,176888.0,68506.0,396970.0,237142.0,275024.0,181506.0,196394.0,94518.0,45999.0,118990.0,136847.0,140655.0,33917.0,128690.0,173659.0,113883.0,300435.0,165105.0,255304.0,58072.0,240199.0,160626.0,250000.0,279410.0,93941.0,117086.0,276043.0,418243.0,122715.0,269011.0,262530.0,270462.0,330296.0,200521.0,138333.0,11363.0,229224.0,179414.0,169498.0,126795.0,154379.0,176668.0,277661.0,294113.0,324475.0,319430.0,,63239.0,,183281.0,54952.0,149372.0,244746.0,,126461.0,52043.0,268077.0,486742.0,170252.0,184290.0,283165.0,85232.0,117805.0,267053.0,180603.0,273385.0,,296763.0,184249.0,471507.0,151423.0,334922.0,169203.0,94518.0,59046.0,234114.0,153536.0,147779.0,134848.0,87903.0,13740.0,456602.0,249617.0,235714.0,207586.0,350748.0,169037.0,240743.0,88962.0,59375.0,289753.0,149968.0,156264.0,201279.0,21084.0,91651.0,74138.0,540003.0,136955.0,479779.0,312442.0,290726.0,222882.0,193845.0,260834.0,127619.0,208713.0,474154.0,197436.0,148466.0,23295.0,345420.0,53880.0,306934.0,169235.0,16967.0,,232366.0,,307171.0,122294.0,216752.0,165558.0,204308.0,136054.0,166750.0,167406.0,172870.0,299247.0,249984.0,357683.0,96984.0,313665.0,203925.0,431194.0,444229.0,160790.0,120310.0,260662.0,118791.0,419220.0,132881.0,236346.0,169889.0,269610.0,140954.0,171612.0,149902.0,198482.0,54489.0,150000.0,150639.0,189000.0,70984.0,176447.0,675355.0,351682.0,58465.0,,403158.0,143041.0,191971.0,,13453.0,156011.0,129986.0,147799.0,354097.0
