,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Morocco,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,Slovakia,Pacific Islands Trust Territory,Bermuda,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Tuvalu,Djibouti,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,United States Virgin Islands,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,Sri Lanka,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Saint Pierre and Miquelon,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Qatar,Italy,Liechtenstein,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),British Virgin Islands,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Ireland,Guam,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1994,,23830.0,17650.0,75724.0,13058.0,10532.0,1545983.0,67584.0,2415213.0,14579.0,1433100.0,206550.0,7906.0,47261.0,44000.0,106019.0,31581581.0,,319123.0,148682.0,797166.0,6052496.0,15.0,922873.0,1290350.0,468064.0,13900.0,1333410.0,150.0,756370.0,433037.0,987941.0,15520.0,335693.0,4397794.0,,905236.0,,201674.0,1664060.0,1297806.0,1509309.0,,222019.0,10297060.0,5038.0,1715513.0,37210.0,278935.0,123699.0,1549000.0,93289.0,1691129.0,1450.0,257203.0,,324.0,10.0,183600.0,76400.0,767800.0,1290900.0,997863.0,311100.0,2789832.0,1370885.0,3077346.0,59450.0,41100.0,180289.0,698.0,305791.0,269100.0,339900.0,3338239.0,18260.0,69064.0,1235585.0,490000.0,1122964.0,2271723.0,1286709.0,45239.0,5600.0,394500.0,650402.0,581150.0,23187.0,8698.0,11487.0,361306.0,711600.0,52600.0,2404420.0,799115.0,515361.0,546.0,2766.0,4484.0,130259.0,75.0,2817608.0,3802078.0,1102015.0,5000.0,16960.0,3577756.0,2654883.0,1084307.0,5038283.0,7484286.0,182948.0,214297.0,59708.0,276255.0,150300.0,100353.0,-1.0,11566.0,227800.0,89307.0,601.0,310832.0,46500.0,5340.0,1370000.0,265928.0,825240.0,12053105.0,,2690.0,222495.0,16454.0,6397363.0,6919664.0,2110195.0,108612.0,9192.0,,20891.0,1481077.0,1158096.0,11163596.0,2095339.0,4107107.0,7793567.0,153017.0,-1.0,217222.0,9695.0,,2184853.0,29034492.0,35741550.0,7757.0,37015736.0,67738.0,2350683.0,707700.0,1487051.0,283.0,1129700.0,15926.0,2013132.0,-1.0,43240.0,10090077.0,1580050.0,120643.0,1570930.0,26708.0,,495524.0,2086.0,131940.0,12473.0,18286647.0,158.0,9127350.0,358.0,931629.0,38018613.0,74415.0,1386071.0,860470.0,420.0,328659.0,446642.0,195701.0,96700.0,265152.0,888876.0,4235980.0,14584.0,17464.0,5288295.0,6712369.0,11000.0,479800.0,611350.0,223558.0,230370.0,3761224.0,2620.0,9774502.0,790044.0,43184.0,1492.0,4832.0,11257220.0,1011982.0,4485.0,24616.0,159343.0,24057.0,2023.0,2050751.0,60056.0,496444.0,894530.0,,1547638.0,126075.0
1995,,19842.0,17625.0,75789.0,15558.0,13552.0,1398607.0,67676.0,1958402.0,14760.0,1466012.0,200323.0,10485.0,47728.0,44900.0,108825.0,33883618.0,,293454.0,174920.0,866068.0,6269081.0,15.0,984819.0,1318197.0,480949.0,14780.0,1483724.0,209.0,748690.0,446000.0,1052988.0,14585.0,310040.0,4052310.0,,893875.0,,213352.0,1229887.0,1216732.0,1442944.0,,175364.0,10300121.0,5032.0,1942774.0,37097.0,338957.0,166145.0,2064708.0,88012.0,1920054.0,1400.0,248202.0,,400.0,38.0,199000.0,65733.0,801600.0,1213893.0,1053000.0,336623.0,2967795.0,1386405.0,2737443.0,59019.0,90800.0,183518.0,707.0,273334.0,277100.0,301000.0,3536130.0,23183.0,60624.0,1319760.0,504300.0,1140664.0,2282276.0,1481231.0,39958.0,5649.0,382800.0,651795.0,532761.0,22518.0,8491.0,14520.0,402430.0,903300.0,128300.0,2510560.0,749575.0,489144.0,563.0,3070.0,4135.0,99889.0,75.0,2682288.0,3838385.0,1152895.0,4500.0,21461.0,3405239.0,2420420.0,1031131.0,5206456.0,7317155.0,245940.0,235437.0,57181.0,276817.0,138316.0,97100.0,-1.0,9571.0,245100.0,89470.0,613.0,336700.0,47312.0,4820.0,1295000.0,242395.0,839867.0,11572726.0,,3340.0,229170.0,22760.0,6447956.0,9570731.0,2113687.0,109879.0,9081.0,,37093.0,1517295.0,1170036.0,11261630.0,2485200.0,2702541.0,7928425.0,173837.0,-1.0,254940.0,10693.0,,2566755.0,29287985.0,42914155.0,7951.0,36162297.0,69110.0,2424274.0,762900.0,1699090.0,290.0,1286892.0,15000.0,2231329.0,2595.0,46633.0,10155254.0,1814610.0,81929.0,1508407.0,31822.0,,447395.0,2298.0,132390.0,13642.0,16261443.0,165.0,9644986.0,363.0,1243466.0,45201251.0,75288.0,1124159.0,898720.0,431.0,314595.0,433790.0,183551.0,87000.0,258464.0,938117.0,4218287.0,11730.0,13506.0,5903789.0,7276106.0,11298.0,395700.0,610800.0,234794.0,232530.0,3978935.0,2820.0,9593027.0,855430.0,65536.0,1516.0,4890.0,11658236.0,977346.0,5218.0,27436.0,156478.0,25433.0,1951.0,2043290.0,65859.0,477253.0,1153413.0,,2278335.0,135684.0
1996,,21244.0,17883.0,65507.0,17921.0,15373.0,1510219.0,55969.0,2461468.0,15368.0,1514745.0,199454.0,10813.0,48194.0,45900.0,117373.0,33852221.0,,197977.0,165061.0,760866.0,6026857.0,15.0,994859.0,1469972.0,488812.0,14900.0,1308860.0,206.0,523199.0,456000.0,1090789.0,15500.0,347294.0,4206106.0,,890192.0,,249480.0,1646333.0,1190776.0,1927683.0,,187037.0,10635983.0,5691.0,2208819.0,36674.0,312645.0,157209.0,2169646.0,101523.0,2113358.0,1264.0,283237.0,,327.0,10.0,121000.0,83841.0,829349.0,1210270.0,682980.0,354300.0,3345280.0,1396930.0,2820943.0,60100.0,36400.0,233625.0,715.0,294259.0,299400.0,317400.0,3851472.0,15437.0,45629.0,1234118.0,513500.0,1286570.0,2244442.0,1444004.0,48572.0,5850.0,438200.0,656605.0,669833.0,19391.0,8794.0,13190.0,391578.0,737100.0,97500.0,3460700.0,821812.0,475021.0,587.0,3123.0,3432.0,104526.0,75.0,2758525.0,4245003.0,1148832.0,4000.0,21581.0,3630967.0,2636108.0,1012020.0,5283956.0,7509886.0,262183.0,241905.0,53321.0,285490.0,147079.0,101179.0,-1.0,11560.0,247900.0,73363.0,624.0,357797.0,47600.0,5230.0,1316853.0,286135.0,850415.0,13224095.0,,2341.0,236428.0,21980.0,7084736.0,7833650.0,2787340.0,111523.0,9225.0,,14931.0,1568258.0,1176256.0,11813727.0,2394059.0,2617696.0,8223227.0,188201.0,-1.0,325637.0,10846.0,,2911800.0,28782348.0,47351325.0,8086.0,38125938.0,70996.0,2476048.0,814100.0,1848748.0,296.0,1549895.0,16000.0,3063243.0,2602.0,31582.0,11334992.0,1725970.0,82149.0,1629498.0,35833.0,,496784.0,2321.0,138543.0,16013.0,18301210.0,170.0,9781450.0,343.0,1213249.0,49600997.0,76115.0,1804978.0,974150.0,441.0,210599.0,526042.0,189656.0,97000.0,279822.0,857394.0,3899300.0,11925.0,10514.0,6309341.0,6148600.0,12748.0,369700.0,576182.0,265097.0,236090.0,4124510.0,2920.0,9946801.0,873930.0,59039.0,1572.0,4760.0,12614968.0,974906.0,6000.0,22603.0,160084.0,26111.0,2064.0,2103780.0,69848.0,586728.0,1157055.0,,2344203.0,138460.0
1997,,24250.0,18192.0,64014.0,19578.0,13115.0,1838562.0,50214.0,2484918.0,15877.0,1548200.0,196298.0,10882.0,48656.0,46700.0,123131.0,37316884.0,,192667.0,137440.0,735831.0,6318251.0,15.0,1017214.0,1395776.0,477881.0,14953.0,1252774.0,226.0,557997.0,446000.0,1150562.0,26900.0,378359.0,3813830.0,,912766.0,,259461.0,1601857.0,1247644.0,1644389.0,,178001.0,11242511.0,5767.0,2212470.0,36226.0,285577.0,144166.0,2314419.0,132529.0,1780112.0,1300.0,265879.0,,330.0,10.0,165100.0,81062.0,847200.0,1653371.0,796460.0,355800.0,3476929.0,1401010.0,2388863.0,56017.0,118850.0,202067.0,725.0,290120.0,312200.0,216489.0,3718987.0,9099.0,55283.0,1046427.0,504200.0,1163453.0,2427792.0,1540302.0,54697.0,5827.0,363400.0,662257.0,470317.0,15338.0,8877.0,12039.0,469682.0,648100.0,273900.0,3267240.0,875657.0,490330.0,602.0,3157.0,5664.0,158767.0,75.0,2915136.0,4456835.0,1245217.0,5000.0,21532.0,3689581.0,2672367.0,915839.0,5365622.0,7475393.0,292913.0,249421.0,50256.0,330349.0,163695.0,98000.0,-1.0,10483.0,239600.0,75440.0,639.0,366008.0,49486.0,4611.0,1326277.0,234778.0,865922.0,15444000.0,,2432.0,244700.0,23357.0,9044129.0,7909516.0,2889186.0,114242.0,9434.0,,26534.0,1604279.0,1169748.0,11032986.0,2611219.0,2439439.0,8543740.0,191783.0,-1.0,356333.0,10600.0,,2990134.0,32335135.0,51791228.0,8782.0,41602180.0,71378.0,2330533.0,604600.0,1752708.0,303.0,1558339.0,15000.0,2595505.0,2617.0,25714.0,10536694.0,1655110.0,100217.0,1628640.0,38695.0,,489892.0,2275.0,134120.0,24295.0,15640556.0,175.0,9943664.0,324.0,1071586.0,54223631.0,76903.0,1577655.0,1006311.0,449.0,270036.0,579789.0,189865.0,133504.0,285542.0,947271.0,4540357.0,9950.0,12640.0,6223861.0,7432092.0,14844.0,291800.0,457133.0,241297.0,242300.0,4093400.0,2870.0,9942367.0,926874.0,41815.0,1605.0,4330.0,12594914.0,982142.0,7645.0,38488.0,162811.0,22866.0,2134.0,2291912.0,75539.0,566387.0,1065499.0,,3042058.0,143402.0
1998,,14277.0,18201.0,61711.0,16930.0,15048.0,2265510.0,38992.0,2766688.0,16290.0,1584250.0,189386.0,10974.0,49128.0,47700.0,125832.0,34746642.0,,190756.0,115128.0,729477.0,5714599.0,15.0,980373.0,1300610.0,454877.0,14751.0,699435.0,228.0,651458.0,461000.0,1195247.0,27996.0,358745.0,3647150.0,,957570.0,,263854.0,1556947.0,1114434.0,2077595.0,,195846.0,11649383.0,5945.0,2325659.0,31449.0,296210.0,71110.0,2703822.0,129767.0,1298332.0,1500.0,298906.0,,338.0,10.0,189600.0,71789.0,848312.0,2079575.0,789383.0,342754.0,3698142.0,1404990.0,3061981.0,60527.0,32088.0,187883.0,728.0,282664.0,317000.0,232600.0,3784628.0,8080.0,45700.0,933100.0,511400.0,1300774.0,2154237.0,1458862.0,55829.0,5867.0,202300.0,674144.0,796071.0,16593.0,8952.0,11933.0,557145.0,575313.0,118300.0,2708780.0,923101.0,513714.0,628.0,3215.0,6068.0,127436.0,75.0,2819509.0,4399364.0,1361040.0,5500.0,25511.0,3746596.0,2766223.0,746262.0,5407154.0,7494439.0,278872.0,259396.0,45730.0,333469.0,178106.0,94800.0,-1.0,8400.0,143600.0,68293.0,651.0,375086.0,49752.0,3873.0,1334640.0,263365.0,841710.0,13991050.0,,3633.0,252438.0,24055.0,6518462.0,7236515.0,2518503.0,112450.0,9290.0,,14232.0,1639304.0,1175296.0,10259071.0,2326384.0,2444310.0,8929148.0,190596.0,-1.0,320030.0,10237.0,,2816404.0,31506481.0,55526535.0,8070.0,44708060.0,72867.0,2297292.0,720400.0,1999600.0,310.0,1572449.0,13000.0,1911984.0,2619.0,27236.0,10070247.0,1844420.0,73771.0,1484143.0,41171.0,,486736.0,2405.0,133525.0,17813.0,16999612.0,180.0,9962500.0,344.0,888700.0,57684645.0,77123.0,1480711.0,1068635.0,456.0,270486.0,615011.0,185788.0,119778.0,296878.0,1041510.0,3904957.0,9860.0,8083.0,6347400.0,6995868.0,13377.0,280100.0,514791.0,253667.0,282310.0,4180790.0,3070.0,10476801.0,923579.0,49178.0,1656.0,4039.0,11738705.0,995558.0,7759.0,15700.0,161000.0,19850.0,2177.0,2386732.0,77507.0,647557.0,733450.0,,1399543.0,147153.0
1999,,16060.0,18795.0,65215.0,16164.0,15048.0,2272797.0,44625.0,2644942.0,16689.0,1629250.0,196110.0,11104.0,49600.0,50600.0,127933.0,37592524.0,,199965.0,93774.0,918588.0,7003156.0,16.0,990333.0,802330.0,459138.0,14797.0,594647.0,251.0,814182.0,423000.0,1153000.0,27600.0,370453.0,4329293.0,,974736.0,,256153.0,1396506.0,1193690.0,1765401.0,,126530.0,12065367.0,6194.0,2465758.0,36309.0,298346.0,123900.0,2975028.0,84734.0,2038761.0,1450.0,249613.0,,326.0,10.0,196100.0,68166.0,868300.0,1932973.0,862160.0,329730.0,3841660.0,1340000.0,3448336.0,61574.0,48657.0,220425.0,733.0,256849.0,320200.0,203350.0,3929892.0,7884.0,64134.0,973800.0,725492.0,1493917.0,2446318.0,1348150.0,53220.0,5900.0,190200.0,677654.0,518102.0,17181.0,9148.0,9665.0,582973.0,536809.0,118800.0,2354440.0,962852.0,538582.0,641.0,3282.0,4055.0,136891.0,75.0,2886255.0,5074217.0,1396090.0,4500.0,21781.0,3907055.0,2916722.0,942776.0,5071217.0,8409071.0,307065.0,286060.0,75014.0,576683.0,184502.0,99000.0,-1.0,9500.0,131100.0,81833.0,664.0,381166.0,50427.0,4000.0,1346586.0,220888.0,833560.0,15548149.0,,2756.0,255585.0,28472.0,7974166.0,7541218.0,2412038.0,113355.0,9554.0,,16612.0,1683654.0,1182841.0,11618626.0,2492151.0,2429528.0,9169831.0,217511.0,-1.0,343840.0,8633.0,,3063434.0,28117348.0,63472930.0,9239.0,45657070.0,74259.0,1980727.0,758979.0,1905093.0,317.0,1883603.0,14000.0,2053962.0,2622.0,24165.0,10497390.0,1638500.0,98450.0,1595370.0,42295.0,,484436.0,2493.0,130042.0,17836.0,18326893.0,183.0,9599700.0,341.0,851100.0,65923248.0,77848.0,1134821.0,1140950.0,446.0,201641.0,558831.0,202130.0,119338.0,288500.0,1040433.0,4272857.0,7860.0,5197.0,6791425.0,7171808.0,15680.0,348195.0,525172.0,241873.0,338528.0,4355690.0,2740.0,10585985.0,961684.0,48908.0,1689.0,5450.0,12540453.0,997199.0,9186.0,22800.0,162500.0,25027.0,2265.0,2412995.0,76438.0,568138.0,674927.0,,1042651.0,150620.0
2000,,18461.0,18782.0,61975.0,17813.0,14893.0,2179528.0,75284.0,2685330.0,16890.0,1666300.0,194100.0,11109.0,50080.0,52238.0,141661.0,37081893.0,,236697.0,78934.0,823210.0,7317589.0,17.0,1108110.0,783265.0,434202.0,14629.0,953163.0,255.0,,447000.0,1188460.0,28200.0,407833.0,4118414.0,,1024700.0,,253198.0,1726674.0,1409314.0,1884636.0,,222584.0,12285378.0,6264.0,2389564.0,41594.0,283012.0,263490.0,2307386.0,81731.0,1923773.0,1500.0,256360.0,,325.0,9.0,242000.0,69290.0,890600.0,1877850.0,844633.0,314710.0,3812877.0,1361000.0,5290638.0,62615.0,53992.0,195394.0,738.0,237452.0,321700.0,244352.0,3882882.0,7264.0,54900.0,845600.0,755415.0,1428102.0,2247630.0,1264794.0,52188.0,5728.0,299100.0,687019.0,708106.0,17148.0,9502.0,13076.0,661377.0,470317.0,112500.0,3401450.0,1012297.0,470826.0,663.0,3457.0,3730.0,142780.0,75.0,3190348.0,5110913.0,1424350.0,3800.0,21965.0,4190877.0,3082767.0,845000.0,5186374.0,10468861.0,381421.0,382902.0,68062.0,796548.0,190649.0,101200.0,-1.0,10600.0,280210.0,74042.0,677.0,290768.0,71198.0,4138.0,1371570.0,297886.0,835480.0,16147013.0,,3723.0,259502.0,26312.0,7670483.0,8412932.0,2275585.0,113677.0,9525.0,,26538.0,1723509.0,1183719.0,11281269.0,2625945.0,2428885.0,9387166.0,221869.0,0.0,353414.0,9174.0,785830.0,3187425.0,32804731.0,64278504.0,9728.0,43000880.0,75393.0,1994134.0,711135.0,1963808.0,324.0,2387140.0,14500.0,2596229.0,2624.0,30730.0,10795949.0,1739200.0,102247.0,1597997.0,42309.0,33632.0,557468.0,2544.0,131310.0,17542.0,17989478.0,186.0,10090650.0,339.0,1415100.0,66530272.0,78511.0,1227861.0,1283356.0,448.0,238886.0,464132.0,231163.0,188139.0,294349.0,1091955.0,3820890.0,9560.0,6483.0,6966834.0,7174693.0,16290.0,308100.0,526102.0,212159.0,335274.0,4566029.0,2560.0,10861363.0,998992.0,52508.0,1736.0,5113.0,13313680.0,1005689.0,11460.0,24900.0,170607.0,26571.0,2433.0,2347112.0,77594.0,540767.0,739549.0,,1916982.0,168229.0
2001,,19388.0,18888.0,59342.0,18038.0,15015.0,2354612.0,67824.0,2156674.0,18300.0,1710000.0,194281.0,11352.0,50530.0,53872.0,177005.0,34061400.0,,264468.0,60631.0,750270.0,7382102.0,18.0,956090.0,874835.0,433918.0,14632.0,814052.0,270.0,,519216.0,1210065.0,29500.0,305484.0,4285478.0,,970394.0,,273182.0,1735148.0,1603820.0,1844588.0,,207225.0,12671755.0,6355.0,2532921.0,35970.0,251334.0,214400.0,1888177.0,83015.0,1742346.0,1550.0,207619.0,,325.0,9.0,275000.0,59423.0,898640.0,2036192.0,930153.0,319200.0,3821621.0,1406900.0,3713553.0,63553.0,55627.0,199536.0,736.0,242730.0,322200.0,218960.0,4209188.0,7533.0,49818.0,831300.0,763445.0,1547082.0,2369400.0,1301100.0,54719.0,5850.0,314500.0,722434.0,467468.0,17089.0,9799.0,18425.0,707862.0,386079.0,169900.0,3074930.0,1017308.0,494418.0,690.0,3488.0,3298.0,128757.0,75.0,2972691.0,5111066.0,1570730.0,4000.0,22139.0,4426212.0,3470122.0,724674.0,5138204.0,10180128.0,383854.0,351479.0,71323.0,794528.0,201643.0,102900.0,-1.0,9389.0,253473.0,71744.0,690.0,310951.0,112700.0,4016.0,1385071.0,211224.0,835525.0,15177612.0,,3457.0,257005.0,27115.0,7610428.0,9701795.0,3444293.0,113147.0,9404.0,,27031.0,1768683.0,1233000.0,10969453.0,2707249.0,2445471.0,9380312.0,225342.0,3.0,310565.0,9463.0,473070.0,3335283.0,30043105.0,68776760.0,10610.0,44350761.0,76720.0,2025551.0,531396.0,2059771.0,331.0,2576963.0,15000.0,2474481.0,2626.0,25268.0,11247825.0,1809061.0,102458.0,1634164.0,42944.0,24235.0,418451.0,2536.0,152727.0,14045.0,17960945.0,189.0,10395426.0,341.0,1374400.0,71150176.0,79222.0,1215042.0,1373304.0,450.0,256968.0,557674.0,222210.0,191785.0,292769.0,1026293.0,4086490.0,5781.0,7426.0,7355791.0,8148292.0,21065.0,332564.0,535479.0,228637.0,353551.0,4577106.0,2620.0,10791767.0,1019717.0,54310.0,1769.0,5428.0,14300958.0,1048256.0,11863.0,23000.0,174984.0,26845.0,2545.0,2325421.0,79339.0,491402.0,638718.0,,1385108.0,166113.0
2002,,17827.0,19450.0,64105.0,16958.0,15076.0,2321539.0,60565.0,2502302.0,19330.0,1762150.0,196854.0,11731.0,50993.0,55637.0,166800.0,36530546.0,,243752.0,75347.0,679143.0,7690586.0,20.0,1047199.0,1155941.0,434614.0,14410.0,954244.0,250.0,,659454.0,1240812.0,29206.0,233360.0,3909892.0,,1009792.0,,285847.0,1214291.0,1690178.0,1656725.0,,213149.0,12791074.0,6527.0,2775018.0,35219.0,244260.0,212280.0,2898770.0,73228.0,2021146.0,1550.0,176691.0,,330.0,9.0,321000.0,56705.0,914433.0,3530265.0,897598.0,391400.0,3607876.0,1466000.0,3416936.0,64300.0,67927.0,230231.0,741.0,236157.0,328242.0,186179.0,4242303.0,7173.0,47590.0,814587.0,816517.0,1704405.0,2497065.0,1300332.0,41249.0,6100.0,478300.0,724122.0,513675.0,17114.0,9859.0,10891.0,731168.0,268054.0,94530.0,3561850.0,1018501.0,514431.0,698.0,3555.0,2996.0,119477.0,75.0,2499587.0,5441099.0,1633470.0,4500.0,20197.0,4559253.0,3512055.0,733701.0,5019722.0,10336352.0,291515.0,409368.0,77423.0,794978.0,246728.0,104050.0,-1.0,9176.0,230337.0,36872.0,703.0,336287.0,159701.0,4199.0,1394820.0,300827.0,838193.0,16133653.0,,3244.0,253372.0,26500.0,7101058.0,11446886.0,3046605.0,113617.0,9765.0,,28384.0,1821132.0,1235799.0,10670488.0,2726109.0,2428177.0,9470028.0,215524.0,4.0,344868.0,9801.0,570890.0,3450473.0,30292379.0,71911163.0,11452.0,43266869.0,78249.0,2141185.0,575049.0,2186665.0,338.0,1920599.0,15500.0,2028688.0,2628.0,32546.0,11669673.0,1791913.0,116609.0,1689979.0,45161.0,35174.0,303428.0,2596.0,149276.0,16085.0,16091179.0,191.0,10557081.0,343.0,1359360.0,74412427.0,79362.0,1045509.0,1568243.0,452.0,302532.0,411750.0,230645.0,174280.0,294333.0,1061363.0,3876100.0,6000.0,8409.0,7703089.0,7504855.0,24673.0,296180.0,549758.0,221466.0,293336.0,4988063.0,2810.0,10628570.0,1032035.0,57060.0,1793.0,4986.0,14359825.0,1103771.0,13942.0,27100.0,182146.0,24968.0,2665.0,2275854.0,82539.0,510382.0,553523.0,,1515070.0,167426.0
2003,,14528.0,20400.0,64160.0,18043.0,14981.0,2044021.0,47382.0,2684074.0,20300.0,1793398.0,202090.0,11465.0,51303.0,57332.0,192600.0,35453924.0,,235008.0,59211.0,682618.0,7573924.0,22.0,954239.0,1268758.0,447937.0,14490.0,1276395.0,300.0,,839759.0,1330707.0,28700.0,340579.0,3174520.0,,1009596.0,,316881.0,1322104.0,1884640.0,1641780.0,,232429.0,13034335.0,6837.0,2839907.0,38474.0,247688.0,190162.0,2536681.0,186466.0,1821285.0,1600.0,208293.0,,326.0,15.0,349000.0,49392.0,928790.0,3256314.0,972483.0,395097.0,3832508.0,1550145.0,2425033.0,64600.0,48351.0,250019.0,750.0,177353.0,327545.0,184727.0,4647200.0,6967.0,58275.0,950000.0,878494.0,1929057.0,2650895.0,1204808.0,52074.0,6226.0,240500.0,748963.0,461258.0,15949.0,9612.0,19139.0,748460.0,488240.0,115148.0,3462760.0,1010082.0,613310.0,720.0,3634.0,2142.0,142137.0,75.0,2321532.0,5861924.0,1700310.0,4574.0,19896.0,4348900.0,3394661.0,734394.0,5044804.0,10101345.0,312738.0,429158.0,75358.0,783386.0,292774.0,105120.0,-1.0,8868.0,119902.0,32635.0,716.0,347500.0,212800.0,4253.0,1385841.0,237377.0,791541.0,17987033.0,,2324.0,243800.0,28000.0,7829904.0,12752290.0,3325892.0,113071.0,9835.0,,10504.0,1854465.0,1310051.0,9601113.0,2495237.0,2446921.0,9541127.0,211606.0,1.0,326316.0,9634.0,546602.0,3633118.0,28821857.0,78258605.0,12035.0,46050920.0,77344.0,2234271.0,569092.0,2043744.0,345.0,2707267.0,16000.0,3166483.0,2630.0,26640.0,11917783.0,1628278.0,125580.0,1849917.0,46139.0,23186.0,286374.0,2366.0,172004.0,17966.0,15267589.0,193.0,10367131.0,343.0,1160230.0,80913753.0,81367.0,1718311.0,1966367.0,450.0,276900.0,474990.0,231041.0,157638.0,295064.0,1110212.0,3681715.0,6200.0,9826.0,7754989.0,7620702.0,25468.0,270810.0,601751.0,231083.0,268775.0,5397600.0,2910.0,11500494.0,976354.0,59500.0,1221.0,5624.0,14505599.0,1111853.0,17278.0,23134.0,188500.0,24295.0,2264.0,2246948.0,82296.0,484238.0,612057.0,,2126650.0,171341.0
2004,,15051.0,20800.0,81630.0,19169.0,15392.0,2264862.0,36803.0,2641567.0,20810.0,1825676.0,208522.0,11855.0,51942.0,58487.0,196162.0,36884000.0,,268711.0,54979.0,721925.0,7843061.0,19.0,1165629.0,1370838.0,432615.0,14704.0,1097989.0,280.0,,987665.0,1454588.0,28400.0,395546.0,3629602.0,,1007203.0,,352235.0,1840163.0,1633136.0,1744470.0,,249551.0,12947020.0,6979.0,3002607.0,37070.0,295237.0,292521.0,2612399.0,288996.0,2017898.0,1700.0,170005.0,,324.0,14.0,389000.0,51181.0,953361.0,3935745.0,980120.0,347029.0,4014167.0,1898185.0,2685462.0,65649.0,21127.0,255680.0,759.0,185314.0,327620.0,267393.0,4678300.0,8967.0,70600.0,953100.0,926272.0,1985745.0,2558352.0,1302716.0,53293.0,6341.0,357563.0,678692.0,551397.0,15845.0,10148.0,19320.0,740949.0,365193.0,47397.0,3926130.0,1071921.0,577002.0,732.0,3430.0,1419.0,110937.0,75.0,2137063.0,5739761.0,1750380.0,4597.0,20038.0,4743044.0,3577416.0,734043.0,5403562.0,10080721.0,417124.0,459978.0,79054.0,786295.0,323815.0,103500.0,-1.0,8618.0,237645.0,66111.0,730.0,352311.0,240304.0,4400.0,1409213.0,321347.0,765035.0,16998446.0,,3508.0,246160.0,31500.0,7524409.0,14254451.0,3557100.0,113650.0,10045.0,,8163.0,1889962.0,1267547.0,11082080.0,2626350.0,2445490.0,9599887.0,217969.0,2.0,317290.0,9534.0,641465.0,3804322.0,30148083.0,86746562.0,14269.0,48553832.0,81528.0,2329330.0,696915.0,2118854.0,352.0,2839771.0,16500.0,2974835.0,2632.0,33579.0,12134961.0,718013.0,127536.0,1681536.0,46531.0,34703.0,292755.0,2849.0,135617.0,19662.0,18078162.0,194.0,10353867.0,335.0,1440830.0,89309314.0,82092.0,1668996.0,2332237.0,452.0,288355.0,503489.0,239794.0,190458.0,295264.0,1149121.0,3459545.0,13788.0,10956.0,8198727.0,7874365.0,30650.0,294911.0,463262.0,224284.0,282475.0,5692500.0,3115.0,10771328.0,871538.0,53214.0,1229.0,7660.0,15309989.0,1121304.0,17555.0,27200.0,200000.0,34620.0,2529.0,2261222.0,84667.0,504269.0,540436.0,,1920900.0,171804.0
