,USSR,Finland,Eritrea,Fiji,Australia,Panama,Republic of Korea,Pakistan,Slovakia,Democratic Republic of the Congo,Belize,Ethiopia,Kenya,Guyana,Yemen,Romania,Serbia,Lao People's Democratic Republic,Zambia,Nigeria,Lebanon,Papua New Guinea,Tajikistan,Suriname,Togo,Tunisia,Albania,Brazil,Chad,Mozambique,Niger,Australia & New Zealand,Democratic People's Republic of Korea,Slovenia,El Salvador,Hungary,Canada,Colombia,Iceland,Central African Republic,India,Malta,Jamaica,Ecuador,Cabo Verde,Indonesia,Poland,Argentina,Turkey,Jordan,Belgium-Luxembourg,Angola,Ethiopia PDR,Estonia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Malaysia,Greece,Czechoslovakia,Haiti,New Caledonia,Egypt,New Zealand,Congo,Republic of Moldova,Dominican Republic,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,Philippines,Spain,"China, mainland",French Polynesia,Madagascar,Cyprus,Sri Lanka,Peru,Rwanda,Bosnia and Herzegovina,Cameroon,Netherlands,Guatemala,South Sudan,Cuba,Austria,Bhutan,Turkmenistan,Norway,Dominica,Iraq,Libya,Swaziland,United Republic of Tanzania,Burundi,Belgium,Nepal,France,Luxembourg,Czechia,Costa Rica,Bangladesh,Italy,Senegal,Germany,Uganda,Comoros,Benin,Sweden,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Armenia,Sudan (former),Morocco,Mongolia,Chile,Honduras,Uruguay,Afghanistan,Zimbabwe,Kyrgyzstan,Gabon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Denmark,Switzerland,Thailand,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Mauritius,Melanesia,Nicaragua,Polynesia,Viet Nam,Lithuania,Russian Federation,Portugal,Bolivia (Plurinational State of),Paraguay,Myanmar,Latvia,Guinea,Ukraine,Kuwait,South Africa,Mauritania,Guadeloupe,Ireland,Venezuela (Bolivarian Republic of),Côte d'Ivoire,Timor-Leste,Croatia,Bulgaria,Montenegro,Occupied Palestinian Territory
2005,,55600.0,1297.0,9.0,120000.0,2590.0,37957.0,117500.0,15000.0,120244.0,101.0,69782.0,97327.0,927.0,17831.0,862400.0,,1440.0,1000.0,226100.0,19500.0,155.0,23120.0,43.0,60246.0,24900.0,28569.0,310923.0,4959.0,6800.0,2800.0,171797.0,48450.0,11836.0,335.0,78695.0,300000.0,138000.0,712.0,36130.0,2510720.0,1066.0,718.0,54640.0,220.0,222128.0,1480000.0,63000.0,308600.0,13195.0,,247916.0,,35600.0,2600.0,27300.0,1792.0,102000.0,,922.0,175.0,297371.0,51797.0,510.0,7370.0,1906.0,34800.0,52406.0,,163844.0,326600.0,1220000.0,24103.0,125000.0,2000000.0,60.0,177885.0,12356.0,11270.0,559356.0,111234.0,50164.0,110254.0,267000.0,5000.0,,12500.0,52608.0,6577.0,5000.0,35500.0,3476.0,84600.0,15350.0,1800.0,30236.0,10000.0,70703.0,147000.0,320000.0,2000.0,128000.0,5396.0,373200.0,162014.0,524.0,602000.0,72000.0,312.0,587361.0,51000.0,52590.0,2002218.0,400.0,190694.0,137800.0,83820.0,101320.0,15000.0,94800.0,3707.0,10995.0,20000.0,2927.0,261400.0,19478.0,138450.0,105743.0,2218.0,6000.0,576.0,207628.0,1420000.0,100000.0,24973.0,7000.0,50339.0,131000.0,389000.0,190100.0,1180.0,339.0,1175.0,60.0,35000.0,246200.0,8362500.0,65022.0,191078.0,152.0,23970.0,180000.0,2500.0,5128000.0,760.0,67200.0,353.0,0.0,20000.0,37913.0,1045982.0,61.0,25139.0,36707.0,,4400.0
2006,,52600.0,354.0,9.0,120000.0,2775.0,34421.0,133400.0,14400.0,124978.0,74.0,84846.0,88491.0,912.0,19340.0,862400.0,40690.0,1360.0,1100.0,228650.0,20100.0,160.0,24256.0,45.0,58467.0,24550.0,24600.0,323945.0,4350.0,7500.0,3240.0,171792.0,47241.0,11472.0,327.0,60000.0,350000.0,169000.0,712.0,37353.0,2788480.0,910.0,637.0,48325.0,230.0,221888.0,1395000.0,63000.0,316000.0,8858.0,,113194.0,,30060.0,2300.0,28800.0,1639.0,102000.0,,1100.0,180.0,231193.0,51792.0,530.0,7576.0,1932.0,37298.0,55408.0,,149047.0,313700.0,1276228.0,26422.0,123000.0,2650000.0,65.0,177620.0,15440.0,10650.0,604936.0,99697.0,45206.0,116562.0,204000.0,5000.0,,27600.0,54420.0,6298.0,4500.0,36100.0,3898.0,63920.0,15000.0,1886.0,100656.0,10285.0,72138.0,151000.0,309000.0,2226.0,100000.0,4454.0,345000.0,160997.0,500.0,598000.0,74400.0,420.0,498268.0,51000.0,56008.0,2652168.0,425.0,,132200.0,83378.0,98529.0,19000.0,82115.0,3989.0,10346.0,20000.0,3010.0,278500.0,19571.0,150541.0,84893.0,2168.0,6000.0,600.0,212222.0,1350000.0,96533.0,24774.0,8015.0,51220.0,70000.0,386000.0,207500.0,1854.0,349.0,1200.0,65.0,36000.0,173900.0,8000000.0,65053.0,193289.0,160.0,25080.0,160000.0,3050.0,4976000.0,850.0,69600.0,357.0,0.0,20000.0,37941.0,1128181.0,107.0,26033.0,33641.0,2038.0,4872.0
2007,,55600.0,235.0,10.0,110000.0,2819.0,37540.0,154300.0,14400.0,130422.0,81.0,71741.0,104691.0,873.0,23010.0,1100796.0,40586.0,1200.0,1009.0,223550.0,20100.0,176.0,22941.0,41.0,62775.0,24800.0,29400.0,319908.0,3280.0,8500.0,1275.0,159532.0,45414.0,8854.0,363.0,56500.0,200000.0,119896.0,712.0,39004.0,2873600.0,910.0,419.0,45660.0,225.0,224825.0,1360000.0,63000.0,305000.0,14608.0,,158106.0,,33431.0,2000.0,27700.0,1178.0,93000.0,,1150.0,170.0,228369.0,49532.0,550.0,6687.0,1620.0,43406.0,51822.0,,177482.0,305400.0,1193676.0,25832.0,117400.0,2700000.0,73.0,181914.0,12536.0,10710.0,622264.0,101781.0,42782.0,120642.0,309000.0,5000.0,,26100.0,54720.0,5747.0,4500.0,36000.0,3663.0,63920.0,15000.0,1804.0,108212.0,11000.0,72000.0,154000.0,348000.0,2426.0,125000.0,4207.0,402000.0,163698.0,250.0,565000.0,26400.0,519.0,541389.0,51000.0,59700.0,2702698.0,545.0,,126700.0,88310.0,106760.0,20000.0,83936.0,4364.0,8259.0,20000.0,3015.0,274000.0,20383.0,164034.0,98270.0,2698.0,9600.0,600.0,209073.0,1300000.0,103100.0,23439.0,7575.0,46608.0,65000.0,335000.0,208428.0,1682.0,356.0,1200.0,73.0,36000.0,158800.0,5612700.0,65058.0,193402.0,154.0,25380.0,150000.0,4400.0,5038000.0,850.0,72000.0,349.0,0.0,37000.0,34305.0,1115323.0,204.0,22500.0,32657.0,2045.0,5083.0
2008,,53100.0,72.0,9.0,140000.0,2388.0,37396.0,145000.0,14400.0,159862.0,88.0,82141.0,104612.0,950.0,21497.0,1042331.0,39085.0,1200.0,1233.0,212500.0,18900.0,150.0,23870.0,7.0,69178.0,22450.0,27300.0,304832.0,3782.0,10000.0,1969.0,191831.0,38012.0,8350.0,312.0,62700.0,200000.0,100766.0,712.0,40555.0,2925280.0,910.0,720.0,51508.0,230.0,223925.0,1220000.0,63000.0,296000.0,9500.0,,94544.0,,25737.0,1850.0,28400.0,1178.0,93000.0,,800.0,150.0,438517.0,51831.0,600.0,6016.0,1979.0,41826.0,45677.0,,153995.0,310200.0,1148274.0,25990.0,121400.0,2750000.0,70.0,183250.0,8324.0,9780.0,658653.0,100934.0,47056.0,126323.0,263000.0,5050.0,,34600.0,53330.0,4918.0,4500.0,34400.0,4745.0,38540.0,13440.0,2103.0,157258.0,11000.0,67000.0,200000.0,344000.0,2741.0,125000.0,4592.0,395000.0,153053.0,750.0,574000.0,28000.0,421.0,502942.0,51000.0,62800.0,2752352.0,647.0,,137200.0,86634.0,107440.0,24000.0,67617.0,3976.0,8723.0,21600.0,2988.0,274000.0,20796.0,169353.0,112479.0,2352.0,10560.0,540.0,195950.0,1560000.0,101660.0,24609.0,8053.0,45929.0,60000.0,338000.0,213627.0,1650.0,309.0,1300.0,70.0,37000.0,145200.0,5902300.0,62059.0,252416.0,32.0,25920.0,137600.0,5700.0,4930000.0,1202.0,66000.0,312.0,0.0,36000.0,39750.0,1204376.0,265.0,21000.0,21102.0,2072.0,4968.0
2009,,77300.0,85.0,10.0,90000.0,2976.0,41913.0,138500.0,14400.0,166315.0,89.0,86506.0,104398.0,942.0,23169.0,1042252.0,38338.0,1344.0,1414.0,221000.0,11131.0,168.0,25411.0,24.0,71529.0,23800.0,27000.0,316952.0,4681.0,12300.0,2000.0,145745.0,39001.0,8250.0,311.0,52500.0,200000.0,96515.0,712.0,42101.0,2936480.0,911.0,1103.0,48377.0,240.0,245217.0,1355000.0,64800.0,286000.0,15043.0,,206880.0,,24517.0,1600.0,27300.0,1948.0,93000.0,,1200.0,90.0,439118.0,55745.0,620.0,5861.0,2207.0,41400.0,47006.0,,146306.0,339300.0,1144236.0,26043.0,110300.0,2840000.0,69.0,185250.0,7442.0,8320.0,689856.0,120622.0,45483.0,145350.0,298000.0,5500.0,,11000.0,52735.0,3750.0,4500.0,33100.0,4676.0,26320.0,15000.0,2160.0,139137.0,11500.0,73500.0,220000.0,360000.0,2836.0,89000.0,3939.0,435000.0,164596.0,750.0,584000.0,28800.0,454.0,603712.0,49000.0,70700.0,2842604.0,684.0,,128000.0,91885.0,96220.0,24000.0,76157.0,4411.0,8071.0,20500.0,3370.0,265000.0,21049.0,182990.0,130536.0,2604.0,10290.0,610.0,199498.0,1490000.0,97000.0,24423.0,9554.0,39811.0,38000.0,339000.0,203670.0,2338.0,268.0,1300.0,69.0,36683.0,139500.0,6410800.0,57046.0,249121.0,82.0,26400.0,109300.0,8219.0,4936000.0,1328.0,74640.0,344.0,0.0,40000.0,44174.0,1096350.0,223.0,16425.0,21450.0,2048.0,3055.0
2010,,73700.0,81.0,9.0,115000.0,2409.0,41804.0,159300.0,14400.0,175725.0,113.0,84557.0,99516.0,935.0,19319.0,988744.0,39189.0,940.0,1200.0,221000.0,11500.0,149.0,29376.0,27.0,71226.0,24200.0,28500.0,325122.0,4606.0,13100.0,1600.0,168846.0,42701.0,7280.0,300.0,57000.0,200000.0,70000.0,516.0,44040.0,2981120.0,911.0,1128.0,48710.0,490.0,246597.0,1016000.0,64800.0,281000.0,23370.0,,209194.0,,26188.0,1250.0,27900.0,2006.0,90000.0,,1550.0,170.0,502639.0,53846.0,666.0,6253.0,2268.0,42421.0,57882.0,,170290.0,355300.0,1197330.0,23693.0,111700.0,2900000.0,65.0,210325.0,6436.0,7590.0,689473.0,135594.0,41768.0,154313.0,242000.0,5600.0,,7600.0,54842.0,6317.0,4500.0,32300.0,3960.0,77080.0,18600.0,2220.0,163251.0,11000.0,74000.0,222000.0,347000.0,2344.0,82400.0,4380.0,460197.0,158552.0,580.0,596000.0,29600.0,473.0,546682.0,53000.0,73283.0,2902531.0,700.0,,113400.0,106008.0,98338.0,25000.0,80480.0,4565.0,7436.0,20500.0,3195.0,270000.0,22091.0,180744.0,141136.0,2531.0,11340.0,578.0,191795.0,1400000.0,96000.0,24159.0,9526.0,42370.0,39000.0,340000.0,197394.0,2906.0,328.0,811.0,65.0,22611.0,112100.0,6939800.0,60041.0,252131.0,184.0,26280.0,109600.0,8808.0,4897000.0,1650.0,76800.0,266.0,0.0,40000.0,48426.0,1116586.0,174.0,16322.0,25200.0,2180.0,3792.0
2011,,73000.0,85.0,10.0,90000.0,2523.0,39930.0,185000.0,12600.0,184196.0,117.0,95219.0,115624.0,1025.0,22418.0,993412.0,26017.0,1800.0,1200.0,222700.0,12000.0,152.0,33390.0,27.0,106279.0,23300.0,27900.0,297554.0,4260.0,14240.0,2400.0,144413.0,43903.0,6772.0,297.0,54800.0,211000.0,70000.0,505.0,45790.0,3051200.0,911.0,1303.0,36268.0,522.0,252645.0,1030000.0,64800.0,286000.0,8304.0,,213932.0,,23088.0,991.0,28000.0,2336.0,90000.0,,1800.0,170.0,540869.0,54413.0,700.0,5204.0,2498.0,40814.0,57263.0,,181426.0,396700.0,1405362.0,23248.0,103500.0,2900000.0,70.0,210250.0,8262.0,8000.0,729485.0,131823.0,45586.0,159414.0,224000.0,5600.0,,6500.0,52274.0,5078.0,4500.0,31700.0,4026.0,77080.0,19000.0,2280.0,135540.0,15351.0,58000.0,221000.0,340000.0,2636.0,84400.0,4446.0,430446.0,150739.0,560.0,548000.0,30400.0,465.0,601279.0,48000.0,75921.0,2902048.0,700.0,,114700.0,107702.0,100669.0,25000.0,62301.0,5200.0,7365.0,21000.0,3200.0,260000.0,22600.0,193115.0,148373.0,2048.0,11400.0,600.0,196886.0,1362000.0,103000.0,25380.0,9208.0,41652.0,38000.0,345000.0,195561.0,2729.0,332.0,652.0,70.0,27585.0,114300.0,6495700.0,58041.0,260133.0,256.0,26310.0,112800.0,9406.0,5377000.0,1700.0,78000.0,280.0,0.0,27000.0,48697.0,1136309.0,183.0,15348.0,22500.0,2251.0,2040.0
2012,,66500.0,85.0,11.0,94200.0,2504.0,47430.0,174400.0,12600.0,188770.0,66.0,168507.0,122620.0,1075.0,22532.0,694483.0,25370.0,828.0,1200.0,224400.0,15800.0,156.0,35504.0,39.0,67241.0,24770.0,27300.0,282755.0,5152.0,15200.0,3432.0,150809.0,38005.0,6614.0,416.0,54800.0,203000.0,164571.0,500.0,50550.0,3187520.0,910.0,1470.0,49921.0,570.0,283514.0,1021000.0,63900.0,237000.0,4735.0,,211926.0,,23088.0,892.0,28000.0,2738.0,100000.0,,3000.0,50.0,659000.0,56609.0,700.0,5089.0,2522.0,26927.0,52133.0,,158564.0,398600.0,1223210.0,22948.0,99000.0,3100000.0,65.0,211250.0,6230.0,9750.0,739701.0,131823.0,33524.0,162760.0,234000.0,4000.0,106008.0,5000.0,50707.0,3927.0,4500.0,31500.0,4039.0,78960.0,15000.0,2280.0,163332.0,19743.0,60000.0,260000.0,353500.0,2325.0,76600.0,3874.0,443934.0,150732.0,1000.0,555000.0,31120.0,500.0,632561.0,46000.0,77902.0,3102060.0,700.0,,125000.0,,90180.0,23000.0,74364.0,5395.0,6379.0,22960.0,3500.0,249000.0,23000.0,206868.0,172437.0,2060.0,15000.0,600.0,200336.0,1252000.0,100000.0,27060.0,7164.0,39551.0,48000.0,250000.0,198012.0,2746.0,217.0,880.0,65.0,23077.0,100700.0,6736000.0,74038.0,266149.0,190.0,26400.0,103700.0,9699.0,5873000.0,1750.0,79200.0,280.0,0.0,32000.0,50197.0,1149294.0,212.0,15351.0,19200.0,2690.0,5952.0
2013,,64800.0,102.0,10.0,92500.0,2193.0,41472.0,161900.0,12600.0,187919.0,107.0,176612.0,93840.0,1125.0,22000.0,729602.0,25994.0,828.0,1585.0,296945.0,17352.0,167.0,35000.0,51.0,100677.0,24280.0,28800.0,290972.0,3694.0,14000.0,2889.0,150168.0,45104.0,7200.0,378.0,54800.0,205000.0,168149.0,600.0,40573.0,3238400.0,910.0,1617.0,50550.0,530.0,274808.0,700000.0,63900.0,250000.0,9597.0,,215000.0,,19654.0,802.0,27275.0,2712.0,120000.0,,2578.0,269.0,557000.0,57668.0,635.0,4869.0,2516.0,35854.0,51529.0,,158958.0,373000.0,1207616.0,22837.0,98500.0,3100000.0,60.0,198763.0,6057.0,10630.0,740099.0,131750.0,41835.0,245423.0,238000.0,3000.0,51340.0,2600.0,51322.0,5249.0,4500.0,30800.0,3992.0,78960.0,14301.0,2270.0,152508.0,24442.0,60000.0,270000.0,350000.0,3301.0,60600.0,5024.0,461710.0,137609.0,1422.0,406000.0,31200.0,500.0,642236.0,46000.0,79900.0,3102344.0,416.0,,122700.0,,107975.0,23000.0,73448.0,5245.0,6430.0,25009.0,3466.0,252000.0,23785.0,49324.0,167108.0,2344.0,20000.0,746.0,190801.0,1262000.0,100000.0,21603.0,6803.0,44390.0,48000.0,350000.0,195945.0,2179.0,446.0,875.0,60.0,22823.0,90200.0,6579200.0,78041.0,268175.0,192.0,26400.0,100400.0,10001.0,5660000.0,704.0,76688.0,305.0,0.0,28500.0,38147.0,1161129.0,238.0,15465.0,19200.0,329.0,4096.0
2014,,64800.0,102.0,10.0,92500.0,2193.0,41472.0,161900.0,12600.0,184526.0,107.0,202141.0,94486.0,1125.0,22000.0,729602.0,25994.0,828.0,1585.0,296945.0,17352.0,167.0,35000.0,51.0,100677.0,24280.0,1000.0,290972.0,3694.0,14000.0,2889.0,138470.0,47793.0,7200.0,378.0,54800.0,205000.0,168149.0,600.0,48449.0,3238400.0,910.0,1617.0,50550.0,530.0,274441.0,700000.0,63900.0,250000.0,9597.0,,215000.0,,13907.0,692.0,27275.0,2712.0,120000.0,,2578.0,269.0,557000.0,45970.0,635.0,4869.0,2516.0,35854.0,51529.0,,158958.0,373000.0,1253429.0,22902.0,98500.0,3100000.0,60.0,198763.0,6057.0,10630.0,740099.0,131750.0,34337.0,249959.0,238000.0,3000.0,51340.0,2600.0,51322.0,5249.0,4500.0,30000.0,3992.0,78960.0,14301.0,2270.0,152506.0,24442.0,60000.0,270000.0,350000.0,3301.0,88000.0,5024.0,461710.0,144135.0,1422.0,500000.0,31200.0,444.0,642241.0,46000.0,79900.0,3102344.0,416.0,,186000.0,,107975.0,23000.0,73448.0,5245.0,6430.0,25009.0,3466.0,252000.0,23967.0,49324.0,167108.0,2344.0,25000.0,746.0,198223.0,1250000.0,100000.0,21603.0,6803.0,44390.0,34000.0,350000.0,184974.0,2057.0,446.0,875.0,60.0,22823.0,90200.0,6788000.0,78045.0,268175.0,192.0,26400.0,100400.0,10617.0,5600000.0,704.0,76688.0,305.0,0.0,28500.0,38147.0,1177010.0,167.0,15465.0,19200.0,329.0,4096.0
