,Kenya,Iceland,"China, Hong Kong SAR","China, Taiwan Province of",Belarus,Croatia,Saudi Arabia,Philippines,Syrian Arab Republic,Martinique,Belgium,Thailand,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Iran (Islamic Republic of),Republic of Korea,Melanesia,South Africa,Norway,Yemen,Portugal,Australia & New Zealand,Barbados,Mongolia,French Polynesia,Algeria,Slovenia,American Samoa,Madagascar,Tajikistan,Latvia,Mauritius,Luxembourg,Israel,Dominica,Fiji,Cabo Verde,Turkmenistan,United Arab Emirates,Switzerland,Sri Lanka,Grenada,Azerbaijan,Egypt,Bosnia and Herzegovina,China,Yugoslav SFR,Malta,Colombia,Libya,Sudan (former),Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Hungary,Saint Lucia,Kazakhstan,Estonia,France,Micronesia,Poland,"China, mainland",Russian Federation,Timor-Leste,Ukraine,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Malaysia,Germany,Armenia,Dominican Republic,Uzbekistan,Guadeloupe,Denmark,Canada,Japan,Pakistan,Iraq,Venezuela (Bolivarian Republic of),Cyprus,Antigua and Barbuda,Spain,Morocco,Niger,Belize,Bulgaria,United States of America,Bangladesh,Democratic Republic of the Congo,Sudan,Kuwait,Cuba,Republic of Moldova,Turkey,Czechia,French Guiana,Suriname,Ghana,Costa Rica,Georgia,India,El Salvador,Austria,Bahrain,Czechoslovakia,Sweden,Qatar,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Puerto Rico,Ireland,Côte d'Ivoire,Albania,Slovakia,Jamaica,Brunei Darussalam,Trinidad and Tobago,Italy,Singapore,Polynesia,Panama,Australia,Montserrat,Lithuania,Finland,Netherlands,Oman,Guyana,New Zealand,Guam,Belgium-Luxembourg
2005,110448.0,3823333.0,188299.0,176142.0,331091.0,201851.0,713412.0,58135.0,117984.0,224818.0,3411940.0,119101.0,185740.0,104105.0,258848.0,574973.0,209143.0,33386.0,228093.0,689014.0,143506.0,139683.0,1268095.0,134078.0,319230.0,133344.0,231333.0,214286.0,103755.0,246873.0,276716.0,45560.0,28154.0,81818.0,115126.0,139806.0,-1.0,1085128.0,64794.0,143506.0,161538.0,200462.0,598707.0,1010241.0,84905.0,98750.0,124993.0,214286.0,71173.0,285403.0,-1.0,281042.0,64870.0,198626.0,71429.0,422581.0,158343.0,4991667.0,565201.0,224000.0,726547.0,130256.0,185135.0,302012.0,1856414.0,261233.0,214019.0,285714.0,156729.0,53846.0,128101.0,101250.0,57227.0,55872.0,115517.0,69461.0,15000.0,-1.0,195025.0,671490.0,272104.0,91217.0,191405.0,175000.0,1620256.0,569991.0,503507.0,56636.0,94350.0,147290.0,711814.0,68660.0,616167.0,495543.0,180427.0,100667.0,575907.0,146058.0,42945.0,39615.0,-1.0,653846.0,87500.0,95146.0,278938.0,208623.0,20000.0,272727.0,97458.0,90909.0,55952.0,65187.0,266908.0,894496.0,100000.0,-1.0,1543103.0,148571.0,264208.0,-1.0,134994.0,79889.0,316006.0,1045409.0,109348.0,1199543.0,40257.0,286458.0,138627.0,155465.0,100000.0,121212.0,331467.0,-1.0,73227.0,67844.0,133333.0,10329.0,69988.0,1088480.0,6973059.0,239859.0,78278.0,242223.0,261233.0,-1.0
2006,111842.0,3746667.0,200577.0,189839.0,372548.0,217611.0,665578.0,60630.0,124215.0,222857.0,2400000.0,112543.0,189577.0,102118.0,280456.0,564573.0,211079.0,28859.0,235397.0,666932.0,141176.0,138927.0,1361616.0,159854.0,331502.0,341217.0,220667.0,115977.0,103534.0,218638.0,196414.0,46427.0,26083.0,82609.0,54440.0,155115.0,-1.0,1064361.0,62963.0,141176.0,150588.0,206258.0,182399.0,1070500.0,86596.0,98182.0,128275.0,201771.0,82275.0,329598.0,-1.0,294815.0,75000.0,200000.0,71407.0,146048.0,160876.0,5000000.0,585416.0,223077.0,605141.0,129556.0,193805.0,323831.0,1738554.0,256250.0,221421.0,330000.0,154462.0,54286.0,168636.0,100000.0,57521.0,156586.0,113748.0,-1.0,14519.0,75987.0,184454.0,730634.0,307750.0,90730.0,230472.0,204102.0,1620256.0,850589.0,479771.0,57759.0,83030.0,156546.0,704098.0,65773.0,785047.0,618584.0,200000.0,91111.0,620353.0,147388.0,44212.0,40000.0,-1.0,653881.0,88701.0,105667.0,281490.0,194213.0,107156.0,218750.0,100000.0,90909.0,37308.0,64902.0,266987.0,873701.0,483846.0,-1.0,1329588.0,142000.0,279752.0,-1.0,99832.0,85714.0,357895.0,704902.0,114768.0,1071429.0,40700.0,223257.0,136448.0,147835.0,99837.0,94977.0,308659.0,-1.0,71694.0,69622.0,341217.0,10501.0,50881.0,1054754.0,7333333.0,276295.0,79167.0,-1.0,256250.0,-1.0
2007,126923.0,4476667.0,201170.0,180414.0,362161.0,189232.0,647837.0,63809.0,129088.0,222000.0,2030000.0,117960.0,193398.0,102985.0,264926.0,573049.0,211111.0,20909.0,211816.0,674893.0,145254.0,147130.0,1702979.0,162743.0,242857.0,725234.0,223077.0,129193.0,103344.0,220294.0,174454.0,48470.0,23992.0,84000.0,60214.0,143425.0,-1.0,1107208.0,63214.0,145254.0,146067.0,225000.0,353618.0,969425.0,96918.0,98889.0,128182.0,223823.0,75194.0,345045.0,-1.0,281808.0,131250.0,200000.0,118991.0,460000.0,162922.0,4796117.0,550296.0,214286.0,462480.0,128636.0,199786.0,343710.0,1780779.0,266667.0,243087.0,345455.0,165643.0,57143.0,146957.0,100000.0,57812.0,179314.0,110000.0,-1.0,12695.0,65570.0,184918.0,758976.0,299456.0,79377.0,250000.0,180000.0,3800000.0,953708.0,500781.0,43443.0,94899.0,150629.0,842350.0,62605.0,752004.0,597857.0,174651.0,152000.0,672741.0,150889.0,47920.0,39720.0,-1.0,653881.0,88032.0,55178.0,283827.0,228044.0,177689.0,222500.0,100000.0,90909.0,31231.0,64675.0,238304.0,956074.0,496154.0,-1.0,1276667.0,142000.0,285191.0,-1.0,95172.0,86486.0,412439.0,916527.0,110000.0,1033333.0,39470.0,227273.0,122881.0,142071.0,100000.0,50256.0,322648.0,-1.0,75423.0,71068.0,726707.0,10000.0,57287.0,1155282.0,7166667.0,250426.0,76602.0,244863.0,266667.0,-1.0
2008,253676.0,5053333.0,201777.0,169492.0,382585.0,198858.0,683981.0,65140.0,135825.0,222222.0,4173913.0,99604.0,197196.0,96805.0,291810.0,690556.0,209091.0,21304.0,217856.0,681920.0,144281.0,162968.0,1545213.0,164250.0,359489.0,386454.0,225556.0,110271.0,103153.0,219441.0,224435.0,47332.0,21925.0,95833.0,96738.0,151801.0,-1.0,854683.0,64491.0,144281.0,144986.0,173333.0,507364.0,972889.0,95569.0,97333.0,148571.0,185644.0,81692.0,418865.0,-1.0,283667.0,150000.0,200000.0,118994.0,422613.0,174096.0,4750000.0,643530.0,222883.0,566278.0,129231.0,194210.0,328276.0,702321.0,261339.0,251288.0,419549.0,170631.0,63699.0,151512.0,100000.0,57912.0,181025.0,112141.0,-1.0,9422.0,70700.0,188803.0,766769.0,349803.0,103806.0,318000.0,180000.0,1541667.0,1013704.0,501920.0,59674.0,84951.0,171713.0,788171.0,58940.0,808800.0,549319.0,171076.0,91765.0,1687817.0,157694.0,50613.0,39724.0,-1.0,653881.0,82940.0,71716.0,286372.0,175758.0,216927.0,241154.0,108281.0,90000.0,33818.0,64443.0,238151.0,1006603.0,531538.0,-1.0,923333.0,142000.0,292308.0,-1.0,133984.0,82500.0,416260.0,810850.0,117448.0,1185799.0,41626.0,290104.0,124852.0,136626.0,100000.0,30114.0,346368.0,7324.0,73448.0,75338.0,389413.0,10977.0,21779.0,1233272.0,7083333.0,243636.0,75549.0,247780.0,261339.0,-1.0
2009,59536.0,4840000.0,202460.0,170618.0,401184.0,208563.0,683414.0,64586.0,127213.0,221514.0,4604651.0,101125.0,200964.0,103948.0,307135.0,674467.0,209444.0,20833.0,193464.0,713743.0,143269.0,152300.0,1893298.0,164561.0,376619.0,261017.0,231534.0,93182.0,102959.0,158904.0,218636.0,47949.0,19905.0,101923.0,100818.0,169831.0,-1.0,902376.0,64671.0,143269.0,112556.0,215385.0,184873.0,1136344.0,102783.0,94706.0,142187.0,220850.0,91320.0,426551.0,-1.0,261852.0,157140.0,196831.0,119048.0,459916.0,170214.0,4974138.0,645504.0,223418.0,449904.0,164474.0,233368.0,347296.0,824514.0,261299.0,238559.0,427216.0,171107.0,63234.0,171456.0,100000.0,51156.0,147947.0,111720.0,-1.0,9768.0,76082.0,201847.0,873224.0,317552.0,101197.0,350000.0,203333.0,1583333.0,1065132.0,500161.0,135940.0,96003.0,166667.0,770545.0,55373.0,697515.0,260045.0,139683.0,81667.0,890274.0,158187.0,60638.0,39729.0,-1.0,673030.0,97000.0,78415.0,289168.0,170758.0,107689.0,206429.0,112514.0,90909.0,58302.0,64222.0,242600.0,974977.0,1446667.0,-1.0,1020000.0,95000.0,300000.0,-1.0,134493.0,80000.0,348025.0,813237.0,118960.0,1203078.0,41459.0,298775.0,128068.0,134764.0,100673.0,26444.0,305679.0,6976.0,73421.0,77710.0,261313.0,11267.0,86171.0,1366389.0,6948882.0,635852.0,75714.0,250771.0,261299.0,-1.0
2010,47618.0,4860000.0,203184.0,180755.0,422977.0,219637.0,701740.0,64791.0,132135.0,221595.0,4200000.0,101051.0,204693.0,96123.0,368365.0,647500.0,216787.0,21200.0,241168.0,696460.0,142227.0,148203.0,1793804.0,175789.0,393938.0,245921.0,242987.0,100060.0,102761.0,265609.0,259775.0,48564.0,17955.0,83333.0,332324.0,157720.0,572476.0,867195.0,65000.0,142227.0,155361.0,220092.0,127387.0,1116774.0,101571.0,95403.0,147698.0,223602.0,94021.0,426191.0,-1.0,269000.0,155792.0,196620.0,119048.0,438860.0,178269.0,5666667.0,665796.0,223909.0,387643.0,161887.0,194052.0,417586.0,778609.0,261340.0,295952.0,426776.0,175244.0,64260.0,166364.0,100000.0,50563.0,167083.0,111250.0,-1.0,10427.0,80625.0,158287.0,780514.0,282888.0,116075.0,390000.0,170060.0,3850000.0,983937.0,485785.0,138376.0,91768.0,176239.0,1230800.0,51690.0,809076.0,352593.0,142105.0,85190.0,769848.0,164708.0,71972.0,36471.0,-1.0,673546.0,95943.0,74061.0,284589.0,255121.0,112240.0,223846.0,125000.0,90909.0,53962.0,64015.0,242600.0,996083.0,1265474.0,-1.0,1163333.0,82784.0,340107.0,-1.0,136403.0,79044.0,292069.0,875641.0,120443.0,1280000.0,43545.0,319403.0,123165.0,131691.0,101406.0,72836.0,286810.0,6628.0,74292.0,80146.0,245646.0,12000.0,72575.0,1462921.0,6551205.0,875528.0,73900.0,253678.0,261340.0,-1.0
2011,50973.0,5085211.0,203889.0,191324.0,370764.0,257372.0,696172.0,64992.0,145562.0,221698.0,3528302.0,106598.0,208376.0,99159.0,395865.0,606000.0,227172.0,19979.0,189258.0,669174.0,141166.0,148989.0,1642871.0,164198.0,455814.0,271392.0,239105.0,106519.0,102561.0,277535.0,231027.0,49176.0,16099.0,84440.0,499439.0,143602.0,545455.0,826986.0,65284.0,141166.0,219688.0,241456.0,162347.0,1194255.0,99938.0,97322.0,147090.0,228389.0,92100.0,441733.0,-1.0,268519.0,156192.0,200624.0,119048.0,424086.0,176149.0,5683761.0,692962.0,224402.0,469399.0,167908.0,205981.0,371611.0,760807.0,261334.0,292590.0,442293.0,181625.0,66332.0,170654.0,100000.0,50091.0,166522.0,109667.0,-1.0,9800.0,81362.0,169441.0,851610.0,289160.0,133832.0,292634.0,153081.0,3575882.0,1065040.0,499658.0,142876.0,94331.0,179252.0,945000.0,47938.0,868441.0,492538.0,157745.0,71429.0,748753.0,154322.0,62911.0,40206.0,-1.0,699079.0,96467.0,105467.0,280699.0,259646.0,107758.0,231538.0,119576.0,90909.0,51000.0,63826.0,196918.0,1146288.0,735890.0,-1.0,1621005.0,53952.0,370337.0,-1.0,148894.0,82254.0,355114.0,1163349.0,121905.0,1224140.0,44900.0,327273.0,197046.0,144239.0,101961.0,64837.0,194441.0,-1.0,75205.0,82468.0,271994.0,11779.0,176250.0,1755515.0,6554878.0,550803.0,62550.0,256389.0,261334.0,-1.0
2012,123801.0,5486816.0,203333.0,203017.0,387543.0,229932.0,734608.0,63910.0,140387.0,221740.0,2010000.0,97520.0,214286.0,99738.0,404302.0,787222.0,235644.0,19200.0,191634.0,691315.0,132184.0,149212.0,1627802.0,170213.0,513333.0,265871.0,241107.0,99946.0,101231.0,282038.0,179861.0,50000.0,14000.0,84416.0,420043.0,131905.0,622222.0,748656.0,66667.0,132184.0,418370.0,238249.0,570000.0,1309885.0,105147.0,97391.0,148395.0,235465.0,80840.0,447977.0,-1.0,275185.0,147589.0,200133.0,-1.0,418348.0,175146.0,5504348.0,720645.0,233333.0,424125.0,181400.0,215976.0,367388.0,763622.0,261328.0,304601.0,448466.0,247931.0,76196.0,179683.0,100000.0,48772.0,170032.0,109677.0,-1.0,10500.0,131122.0,202114.0,828014.0,315551.0,113657.0,362939.0,139351.0,3647400.0,1235546.0,505690.0,142746.0,91117.0,168927.0,503927.0,41000.0,844189.0,378747.0,131429.0,70000.0,385000.0,162235.0,63631.0,43750.0,117216.0,851306.0,100000.0,85044.0,276489.0,226341.0,103276.0,235238.0,120000.0,90837.0,75882.0,63396.0,219184.0,1139044.0,822244.0,-1.0,1223333.0,185556.0,418441.0,-1.0,128700.0,82215.0,304502.0,751146.0,133333.0,1307692.0,52464.0,321739.0,271299.0,149031.0,105000.0,163765.0,288015.0,5932.0,74307.0,84985.0,266397.0,12500.0,182143.0,1477260.0,6591640.0,588571.0,74238.0,253235.0,261328.0,-1.0
2013,132535.0,5510556.0,205556.0,209914.0,408340.0,354135.0,770868.0,66313.0,134196.0,221783.0,3551020.0,93443.0,214286.0,99731.0,303660.0,783000.0,228966.0,19200.0,193742.0,701505.0,139011.0,149621.0,1627982.0,169792.0,360000.0,260418.0,243109.0,111308.0,102173.0,340114.0,169697.0,50389.0,13131.0,258870.0,567229.0,126323.0,579710.0,738946.0,65790.0,139011.0,495706.0,245032.0,451653.0,1200303.0,108680.0,97358.0,153935.0,228080.0,98432.0,466012.0,-1.0,265357.0,149641.0,199642.0,-1.0,417040.0,179207.0,5361111.0,748327.0,224390.0,478254.0,177350.0,217591.0,402026.0,757659.0,261323.0,346428.0,466491.0,252828.0,76681.0,183273.0,100000.0,52759.0,175792.0,109677.0,-1.0,11000.0,157345.0,232236.0,809819.0,308430.0,167004.0,359854.0,126199.0,3622642.0,1202120.0,503860.0,142188.0,92887.0,157113.0,513480.0,40380.0,843576.0,374161.0,96000.0,68261.0,443211.0,158786.0,60539.0,40556.0,117201.0,730139.0,93313.0,91387.0,276317.0,380210.0,98794.0,245870.0,126315.0,90864.0,70000.0,63396.0,170843.0,1164421.0,875529.0,-1.0,2790000.0,157001.0,410560.0,-1.0,132489.0,82280.0,324695.0,593469.0,124341.0,1307692.0,47073.0,344676.0,298305.0,147420.0,102926.0,78457.0,287564.0,5585.0,74984.0,86307.0,260465.0,12093.0,171429.0,1680971.0,6666667.0,12665143.0,62880.0,259259.0,261323.0,-1.0
2014,100355.0,5695712.0,206243.0,225639.0,363842.0,330319.0,783612.0,68279.0,137113.0,221825.0,3384615.0,96066.0,219152.0,98396.0,397157.0,730640.0,222252.0,17154.0,201289.0,673678.0,141861.0,150029.0,1834330.0,163187.0,609474.0,194907.0,245111.0,122155.0,102378.0,400002.0,269283.0,50901.0,11508.0,284202.0,806569.0,128681.0,571429.0,648475.0,65157.0,141861.0,231049.0,251814.0,328945.0,1560602.0,109031.0,97325.0,153408.0,226958.0,66001.0,481879.0,-1.0,266228.0,159036.0,199151.0,-1.0,415731.0,194009.0,5380952.0,776010.0,224233.0,448788.0,184016.0,223910.0,363852.0,792227.0,261317.0,321435.0,482351.0,260218.0,79741.0,181649.0,100000.0,52163.0,181661.0,109135.0,-1.0,11260.0,126043.0,208820.0,865490.0,328815.0,170254.0,410217.0,113046.0,3901200.0,1195954.0,494414.0,154016.0,87544.0,153877.0,555381.0,48039.0,871899.0,355277.0,258192.0,79895.0,657568.0,162005.0,61777.0,40574.0,116667.0,912365.0,85466.0,105714.0,269768.0,485949.0,94313.0,226143.0,130000.0,90937.0,53684.0,63412.0,172810.0,1148423.0,928814.0,-1.0,1815238.0,116602.0,421009.0,-1.0,141749.0,82345.0,335831.0,1190854.0,124377.0,1198119.0,43785.0,350724.0,272000.0,148298.0,101492.0,111770.0,284158.0,5237.0,75030.0,87531.0,192156.0,11830.0,183077.0,1695845.0,7357860.0,6776.0,64284.0,282609.0,261317.0,-1.0
