,USSR,Finland,Fiji,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Togo,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Belarus,Afghanistan,Trinidad and Tobago,Grenada,Lithuania,Russian Federation,Tunisia,Paraguay,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Jordan,Ethiopia PDR,Estonia,Melanesia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Switzerland,Sierra Leone,Uruguay,Zimbabwe,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Mexico,Guinea,Mauritania,Czechoslovakia,Sri Lanka,Côte d'Ivoire,Croatia,Bulgaria,Ukraine,Liberia
2005,,800.0,24.0,17724.0,43.0,192.0,440.0,5200.0,4664.0,172928.0,,4019.0,1.0,287318.0,9084.0,41143.0,5032.0,3870.0,140.0,2180.0,2100.0,54.0,,9621.0,187.0,3050.0,3753.0,660.0,4682.0,460.0,7365.0,2452.0,21082.0,,84683.0,625.0,3455.0,4698.0,144.0,5705.0,11460.0,882.0,1738.0,8.0,382.0,14.0,6386.0,28177.0,11861.0,114.0,561.0,6635.0,33660.0,720.0,400.0,2576.0,415.0,3360.0,170.0,7068.0,45.0,2700.0,651.0,42497.0,3070.0,1487.0,2237.0,164.0,8200.0,2358.0,51.0,1.0,7620.0,190159.0,7544.0,6049.0,846.0,6246.0,129025.0,3657.0,116820.0,111788.0,471.0,69050.0,21450.0,222.0,81590.0,116.0,683.0,3880.0,500.0,57763.0,171249.0,29600.0,213.0,,2.0,1390.0,4.0,3345.0,15455.0,11723.0,10836.0,334.0,,1450.0,658.0,49936.0,543.0,8306.0,162335.0,552.0,8293.0,55000.0,266875.0,2647.0,750063.0,309.0,15571.0,1615.0,7193.0,2800.0,1658.0,2999.0,0.0,1518.0,1493.0,210.0,18332.0,1600.0,0.0,7615.0,5824.0,19545.0,410.0,51489.0,240.0,267257.0,17419.0,2574.0,8092.0,18426.0,960.0,3983.0,493.0,4933.0,14.0,5976.0,3531.0,3.0,279.0,28856.0,21637.0,1341.0,62000.0,1296.0,8227.0,21732.0,61.0,124891.0,3949.0,42.0,59419.0,3173.0,3295.0,,408.0,2295.0,245.0,385.0,71800.0,275.0
2006,,800.0,40.0,19343.0,44.0,204.0,424.0,5086.0,3599.0,162021.0,1966.0,5426.0,2.0,296196.0,9768.0,39549.0,4017.0,3144.0,125.0,2160.0,2100.0,70.0,,12609.0,192.0,3094.0,3782.0,692.0,7082.0,557.0,7365.0,2165.0,20819.0,,85706.0,540.0,3766.0,3279.0,151.0,7450.0,11631.0,877.0,1625.0,9.0,311.0,14.0,6430.0,54130.0,11857.0,114.0,481.0,6721.0,21649.0,732.0,380.0,5840.0,388.0,2880.0,180.0,4320.0,43.0,1800.0,491.0,42946.0,2910.0,1395.0,1941.0,161.0,5100.0,2400.0,14.0,2.0,8200.0,186162.0,8319.0,6200.0,889.0,5751.0,137917.0,2833.0,104516.0,100499.0,489.0,71434.0,13280.0,216.0,87572.0,117.0,678.0,3920.0,94.0,64305.0,200016.0,28000.0,141.0,,3.0,1450.0,4.0,3215.0,15310.0,13519.0,8872.0,141.0,,1793.0,671.0,34475.0,593.0,9907.0,165635.0,542.0,11941.0,55000.0,285260.0,2549.0,815588.0,300.0,15468.0,1065.0,11823.0,2800.0,1326.0,2871.0,0.0,1657.0,1608.0,203.0,17742.0,1300.0,0.0,6240.0,5083.0,19535.0,290.0,52646.0,200.0,285571.0,10832.0,,8681.0,18446.0,960.0,4185.0,504.0,4208.0,10.0,5306.0,3532.0,4.0,292.0,34612.0,22305.0,1350.0,62000.0,1196.0,8336.0,22500.0,47.0,114902.0,4137.0,42.0,54981.0,3195.0,3616.0,,409.0,2281.0,532.0,646.0,77000.0,295.0
2007,,1100.0,36.0,20537.0,46.0,210.0,384.0,4704.0,3655.0,162271.0,1903.0,5938.0,2.0,321984.0,9930.0,36329.0,3532.0,3251.0,109.0,2080.0,6100.0,70.0,,11250.0,217.0,2975.0,3451.0,580.0,6791.0,530.0,5365.0,2063.0,19570.0,,62945.0,524.0,3922.0,2642.0,131.0,7450.0,11027.0,853.0,1564.0,9.0,332.0,13.0,6544.0,44712.0,11772.0,114.0,452.0,4541.0,23074.0,750.0,370.0,5807.0,311.0,2032.0,200.0,3720.0,43.0,1000.0,440.0,43643.0,2827.0,1097.0,1533.0,149.0,6100.0,3000.0,27.0,2.0,8100.0,175441.0,8724.0,4296.0,723.0,6626.0,147045.0,2864.0,95633.0,92101.0,338.0,72336.0,13348.0,222.0,97364.0,109.0,744.0,4000.0,348.0,58649.0,216755.0,29600.0,110.0,,2.0,1502.0,4.0,3422.0,13907.0,10602.0,8109.0,233.0,,1500.0,632.0,24312.0,576.0,9997.0,157915.0,552.0,12365.0,55000.0,278975.0,2546.0,753618.0,300.0,16368.0,1155.0,12875.0,3100.0,816.0,11198.0,483.0,1699.0,1079.0,211.0,17010.0,1400.0,48.0,5434.0,8166.0,19637.0,240.0,36124.0,250.0,279307.0,19978.0,,10513.0,16112.0,784.0,4233.0,510.0,4018.0,10.0,4245.0,3741.0,3.0,311.0,34620.0,22883.0,1395.0,62000.0,1296.0,8610.0,22650.0,41.0,105449.0,3860.0,43.0,53155.0,3204.0,3756.0,,455.0,2376.0,275.0,436.0,46500.0,305.0
2008,,800.0,160.0,17049.0,47.0,216.0,400.0,5502.0,3635.0,174969.0,1917.0,7183.0,2.0,496769.0,9264.0,35560.0,3025.0,4775.0,143.0,2000.0,4000.0,65.0,,20623.0,174.0,3592.0,3381.0,513.0,6913.0,597.0,5365.0,2341.0,16447.0,,78518.0,440.0,3600.0,3974.0,107.0,11630.0,11467.0,853.0,1501.0,9.0,331.0,16.0,6728.0,50635.0,11779.0,117.0,689.0,4778.0,21772.0,629.0,660.0,4455.0,297.0,2212.0,200.0,3805.0,44.0,800.0,325.0,43977.0,3081.0,1115.0,1422.0,174.0,8300.0,3180.0,24.0,2.0,7500.0,196744.0,8170.0,4774.0,445.0,7733.0,149097.0,3473.0,89531.0,86505.0,338.0,70429.0,13290.0,247.0,95629.0,115.0,730.0,4480.0,490.0,59000.0,176602.0,30000.0,93.0,,2.0,1600.0,5.0,2984.0,14410.0,11284.0,8939.0,181.0,,1400.0,778.0,29452.0,612.0,10112.0,89021.0,563.0,13320.0,55000.0,259625.0,2552.0,705192.0,306.0,18889.0,1230.0,9167.0,2300.0,716.0,8931.0,100.0,1646.0,566.0,219.0,17644.0,1500.0,59.0,6436.0,6477.0,19651.0,420.0,35724.0,250.0,259956.0,16770.0,,10600.0,16601.0,608.0,4526.0,524.0,4575.0,10.0,3055.0,3843.0,4.0,305.0,34624.0,25109.0,1440.0,47000.0,1460.0,8949.0,23150.0,41.0,94559.0,4140.0,44.0,54106.0,3150.0,3755.0,,423.0,2718.0,260.0,382.0,66200.0,250.0
2009,,1100.0,352.0,20989.0,44.0,240.0,400.0,5575.0,3550.0,148757.0,1837.0,4715.0,2.0,494025.0,8915.0,43243.0,3056.0,3976.0,128.0,2080.0,2000.0,66.0,,20748.0,185.0,3712.0,3684.0,541.0,7733.0,503.0,4365.0,2402.0,18245.0,,71454.0,444.0,3802.0,5474.0,108.0,15960.0,10721.0,833.0,1491.0,8.0,331.0,13.0,6793.0,71855.0,12016.0,121.0,813.0,5072.0,25620.0,840.0,626.0,4578.0,83.0,2600.0,200.0,5760.0,43.0,1200.0,430.0,47628.0,3385.0,1341.0,1400.0,176.0,9200.0,4302.0,40.0,2.0,9800.0,235915.0,8415.0,4414.0,1277.0,8758.0,150182.0,3325.0,102986.0,99930.0,302.0,69810.0,13300.0,248.0,87656.0,136.0,706.0,4640.0,425.0,65431.0,237187.0,30400.0,90.0,,3.0,1625.0,3.0,3020.0,12908.0,18483.0,9834.0,482.0,,2100.0,995.0,58896.0,585.0,10796.0,108542.0,587.0,13094.0,55000.0,258327.0,2372.0,874802.0,323.0,21657.0,1230.0,15642.0,2000.0,1453.0,9818.0,100.0,1708.0,526.0,229.0,17010.0,1550.0,70.0,6905.0,3857.0,18626.0,460.0,35818.0,260.0,258658.0,22549.0,,10388.0,17529.0,674.0,4615.0,500.0,4313.0,9.0,3217.0,3543.0,5.0,293.0,34618.0,24484.0,1485.0,47000.0,1460.0,7794.0,22647.0,47.0,92997.0,6144.0,45.0,61009.0,2714.0,4189.0,,466.0,2813.0,249.0,398.0,77800.0,266.0
2010,,1600.0,464.0,19525.0,42.0,240.0,400.0,6849.0,3861.0,159481.0,1775.0,4491.0,2.0,317700.0,8830.0,52906.0,5070.0,3872.0,151.0,1916.0,1600.0,70.0,,23607.0,186.0,3667.0,3682.0,592.0,7574.0,525.0,5345.0,2469.0,18975.0,,75095.0,440.0,3750.0,3879.0,107.0,17800.0,11261.0,849.0,1337.0,8.0,448.0,14.0,7677.0,52816.0,11633.0,103.0,883.0,5642.0,20460.0,900.0,803.0,3899.0,99.0,2720.0,200.0,4719.0,44.0,1800.0,432.0,48735.0,3874.0,1008.0,1409.0,216.0,9300.0,4860.0,30.0,2.0,10300.0,327238.0,8218.0,4819.0,2070.0,6981.0,150153.0,3334.0,123684.0,118614.0,348.0,67116.0,13780.0,271.0,99039.0,138.0,828.0,4800.0,506.0,74515.0,198684.0,30400.0,95.0,,3.0,1700.0,3.0,3548.0,14856.0,15278.0,8678.0,236.0,,1379.0,1107.0,41535.0,517.0,11188.0,114191.0,649.0,12644.0,55000.0,261078.0,2349.0,938282.0,327.0,27001.0,1230.0,15907.0,1900.0,993.0,9501.0,100.0,1927.0,491.0,239.0,20303.0,1350.0,61.0,5310.0,2838.0,18626.0,290.0,36961.0,140.0,261526.0,16495.0,,10950.0,18843.0,680.0,4738.0,467.0,5247.0,9.0,3050.0,3041.0,5.0,337.0,28657.0,26704.0,1576.0,45000.0,1465.0,10902.0,21076.0,50.0,89247.0,4954.0,41.0,49118.0,2723.0,4159.0,,415.0,2826.0,252.0,283.0,66900.0,300.0
2011,,1200.0,452.0,26623.0,44.0,348.0,640.0,7200.0,3846.0,129610.0,1309.0,5971.0,2.0,235362.0,8970.0,60476.0,5047.0,5332.0,157.0,2447.0,1200.0,75.0,,35755.0,188.0,5421.0,3852.0,580.0,7043.0,536.0,5335.0,2453.0,18494.0,,78232.0,480.0,3750.0,3163.0,109.0,17500.0,15269.0,844.0,1344.0,8.0,552.0,14.0,8322.0,78927.0,12682.0,108.0,862.0,5676.0,22440.0,930.0,884.0,4204.0,101.0,2600.0,200.0,3761.0,39.0,1350.0,433.0,50430.0,3868.0,807.0,1443.0,220.0,10900.0,5182.0,32.0,2.0,9500.0,354315.0,8011.0,4880.0,2053.0,5787.0,152040.0,3388.0,102403.0,97356.0,263.0,65900.0,13744.0,335.0,115457.0,140.0,834.0,4960.0,337.0,81958.0,198795.0,28000.0,84.0,,4.0,1750.0,3.0,2545.0,12250.0,16636.0,11346.0,225.0,,2038.0,1444.0,31200.0,622.0,11415.0,130285.0,670.0,13487.0,69000.0,268213.0,2352.0,864300.0,330.0,18439.0,1230.0,16121.0,2400.0,843.0,11018.0,200.0,1880.0,526.0,240.0,24287.0,958.0,34.0,5297.0,3882.0,18697.0,410.0,37750.0,200.0,268765.0,22080.0,,9438.0,16883.0,678.0,4861.0,496.0,5355.0,9.0,2955.0,3043.0,5.0,347.0,22000.0,33228.0,1620.0,35000.0,1532.0,10617.0,20117.0,50.0,88994.0,6137.0,42.0,56869.0,2745.0,4247.0,,423.0,2859.0,231.0,307.0,57700.0,300.0
2012,,1200.0,456.0,27909.0,44.0,360.0,640.0,6400.0,3826.0,123823.0,1220.0,10900.0,2.0,323368.0,5346.0,51367.0,3148.0,6020.0,166.0,2203.0,900.0,75.0,,38352.0,190.0,7028.0,4047.0,700.0,8913.0,534.0,5205.0,2537.0,16881.0,,77629.0,500.0,3900.0,3004.0,130.0,12350.0,15305.0,789.0,1343.0,8.0,440.0,14.0,8881.0,73264.0,12757.0,105.0,69.0,5672.0,24780.0,960.0,1756.0,4247.0,103.0,2600.0,200.0,4156.0,38.0,1350.0,439.0,51535.0,3849.0,678.0,1972.0,220.0,11400.0,4447.0,30.0,2.0,9100.0,350093.0,8035.0,5278.0,2108.0,5838.0,151945.0,3367.0,96682.0,93534.0,392.0,64524.0,14050.0,405.0,108181.0,141.0,838.0,4960.0,460.0,80774.0,220128.0,28800.0,97.0,10950.0,4.0,1800.0,3.0,2287.0,9103.0,16434.0,11614.0,371.0,,2900.0,1460.0,29841.0,806.0,11415.0,134866.0,685.0,13575.0,65000.0,269260.0,2349.0,931200.0,330.0,20984.0,1230.0,16262.0,2300.0,869.0,11301.0,0.0,1848.0,526.0,243.0,24083.0,770.0,48.0,5279.0,3695.0,17797.0,450.0,37900.0,250.0,269700.0,20661.0,,,17529.0,693.0,4744.0,484.0,5355.0,9.0,2243.0,3046.0,5.0,349.0,15281.0,17955.0,1530.0,25000.0,1546.0,10143.0,19436.0,50.0,91439.0,6991.0,43.0,60431.0,2723.0,4244.0,,422.0,3110.0,240.0,359.0,60800.0,250.0
2013,,1000.0,464.0,31330.0,46.0,353.0,585.0,6918.0,3834.0,138154.0,1139.0,4347.0,1.0,310594.0,5899.0,56228.0,2941.0,6106.0,155.0,2306.0,1000.0,70.0,,39191.0,197.0,7107.0,4264.0,700.0,9708.0,731.0,5205.0,2533.0,15725.0,,81860.0,491.0,3900.0,3004.0,124.0,14050.0,14866.0,601.0,1349.0,8.0,406.0,15.0,6630.0,71654.0,14995.0,82.0,137.0,4823.0,16580.0,1012.0,1810.0,4430.0,236.0,2600.0,200.0,3383.0,39.0,1350.0,484.0,42689.0,4081.0,676.0,739.0,244.0,11830.0,4785.0,18.0,2.0,9200.0,341216.0,8115.0,5877.0,1389.0,5798.0,151545.0,3315.0,83277.0,80336.0,423.0,65284.0,14050.0,353.0,96008.0,149.0,840.0,5137.0,568.0,60657.0,228031.0,29000.0,97.0,7600.0,3.0,1886.0,3.0,2287.0,9250.0,21499.0,10598.0,277.0,,2490.0,1406.0,30100.0,730.0,23820.0,139144.0,654.0,12909.0,76000.0,224168.0,2355.0,989620.0,332.0,21626.0,1230.0,16462.0,2500.0,784.0,11693.0,0.0,1821.0,526.0,225.0,27236.0,800.0,43.0,8311.0,4596.0,16677.0,350.0,38004.0,250.0,224574.0,20833.0,,,16730.0,702.0,4771.0,475.0,5161.0,10.0,2526.0,3043.0,5.0,342.0,29389.0,17955.0,1890.0,25000.0,1527.0,8540.0,19323.0,51.0,91840.0,6486.0,44.0,58118.0,2856.0,4038.0,,432.0,2999.0,241.0,359.0,59900.0,250.0
2014,,1000.0,464.0,28983.0,46.0,353.0,585.0,6918.0,1094.0,138154.0,1139.0,4347.0,1.0,310594.0,5899.0,56228.0,2941.0,6106.0,155.0,2306.0,1000.0,70.0,,39191.0,197.0,7107.0,4264.0,700.0,9708.0,731.0,5205.0,2533.0,15725.0,,81860.0,491.0,3900.0,3004.0,124.0,14050.0,14866.0,601.0,1349.0,8.0,406.0,15.0,6630.0,71654.0,14995.0,82.0,126.0,4823.0,20580.0,1012.0,1810.0,4430.0,236.0,2600.0,200.0,3383.0,39.0,1350.0,484.0,42689.0,4081.0,676.0,739.0,244.0,11630.0,4785.0,18.0,2.0,9200.0,341218.0,8115.0,5877.0,1389.0,5798.0,151545.0,3315.0,83277.0,80336.0,423.0,65284.0,14050.0,353.0,96008.0,149.0,840.0,5137.0,568.0,60657.0,227864.0,29000.0,97.0,7600.0,3.0,1886.0,3.0,2287.0,9250.0,21499.0,10598.0,277.0,,2490.0,1406.0,30100.0,730.0,23820.0,139144.0,654.0,12909.0,76000.0,224168.0,2355.0,989620.0,332.0,21804.0,1230.0,16462.0,2500.0,784.0,11693.0,0.0,1821.0,526.0,225.0,27236.0,800.0,43.0,13311.0,4596.0,16677.0,350.0,38004.0,250.0,224574.0,20833.0,,,16730.0,702.0,4771.0,475.0,5161.0,10.0,2526.0,3043.0,5.0,342.0,29389.0,17955.0,1890.0,25000.0,1463.0,8540.0,19323.0,51.0,91840.0,6486.0,44.0,58118.0,2856.0,4001.0,,432.0,3076.0,241.0,359.0,59900.0,250.0
