,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Burkina Faso,China,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Zimbabwe,Uganda,Bangladesh,Malawi,South Africa,Yemen,Rwanda,Nicaragua,Australia & New Zealand,Yugoslav SFR,Mozambique,Guatemala,Mauritius,Senegal,Madagascar,Tajikistan,Ukraine,Algeria,Bhutan,Guinea,Botswana,Saudi Arabia,Belgium,Chad,Equatorial Guinea,Sri Lanka,Grenada,Uruguay,Azerbaijan,Central African Republic,Bosnia and Herzegovina,Réunion,Germany,Uzbekistan,Colombia,Latvia,Portugal,Kyrgyzstan,Chile,Guinea-Bissau,Kazakhstan,Estonia,"Saint Helena, Ascension and Tristan da Cunha",Saint Vincent and the Grenadines,Hungary,France,Namibia,Kenya,Poland,"China, mainland",Russian Federation,Mali,Haiti,Thailand,Paraguay,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,United Kingdom,Malaysia,Comoros,Armenia,Dominican Republic,South Sudan,El Salvador,Benin,Denmark,Canada,Japan,Afghanistan,Iraq,Togo,Venezuela (Bolivarian Republic of),Cyprus,Antigua and Barbuda,Philippines,New Zealand,Bulgaria,United States of America,Iran (Islamic Republic of),Zambia,Democratic Republic of the Congo,Sudan,Turkmenistan,Somalia,Pakistan,Morocco,Cuba,Turkey,Czechia,Argentina,Cambodia,Ghana,Costa Rica,Georgia,India,Guadeloupe,Austria,Niger,Czechoslovakia,Ethiopia PDR,Sweden,Republic of Korea,Mexico,USSR,Romania,Ecuador,Honduras,Israel,Viet Nam,Tunisia,Côte d'Ivoire,Angola,Albania,Slovakia,Jamaica,Spain,Italy,Polynesia,Montserrat,Sierra Leone,Samoa,Australia,Egypt,Lithuania,Netherlands,Sudan (former),Gambia,Nigeria,Swaziland,Republic of Moldova,Belgium-Luxembourg
2005,2000.0,1123.0,50430.0,0.0,81758.0,250386.0,6824127.0,332900.0,1550868.0,3800.0,163168.0,17665.0,40027.0,69354.0,0.0,410600.0,77052.0,20000.0,859000.0,14095.0,22190.0,6990.0,0.0,5442.0,648235.0,-1.0,42207.0,1481.0,78.0,12248.0,29242.0,151300.0,13700.0,23.0,339.0,14125.0,783.0,-1,18505.0,73000.0,342.0,0.0,12.0,0.0,75894.0,894.0,-1.0,247.0,-1.0,1270000.0,77382.0,1200.0,-1.0,39000.0,20785.0,1650.0,156270.0,200.0,-1.0,0.0,528.0,103100.0,33.0,32438.0,2020.0,6823004.0,108390.0,188220.0,6462.0,67546.0,70000.0,1.0,25600.0,69315.0,24656.0,44.0,104085.0,19934.0,5664.0,-1.0,-1,280.0,-1.0,6658.0,122000.0,-1.0,42900.0,1.0,10890.0,10150.0,23000.0,18814.0,0.0,30.0,81971.0,3135.0,620.0,5198970.0,115000.0,46850.0,15116.0,-1.0,330000.0,1848.0,2215596.0,1823.0,16580.0,863761.0,13474.0,163442.0,4313.0,8709.0,1570.0,-1,5097140.0,-1.0,1993.0,4000.0,-1.0,-1.0,-1.0,100.0,173974.0,-1.0,5050.0,33722.0,610.0,18400.0,104256.0,895.0,139140.0,2311.0,329.0,280.0,640.0,115184.0,2200.0,437.0,6.0,8700.0,437.0,645100.0,214907.0,3400.0,28300.0,109053.0,183.0,191197.0,1560.0,-1,-1.0
2006,2000.0,1076.0,29183.0,0.0,93256.0,283300.0,7630845.0,240000.0,1332630.0,4270.0,81147.0,17120.0,67843.0,74510.0,0.0,346800.0,74150.0,25505.0,905745.0,16096.0,19396.0,7480.0,0.0,5490.0,600142.0,-1.0,57107.0,1246.0,78.0,19800.0,29812.0,140000.0,6300.0,16.0,350.0,14150.0,664.0,-1,16500.0,43550.0,330.0,0.0,12.0,0.0,49958.0,1614.0,-1.0,246.0,-1.0,1191000.0,57975.0,1500.0,-1.0,38800.0,20300.0,1500.0,145018.0,100.0,-1.0,0.0,554.0,94900.0,78.0,33814.0,620.0,7629769.0,88905.0,131213.0,6462.0,51526.0,59400.0,1.0,25600.0,71330.0,24827.0,-1.0,90083.0,18000.0,5761.0,-1.0,-1,200.0,-1.0,5955.0,75500.0,-1.0,65050.0,1.0,10560.0,8750.0,14000.0,8959.0,0.0,30.0,77066.0,3142.0,350.0,4498000.0,90000.0,38500.0,15500.0,-1.0,230000.0,1848.0,2084881.0,1766.0,16293.0,976608.0,8757.0,148450.0,4056.0,8000.0,1520.0,-1,5860618.0,-1.0,3795.0,4000.0,-1.0,-1.0,-1.0,32.0,176645.0,-1.0,3922.0,32571.0,610.0,21500.0,110124.0,653.0,116475.0,2265.0,310.0,69.0,640.0,47821.0,2400.0,429.0,6.0,8600.0,429.0,597000.0,221158.0,300.0,23900.0,92550.0,180.0,209218.0,480.0,-1,-1.0
2007,1231.0,1032.0,38828.0,0.0,94752.0,147100.0,8366657.0,211600.0,1728427.0,4705.0,111154.0,16831.0,66644.0,68370.0,0.0,285000.0,82273.0,12805.0,857394.0,18097.0,15646.0,7930.0,0.0,5561.0,304561.0,-1.0,58900.0,1298.0,77.0,17000.0,30037.0,139000.0,4800.0,17.0,343.0,14158.0,499.0,-1,14170.0,41400.0,318.0,0.0,12.0,0.0,35000.0,1836.0,-1.0,244.0,-1.0,1150000.0,61982.0,1100.0,-1.0,30000.0,19887.0,2000.0,110471.0,95.0,-1.0,0.0,563.0,96000.0,2.0,33079.0,567.0,8365625.0,100486.0,76207.0,8495.0,44664.0,34650.0,1.0,25600.0,62250.0,26366.0,-1.0,87582.0,17500.0,5857.0,-1.0,-1,160.0,-1.0,4439.0,76000.0,-1.0,38600.0,1.0,11567.0,10000.0,17500.0,11900.0,0.0,30.0,73436.0,3161.0,375.0,4181810.0,97000.0,44800.0,15799.0,-1.0,313000.0,1848.0,1893292.0,1732.0,16028.0,867760.0,1868.0,173550.0,3910.0,8800.0,1573.0,-1,6412080.0,-1.0,2518.0,4000.0,-1.0,-1.0,-1.0,23.0,170983.0,-1.0,3072.0,37001.0,610.0,18500.0,129861.0,661.0,63447.0,2218.0,250.0,40.0,640.0,41794.0,2700.0,421.0,7.0,8500.0,421.0,301400.0,233317.0,400.0,15200.0,88655.0,170.0,166238.0,360.0,-1,-1.0
2008,1222.0,891.0,60894.0,0.0,84651.0,266000.0,8130605.0,221600.0,1674538.0,4435.0,166279.0,17012.0,57524.0,64578.0,0.0,240000.0,118364.0,23187.0,864145.0,20598.0,14761.0,8200.0,0.0,5638.0,135976.0,-1.0,66050.0,1526.0,83.0,14700.0,29982.0,116500.0,4000.0,14.0,345.0,14170.0,590.0,-1,12170.0,41400.0,306.0,0.0,14.0,0.0,18300.0,1320.0,-1.0,247.0,-1.0,1246200.0,44821.0,200.0,-1.0,31400.0,19734.0,1850.0,113348.0,80.0,-1.0,0.0,562.0,99000.0,0.0,27105.0,781.0,8129714.0,105011.0,68701.0,8652.0,43922.0,21041.0,1.0,25600.0,36250.0,26839.0,-1.0,61581.0,17383.0,5954.0,-1.0,-1,100.0,-1.0,3837.0,75000.0,-1.0,27500.0,1.0,11550.0,4000.0,11000.0,9359.0,0.0,30.0,75352.0,3176.0,404.0,2790200.0,92000.0,40300.0,16130.0,-1.0,330300.0,1848.0,1924192.0,1704.0,16065.0,673022.0,539.0,169905.0,3883.0,4800.0,1653.0,-1,5699200.0,-1.0,1901.0,4000.0,-1.0,-1.0,-1.0,18.0,158423.0,-1.0,3579.0,37032.0,650.0,8900.0,95264.0,541.0,52229.0,2209.0,190.0,0.0,652.0,18624.0,2800.0,415.0,6.0,8600.0,415.0,132800.0,115951.0,100.0,15331.0,40650.0,168.0,181258.0,350.0,-1,-1.0
2009,1093.0,841.0,46893.0,0.0,98774.0,183000.0,6780360.0,224300.0,1351165.0,4540.0,120582.0,17679.0,53759.0,65540.0,0.0,215000.0,82505.0,12953.0,942049.0,19110.0,13326.0,8460.0,0.0,5803.0,332204.0,-1.0,66500.0,1152.0,90.0,8400.0,26034.0,91000.0,2200.0,14.0,348.0,12880.0,450.0,-1,13330.0,33000.0,295.0,0.0,15.0,0.0,10500.0,3322.0,-1.0,247.0,-1.0,1146869.0,48489.0,100.0,-1.0,16200.0,19416.0,1400.0,97062.0,55.0,-1.0,0.0,561.0,75000.0,0.0,23990.0,494.0,6779519.0,105059.0,73347.0,9255.0,44144.0,5940.0,1.0,28300.0,24247.0,25180.0,-1.0,46091.0,16730.0,6050.0,-1.0,-1,97.0,-1.0,3650.0,56000.0,-1.0,28500.0,1.0,14148.0,8300.0,9600.0,7753.0,0.0,30.0,72768.0,3204.0,425.0,2653520.0,78600.0,43500.0,14426.0,-1.0,220100.0,1904.0,2112249.0,1681.0,16004.0,638255.0,461.0,138747.0,4165.0,4800.0,1438.0,-1,6236480.0,-1.0,2503.0,4467.0,-1.0,-1.0,-1.0,10.0,121032.0,-1.0,3804.0,36020.0,700.0,7100.0,85797.0,429.0,53000.0,2318.0,220.0,173.0,677.0,26428.0,4100.0,410.0,5.0,8696.0,410.0,329000.0,105809.0,31.0,21097.0,62365.0,190.0,131284.0,370.0,-1,-1.0
2010,731.0,802.0,45782.0,0.0,145977.0,190000.0,6300504.0,165380.0,1334800.0,3880.0,123559.0,21003.0,42294.0,59697.0,0.0,183800.0,92583.0,25771.0,940892.0,8029.0,12521.0,8500.0,0.0,6002.0,390021.0,-1.0,23360.0,1203.0,96.0,10000.0,26576.0,95000.0,1395.0,22.0,410.0,13402.0,400.0,-1,64044.0,15000.0,282.0,0.0,10.0,0.0,12600.0,4331.0,-1.0,250.0,-1.0,1154692.0,53811.0,42.0,-1.0,24400.0,19067.0,1500.0,92452.0,40.0,-1.0,0.0,561.0,68678.0,0.0,27867.0,268.0,6299702.0,87611.0,82500.0,9464.0,42531.0,4968.0,1.0,29000.0,23251.0,24460.0,-1.0,62102.0,16078.0,6147.0,-1.0,-1,58.0,-1.0,3608.0,48000.0,-1.0,28500.0,1.0,10890.0,15600.0,16000.0,9568.0,0.0,30.0,73518.0,3221.0,480.0,3941700.0,72000.0,34200.0,14538.0,-1.0,225000.0,1904.0,1869714.0,1671.0,15924.0,795513.0,33.0,251882.0,3848.0,2000.0,1465.0,-1,7588500.0,-1.0,3325.0,1170.0,-1.0,-1.0,-1.0,17.0,201667.0,-1.0,4115.0,37137.0,760.0,7100.0,100868.0,561.0,82230.0,2320.0,230.0,231.0,694.0,38484.0,1204.0,407.0,4.0,8782.0,407.0,386800.0,148151.0,9.0,16519.0,19214.0,190.0,221296.0,590.0,-1,-1.0
2011,803.0,736.0,46037.0,0.0,197369.0,150000.0,6893381.0,235083.0,2074824.0,4115.0,87952.0,14465.0,44319.0,80350.0,0.0,280000.0,92559.0,47580.0,1538079.0,14130.0,21684.0,9300.0,0.0,6167.0,928939.0,-1.0,40590.0,1211.0,95.0,11000.0,27280.0,103400.0,1577.0,25.0,346.0,14187.0,300.0,-1,44554.0,24750.0,230.0,0.0,10.0,0.0,22000.0,4347.0,-1.0,251.0,-1.0,1153366.0,53066.0,300.0,-1.0,33440.0,18845.0,1500.0,111000.0,24.0,-1.0,0.0,595.0,51263.0,0.0,34804.0,319.0,6892644.0,95856.0,121600.0,9934.0,39067.0,10102.0,2.0,29100.0,44254.0,24600.0,-1.0,65101.0,15145.0,5816.0,-1.0,-1,40.0,-1.0,3618.0,93000.0,-1.0,28500.0,1.0,10890.0,12000.0,31000.0,13326.0,0.0,30.0,75938.0,3239.0,305.0,3412550.0,73400.0,42000.0,15087.0,-1.0,195000.0,1904.0,2312625.0,1669.0,15837.0,954626.0,557.0,344031.0,3864.0,6800.0,1476.0,-1,8060080.0,-1.0,3140.0,3330.0,-1.0,-1.0,-1.0,17.0,299580.0,-1.0,3971.0,39071.0,800.0,17000.0,101365.0,645.0,76503.0,2420.0,230.0,223.0,710.0,62449.0,649.0,400.0,4.0,8878.0,400.0,925700.0,192147.0,15.0,14054.0,19200.0,205.0,104314.0,590.0,-1,-1.0
2012,692.0,654.0,51615.0,0.0,151493.0,206000.0,7102293.0,207429.0,1839276.0,4205.0,109193.0,14471.0,57215.0,80463.0,0.0,251000.0,107500.0,18410.0,1471669.0,65124.0,16634.0,7000.0,0.0,6250.0,1227857.0,-1.0,64475.0,1177.0,92.0,14000.0,29783.0,135200.0,2606.0,26.0,300.0,14830.0,300.0,-1,64402.0,40750.0,250.0,0.0,10.0,0.0,18800.0,7900.0,-1.0,252.0,-1.0,1146000.0,53040.0,1300.0,-1.0,28000.0,18414.0,1350.0,131200.0,0.0,-1.0,0.0,619.0,86543.0,0.0,31711.0,248.0,7101639.0,98613.0,144529.0,10403.0,37632.0,9504.0,2.0,28400.0,40280.0,27100.0,-1.0,84090.0,13825.0,6672.0,-1.0,-1,38.0,19000.0,3545.0,84000.0,-1.0,29319.0,1.0,11979.0,11900.0,33000.0,8533.0,0.0,30.0,75935.0,3257.0,211.0,3770000.0,52000.0,86240.0,15044.0,97920.0,198000.0,1960.0,2215536.0,1688.0,15450.0,858433.0,393.0,238200.0,3974.0,6000.0,1439.0,-1,7842400.0,-1.0,3307.0,3800.0,-1.0,-1.0,-1.0,17.0,271237.0,-1.0,3615.0,39310.0,800.0,15000.0,94956.0,660.0,112016.0,2521.0,230.0,214.0,730.0,52801.0,1406.0,420.0,4.0,9000.0,420.0,1224600.0,119800.0,5.0,23479.0,-1.0,187.0,112890.0,515.0,-1,-1.0
2013,946.0,684.0,44925.0,0.0,152162.0,280000.0,6536702.0,220475.0,1389239.0,5560.0,161975.0,15553.0,52215.0,78617.0,0.0,296000.0,97500.0,16504.0,1411725.0,42538.0,9874.0,6000.0,0.0,6370.0,1020276.0,-1.0,71475.0,1180.0,90.0,12000.0,29936.0,128000.0,1863.0,27.0,310.0,15185.0,300.0,-1,67300.0,36000.0,250.0,0.0,10.0,0.0,14900.0,8332.0,-1.0,255.0,-1.0,1115000.0,40394.0,500.0,-1.0,21800.0,18690.0,1350.0,131000.0,0.0,-1.0,0.0,605.0,85022.0,0.0,29528.0,243.0,6536018.0,91592.0,128420.0,12054.0,36019.0,16335.0,2.0,29000.0,27280.0,27000.0,-1.0,78100.0,14000.0,7081.0,-1.0,-1,30.0,19200.0,3379.0,107000.0,-1.0,29500.0,1.0,13917.0,12500.0,30500.0,6315.0,0.0,30.0,72248.0,3276.0,178.0,2842000.0,50000.0,44650.0,14643.0,44540.0,198000.0,1960.0,2172396.0,1716.0,16265.0,877533.0,900.0,194350.0,4023.0,5400.0,1890.0,-1,8104000.0,-1.0,2100.0,3300.0,-1.0,-1.0,-1.0,20.0,215729.0,-1.0,3498.0,40170.0,810.0,11000.0,92022.0,660.0,133500.0,2522.0,230.0,203.0,730.0,48482.0,4700.0,420.0,4.0,9250.0,420.0,1017000.0,105000.0,7.0,21510.0,-1.0,187.0,76390.0,520.0,-1,-1.0
2014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
