,USSR,Finland,Fiji,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Togo,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Puerto Rico,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Belarus,Afghanistan,Trinidad and Tobago,Sudan,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Jordan,Ethiopia PDR,Estonia,Melanesia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Norway,Philippines,Iraq,Swaziland,Burundi,Belgium,Luxembourg,Czechia,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Switzerland,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Mexico,Guinea,Mauritania,Czechoslovakia,Sri Lanka,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
2002,,21765.0,6376.0,5177.0,6384.0,13051.0,5061.0,2645.0,10860.0,7382.0,,9933.0,20519.0,12907.0,11168.0,8870.0,9873.0,26658.0,6296.0,10648.0,2333.0,8450.0,8377.0,,3793.0,18512.0,3067.0,18192.0,9652.0,6296.0,2975.0,19910.0,8307.0,10128.0,,6114.0,2444.0,4291.0,26096.0,11048.0,15549.0,6755.0,16003.0,6303.0,10051.0,16511.0,18432.0,12658.0,4516.0,8904.0,7854.0,8124.0,15675.0,5743.0,7250.0,28360.0,7967.0,16800.0,7293.0,11093.0,6802.0,19581.0,16373.0,25584.0,37005.0,13387.0,5506.0,7006.0,22630.0,23947.0,7726.0,17658.0,10481.0,11030.0,,10207.0,17376.0,17200.0,6041.0,8296.0,7882.0,2717.0,13929.0,11623.0,8379.0,5833.0,434965.0,6581.0,6468.0,4274.0,4747.0,8302.0,7927.0,9450.0,9155.0,9592.0,4634.0,6000.0,12203.0,8824.0,3790.0,1678.0,8767.0,25244.0,,6414.0,9641.0,6765.0,2922.0,8356.0,22881.0,7370.0,15417.0,,21151.0,7738.0,46331.0,10738.0,5279.0,6230.0,7725.0,3542.0,10670.0,18622.0,15457.0,22769.0,6034.0,6138.0,8798.0,44853.0,8608.0,10706.0,4413.0,12951.0,,7708.0,5977.0,4966.0,8750.0,37222.0,36858.0,19047.0,973.0,16699.0,47059.0,7351.0,12750.0,15459.0,5081.0,25795.0,15033.0,6229.0,40110.0,6952.0,9742.0,8295.0,18671.0,4728.0,23378.0,17630.0,6618.0,7500.0,29485.0,11405.0,11181.0,37060.0,18809.0,7894.0,7232.0,16942.0,10280.0,10610.0,10000.0,8544.0,8564.0,4149.0,,9014.0,8251.0,29449.0,13523.0,,19068.0,5915.0
2003,,24878.0,4271.0,4620.0,6481.0,13000.0,5068.0,2692.0,8259.0,8046.0,,9953.0,20520.0,15123.0,11561.0,9107.0,9722.0,31621.0,6712.0,10264.0,2357.0,6574.0,8545.0,,4010.0,18716.0,3132.0,17820.0,12123.0,6208.0,4053.0,12943.0,9130.0,10938.0,,6618.0,2428.0,4377.0,27011.0,11122.0,14086.0,6571.0,13250.0,6084.0,10070.0,17993.0,11220.0,18750.0,4211.0,9365.0,6755.0,8122.0,15819.0,7235.0,7635.0,25305.0,7894.0,17241.0,6996.0,10281.0,7342.0,24493.0,20202.0,25668.0,39841.0,16507.0,5785.0,8490.0,14913.0,23673.0,7775.0,21219.0,10712.0,10076.0,,11808.0,22454.0,14718.0,8855.0,8927.0,8116.0,2727.0,8939.0,10666.0,8945.0,5875.0,371551.0,13659.0,13546.0,3691.0,6737.0,8304.0,10501.0,8442.0,9642.0,9578.0,4659.0,6667.0,12141.0,8750.0,3504.0,1381.0,8571.0,11602.0,,6667.0,9600.0,6857.0,2844.0,10719.0,21989.0,5938.0,10115.0,,11310.0,7639.0,41472.0,10790.0,5208.0,6521.0,7696.0,4245.0,10952.0,17488.0,16400.0,26897.0,5810.0,6084.0,8775.0,35810.0,8663.0,11894.0,3170.0,13402.0,,7615.0,6245.0,5484.0,8928.0,46982.0,34943.0,20009.0,2388.0,15646.0,48929.0,7189.0,10741.0,16403.0,4998.0,21227.0,15270.0,6506.0,35163.0,6929.0,9718.0,7325.0,19269.0,5225.0,22425.0,14968.0,5947.0,8532.0,29626.0,12312.0,11119.0,39268.0,20611.0,7968.0,7498.0,17986.0,10293.0,12067.0,10000.0,8242.0,8595.0,4119.0,,9095.0,8271.0,21239.0,10660.0,,11919.0,6036.0
2004,,20741.0,4000.0,3628.0,6449.0,12813.0,5000.0,2761.0,10201.0,7444.0,,9685.0,20530.0,20219.0,12100.0,10325.0,9734.0,28212.0,7607.0,10560.0,2426.0,13437.0,8714.0,,2286.0,19078.0,3187.0,18692.0,12435.0,6198.0,3651.0,28217.0,9284.0,8994.0,,7154.0,2423.0,4286.0,26245.0,10481.0,13341.0,6116.0,18874.0,6223.0,10096.0,17748.0,9067.0,16000.0,4751.0,8902.0,6003.0,8391.0,15832.0,6407.0,8025.0,32885.0,7731.0,18080.0,8033.0,9595.0,12165.0,26381.0,20414.0,25686.0,35955.0,12319.0,5214.0,8049.0,23822.0,28623.0,7820.0,25433.0,10769.0,12619.0,,9665.0,18852.0,16166.0,8675.0,9050.0,8343.0,2763.0,4627.0,11902.0,9171.0,4995.0,461551.0,9625.0,9499.0,3666.0,6270.0,8369.0,9593.0,9380.0,11521.0,9708.0,4674.0,6849.0,17793.0,8824.0,3361.0,1328.0,8889.0,25792.0,,6667.0,9684.0,6944.0,3357.0,9727.0,24909.0,6068.0,7653.0,,7565.0,7660.0,45592.0,11891.0,5076.0,6528.0,7729.0,4565.0,10570.0,18122.0,15283.0,23212.0,5897.0,6060.0,8753.0,40356.0,8589.0,11845.0,5262.0,15536.0,,7656.0,6103.0,5963.0,9122.0,38360.0,33372.0,30377.0,642.0,18377.0,55385.0,6280.0,11916.0,15287.0,5064.0,28004.0,14611.0,6644.0,36570.0,6771.0,9713.0,8131.0,18160.0,5956.0,30283.0,21633.0,6221.0,8684.0,30690.0,13206.0,11439.0,36181.0,20626.0,7479.0,7605.0,15364.0,11941.0,10859.0,10000.0,7789.0,8625.0,4200.0,,9288.0,8353.0,11096.0,12449.0,,22128.0,6028.0
2005,,21892.0,5133.0,3924.0,6511.0,12923.0,5500.0,2740.0,11242.0,8033.0,,7610.0,20514.0,19984.0,12405.0,5054.0,9749.0,29143.0,7335.0,10438.0,2430.0,15742.0,8872.0,,3109.0,19523.0,4031.0,19501.0,14809.0,6284.0,3421.0,24367.0,8817.0,10116.0,,7035.0,2410.0,4149.0,26608.0,10478.0,13093.0,6282.0,18854.0,6083.0,10000.0,12413.0,7986.0,18000.0,4886.0,10652.0,6694.0,8566.0,16029.0,6179.0,8282.0,27512.0,7732.0,15595.0,8135.0,9433.0,8285.0,23534.0,20833.0,25852.0,32515.0,11799.0,4494.0,6806.0,21388.0,29035.0,8042.0,22363.0,10450.0,10605.0,,24408.0,16453.0,15358.0,9228.0,9123.0,8223.0,2703.0,4026.0,11952.0,10010.0,4911.0,188962.0,16198.0,16085.0,4370.0,7340.0,8283.0,9209.0,9710.0,18520.0,10398.0,4688.0,5000.0,15711.0,8824.0,2704.0,1745.0,8714.0,28074.0,,6760.0,9630.0,7085.0,3644.0,10051.0,21432.0,5887.0,15573.0,,12815.0,8303.0,39964.0,12706.0,4994.0,6724.0,7657.0,4884.0,10823.0,18611.0,15342.0,15879.0,5846.0,5939.0,11124.0,43069.0,7770.0,11200.0,3260.0,11504.0,,7735.0,11862.0,5372.0,7990.0,33263.0,33316.0,24431.0,4184.0,18692.0,51081.0,6415.0,9912.0,15338.0,5030.0,29452.0,10357.0,4787.0,37150.0,6915.0,9953.0,4744.0,18632.0,6344.0,25049.0,21117.0,4000.0,8855.0,31384.0,12508.0,11318.0,38626.0,21423.0,7841.0,7544.0,16068.0,12257.0,11765.0,10000.0,7858.0,8649.0,4120.0,,9610.0,8314.0,31187.0,12084.0,,18886.0,6126.0
2006,,20952.0,1870.0,5292.0,6518.0,13030.0,4911.0,2769.0,12073.0,8537.0,25899.0,10385.0,20558.0,17949.0,12352.0,10908.0,9761.0,29646.0,7859.0,11224.0,2312.0,16571.0,9030.0,,2653.0,21490.0,2880.0,17608.0,12041.0,6426.0,3686.0,24130.0,9243.0,11547.0,,7205.0,2391.0,4760.0,25934.0,9798.0,13599.0,7750.0,21825.0,6687.0,10000.0,17872.0,8000.0,28000.0,5045.0,10731.0,7535.0,8520.0,16155.0,7919.0,8323.0,26898.0,7896.0,10000.0,8461.0,8656.0,7935.0,20142.0,20858.0,25662.0,30667.0,11257.0,6026.0,6586.0,18869.0,29536.0,8120.0,15743.0,10712.0,10273.0,,12000.0,8116.0,15865.0,7931.0,8300.0,8605.0,2727.0,3750.0,10556.0,10626.0,5935.0,916254.0,6009.0,5856.0,5083.0,5262.0,8587.0,8379.0,10828.0,19632.0,10422.0,4742.0,3500.0,17593.0,10000.0,3536.0,1785.0,8784.0,27356.0,,6873.0,9728.0,6842.0,3427.0,10195.0,19163.0,5490.0,9873.0,,11996.0,7309.0,39653.0,12400.0,4968.0,6822.0,7573.0,5201.0,11535.0,15958.0,15947.0,16566.0,6123.0,5891.0,11244.0,33951.0,6689.0,9200.0,845.0,9439.0,,7629.0,15607.0,4900.0,9184.0,34484.0,31462.0,21889.0,2739.0,19001.0,48780.0,5782.0,17921.0,15950.0,4999.0,,11913.0,8579.0,34895.0,6911.0,9857.0,4711.0,16239.0,6431.0,26901.0,19676.0,7778.0,8907.0,31224.0,13835.0,11425.0,33216.0,20744.0,7865.0,7717.0,16353.0,12835.0,12174.0,10000.0,9015.0,8652.0,4115.0,,9354.0,8140.0,24564.0,13885.0,22449.0,19232.0,6136.0
2007,,24318.0,1760.0,5217.0,6548.0,12941.0,5189.0,2760.0,10634.0,8338.0,19192.0,8761.0,20000.0,17779.0,13300.0,10917.0,9692.0,34215.0,8593.0,11173.0,2222.0,3881.0,9643.0,,2467.0,22369.0,3682.0,15943.0,11560.0,6549.0,2705.0,22317.0,9455.0,7753.0,,7429.0,2444.0,3481.0,27969.0,9886.0,16030.0,8825.0,15726.0,6805.0,10000.0,17771.0,8065.0,18065.0,5215.0,10753.0,8817.0,8571.0,16155.0,7021.0,8404.0,23919.0,7930.0,16250.0,8503.0,9550.0,8383.0,25906.0,20172.0,26119.0,33448.0,13056.0,6643.0,7881.0,16829.0,34872.0,8193.0,20681.0,10200.0,39844.0,,16030.0,13857.0,13937.0,10656.0,8286.0,8295.0,2800.0,4026.0,7687.0,11187.0,6757.0,188993.0,9279.0,9180.0,4644.0,7535.0,8710.0,9106.0,11466.0,15524.0,9953.0,4796.0,2141.0,18604.0,9468.0,3444.0,2134.0,8571.0,25695.0,,7188.0,9621.0,6750.0,3001.0,10497.0,19898.0,6229.0,12013.0,,16697.0,7865.0,37215.0,11848.0,5059.0,6607.0,7542.0,5517.0,11240.0,19455.0,14691.0,17853.0,6055.0,4145.0,12049.0,36522.0,7977.0,11600.0,2690.0,5953.0,,7833.0,12605.0,4980.0,8754.0,37776.0,22960.0,21238.0,3548.0,19234.0,44138.0,5770.0,17197.0,14695.0,5207.0,,10938.0,3887.0,34890.0,6961.0,9698.0,5518.0,17081.0,6719.0,20681.0,20306.0,7500.0,9904.0,31776.0,13304.0,11688.0,43221.0,19118.0,7361.0,7735.0,15158.0,12079.0,12257.0,10000.0,7974.0,8732.0,4040.0,,9984.0,8003.0,10499.0,12633.0,22524.0,11355.0,6271.0
2008,,21818.0,3782.0,3911.0,6571.0,13000.0,5729.0,2769.0,11394.0,9111.0,25277.0,8825.0,20658.0,20192.0,13821.0,11941.0,10427.0,31385.0,7609.0,11016.0,2212.0,13391.0,9421.0,,3319.0,23306.0,3733.0,14918.0,25196.0,6714.0,3599.0,22097.0,8464.0,4575.0,,5566.0,2312.0,4888.0,26645.0,10763.0,11926.0,8785.0,17779.0,6896.0,10000.0,18982.0,7535.0,17742.0,5214.0,10747.0,8375.0,8392.0,16155.0,6907.0,9018.0,25486.0,7826.0,18125.0,9068.0,7838.0,8464.0,28063.0,17564.0,27134.0,31818.0,12399.0,6055.0,6559.0,17721.0,30809.0,8263.0,27093.0,10200.0,13830.0,,16250.0,16975.0,18187.0,9278.0,8192.0,8173.0,2808.0,4026.0,11264.0,11878.0,7116.0,312130.0,11341.0,11250.0,4731.0,5024.0,9157.0,8113.0,11752.0,14160.0,9718.0,4789.0,1654.0,18731.0,9736.0,3423.0,2974.0,8784.0,26920.0,,7262.0,9756.0,8839.0,3333.0,10677.0,20377.0,5628.0,7990.0,,6908.0,8647.0,45421.0,12344.0,5018.0,6736.0,7667.0,5832.0,11339.0,17553.0,16352.0,19311.0,6152.0,4138.0,12153.0,38789.0,5958.0,10199.0,3003.0,11461.0,31995.0,7802.0,10908.0,4868.0,8470.0,45215.0,38354.0,21404.0,4646.0,18979.0,43750.0,5763.0,17874.0,16356.0,5050.0,,9380.0,5466.0,38656.0,7087.0,9658.0,5379.0,16717.0,8350.0,20577.0,21804.0,7448.0,10251.0,32222.0,13354.0,11624.0,43259.0,20598.0,7386.0,7726.0,14333.0,10441.0,12596.0,10000.0,8637.0,8778.0,4072.0,,9677.0,8125.0,20070.0,14772.0,22936.0,21384.0,6393.0
2009,,26667.0,3415.0,4602.0,6592.0,13056.0,5317.0,2791.0,12170.0,8472.0,27194.0,7698.0,20715.0,19919.0,13014.0,9189.0,11537.0,27879.0,6788.0,11085.0,2200.0,9061.0,9552.0,,3598.0,24294.0,3811.0,18023.0,28805.0,6823.0,4904.0,17013.0,10260.0,10437.0,,5844.0,2136.0,5353.0,29516.0,9867.0,11154.0,9208.0,18426.0,7210.0,10000.0,22065.0,6638.0,17049.0,5555.0,10790.0,9461.0,8087.0,16464.0,5176.0,8709.0,29682.0,8175.0,20152.0,8996.0,8439.0,8995.0,28167.0,14293.0,26919.0,33088.0,15604.0,6900.0,9521.0,15631.0,42353.0,8340.0,25794.0,9434.0,15678.0,,19074.0,17966.0,16109.0,10556.0,7356.0,8131.0,2778.0,3750.0,12495.0,12460.0,6774.0,322623.0,12556.0,12470.0,4717.0,6617.0,8823.0,9480.0,12676.0,9857.0,10584.0,4770.0,2202.0,18404.0,11132.0,3455.0,1970.0,8933.0,20282.0,,7462.0,9776.0,10826.0,2728.0,10872.0,22697.0,6173.0,10992.0,,15469.0,7586.0,46429.0,12954.0,5009.0,9943.0,7817.0,6148.0,11688.0,19909.0,15666.0,18947.0,6706.0,4179.0,9687.0,37106.0,9213.0,7358.0,4850.0,10087.0,31318.0,7650.0,23726.0,4763.0,8804.0,56007.0,37185.0,20804.0,4014.0,18912.0,52381.0,5754.0,20156.0,15676.0,5052.0,,6936.0,7330.0,38516.0,6933.0,9690.0,5114.0,17387.0,9347.0,22644.0,16078.0,7417.0,10602.0,32098.0,11687.0,11411.0,36816.0,20071.0,8587.0,7721.0,16197.0,13663.0,12044.0,10482.0,10047.0,8714.0,4036.0,,11364.0,8088.0,18769.0,12125.0,22800.0,17585.0,6435.0
2010,,19672.0,4173.0,5361.0,6614.0,12000.0,5400.0,2829.0,13071.0,9184.0,28014.0,6955.0,20770.0,18260.0,12603.0,12011.0,12392.0,30472.0,8579.0,10400.0,2241.0,10954.0,9690.0,,3616.0,25353.0,3826.0,16948.0,31129.0,6941.0,5612.0,20073.0,10234.0,7449.0,,9228.0,2187.0,5391.0,23645.0,12138.0,7454.0,9961.0,18088.0,7433.0,10477.0,20993.0,5501.0,17803.0,5625.0,10732.0,7036.0,8146.0,16536.0,6310.0,9040.0,26298.0,8539.0,20927.0,8948.0,10948.0,11140.0,23921.0,20973.0,27428.0,32404.0,13802.0,6432.0,9736.0,14340.0,65863.0,8424.0,20478.0,7434.0,10467.0,,8676.0,14105.0,13721.0,8289.0,8571.0,8202.0,2759.0,3209.0,10184.0,12916.0,6270.0,327710.0,12244.0,12106.0,5041.0,5486.0,9032.0,9265.0,14285.0,9385.0,10557.0,4655.0,2279.0,19810.0,10824.0,3949.0,3210.0,8804.0,21682.0,,7899.0,9631.0,13438.0,3389.0,11252.0,20958.0,5190.0,11797.0,,17135.0,6970.0,38496.0,11910.0,4706.0,11453.0,7817.0,6467.0,11746.0,19054.0,14069.0,18111.0,6496.0,4026.0,9352.0,36951.0,9266.0,7137.0,3543.0,12743.0,30382.0,7563.0,23846.0,4836.0,8567.0,42632.0,28699.0,18128.0,3811.0,19110.0,54348.0,5779.0,16680.0,14079.0,5043.0,,8726.0,7092.0,40820.0,6043.0,9671.0,4110.0,32304.0,10336.0,24099.0,18211.0,7514.0,10953.0,28700.0,12794.0,11535.0,33345.0,17779.0,6967.0,8373.0,19984.0,14990.0,12506.0,13417.0,8145.0,8932.0,4126.0,,11021.0,8040.0,19146.0,13123.0,24062.0,15137.0,6497.0
2011,,25000.0,4802.0,5250.0,6640.0,12500.0,5600.0,2882.0,12990.0,9311.0,25836.0,6641.0,20823.0,20590.0,11989.0,9925.0,13243.0,28569.0,8308.0,11260.0,2281.0,11891.0,10000.0,,3857.0,26474.0,3925.0,17322.0,38017.0,7088.0,5317.0,23000.0,10125.0,9025.0,,6106.0,2164.0,6033.0,26385.0,15615.0,13125.0,9513.0,16873.0,7692.0,10729.0,20528.0,4803.0,18073.0,6328.0,10834.0,8488.0,9510.0,16621.0,7120.0,8904.0,25605.0,8635.0,22756.0,9335.0,9175.0,11607.0,26818.0,18104.0,27101.0,34744.0,11322.0,7421.0,9021.0,21438.0,61852.0,8514.0,25782.0,8272.0,14004.0,,15254.0,17124.0,16391.0,11684.0,8366.0,8187.0,3333.0,2384.0,8983.0,13650.0,6144.0,248900.0,11453.0,11354.0,4794.0,5310.0,9447.0,9494.0,14299.0,8673.0,10395.0,4826.0,2322.0,19661.0,8250.0,3750.0,3296.0,8947.0,28933.0,,8333.0,10000.0,13385.0,3004.0,11437.0,21362.0,5081.0,17206.0,,18108.0,7103.0,35190.0,12075.0,4859.0,5394.0,7677.0,6791.0,11420.0,17672.0,16645.0,18756.0,6163.0,3966.0,9393.0,39130.0,9393.0,10733.0,4099.0,14454.0,10268.0,7820.0,26389.0,4879.0,8314.0,42252.0,21827.0,27310.0,2980.0,18392.0,55172.0,5485.0,20086.0,16653.0,5081.0,,9019.0,7903.0,39933.0,6205.0,9673.0,4686.0,16508.0,11667.0,28907.0,17184.0,7616.0,11301.0,29666.0,12176.0,11288.0,34265.0,18800.0,7658.0,9065.0,23681.0,14431.0,17029.0,14572.0,7989.0,9256.0,4119.0,,11026.0,8169.0,16605.0,12889.0,25006.0,14609.0,6500.0
2012,,23500.0,8167.0,5644.0,6716.0,11034.0,5000.0,3000.0,13408.0,10263.0,18110.0,9238.0,21154.0,19832.0,13490.0,7488.0,14412.0,30416.0,8180.0,11353.0,1945.0,7361.0,10000.0,,1747.0,27660.0,4952.0,16664.0,32502.0,7099.0,5543.0,20901.0,10363.0,9607.0,,5566.0,2083.0,5788.0,26682.0,14924.0,6953.0,8900.0,14951.0,7932.0,11500.0,15495.0,4140.0,18108.0,7314.0,11042.0,8484.0,9559.0,16782.0,6622.0,8521.0,29103.0,8680.0,26264.0,9232.0,9423.0,11914.0,25505.0,17148.0,27016.0,38971.0,12627.0,7446.0,9873.0,13829.0,100706.0,8962.0,26089.0,7989.0,18038.0,12179.0,16441.0,18858.0,12744.0,11257.0,5107.0,6953.0,3125.0,2024.0,10121.0,13398.0,6861.0,184615.0,14298.0,14232.0,4305.0,3997.0,8951.0,10756.0,14728.0,12141.0,10230.0,5161.0,1697.0,20017.0,10541.0,3827.0,2881.0,8714.0,20414.0,9804.0,6957.0,10429.0,13435.0,2912.0,11553.0,23412.0,6413.0,18484.0,,11795.0,7647.0,39293.0,11092.0,4877.0,14417.0,7486.0,7222.0,11835.0,19461.0,16918.0,18596.0,6385.0,3789.0,13747.0,36962.0,10127.0,10297.0,3113.0,11440.0,9273.0,8126.0,29330.0,4806.0,6564.0,42268.0,27411.0,18912.0,4265.0,19160.0,33083.0,11905.0,28561.0,16915.0,5057.0,,,7111.0,37204.0,6320.0,9645.0,4828.0,15635.0,12698.0,18679.0,21331.0,8261.0,12121.0,30416.0,12189.0,10852.0,32934.0,19232.0,8133.0,9178.0,25342.0,14910.0,9697.0,16152.0,8660.0,9344.0,4043.0,,12282.0,8252.0,11768.0,13965.0,26364.0,15603.0,7400.0
2013,,25610.0,4426.0,6126.0,6716.0,11000.0,5000.0,3125.0,14123.0,10230.0,23188.0,9827.0,21200.0,25480.0,13030.0,13750.0,14198.0,30020.0,7979.0,11218.0,2158.0,14376.0,10000.0,,3980.0,29474.0,2989.0,17151.0,37388.0,7073.0,6497.0,22250.0,10977.0,10376.0,,5716.0,2080.0,5341.0,32693.0,15463.0,8723.0,9003.0,19240.0,8395.0,11500.0,20829.0,3489.0,18083.0,7314.0,11089.0,8935.0,10559.0,16554.0,7581.0,9499.0,30185.0,8721.0,23800.0,9241.0,9575.0,11392.0,26596.0,17705.0,27917.0,34054.0,12364.0,8078.0,11264.0,18703.0,70520.0,9346.0,23384.0,8096.0,12980.0,7671.0,12741.0,19957.0,12063.0,10827.0,7681.0,8742.0,3125.0,1792.0,11433.0,13597.0,6878.0,180769.0,12857.0,12787.0,5884.0,7361.0,9364.0,8423.0,16137.0,11919.0,9964.0,5161.0,1984.0,20155.0,10538.0,3930.0,3525.0,8611.0,13411.0,10119.0,7111.0,10278.0,13333.0,3688.0,11177.0,22001.0,6253.0,7009.0,,23164.0,6662.0,36383.0,11661.0,4939.0,12575.0,7508.0,7778.0,11791.0,20379.0,16449.0,18589.0,6759.0,3789.0,10230.0,36050.0,10259.0,10837.0,2028.0,14276.0,9833.0,8244.0,28970.0,4938.0,7333.0,41269.0,28576.0,20691.0,3308.0,17794.0,51778.0,12902.0,31517.0,16459.0,5083.0,,,7531.0,33026.0,6528.0,9927.0,4534.0,12991.0,12698.0,23248.0,20136.0,8261.0,12651.0,31225.0,9045.0,10899.0,33435.0,19466.0,9328.0,9371.0,24496.0,14175.0,10155.0,16904.0,8673.0,9248.0,4102.0,,12296.0,8320.0,15011.0,13945.0,27273.0,14524.0,6727.0
2014,,25357.0,4936.0,6122.0,6704.0,11436.0,5228.0,2996.0,14797.0,10302.0,23389.0,9944.0,20938.0,20308.0,13241.0,9976.0,14144.0,29889.0,7976.0,11008.0,2255.0,15240.0,10221.0,,5103.0,30282.0,4852.0,13365.0,39854.0,7152.0,4408.0,23014.0,10262.0,7692.0,,5862.0,2070.0,5287.0,31568.0,14080.0,6934.0,8660.0,17851.0,8361.0,11103.0,20002.0,3000.0,17817.0,7146.0,11163.0,9307.0,10616.0,16566.0,7771.0,14251.0,33332.0,8587.0,28513.0,9090.0,9703.0,11581.0,28709.0,12690.0,27689.0,39524.0,12221.0,10078.0,10345.0,23045.0,55759.0,8642.0,29234.0,7524.0,39193.0,7949.0,10997.0,24411.0,14394.0,9381.0,7802.0,7802.0,3095.0,1597.0,12473.0,14220.0,6523.0,184846.0,14804.0,14730.0,5762.0,5021.0,9483.0,8278.0,17056.0,11667.0,10344.0,4905.0,1826.0,20043.0,8561.0,4282.0,3032.0,8682.0,21939.0,9143.0,7407.0,10097.0,13365.0,5072.0,11695.0,22967.0,6184.0,11648.0,,20650.0,7063.0,35058.0,13309.0,4879.0,5729.0,7618.0,7785.0,12197.0,19408.0,17238.0,18446.0,6592.0,3805.0,11069.0,36394.0,10367.0,10434.0,1585.0,14360.0,13830.0,8193.0,29627.0,4896.0,6869.0,44453.0,28228.0,25573.0,4190.0,17810.0,58857.0,11918.0,32627.0,17245.0,5088.0,,,8737.0,36380.0,6584.0,9866.0,4319.0,16709.0,13211.0,25769.0,23530.0,8696.0,12268.0,30756.0,12288.0,11145.0,37546.0,20039.0,7739.0,9311.0,24145.0,13930.0,9934.0,14724.0,8759.0,9255.0,4144.0,,12511.0,8246.0,12592.0,13611.0,27273.0,21371.0,6833.0
