,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,"China, Macao SAR",Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,Slovakia,Pacific Islands Trust Territory,Bermuda,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Tuvalu,Cook Islands,Guadeloupe,Tokelau,Faroe Islands,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Saint Pierre and Miquelon,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Qatar,Italy,Ireland,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Guam,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1995,,798000.0,32000.0,5942.0,47928.0,14470.0,1732326.0,50256.0,118675.0,1227867.0,49800.0,24548.0,1147212.0,105770.0,133910.0,28956894.0,,95695.0,10396.0,3834000.0,4892596.0,7324.0,503300.0,29083.0,346183.0,8524.0,400693.0,51981.0,2366860.0,2762500.0,375317.0,-1.0,16645.0,156436.0,1052244.0,,770299.0,,72561.0,1099170.0,271999.0,470969.0,,10115.0,3074095.0,6502.0,10120349.0,1073800.0,237200.0,1719800.0,886804.0,377250.0,1461058.0,1144.0,441484.0,,814.0,22.0,21000.0,25267.0,3265000.0,6935960.0,948932.0,198320.0,212134.0,1903400.0,10888100.0,66112.0,863700.0,2576498.0,163.0,-1.0,140154.0,427700.0,876721.0,32200.0,1440734.0,341930.0,725850.0,1200000.0,300073.0,283820.0,11125.0,7921.0,9504000.0,231000.0,631000.0,3770.0,6501.0,16403.0,184842.0,353300.0,1593500.0,39909128.0,233000.0,3126979.0,124.0,6901.0,10621.0,294.0,1513.0,757117.0,1376874.0,237337.0,122000.0,62.0,1633731.0,1130431.0,74920.0,1507758.0,16431400.0,1887.0,3946094.0,54832.0,3355.0,198727.0,802517.0,77000.0,111600.0,7768.0,3729.0,4309883.0,128700.0,128.0,580000.0,191239.0,3941811.0,,19942.0,902543.0,581.0,558218.0,18977768.0,24891330.0,623615.0,255.0,,537389.0,1446412.0,293081.0,5839000.0,895988.0,17786763.0,56667000.0,812805.0,-1.0,14720.0,56327.0,,3344083.0,20706630.0,168005117.0,12798.0,24424200.0,72721.0,2909109.0,7340000.0,207270.0,759142.0,70931.0,3019921.0,14800.0,400320.0,2767271.0,417000.0,49258.0,1326328.0,13015.0,,1330119.0,211.0,72131.0,55.0,2095169.0,618000.0,4849000.0,36.0,440300.0,168305318.0,83649.0,986000.0,347000.0,900096.0,110900.0,172200.0,182600.0,431567.0,390998.0,724426.0,5053500.0,6856.0,140000.0,2888005.0,2923742.0,220000.0,6404000.0,155500.0,149184.0,5600.0,4197300.0,8727.0,4750600.0,996007.0,11844.0,3623.0,1852.0,1397400.0,955665.0,13637.0,5319.0,309200.0,432250.0,1827.0,5316911.0,103313.0,692216.0,648741.0,,14729400.0,232525.0
1996,,765700.0,37000.0,5989.0,78032.0,14470.0,1792948.0,51300.0,122400.0,1207428.0,55000.0,24820.0,1169066.0,105700.0,131590.0,20787579.0,,83529.0,10213.0,4084600.0,5084124.0,11213.0,483100.0,30834.0,365344.0,8687.0,382585.0,46022.0,2805560.0,2716000.0,349066.0,,24367.0,156612.0,1032000.0,,742170.0,,80714.0,1308465.0,247301.0,439140.0,,9149.0,3139919.0,6718.0,11027464.0,1200900.0,230500.0,1656490.0,1148878.0,346500.0,1349009.0,1039.0,776640.0,,704.0,20.0,21300.0,27924.0,3283000.0,6948524.0,1003350.0,206000.0,167017.0,1926665.0,13558052.0,67180.0,1081900.0,2868133.0,163.0,61423.0,127688.0,423163.0,834972.0,32000.0,1617000.0,353297.0,1237658.0,1150000.0,298833.0,359917.0,8182.0,8100.0,10880500.0,233000.0,812000.0,3778.0,6440.0,11654.0,183115.0,285600.0,2044300.0,38651940.0,270000.0,2716452.0,126.0,6411.0,12705.0,290.0,1511.0,833226.0,1598453.0,286663.0,119000.0,25.0,1797823.0,1314723.0,71763.0,1500100.0,17640303.0,1318.0,4056987.0,49834.0,4303.0,195499.0,794788.0,78000.0,107700.0,5720.0,3818.0,4870158.0,143200.0,135.0,682000.0,181073.0,3885692.0,,19043.0,966409.0,560.0,542369.0,20465035.0,27217090.0,630328.0,266.0,,500194.0,1463903.0,254800.0,6249000.0,1068199.0,17838703.0,57391000.0,835791.0,-1.0,16220.0,50084.0,,3399513.0,23220060.0,181762000.0,12066.0,25424600.0,81100.0,2954827.0,8081000.0,209387.0,903498.0,73284.0,3591378.0,14847.0,419474.0,2775507.0,586000.0,49845.0,1364535.0,9772.0,,1800272.0,212.0,46626.0,52.0,2068533.0,733000.0,4111000.0,27.0,513600.0,182060968.0,56361.0,904000.0,362700.0,1258580.0,95170.0,177000.0,187209.0,562366.0,406500.0,768973.0,4690000.0,7035.0,115169.0,2925668.0,2775035.0,230000.0,7228000.0,214556.0,151254.0,5650.0,4084300.0,7495.0,4950700.0,1015343.0,12340.0,4202.0,1945.0,1414360.0,980090.0,27978.0,5503.0,330229.0,430168.0,1873.0,5451952.0,93210.0,666020.0,319388.0,,18410000.0,271985.0
1997,,754100.0,38000.0,6477.0,68231.0,14470.0,1765467.0,61566.0,127000.0,1243912.0,60200.0,24996.0,1299025.0,102200.0,126729.0,23282918.0,,80550.0,11199.0,4171000.0,4600917.0,8557.0,470000.0,32542.0,294418.0,8850.0,440376.0,54610.0,2899238.0,2539294.0,330996.0,,28079.0,158411.0,945000.0,,769469.0,,87530.0,1139550.0,202754.0,265508.0,,10086.0,3284106.0,6935.0,11003494.0,1214100.0,83700.0,1472190.0,1251828.0,338000.0,1074511.0,966.0,504005.0,,990.0,10.0,17100.0,28264.0,3368000.0,6737067.0,1099755.0,205000.0,149431.0,1913735.0,12067359.0,68290.0,946200.0,3387384.0,163.0,54896.0,127303.0,359800.0,1121826.0,40493.0,1545000.0,290128.0,1695506.0,947518.0,322788.0,284024.0,8630.0,8234.0,6942100.0,235000.0,687000.0,3900.0,6354.0,18532.0,195918.0,353000.0,1829800.0,37039712.0,289000.0,3234913.0,127.0,5453.0,16510.0,284.0,1507.0,886942.0,1638589.0,323537.0,127000.0,16.0,1767130.0,1297130.0,71875.0,1412693.0,18342918.0,927.0,4203349.0,41157.0,5435.0,197000.0,762000.0,80000.0,128119.0,5582.0,3901.0,5475187.0,174600.0,140.0,1100000.0,188112.0,3283623.0,,17779.0,1059661.0,805.0,745454.0,18137056.0,20775644.0,640724.0,268.0,,437466.0,1494922.0,236000.0,6690000.0,930685.0,17389630.0,59449720.0,842686.0,-1.0,17670.0,43805.0,,3653762.0,21722990.0,164649147.0,11650.0,30980900.0,92700.0,3066942.0,7973000.0,213310.0,827282.0,75000.0,3206058.0,14843.0,469517.0,2802260.0,587000.0,51041.0,1448497.0,17048.0,,1401663.0,213.0,58187.0,71.0,2032695.0,472000.0,4545000.0,16.0,692100.0,164972075.0,57624.0,1066000.0,455800.0,1202152.0,94659.0,180542.0,192689.0,677975.0,413600.0,676872.0,5046400.0,5410.0,103477.0,2090405.0,3412967.0,240000.0,7128000.0,223400.0,154124.0,8000.0,4444400.0,6952.0,5100650.0,1056938.0,11703.0,4607.0,1989.0,1458452.0,1022510.0,31556.0,5500.0,362359.0,370393.0,1919.0,6361957.0,93229.0,620032.0,463247.0,,16700800.0,341563.0
1998,,590700.0,38123.0,5644.0,68749.0,14470.0,1568094.0,47550.0,130042.0,1276650.0,65300.0,25200.0,1299503.0,99600.0,144996.0,22959592.0,,72060.0,9947.0,4329000.0,4379823.0,11554.0,513100.0,33856.0,276576.0,9100.0,371915.0,65152.0,2455777.0,3425570.0,347000.0,,29900.0,180135.0,995990.0,,735978.0,,96098.0,1147818.0,236079.0,492264.0,,12833.0,3430407.0,7055.0,11542295.0,1198900.0,141292.0,1262850.0,1210102.0,413440.0,1249784.0,975.0,411981.0,,1192.0,10.0,26800.0,28361.0,3367000.0,6486353.0,1034880.0,180000.0,201721.0,1950800.0,11711720.0,70017.0,694100.0,3617394.0,163.0,66225.0,119010.0,440000.0,799435.0,36117.0,1455960.0,303186.0,2387723.0,1100000.0,279547.0,356200.0,6800.0,8401.0,7573500.0,235000.0,560000.0,3813.0,6284.0,15357.0,196778.0,349804.0,1849200.0,31418370.0,295000.0,3378817.0,129.0,6606.0,17310.0,277.0,1502.0,1067241.0,1725000.0,339302.0,131278.0,16.0,1902710.0,1389610.0,76064.0,1877610.0,15843938.0,2266.0,4360727.0,42190.0,5132.0,210900.0,874963.0,83000.0,174545.0,3465.0,3977.0,5779749.0,228799.0,100.0,1692000.0,195667.0,3156923.0,,17568.0,1108570.0,760.0,614449.0,17979275.0,25948670.0,657213.0,271.0,,316700.0,1531131.0,218000.0,6053000.0,901039.0,17925944.0,62953000.0,799794.0,-1.0,21020.0,38056.0,,4017659.0,22144960.0,185168500.0,11249.0,25382300.0,94500.0,3256723.0,5249400.0,216671.0,817570.0,80000.0,3319150.0,14837.0,453000.0,2512501.0,590000.0,52000.0,1322282.0,17366.0,,1519768.0,214.0,73612.0,62.0,2206020.0,482000.0,5764000.0,30.0,691400.0,185448147.0,64580.0,991000.0,425010.0,1129785.0,88052.0,199945.0,196600.0,773489.0,431700.0,646915.0,4721300.0,5201.0,82445.0,2290227.0,3884081.0,245000.0,6422000.0,312540.0,154694.0,12500.0,3670509.0,6329.0,5250630.0,980767.0,12017.0,5983.0,2090.0,1437309.0,1055259.0,21884.0,5852.0,333935.0,335543.0,1962.0,6465017.0,89927.0,664753.0,478347.0,,15405000.0,367162.0
1999,,791100.0,38566.0,7894.0,59072.0,14470.0,2294009.0,50292.0,130600.0,1330600.0,70400.0,25637.0,1403876.0,104100.0,161900.0,24471712.0,,82991.0,6746.0,4268000.0,4809337.0,9013.0,517000.0,33781.0,275982.0,9700.0,329489.0,63765.0,3006630.0,3331146.0,394000.0,,31100.0,169258.0,980028.0,,745000.0,,168447.0,1198681.0,268346.0,496503.0,,8344.0,3433109.0,7397.0,12891980.0,990800.0,165000.0,1694700.0,1450632.0,437809.0,973513.0,966.0,384462.0,,1292.0,12.0,28100.0,28699.0,3452000.0,6543258.0,1191490.0,138200.0,258155.0,3145000.0,12031200.0,71421.0,795500.0,3833403.0,163.0,60553.0,284028.0,414123.0,1002055.0,36274.0,1502137.0,282750.0,2747110.0,996268.0,325873.0,399300.0,9200.0,8800.0,7491000.0,235000.0,484000.0,3779.0,6211.0,15943.0,211438.0,443311.0,1708100.0,31343850.0,320000.0,3775156.0,130.0,5941.0,19800.0,268.0,1494.0,1167557.0,1721000.0,359729.0,127000.0,10.0,1865760.0,1348760.0,65805.0,2261382.0,16786747.0,2729.0,4565838.0,44763.0,5256.0,184600.0,1032823.0,84000.0,239609.0,4344.0,4047.0,6034915.0,138406.0,116.0,1963000.0,194200.0,3395882.0,,17756.0,1019987.0,459.0,649967.0,19385494.0,19926716.0,691937.0,272.0,,403700.0,1576594.0,195100.0,6645000.0,1106390.0,17389758.0,65429000.0,868668.0,-1.0,22220.0,28409.0,,4460377.0,22249480.0,187244000.0,11369.0,29477100.0,94816.0,3516607.0,8331000.0,226751.0,1059247.0,85000.0,3957100.0,14828.0,380300.0,2649756.0,730000.0,51800.0,1478909.0,20797.0,,1406832.0,216.0,112069.0,56.0,2078831.0,559000.0,7678000.0,35.0,657800.0,187569989.0,66985.0,865000.0,454100.0,1148158.0,96338.0,219376.0,202700.0,957195.0,428800.0,711730.0,4486800.0,4789.0,120953.0,2112812.0,3114784.0,250000.0,7130900.0,394149.0,157564.0,15600.0,3875100.0,5260.0,6000460.0,1118649.0,11759.0,4650.0,2160.0,1657876.0,1092865.0,24446.0,6074.0,276227.0,330280.0,2009.0,6570778.0,81822.0,728646.0,566359.0,,12723000.0,422882.0
2000,,785200.0,39000.0,4685.0,80214.0,14832.0,1642847.0,71996.0,138300.0,1357505.0,75500.0,25525.0,1291846.0,109482.0,161000.0,26613333.0,,86021.0,7740.0,4567330.0,3515331.0,9843.0,517500.0,35540.0,210563.0,15050.0,329972.0,58907.0,,4683619.0,380579.0,,33223.0,164486.0,1014058.0,,768716.0,,142462.0,863511.0,250822.0,484778.0,,10054.0,3658035.0,7500.0,13184796.0,980100.0,119800.0,1692600.0,2908055.0,286321.0,766520.0,806.0,418842.0,,1341.0,11.0,89000.0,28121.0,3452715.0,6159872.0,1284218.0,190000.0,194991.0,3311000.0,13694283.0,72192.0,747100.0,4161363.0,163.0,59068.0,201941.0,290260.0,995720.0,34969.0,1645240.0,276050.0,4832199.0,1207690.0,303915.0,399640.0,5500.0,8654.0,8717800.0,235000.0,600600.0,3970.0,6138.0,14760.0,210747.0,302048.0,1791600.0,33979460.0,290000.0,2789423.0,130.0,5605.0,18711.0,260.0,1486.0,1098516.0,1773053.0,366378.0,113398.0,31.0,1744122.0,1226622.0,70111.0,2301340.0,19364250.0,3345.0,4794379.0,46269.0,15578.0,221500.0,877248.0,85000.0,303223.0,3753.0,3714.0,5877974.0,218787.0,92.0,2160000.0,186157.0,3098573.0,,17012.0,1046400.0,942.0,331184.0,19260998.0,24232376.0,628071.0,279.0,,471700.0,1632031.0,156000.0,6434053.0,1049504.0,16874245.0,65164000.0,886306.0,17.0,24040.0,27830.0,2921900.0,4703009.0,23922194.0,189574842.0,10881.0,32124800.0,96537.0,3552618.0,8227000.0,237361.0,1230841.0,87000.0,3469800.0,14815.0,315800.0,2520920.0,545000.0,53336.0,1458439.0,20795.0,23430.0,1475992.0,217.0,180035.0,26.0,2067543.0,455000.0,7842000.0,31.0,731100.0,189878849.0,90553.0,690446.0,530374.0,1103161.0,97075.0,170565.0,209800.0,1045555.0,448871.0,694609.0,4478600.0,4262.0,108700.0,2065683.0,2657465.0,256000.0,6636000.0,469011.0,156334.0,18220.0,3913550.0,4530.0,5370450.0,1145107.0,11093.0,5446.0,2220.0,1820494.0,1130068.0,17979.0,6297.0,344831.0,349330.0,2057.0,6679913.0,80800.0,553712.0,397532.0,,19838100.0,503203.0
2001,,732800.0,40500.0,5008.0,72151.0,14663.0,2338545.0,57491.0,145386.0,1400691.0,81500.0,25416.0,1312633.0,115986.0,163700.0,26145319.0,,84585.0,7192.0,4220430.0,4073073.0,11366.0,516000.0,38120.0,224340.0,15802.0,384827.0,58033.0,,5905938.0,315891.0,,34376.0,173000.0,964912.0,,755000.0,,188461.0,908359.0,278483.0,453435.0,,8542.0,3485814.0,7558.0,14291730.0,925000.0,123600.0,2184800.0,3077409.0,397111.0,719896.0,790.0,323300.0,,1292.0,11.0,120000.0,27977.0,3530225.0,5914426.0,1418717.0,195000.0,261280.0,3573000.0,11916834.0,73160.0,615300.0,4464524.0,163.0,60923.0,194463.0,363834.0,1218040.0,25339.0,1543028.0,258000.0,6214736.0,967232.0,291732.0,409567.0,5240.0,8900.0,7767600.0,235000.0,517900.0,3698.0,6056.0,17396.0,208932.0,422217.0,1054400.0,34965160.0,330000.0,3700035.0,134.0,5073.0,19049.0,251.0,1477.0,1128865.0,1849210.0,466200.0,107415.0,11.0,1848000.0,1332000.0,79196.0,2102894.0,18695636.0,4307.0,4993769.0,51600.0,11496.0,134761.0,1038098.0,92000.0,308189.0,6253.0,3718.0,6510858.0,139179.0,82.0,2588000.0,148279.0,3025939.0,,17812.0,1032357.0,683.0,531805.0,20014810.0,19378860.0,677896.0,275.0,,343100.0,1676540.0,140146.0,6077891.0,876725.0,16376920.0,65282000.0,900835.0,10.0,28039.0,25400.0,2564300.0,4101310.0,20513801.0,183538764.0,10045.0,30018500.0,99643.0,3601505.0,7115000.0,242878.0,1380544.0,88000.0,3997100.0,14797.0,389300.0,2400949.0,623000.0,54097.0,1619533.0,20864.0,22770.0,1130480.0,218.0,187595.0,16.0,1971200.0,478000.0,8288000.0,35.0,744400.0,183830578.0,118411.0,1015017.0,463706.0,1160724.0,101344.0,184135.0,212191.0,1168396.0,438920.0,694602.0,4497500.0,4418.0,113729.0,2266330.0,2933777.0,272000.0,6649000.0,605821.0,187504.0,12688.0,5478650.0,4403.0,5000200.0,1120825.0,11852.0,7042.0,2136.0,1833178.0,1129433.0,31850.0,6523.0,427620.0,339800.0,1720.0,6792516.0,78583.0,670233.0,600371.0,,17343500.0,544344.0
2002,,780100.0,41400.0,10941.0,92244.0,14548.0,1995532.0,45357.0,151000.0,1445729.0,86545.0,25747.0,1348530.0,122821.0,163100.0,26920056.0,,84930.0,6339.0,4705130.0,3717586.0,8800.0,516000.0,33850.0,206691.0,15840.0,325196.0,51888.0,,7125286.0,315008.0,,35351.0,183140.0,906000.0,,746400.0,,216714.0,752244.0,282637.0,513200.0,,9459.0,3756000.0,7632.0,15586587.0,913550.0,147250.0,2268800.0,3493214.0,404491.0,806777.0,792.0,484269.0,,1093.0,11.0,140000.0,27877.0,3365330.0,7288160.0,1592757.0,195000.0,250485.0,3340000.0,11491727.0,73599.0,768400.0,4404198.0,166.0,69302.0,180544.0,374263.0,1311318.0,27536.0,1504200.0,398000.0,2944299.0,1333465.0,303034.0,432210.0,4767.0,9100.0,7420700.0,230000.0,526200.0,3627.0,5980.0,14295.0,211109.0,415341.0,1531300.0,32870840.0,310000.0,4555811.0,136.0,4615.0,19334.0,243.0,1465.0,1068850.0,1699377.0,508897.0,106883.0,19.0,1882158.0,1366158.0,80359.0,2160365.0,17165816.0,3216.0,5159613.0,56390.0,10046.0,190562.0,1025626.0,93000.0,356703.0,4798.0,3720.0,6468040.0,172500.0,96.0,2224000.0,165962.0,3109135.0,,16727.0,1014038.0,965.0,586854.0,19966416.0,15523900.0,661028.0,311.0,,210861.0,1747101.0,136348.0,6874391.0,982876.0,15896803.0,69459000.0,920454.0,4.0,30294.0,26924.0,2909000.0,4707950.0,21365611.0,188760000.0,10850.0,32102300.0,101415.0,3711117.0,7362738.0,264584.0,1437013.0,90000.0,4077633.0,14772.0,390000.0,2386496.0,897000.0,54596.0,1707031.0,22939.0,20105.0,1105970.0,219.0,156472.0,15.0,1870936.0,518609.0,8511000.0,35.0,777200.0,189063130.0,68095.0,1030022.0,556583.0,1340697.0,105334.0,204713.0,216723.0,1244031.0,454451.0,684321.0,4567400.0,4115.0,120000.0,2287965.0,2707722.0,288000.0,6966000.0,694947.0,219652.0,15454.0,6519172.0,2414.0,5200100.0,1152035.0,12400.0,7596.0,2360.0,1672588.0,1132082.0,17465.0,6747.0,510500.0,361150.0,1875.0,6908623.0,83004.0,736198.0,627273.0,,16619500.0,546416.0
2003,,617400.0,42500.0,8161.0,93088.0,19187.0,2264167.0,50826.0,158950.0,1463178.0,89847.0,26306.0,1415317.0,129597.0,158200.0,25816769.0,,78835.0,5152.0,5282420.0,4197853.0,7090.0,517500.0,36342.0,218145.0,15832.0,302800.0,78673.0,,7704685.0,317939.0,,35400.0,174511.0,962000.0,,752500.0,,231096.0,582346.0,310830.0,486600.0,,10574.0,4210637.0,7712.0,15954649.0,857100.0,127100.0,2308340.0,3118641.0,302225.0,761621.0,756.0,392426.0,,1192.0,11.0,160000.0,28606.0,2960139.0,4862263.0,1656315.0,205382.0,231123.0,3717940.0,9915679.0,77200.0,739000.0,5119611.0,161.0,63895.0,392785.0,507518.0,1102228.0,23308.0,1412200.0,417200.0,3619559.0,1879918.0,304919.0,458694.0,5087.0,9447.0,8649583.0,350000.0,458000.0,3435.0,5904.0,13164.0,213669.0,425246.0,1445200.0,36746512.0,310000.0,4776000.0,140.0,3973.0,17100.0,234.0,1456.0,1019825.0,1546129.0,544331.0,105850.0,18.0,1801768.0,1284268.0,85311.0,2366866.0,20019013.0,2906.0,5524423.0,66099.0,7094.0,186439.0,1072582.0,92307.0,473331.0,4941.0,3815.0,7116522.0,174500.0,88.0,2373000.0,107610.0,2683137.0,,15661.0,975356.0,985.0,471955.0,21895257.0,13731500.0,741828.0,336.0,,244383.0,1773377.0,129576.0,6348126.0,767134.0,15951520.0,73905000.0,937620.0,0.0,19170.0,26988.0,2522095.0,4535147.0,21506630.0,181264000.0,10350.0,29717900.0,106000.0,3791865.0,6468762.0,379987.0,1843600.0,90938.0,3947177.0,14739.0,366762.0,2379868.0,872000.0,55232.0,1663101.0,23050.0,18329.0,682511.0,220.0,214846.0,16.0,1631079.0,488200.0,8617000.0,34.0,834400.0,181569007.0,70097.0,802995.0,605400.0,1411269.0,122396.0,238812.0,222900.0,1308200.0,463953.0,560340.0,4327000.0,3990.0,109616.0,2457701.0,2545122.0,299000.0,5918000.0,769047.0,219524.0,15454.0,7247871.0,4462.0,5300080.0,1164148.0,12341.0,10443.0,2553.0,1904667.0,1170787.0,20811.0,6762.0,1915113.0,344640.0,2120.0,7004470.0,84897.0,375050.0,450214.0,,18453000.0,555800.0
2004,,619400.0,43000.0,8451.0,132935.0,23786.0,2327674.0,47998.0,162750.0,1482811.0,92136.0,26844.0,1330574.0,137051.0,159800.0,27747768.0,,68712.0,4757.0,5234837.0,4097149.0,12000.0,520000.0,45268.0,193747.0,15737.0,317677.0,80192.0,,9458392.0,387340.0,,35586.0,199000.0,959361.0,,765500.0,,132226.0,783686.0,240581.0,541743.0,,12062.0,4453789.0,7800.0,15447943.0,979100.0,133741.0,2260630.0,2893183.0,447080.0,795937.0,749.0,381891.0,,1092.0,11.0,168000.0,29032.0,2997134.0,6681570.0,1768357.0,195000.0,228318.0,4227615.0,13043559.0,77512.0,628400.0,5265264.0,161.0,49004.0,425081.0,576427.0,1152920.0,22783.0,1629400.0,499834.0,4715032.0,1896270.0,265681.0,622480.0,6462.0,9800.0,9902165.0,300000.0,526700.0,3327.0,5876.0,12361.0,198283.0,419527.0,1021400.0,35914240.0,375000.0,5667913.0,140.0,4001.0,7693.0,226.0,1447.0,1039573.0,1854420.0,628730.0,114892.0,36.0,1870385.0,1350385.0,84078.0,2403146.0,21804439.0,2374.0,5664210.0,73077.0,7090.0,211228.0,1080441.0,92533.0,527240.0,5150.0,3769.0,7404568.0,162500.0,91.0,2412000.0,171475.0,2805218.0,,15731.0,1016675.0,1035.0,510989.0,22773550.0,13998654.0,424749.0,390.0,,173210.0,1837227.0,116573.0,7255378.0,987836.0,15993820.0,79079000.0,993739.0,0.0,6962.0,26845.0,3229622.0,4424636.0,21408202.0,183242000.0,9893.0,35054500.0,106930.0,3875243.0,7487700.0,428621.0,1946400.0,90947.0,4230210.0,14694.0,396400.0,2402503.0,630000.0,55348.0,1641674.0,22665.0,22244.0,861798.0,221.0,435215.0,16.0,1844004.0,552200.0,8723000.0,31.0,895730.0,183507772.0,136783.0,1092129.0,644302.0,1493702.0,165332.0,197950.0,236775.0,1362530.0,454961.0,693054.0,4336400.0,3443.0,132340.0,2937797.0,2546020.0,309202.0,6316500.0,930445.0,202847.0,15500.0,7698000.0,3033.0,4800060.0,1167391.0,13745.0,9900.0,2734.0,1756952.0,1223998.0,20740.0,6846.0,1972663.0,341770.0,2350.0,7179395.0,83315.0,247057.0,573179.0,,20754800.0,555138.0
2005,,742700.0,44000.0,8798.0,154470.0,28965.0,3683690.0,41614.0,166500.0,1506135.0,91586.0,27094.0,1279575.0,145664.0,169300.0,29753150.0,,71806.0,4398.0,4434024.0,3820724.0,13800.0,517500.0,49805.0,167836.0,15991.0,378223.0,82749.0,,9777292.0,440974.0,,35900.0,186653.0,826075.0,,873821.0,,314437.0,656721.0,228686.0,608400.0,,10774.0,4830121.0,7900.0,15271100.0,947300.0,154842.0,2520800.0,3129232.0,458615.0,602831.0,735.0,301169.0,,912.0,11.0,175000.0,30324.0,4287150.0,7613340.0,1866340.0,250000.0,231456.0,5166817.0,11624200.0,78825.0,658200.0,5011590.0,166.0,67238.0,602765.0,564211.0,1124736.0,19518.0,1576400.0,512197.0,3683860.0,2156550.0,309121.0,616260.0,7468.0,10051.0,8184953.0,300000.0,485000.0,3223.0,5769.0,13895.0,218059.0,432202.0,894700.0,37279820.0,310000.0,4920600.0,140.0,4130.0,12087.0,219.0,1440.0,1171905.0,1822070.0,703620.0,122781.0,5.0,1847769.0,1330269.0,91827.0,2493272.0,17282412.0,1809.0,5721405.0,79168.0,7090.0,217220.0,1136961.0,92879.0,555125.0,5150.0,3721.0,5382422.0,182800.0,83.0,2420000.0,144714.0,2595018.0,,16126.0,1046937.0,1200.0,453287.0,22564788.0,10369253.0,1103953.0,423.0,,212902.0,1887231.0,112000.0,6604600.0,1176741.0,16059100.0,84614000.0,1069499.0,0.0,6940.0,26702.0,2780865.0,4760290.0,19938010.0,178910000.0,9896.0,37429900.0,111206.0,4466610.0,6777000.0,449146.0,1801800.0,91761.0,3738594.0,14636.0,316617.0,2477801.0,808000.0,56300.0,1619336.0,22183.0,19329.0,1013000.0,223.0,314539.0,19.0,1773777.0,409200.0,8765000.0,33.0,924180.0,179219204.0,95407.0,1102392.0,710600.0,1486155.0,172077.0,223636.0,241508.0,1141456.0,455769.0,763165.0,4254900.0,2478.0,111790.0,3621362.0,2348677.0,320201.0,5979000.0,1083074.0,237546.0,5940.0,8529300.0,3276.0,4090067.0,1189600.0,14522.0,9920.0,2991.0,1903059.0,1269447.0,20740.0,6978.0,1223307.0,343840.0,2407.0,7486513.0,82680.0,273409.0,375459.0,,19462400.0,559972.0
