,Fiji,South Africa,Pakistan,Georgia,Azerbaijan,Uganda,Barbados,New Zealand,Niue,Bahamas,Jordan,Bolivia (Plurinational State of),Iraq,Armenia,Gambia,Saudi Arabia,Belize,Chad,Mexico,Seychelles,Malaysia,Argentina,Thailand,Madagascar,Lesotho,Peru,Tonga,Brunei Darussalam,Cook Islands,Uruguay,Zimbabwe,Venezuela (Bolivarian Republic of),Dominican Republic,Lao People's Democratic Republic,French Polynesia,Morocco,Faroe Islands,Democratic Republic of the Congo,Grenada,Guatemala,Comoros,Sri Lanka,Kazakhstan,France,Dominica,Finland,Poland,Democratic People's Republic of Korea,Burundi,Jamaica,Republic of Moldova,Algeria,United Republic of Tanzania,Republic of Korea,Spain,Singapore,"China, Macao SAR",Ghana,Lithuania,American Samoa,Cameroon,Kyrgyzstan,Togo,Hungary,Italy,Switzerland,Swaziland,Niger,Bulgaria,Guinea-Bissau,Ecuador,Uzbekistan,Turkmenistan,Saint Vincent and the Grenadines,Benin,Tunisia,Iceland,Burkina Faso,Philippines,Central African Republic,Guinea,Indonesia,Romania,New Caledonia,Bangladesh,Honduras,Solomon Islands,"China, mainland",Gabon,Malawi,Austria,Egypt,Viet Nam,Greece,Japan,Sweden,United Kingdom,Estonia,Mongolia,Paraguay,Netherlands,Nigeria,El Salvador,Saint Lucia,Chile,Mauritania,Sao Tome and Principe,United Arab Emirates,Saint Kitts and Nevis,Suriname,Costa Rica,Mozambique,"China, Taiwan Province of",Namibia,Lebanon,Rwanda,Kuwait,Turkey,Belarus,Trinidad and Tobago,"China, Hong Kong SAR",United States of America,Russian Federation,Ireland,Côte d'Ivoire,Norway,Portugal,Angola,India,Occupied Palestinian Territory,Germany,Iran (Islamic Republic of),Sudan (former),Botswana,Aruba,Panama,Denmark,Ukraine,Cuba,Congo,Canada,Vanuatu,Nicaragua,Tajikistan,Senegal,Haiti,Sierra Leone,Syrian Arab Republic,Nepal,Israel,Antigua and Barbuda,Cyprus,Malta,Papua New Guinea,Australia,Guyana,Latvia,Colombia,Mauritius,Samoa,Mali,Brazil,Kenya,Djibouti
2002,174984.0,3024764.0,1179177.0,100534.0,98975.0,262571.0,47874.0,8577768.0,158.0,7635.0,457099.0,504314.0,39734.0,13600.0,17735.0,381045.0,108256.0,116328.0,7936136.0,1093.0,8707509.0,13738958.0,10384483.0,68283.0,2297.0,891169.0,7159.0,763.0,995.0,1115083.0,713791.0,365647.0,494569.0,4138.0,18299.0,962440.0,3268.0,29190.0,16338.0,1496814.0,1268.0,856705.0,982462.0,38629612.0,15978.0,1181322.0,3891197.0,6670.0,44808.0,222955.0,560825.0,23561.0,418756.0,1234957.0,21000133.0,2239119.0,52311.0,723466.0,607225.0,171.0,531349.0,106862.0,139188.0,3040599.0,21640307.0,1893277.0,177297.0,49058.0,1139903.0,61709.0,1602187.0,948115.0,141065.0,33271.0,261037.0,695247.0,17307.0,224472.0,1670371.0,62828.0,50398.0,7365229.0,588855.0,1972.0,137504.0,607292.0,19691.0,17189752.0,27154.0,387549.0,4870733.0,637160.0,2594027.0,3622612.0,994608.0,1900993.0,9795296.0,326170.0,41540.0,696991.0,31977305.0,556399.0,352811.0,35839.0,3175060.0,6962.0,5003.0,1208233.0,9140.0,20881.0,1381001.0,97094.0,636003.0,242215.0,199611.0,55627.0,30608.0,3803557.0,983542.0,181272.0,3196578.0,55708970.0,3293985.0,6354774.0,2876219.0,337327.0,2152858.0,1017.0,7412280.0,52115.0,33713345.0,1509766.0,473665.0,60962.0,58047.0,275985.0,12381362.0,3700934.0,1315528.0,35675.0,13597920.0,9134.0,395607.0,178426.0,233307.0,18869.0,10745.0,686133.0,159814.0,627153.0,291.0,225464.0,23914.0,377938.0,19186998.0,179676.0,108218.0,2880413.0,408699.0,6975.0,244272.0,22947918.0,905401.0,65068.0
2003,167251.0,2873242.0,1398447.0,164839.0,169019.0,91064.0,43100.0,8957232.0,30.0,8615.0,444769.0,550645.0,37100.0,19473.0,14366.0,610503.0,118807.0,121130.0,8103321.0,1051.0,9836342.0,15163028.0,12217272.0,80592.0,1684.0,947534.0,7890.0,857.0,1627.0,1329500.0,585778.0,201648.0,574311.0,5253.0,18746.0,984305.0,5723.0,18554.0,12303.0,1407425.0,11972.0,891679.0,1330225.0,40542394.0,11369.0,1164948.0,4695187.0,9910.0,57457.0,211642.0,425735.0,34323.0,549009.0,1268683.0,23185811.0,2103835.0,62432.0,1068511.0,890417.0,171.0,608173.0,88233.0,134732.0,2785559.0,19736685.0,2012493.0,209927.0,44748.0,583209.0,57455.0,1756428.0,931018.0,168941.0,26990.0,281822.0,636023.0,14685.0,323952.0,2024502.0,8786.0,64427.0,7155187.0,418764.0,1977.0,148527.0,633284.0,23858.0,22405103.0,15359.0,635788.0,4825772.0,796627.0,3040448.0,2764199.0,1006963.0,2399513.0,12943170.0,314242.0,28927.0,997258.0,34310440.0,509429.0,381632.0,27106.0,3747299.0,6637.0,5950.0,1340476.0,7733.0,9976.0,1515269.0,115118.0,531092.0,253562.0,208083.0,50419.0,15546.0,4731229.0,1234538.0,131341.0,3043924.0,56052647.0,2924850.0,6596822.0,2829334.0,357691.0,2103016.0,3957.0,8112672.0,50670.0,33477197.0,1647590.0,426515.0,51495.0,45893.0,273201.0,11992930.0,2086013.0,708313.0,34498.0,14432201.0,8759.0,406359.0,170568.0,154769.0,16126.0,10001.0,1069544.0,184052.0,797545.0,656.0,208510.0,25662.0,399058.0,13347186.0,177501.0,148804.0,3003123.0,375100.0,6942.0,263258.0,25999198.0,1220449.0,24827.0
2004,153548.0,2623880.0,1094157.0,182300.0,181984.0,321444.0,45316.0,9335308.0,24.0,9981.0,565810.0,588007.0,110254.0,22980.0,22866.0,886385.0,149524.0,104704.0,8323825.0,1941.0,10188364.0,15179638.0,14075709.0,129624.0,1996.0,1111971.0,5382.0,824.0,2151.0,1521932.0,770228.0,187816.0,466681.0,11634.0,23419.0,804405.0,10673.0,32132.0,11273.0,1441023.0,15316.0,971977.0,851262.0,38358135.0,13173.0,1062652.0,5447467.0,13260.0,24333.0,229201.0,485364.0,71812.0,485539.0,1276206.0,23010374.0,2210284.0,30846.0,1467906.0,958734.0,171.0,619947.0,120528.0,123980.0,2577400.0,20544412.0,2495291.0,447576.0,76325.0,897040.0,63788.0,1694558.0,1464039.0,150415.0,27807.0,224709.0,1082185.0,16611.0,313609.0,1827809.0,4501.0,59712.0,9432869.0,577763.0,2861.0,121683.0,766781.0,26300.0,12261227.0,23606.0,488369.0,4757002.0,1022261.0,3378542.0,2714144.0,1008039.0,2281249.0,11019066.0,225835.0,24245.0,1223212.0,37588694.0,522105.0,357158.0,31498.0,4017462.0,3063.0,4158.0,1352961.0,13952.0,18474.0,1667821.0,125401.0,514609.0,225786.0,255393.0,34306.0,7802.0,4460107.0,1197074.0,157891.0,2215014.0,56896080.0,1761435.0,6934317.0,3042471.0,376969.0,2300468.0,2952.0,7374904.0,46582.0,33089964.0,1396497.0,406402.0,52434.0,25900.0,298301.0,10545584.0,2939871.0,850575.0,39883.0,17627298.0,20211.0,497495.0,222767.0,152877.0,16790.0,11985.0,1002527.0,105413.0,963517.0,1104.0,215333.0,14191.0,403744.0,22198194.0,206712.0,150776.0,3077976.0,389321.0,6629.0,378947.0,29113012.0,1095039.0,6906.0
2005,191096.0,4050462.0,1510801.0,195966.0,294834.0,339038.0,45762.0,9235698.0,89.0,7174.0,576060.0,579928.0,23229.0,25725.0,18937.0,1058609.0,137012.0,102621.0,9211974.0,774.0,10831187.0,18715498.0,10620725.0,103963.0,2551.0,1194789.0,4986.0,1056.0,1658.0,1814680.0,594315.0,215633.0,539237.0,15977.0,21662.0,1106473.0,16532.0,37455.0,13167.0,1655719.0,18129.0,1193137.0,749905.0,40994637.0,11588.0,976747.0,7844261.0,16800.0,49900.0,168899.0,597737.0,81733.0,451077.0,1307650.0,22108849.0,2493301.0,23663.0,1029418.0,1520840.0,171.0,616204.0,106317.0,119896.0,3666680.0,21616649.0,2703682.0,176368.0,58710.0,1282423.0,73555.0,1826497.0,1479322.0,182717.0,27399.0,296568.0,927334.0,14232.0,290344.0,2101849.0,16986.0,68798.0,11209037.0,874324.0,2806.0,162280.0,783497.0,24689.0,16800267.0,48095.0,440814.0,5824752.0,1121818.0,3720896.0,3716492.0,939997.0,2404114.0,11453385.0,412881.0,26291.0,1409095.0,39904674.0,587037.0,450031.0,26110.0,4016022.0,10907.0,4216.0,1725661.0,6453.0,28137.0,1659351.0,149677.0,513879.0,235680.0,234301.0,61219.0,33600.0,6373124.0,1260950.0,191298.0,1954279.0,55911046.0,3392632.0,7495421.0,2967394.0,421013.0,2363628.0,4404.0,8078504.0,51410.0,36731873.0,1769680.0,341024.0,49233.0,33665.0,345744.0,10099573.0,4152877.0,342730.0,42524.0,18020278.0,13686.0,578230.0,201671.0,86056.0,16404.0,15742.0,726048.0,140554.0,953355.0,258.0,225343.0,13065.0,400457.0,17740962.0,176091.0,457513.0,3236303.0,383004.0,7779.0,378033.0,29800733.0,1276633.0,16444.0
2006,165505.0,3127603.0,1826229.0,147270.0,384349.0,342897.0,43303.0,9616099.0,22.0,7244.0,572782.0,618617.0,8430.0,35399.0,15146.0,1145497.0,141671.0,120890.0,11157484.0,1514.0,11567093.0,18140319.0,11048581.0,133870.0,2185.0,1619365.0,4017.0,2359.0,867.0,1932866.0,580018.0,157749.0,661122.0,33747.0,19976.0,1085798.0,22060.0,22988.0,15471.0,1636895.0,17552.0,1153166.0,1303840.0,39969882.0,11314.0,1120625.0,8074633.0,22329.0,42464.0,224508.0,487268.0,86190.0,398799.0,1235919.0,23595128.0,2645176.0,26971.0,1329768.0,1272263.0,2.0,565559.0,133364.0,131071.0,4033695.0,22975860.0,2773003.0,308677.0,72326.0,1309119.0,55184.0,1955447.0,1460837.0,223505.0,27580.0,340541.0,1041172.0,18590.0,287279.0,2196497.0,34989.0,80611.0,12617775.0,1187081.0,3435.0,218939.0,780713.0,14137.0,14473993.0,44491.0,493413.0,5889042.0,1036421.0,3778851.0,3787509.0,1014379.0,2420089.0,11153988.0,464084.0,35920.0,1498961.0,40359950.0,602451.0,446471.0,31885.0,4336268.0,35101.0,5272.0,1431556.0,1102.0,26125.0,2000754.0,294502.0,488917.0,203644.0,209839.0,75167.0,43884.0,6797375.0,1106589.0,179199.0,2198181.0,60182685.0,3300586.0,7637308.0,2909897.0,436713.0,2640123.0,3786.0,9506594.0,50543.0,38543523.0,2450804.0,330416.0,42794.0,36526.0,376648.0,11419880.0,4182848.0,331472.0,22328.0,21442996.0,9261.0,487750.0,167247.0,235506.0,18110.0,14311.0,1567209.0,115704.0,899560.0,824.0,191224.0,24192.0,413491.0,19115481.0,165299.0,417900.0,3060532.0,375015.0,5890.0,378925.0,31483203.0,1314203.0,39443.0
2007,153544.0,2790703.0,1710897.0,150417.0,572906.0,497201.0,45658.0,9801507.0,40.0,9147.0,639349.0,607052.0,32007.0,30783.0,22228.0,1464828.0,116834.0,104199.0,11134102.0,2282.0,11210727.0,21366447.0,13318907.0,156093.0,2702.0,1586676.0,2175.0,3155.0,755.0,2182386.0,447330.0,123077.0,685643.0,11674.0,16775.0,1286081.0,24203.0,28849.0,10402.0,1975303.0,11737.0,1056017.0,1811061.0,37118468.0,8388.0,1344672.0,7951732.0,7300.0,45427.0,227301.0,353404.0,34930.0,562466.0,1308979.0,25380662.0,2862116.0,25493.0,1275455.0,1471724.0,2.0,522106.0,154986.0,122244.0,5319251.0,22931654.0,2787243.0,405512.0,72796.0,746057.0,86693.0,2013398.0,1337308.0,190205.0,28381.0,457210.0,1248035.0,16118.0,266513.0,2040598.0,29281.0,78523.0,11376448.0,830802.0,2389.0,323928.0,818613.0,24595.0,18754717.0,35290.0,1304861.0,5723329.0,1284361.0,4023385.0,3162399.0,961709.0,2310159.0,10511013.0,485386.0,36660.0,1950329.0,42358865.0,573819.0,452502.0,30770.0,4664352.0,129126.0,3087.0,1915755.0,1289.0,31369.0,2086789.0,270459.0,443926.0,270316.0,268557.0,69516.0,40951.0,5759088.0,1057582.0,169822.0,2603931.0,65877732.0,4569148.0,7786940.0,2792226.0,388834.0,3015549.0,6833.0,13249662.0,53926.0,36953634.0,3226141.0,353594.0,172850.0,9674.0,416232.0,11390209.0,2895638.0,347982.0,25722.0,21970425.0,7676.0,618216.0,273596.0,223820.0,15667.0,19096.0,1454144.0,138246.0,1182590.0,475.0,211895.0,34763.0,422491.0,11267136.0,171903.0,510648.0,3129251.0,307314.0,5725.0,256711.0,34627266.0,1703513.0,3487.0
2008,175617.0,3428452.0,1497667.0,98007.0,549730.0,541795.0,41073.0,8996665.0,23.0,5332.0,700309.0,542362.0,42534.0,27265.0,17235.0,1170217.0,116922.0,51984.0,13191348.0,3933.0,12242102.0,20376802.0,13512728.0,148640.0,1877.0,1907102.0,1439.0,625.0,694.0,2252295.0,463687.0,54402.0,635080.0,37845.0,14777.0,1442114.0,7055.0,31531.0,6499.0,1921476.0,8027.0,1214108.0,1639716.0,39294276.0,10331.0,1241567.0,8327816.0,6861.0,50303.0,199628.0,392486.0,39304.0,558977.0,1402084.0,25086358.0,2809997.0,33536.0,1167476.0,2426894.0,2.0,554846.0,149862.0,154552.0,5111405.0,23013004.0,2885444.0,145258.0,87191.0,1668715.0,69855.0,2027070.0,660999.0,116262.0,23691.0,418192.0,1241447.0,27068.0,190332.0,1993569.0,12118.0,66041.0,14392574.0,2234411.0,451.0,183518.0,880981.0,23991.0,14354294.0,37556.0,549589.0,6244363.0,970084.0,3777181.0,3363303.0,922300.0,2462791.0,11539712.0,636408.0,21886.0,1825471.0,44866273.0,546398.0,481339.0,37812.0,4669112.0,179776.0,2520.0,1913809.0,624.0,37273.0,1994748.0,246416.0,498708.0,166368.0,291589.0,114808.0,18407.0,5757712.0,1146865.0,82196.0,3517634.0,66853596.0,3798349.0,7691232.0,2802087.0,346673.0,3124418.0,11102.0,11192398.0,45876.0,40258259.0,2825105.0,417013.0,151500.0,6146.0,388240.0,10881242.0,5943433.0,370817.0,29100.0,22006953.0,12825.0,555191.0,207919.0,104956.0,16331.0,15501.0,1075409.0,136458.0,1095589.0,343.0,196122.0,94726.0,492522.0,13330956.0,153887.0,972942.0,2929577.0,294516.0,5064.0,201477.0,33410106.0,1655627.0,17209.0
2009,132362.0,3927008.0,1478451.0,106100.0,512284.0,532204.0,28347.0,10470837.0,14.0,2276.0,756670.0,706134.0,28501.0,18598.0,20860.0,1189065.0,122869.0,41289.0,12988319.0,4891.0,11716762.0,15130176.0,13576346.0,157988.0,1949.0,1916257.0,868.0,5435.0,624.0,3145724.0,535293.0,38144.0,714171.0,59322.0,15854.0,1318566.0,5849.0,85727.0,917.0,2086042.0,14048.0,1131155.0,1290905.0,39830239.0,7236.0,1030137.0,11743985.0,10336.0,88211.0,205882.0,632383.0,81799.0,581281.0,1539911.0,24631390.0,2528822.0,31159.0,875441.0,2505157.0,2.0,573805.0,133379.0,168469.0,5401459.0,22621956.0,2745378.0,132795.0,74125.0,2187375.0,100063.0,2151552.0,653456.0,114742.0,22886.0,502364.0,1071637.0,24775.0,318204.0,1738921.0,15674.0,57830.0,15598129.0,3015535.0,1822.0,160024.0,817762.0,26676.0,14340648.0,34697.0,728241.0,6279230.0,1549317.0,5274122.0,3911524.0,867885.0,2414815.0,11495025.0,546889.0,33981.0,1763312.0,46003464.0,578680.0,457051.0,29094.0,4804799.0,192389.0,4923.0,1614477.0,266.0,35557.0,1848761.0,229163.0,510558.0,124793.0,270579.0,89632.0,127175.0,7709787.0,1608195.0,108308.0,3948232.0,62130844.0,5940667.0,7245831.0,3190733.0,342199.0,2997621.0,7504.0,8370012.0,50050.0,42809424.0,1131141.0,267851.0,203685.0,15963.0,246056.0,13067110.0,8936481.0,342367.0,35562.0,23600833.0,11579.0,623061.0,169430.0,177450.0,16164.0,20920.0,1385011.0,194034.0,1021585.0,300.0,164792.0,18246.0,497678.0,18119343.0,161903.0,1130496.0,3138351.0,255238.0,5118.0,91508.0,37206768.0,1464731.0,31325.0
2010,87346.0,3455216.0,2097101.0,120604.0,463585.0,695145.0,19532.0,11293730.0,62.0,1888.0,656552.0,613009.0,18197.0,27438.0,16635.0,2267345.0,105664.0,24723.0,13375261.0,4100.0,12576209.0,20415337.0,13061397.0,145290.0,1311.0,2221244.0,798.0,530.0,563.0,3988750.0,516848.0,43774.0,819836.0,58524.0,17731.0,1468878.0,5881.0,96170.0,922.0,2104059.0,15016.0,1437394.0,1616718.0,45277112.0,5229.0,1336545.0,11245059.0,6559.0,60421.0,182824.0,542508.0,81872.0,726890.0,1679455.0,27092857.0,2792237.0,6227.0,690038.0,2353623.0,2.0,568596.0,212237.0,142496.0,5863715.0,26048236.0,2387704.0,163028.0,154837.0,2465891.0,48488.0,1955834.0,953694.0,149162.0,20229.0,839541.0,1093214.0,29561.0,346892.0,1920183.0,23897.0,65836.0,15445432.0,3669193.0,1956.0,163082.0,797173.0,27790.0,14304261.0,36104.0,650237.0,6626647.0,1271120.0,5479066.0,4111661.0,970876.0,2597565.0,13361286.0,701264.0,32751.0,2316319.0,47504582.0,555855.0,520739.0,22941.0,5021614.0,326667.0,4306.0,3132479.0,74.0,66569.0,2034338.0,389159.0,574609.0,145922.0,297020.0,155745.0,106710.0,8666790.0,1826999.0,88293.0,4479092.0,69262298.0,3799870.0,7594096.0,3198797.0,380395.0,3236945.0,8237.0,9607833.0,27768.0,44762354.0,3933094.0,247803.0,258915.0,4862.0,224176.0,14015486.0,4934732.0,262356.0,32499.0,24519281.0,14023.0,782356.0,202044.0,190811.0,13242.0,14853.0,1213925.0,99533.0,1060508.0,618.0,161384.0,20198.0,519987.0,19074156.0,126543.0,1137615.0,2674082.0,307359.0,6031.0,107656.0,41038983.0,1808296.0,60889.0
2011,97902.0,4017566.0,3102760.0,81805.0,452965.0,651133.0,32859.0,8405966.0,45.0,891.0,733918.0,592042.0,20492.0,27526.0,12219.0,2324638.0,125715.0,34929.0,14621050.0,4158.0,13583129.0,21691713.0,15313974.0,171063.0,1111.0,2536743.0,1785.0,4849.0,379.0,3517281.0,557671.0,44838.0,765107.0,54782.0,16678.0,1387321.0,6872.0,53625.0,3010.0,1998593.0,19047.0,1333513.0,1187313.0,43996013.0,5519.0,1639796.0,10472631.0,14668.0,47800.0,177419.0,608338.0,347693.0,712722.0,1770736.0,29922593.0,2720031.0,8878.0,1589826.0,2288461.0,2.0,540629.0,232526.0,264183.0,5263382.0,27175943.0,2426425.0,147408.0,86127.0,2644369.0,109964.0,2248800.0,928682.0,105064.0,13876.0,350518.0,1470290.0,43891.0,383560.0,2031947.0,15231.0,89050.0,16160067.0,3557618.0,2166.0,228219.0,852264.0,27180.0,14818755.0,35385.0,1545462.0,6702105.0,1982310.0,5927064.0,3783590.0,860222.0,2434628.0,12325245.0,819092.0,39175.0,2354045.0,48070456.0,590704.0,565595.0,8843.0,5327249.0,84231.0,4021.0,1508835.0,374.0,51722.0,2081576.0,365368.0,667354.0,134386.0,262923.0,142947.0,125730.0,8211979.0,1827745.0,60820.0,4659042.0,65268584.0,5163847.0,8716191.0,3386376.0,363089.0,3470650.0,13509.0,14123174.0,31735.0,43378444.0,2922371.0,268933.0,167402.0,4528.0,230597.0,13693826.0,6169793.0,292681.0,96104.0,24073917.0,15180.0,786742.0,124225.0,271855.0,15522.0,14166.0,315509.0,102939.0,1201592.0,430.0,211855.0,28509.0,582404.0,20568237.0,135178.0,823131.0,2882230.0,296552.0,6096.0,141703.0,42278898.0,1231014.0,69618.0
2012,113288.0,3434676.0,2471397.0,196234.0,384880.0,817338.0,26677.0,11591329.0,24.0,664.0,728667.0,764982.0,25901.0,38955.0,14313.0,2322732.0,153359.0,52127.0,15760322.0,4251.0,13090460.0,20894022.0,13987161.0,171910.0,1333.0,2546264.0,2032.0,4856.0,354.0,4852752.0,708725.0,38047.0,1076839.0,55873.0,18605.0,1543280.0,10348.0,23619.0,3710.0,2445784.0,17096.0,1380200.0,2198435.0,41082408.0,2098.0,1331282.0,14176337.0,12750.0,67661.0,194221.0,444963.0,331933.0,1197206.0,1743693.0,31690068.0,2626244.0,11147.0,1216705.0,3270820.0,,555946.0,194757.0,165673.0,5972447.0,26371079.0,2411130.0,137259.0,131755.0,2528194.0,74106.0,2038284.0,802393.0,117569.0,12095.0,271961.0,1184981.0,34907.0,433514.0,2224867.0,18262.0,112370.0,18274055.0,3317982.0,2682.0,221365.0,1027070.0,44708.0,15291421.0,37035.0,880840.0,7021259.0,1469037.0,7111280.0,4348189.0,883056.0,2740301.0,12052111.0,1009137.0,26828.0,2147027.0,48635068.0,651178.0,579549.0,12724.0,5272050.0,49026.0,3988.0,1450900.0,329.0,61660.0,2133818.0,406907.0,652155.0,498585.0,259889.0,236571.0,125743.0,8640996.0,2341975.0,74382.0,4210449.0,61006652.0,6742324.0,8310636.0,3951432.0,412384.0,3830893.0,13019.0,18710629.0,41666.0,45116943.0,2507246.0,,154257.0,1668.0,239979.0,12668912.0,10096461.0,376496.0,17185.0,25205099.0,12743.0,844313.0,138404.0,213788.0,15075.0,20811.0,262053.0,139752.0,1092865.0,4336.0,171775.0,105502.0,528246.0,26940796.0,154823.0,1539140.0,2753172.0,278776.0,4688.0,81241.0,45835464.0,964101.0,70771.0
2013,92296.0,5890281.0,2769418.0,238011.0,393012.0,898205.0,29776.0,11783245.0,20.0,349.0,817942.0,983827.0,21719.0,52297.0,7135.0,2138992.0,178527.0,45389.0,17605237.0,4428.0,13329134.0,18963750.0,14845235.0,281255.0,41141.0,2733228.0,2964.0,6503.0,354.0,4925907.0,640169.0,53857.0,1080367.0,61833.0,16221.0,1776046.0,4118.0,16585.0,3209.0,2701449.0,25534.0,1007817.0,1583947.0,44009161.0,4608.0,1232070.0,16913301.0,11774.0,54557.0,140749.0,736238.0,470306.0,1013275.0,1908278.0,31117670.0,2925678.0,9738.0,1477848.0,3656520.0,,573862.0,172577.0,156840.0,5423644.0,26116207.0,2471144.0,270893.0,126918.0,3936341.0,154231.0,2118788.0,984333.0,224756.0,13086.0,390793.0,1245119.0,38211.0,590736.0,2953038.0,7880.0,69378.0,19572159.0,5650186.0,2362.0,202437.0,1074925.0,24417.0,15137258.0,51182.0,835117.0,7012261.0,1858037.0,4601044.0,4162267.0,886738.0,2558161.0,10840102.0,1094318.0,47095.0,2978971.0,49512787.0,654922.0,611816.0,11985.0,5510135.0,39569.0,4874.0,1938307.0,428.0,59878.0,2292348.0,467843.0,689886.0,514706.0,316271.0,348805.0,352142.0,9920956.0,2859377.0,70421.0,4031970.0,60781785.0,5877354.0,8110476.0,3286737.0,397226.0,3851257.0,18998.0,21482335.0,37974.0,47786408.0,2150688.0,,165118.0,1817.0,262125.0,12213376.0,9891230.0,443621.0,11557.0,26379297.0,6244.0,847582.0,161445.0,269955.0,14536.0,16549.0,223267.0,114348.0,1264612.0,417.0,201860.0,32320.0,531960.0,24157504.0,162007.0,1355698.0,2647647.0,311377.0,8101.0,244412.0,53289258.0,1838519.0,70735.0
