,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Burkina Faso,Tonga,China,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,Liberia,Greece,Tunisia,Zimbabwe,Uganda,Bangladesh,Malawi,Melanesia,Papua New Guinea,Uzbekistan,Eritrea,Yemen,Rwanda,Libya,Australia & New Zealand,Yugoslav SFR,Mozambique,Guatemala,Algeria,Slovenia,Senegal,Madagascar,Tajikistan,Ukraine,Haiti,Bhutan,Guinea,Botswana,Zambia,Fiji,Cabo Verde,Chad,Belgium,Switzerland,Sri Lanka,Grenada,Uruguay,Azerbaijan,Central African Republic,Bosnia and Herzegovina,Réunion,Germany,Nigeria,Colombia,Latvia,Portugal,Sweden,Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Guinea-Bissau,Kazakhstan,South Africa,Mauritius,Saint Vincent and the Grenadines,Hungary,France,Namibia,Kenya,Poland,"China, mainland",Nicaragua,Mali,Timor-Leste,Thailand,Luxembourg,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Malaysia,Comoros,Sudan (former),Dominican Republic,South Sudan,El Salvador,Benin,Denmark,Canada,Japan,Afghanistan,Iraq,The former Yugoslav Republic of Macedonia,Venezuela (Bolivarian Republic of),Cyprus,Antigua and Barbuda,Philippines,New Zealand,Belize,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Sudan,Turkmenistan,Somalia,Pakistan,Morocco,Cuba,Turkey,Czechia,Togo,Argentina,Cambodia,Lithuania,Costa Rica,Georgia,India,Guadeloupe,Paraguay,Austria,Niger,Czechoslovakia,Ethiopia PDR,Congo,Republic of Korea,Gabon,USSR,Romania,Ecuador,Honduras,Jordan,Israel,Mexico,Russian Federation,Viet Nam,Suriname,Ireland,Côte d'Ivoire,Angola,Albania,Slovakia,Spain,Italy,Polynesia,Panama,Sierra Leone,Swaziland,Australia,Egypt,Ghana,Netherlands,Mauritania,Gambia,Guyana,Norway,Republic of Moldova,Belgium-Luxembourg
2003,666.0,1737.0,6112.0,1419.0,66126.0,14815.0,33.0,1323328.0,9301.0,713992.0,770.0,14441.0,2435.0,7709.0,46269.0,492.0,22985.0,226.0,10056.0,15246.0,4522.0,9210.0,28.0,22.0,38167.0,778.0,532.0,1299.0,319.0,9112.0,-1.0,12207.0,622.0,110.0,22.0,36714.0,1726.0,5100.0,36859.0,478.0,39.0,4619.0,43.0,7041.0,6.0,0.0,25358.0,1657.0,23.0,647.0,1.0,11682.0,3205.0,5105.0,110.0,27.0,10367.0,112754.0,4342.0,160.0,364.0,508.0,46.0,2698.0,5912.0,8.0,187.0,635.0,10779.0,8735.0,8.0,6.0,4911.0,16239.0,14.0,1876.0,32316.0,1321591.0,865.0,31863.0,111.0,5728.0,0.0,0.0,42955.0,2252.0,19348.0,4784.0,18950.0,-1.0,11.0,25.0,18331.0,32.0,-1.0,442.0,11220.0,3844.0,147915.0,6521.0,1190.0,1325.0,29.0,323.0,38.0,11.0,11995.0,53.0,9.0,9249.0,2106421.0,7914.0,18977.0,-1.0,16830.0,1270.0,87177.0,1404.0,710.0,29784.0,2472.0,4712.0,651188.0,3658.0,10493.0,8.0,3525.0,670074.0,0.0,73121.0,1226.0,8387.0,-1.0,-1.0,1183.0,3828.0,534.0,-1.0,18648.0,5671.0,53.0,114.0,1202.0,12062.0,195555.0,11875.0,9.0,30.0,5383.0,2182.0,175.0,998.0,2286.0,15692.0,33.0,10.0,3210.0,156.0,9059.0,17268.0,13633.0,213.0,13.0,2793.0,33.0,20.0,1719.0,-1.0
2004,656.0,1741.0,8725.0,1925.0,68309.0,13882.0,29.0,1302894.0,10593.0,775182.0,966.0,15823.0,2460.0,10902.0,47041.0,504.0,22400.0,216.0,9797.0,14727.0,5448.0,10912.0,32.0,27.0,37265.0,799.0,545.0,1319.0,290.0,10021.0,-1.0,15904.0,631.0,122.0,37.0,32688.0,1802.0,5100.0,48133.0,541.0,42.0,4810.0,45.0,9529.0,5.0,0.0,26249.0,1575.0,24.0,810.0,1.0,12949.0,4582.0,5149.0,179.0,30.0,10367.0,118153.0,3615.0,173.0,115.0,869.0,44.0,2745.0,7042.0,8.0,220.0,643.0,12438.0,8112.0,5.0,6.0,5428.0,13894.0,14.0,1912.0,33041.0,1301153.0,911.0,32236.0,115.0,5572.0,0.0,0.0,53444.0,2338.0,19032.0,5265.0,19081.0,-1.0,11.0,26.0,16693.0,40.0,-1.0,202.0,9567.0,3656.0,145239.0,5728.0,1403.0,1301.0,28.0,471.0,38.0,11.0,12109.0,66.0,8.0,9977.0,2032554.0,7829.0,19211.0,-1.0,20400.0,1357.0,85296.0,1236.0,780.0,26713.0,3360.0,3491.0,651650.0,4644.0,11330.0,14.0,2820.0,686459.0,0.0,75546.0,1856.0,7464.0,-1.0,-1.0,1198.0,4623.0,541.0,-1.0,21299.0,5700.0,54.0,112.0,1116.0,10062.0,211453.0,12586.0,5.0,30.0,5356.0,2261.0,146.0,1029.0,1768.0,15692.0,29.0,10.0,3665.0,177.0,9955.0,19453.0,14190.0,222.0,23.0,2690.0,33.0,19.0,2240.0,-1.0
2005,693.0,1744.0,8339.0,2234.0,73843.0,14308.0,26.0,1249832.0,9871.0,723012.0,1010.0,8547.0,2499.0,10406.0,47044.0,466.0,23028.0,212.0,9362.0,14770.0,6000.0,10003.0,36.0,27.0,37587.0,701.0,562.0,1329.0,319.0,9739.0,-1.0,13768.0,630.0,119.0,48.0,21553.0,1991.0,5100.0,69604.0,474.0,80.0,5027.0,43.0,8534.0,8.0,0.0,22083.0,1575.0,25.0,804.0,1.0,14955.0,4067.0,5193.0,209.0,29.0,8957.0,122106.0,3165.0,344.0,111.0,766.0,57.0,2796.0,6299.0,8.0,245.0,732.0,13630.0,11552.0,6.0,6.0,6510.0,13632.0,16.0,2404.0,37469.0,1248088.0,738.0,31024.0,104.0,6613.0,0.0,1.0,57390.0,2353.0,19348.0,5318.0,21099.0,-1.0,7.0,27.0,16140.0,34.0,-1.0,157.0,6849.0,4327.0,147878.0,5720.0,1058.0,865.0,29.0,776.0,38.0,11.0,12433.0,55.0,11.0,11879.0,2133216.0,7042.0,19310.0,-1.0,20400.0,1101.0,84961.0,983.0,679.0,28442.0,3072.0,2609.0,691524.0,2784.0,15221.0,14.0,2491.0,689620.0,0.0,84042.0,2167.0,7528.0,-1.0,-1.0,1192.0,4039.0,543.0,-1.0,27788.0,2680.0,53.0,123.0,1152.0,7933.0,237151.0,11412.0,3.0,30.0,5367.0,2121.0,127.0,1240.0,2031.0,16717.0,26.0,10.0,4011.0,135.0,9684.0,15111.0,15082.0,224.0,27.0,2690.0,33.0,19.0,3188.0,-1.0
2006,714.0,1737.0,7570.0,1664.0,74873.0,15170.0,47.0,1190413.0,7760.0,681048.0,910.0,9873.0,2477.0,9498.0,47120.0,473.0,22402.0,214.0,13567.0,15122.0,6109.0,10944.0,38.0,29.0,37710.0,863.0,583.0,1509.0,319.0,6408.0,-1.0,16195.0,656.0,113.0,50.0,17601.0,1875.0,5100.0,62444.0,596.0,108.0,5255.0,53.0,7609.0,9.0,0.0,19475.0,1575.0,23.0,869.0,1.0,18626.0,3033.0,5982.0,182.0,32.0,9288.0,116795.0,3060.0,488.0,238.0,381.0,57.0,2286.0,5942.0,8.0,231.0,822.0,16301.0,8710.0,5.0,6.0,6417.0,12975.0,19.0,2692.0,47853.0,1188677.0,786.0,21887.0,109.0,5068.0,0.0,0.0,55182.0,2282.0,19348.0,-1.0,21215.0,5595.0,7.0,25.0,11923.0,39.0,-1.0,146.0,7474.0,5620.0,150702.0,5713.0,1064.0,1112.0,27.0,1795.0,38.0,11.0,12528.0,44.0,8.0,10830.0,1847956.0,6791.0,19385.0,-1.0,21420.0,1112.0,85597.0,1230.0,285.0,26016.0,1518.0,2717.0,729593.0,3519.0,17372.0,20.0,1175.0,732916.0,0.0,89254.0,1835.0,9047.0,-1.0,-1.0,1262.0,3516.0,524.0,-1.0,19093.0,2665.0,54.0,244.0,660.0,8424.0,224277.0,11455.0,2.0,30.0,5457.0,2820.0,141.0,771.0,2835.0,12626.0,47.0,10.0,2269.0,144.0,6363.0,4845.0,10794.0,186.0,27.0,2736.0,31.0,18.0,4156.0,-1.0
2007,603.0,1744.0,11049.0,1483.0,82156.0,15739.0,56.0,1248945.0,7056.0,701355.0,1044.0,11834.0,2449.0,9151.0,44060.0,472.0,15519.0,195.0,12046.0,13090.0,6127.0,11248.0,41.0,30.0,37168.0,692.0,600.0,1855.0,319.0,6425.0,-1.0,18662.0,601.0,122.0,35.0,20879.0,1921.0,4845.0,67924.0,565.0,77.0,5002.0,86.0,8040.0,11.0,0.0,22401.0,1575.0,20.0,800.0,1.0,23165.0,2359.0,6087.0,139.0,30.0,10702.0,120026.0,2899.0,433.0,341.0,309.0,54.0,2235.0,5476.0,5.0,325.0,1058.0,13351.0,9206.0,5.0,6.0,6568.0,11883.0,18.0,1825.0,46301.0,1247201.0,1060.0,19755.0,114.0,4451.0,23.0,0.0,52407.0,1844.0,19348.0,-1.0,20270.0,5708.0,5.0,27.0,14373.0,29.0,-1.0,133.0,7142.0,5377.0,141023.0,5708.0,1058.0,455.0,27.0,1459.0,19.0,11.0,12421.0,53.0,9.0,11573.0,2128498.0,7331.0,19487.0,-1.0,22440.0,1086.0,81433.0,1298.0,257.0,25422.0,1528.0,2624.0,747066.0,3280.0,16118.0,26.0,3478.0,755222.0,0.0,90335.0,1715.0,15931.0,-1.0,-1.0,1312.0,3449.0,591.0,-1.0,12148.0,2670.0,58.0,0.0,394.0,8232.0,239312.0,11480.0,1.0,60.0,5428.0,3142.0,118.0,856.0,2790.0,16717.0,56.0,10.0,2338.0,185.0,6372.0,3897.0,10966.0,139.0,27.0,3192.0,32.0,14.0,1608.0,-1.0
2008,660.0,1743.0,17440.0,1726.0,85372.0,16799.0,59.0,1248258.0,6535.0,710403.0,1182.0,16378.0,2469.0,8680.0,42549.0,429.0,14420.0,183.0,12741.0,13014.0,6297.0,11892.0,41.0,30.0,35182.0,756.0,617.0,1999.0,289.0,8938.0,-1.0,15789.0,633.0,142.0,37.0,20345.0,1798.0,3570.0,95322.0,459.0,40.0,5122.0,57.0,12806.0,12.0,0.0,17634.0,945.0,17.0,734.0,2.0,34585.0,1346.0,6291.0,125.0,33.0,13505.0,126336.0,2835.0,433.0,313.0,873.0,56.0,1470.0,5857.0,4.0,367.0,975.0,17969.0,11415.0,9.0,6.0,6465.0,13578.0,20.0,1927.0,48642.0,1246515.0,883.0,17860.0,110.0,4213.0,29.0,0.0,53022.0,1165.0,19348.0,-1.0,20920.0,5559.0,6.0,28.0,13557.0,47.0,-1.0,128.0,6153.0,5013.0,155786.0,5703.0,985.0,710.0,49.0,1444.0,8.0,11.0,12800.0,56.0,11.0,11231.0,2070577.0,7014.0,19182.0,-1.0,20400.0,1179.0,87745.0,1435.0,191.0,23490.0,1749.0,2574.0,810022.0,3932.0,19118.0,14.0,1316.0,756227.0,0.0,94080.0,2286.0,14303.0,-1.0,-1.0,1358.0,3321.0,653.0,-1.0,7983.0,3717.0,59.0,0.0,332.0,7542.0,248632.0,10076.0,1.0,60.0,5496.0,3367.0,113.0,972.0,3532.0,15227.0,59.0,10.0,2687.0,192.0,8882.0,3782.0,10720.0,120.0,29.0,3534.0,32.0,12.0,4570.0,-1.0
2009,727.0,1754.0,20231.0,2031.0,88391.0,16277.0,60.0,1195890.0,6861.0,760723.0,1157.0,16292.0,2566.0,7913.0,45714.0,433.0,16221.0,197.0,12921.0,13773.0,6458.0,12119.0,42.0,30.0,35064.0,718.0,627.0,2054.0,304.0,9057.0,-1.0,13399.0,633.0,136.0,48.0,24351.0,1829.0,3315.0,111314.0,397.0,30.0,5513.0,82.0,14176.0,12.0,0.0,35486.0,1575.0,17.0,912.0,1.0,34408.0,1958.0,4774.0,134.0,36.0,16093.0,118763.0,2269.0,537.0,309.0,1685.0,52.0,1878.0,7225.0,5.0,317.0,1136.0,26028.0,13317.0,2.0,5.0,6266.0,13563.0,18.0,2299.0,56859.0,1194137.0,917.0,20599.0,33.0,3791.0,30.0,1.0,52232.0,824.0,19348.0,-1.0,21550.0,6384.0,6.0,30.0,12310.0,41.0,-1.0,172.0,7185.0,5131.0,165785.0,5702.0,985.0,1047.0,59.0,1476.0,8.0,11.0,13053.0,56.0,11.0,11761.0,2067940.0,6344.0,19289.0,-1.0,20400.0,1191.0,77760.0,1662.0,172.0,27200.0,2039.0,2928.0,825236.0,4297.0,25058.0,15.0,1363.0,759930.0,0.0,97275.0,2990.0,19057.0,-1.0,-1.0,1265.0,3412.0,640.0,-1.0,8619.0,3854.0,60.0,1.0,326.0,11209.0,299103.0,11171.0,1.0,60.0,5559.0,3460.0,116.0,1022.0,3233.0,16957.0,60.0,11.0,2956.0,201.0,9000.0,3830.0,10885.0,88.0,29.0,3192.0,30.0,17.0,4412.0,-1.0
2010,799.0,1712.0,17331.0,2136.0,83488.0,15067.0,60.0,1150316.0,6920.0,797409.0,1566.0,19381.0,2817.0,10107.0,45714.0,433.0,19546.0,222.0,14322.0,15022.0,6506.0,12707.0,42.0,30.0,34725.0,769.0,596.0,1642.0,304.0,15397.0,-1.0,11957.0,618.0,150.0,45.0,20510.0,1843.0,4182.0,111648.0,430.0,29.0,5841.0,159.0,14557.0,12.0,9.0,26145.0,1575.0,16.0,768.0,1.0,35234.0,2121.0,5093.0,129.0,35.0,11987.0,115187.0,2131.0,628.0,358.0,1293.0,49.0,2337.0,7313.0,4.0,360.0,1013.0,26467.0,17910.0,2.0,4.0,6351.0,11127.0,19.0,2121.0,49867.0,1148604.0,1017.0,31149.0,102.0,3766.0,30.0,1.0,59188.0,1242.0,19348.0,-1.0,25955.0,6297.0,5.0,29.0,15735.0,44.0,-1.0,184.0,7421.0,4641.0,168536.0,5697.0,1026.0,951.0,52.0,1727.0,4.0,11.0,14524.0,56.0,12.0,13087.0,2064221.0,6419.0,19367.0,-1.0,18360.0,1189.0,81969.0,1234.0,151.0,29375.0,2927.0,3585.0,857398.0,3091.0,24884.0,16.0,2256.0,787552.0,0.0,102015.0,3263.0,16780.0,-1.0,-1.0,1287.0,3629.0,693.0,-1.0,9329.0,3854.0,62.0,114.0,500.0,12892.0,319975.0,10554.0,1.0,60.0,5640.0,3829.0,122.0,1025.0,3984.0,16957.0,60.0,11.0,3017.0,209.0,15341.0,3877.0,11254.0,114.0,27.0,2736.0,34.0,15.0,4427.0,-1.0
2011,716.0,1624.0,13360.0,1958.0,84793.0,16850.0,61.0,1085028.0,6809.0,830408.0,973.0,24291.0,2564.0,10731.0,44158.0,439.0,18730.0,242.0,14899.0,14525.0,6673.0,17031.0,44.0,31.0,34192.0,775.0,570.0,1252.0,304.0,16798.0,-1.0,14259.0,646.0,159.0,52.0,17059.0,1905.0,4080.0,132208.0,437.0,24.0,6948.0,168.0,18890.0,13.0,10.0,33135.0,630.0,17.0,454.0,1.0,41858.0,1529.0,5075.0,172.0,36.0,11987.0,128368.0,2740.0,505.0,353.0,794.0,51.0,2082.0,7308.0,4.0,429.0,1055.0,37125.0,19242.0,2.0,4.0,7007.0,10799.0,20.0,1781.0,43253.0,1083404.0,1117.0,33338.0,108.0,3863.0,20.0,0.0,59242.0,1342.0,19348.0,-1.0,22981.0,6240.0,4.0,30.0,15285.0,39.0,-1.0,186.0,9783.0,3891.0,174896.0,5691.0,1027.0,839.0,59.0,1498.0,4.0,11.0,12697.0,55.0,21.0,12789.0,2091222.0,6755.0,19526.0,-1.0,15300.0,1213.0,81789.0,1029.0,157.0,27947.0,2960.0,3924.0,849442.0,3087.0,25993.0,17.0,2397.0,800621.0,0.0,106392.0,3177.0,17692.0,-1.0,-1.0,1315.0,3710.0,717.0,-1.0,8228.0,3861.0,61.0,191.0,514.0,13140.0,312582.0,8651.0,1.0,120.0,5664.0,2889.0,118.0,898.0,3642.0,16807.0,61.0,11.0,2713.0,208.0,16743.0,3328.0,10861.0,111.0,29.0,2850.0,35.0,16.0,4568.0,-1.0
2012,791.0,1727.0,23298.0,1828.0,86675.0,19315.0,61.0,1042700.0,6705.0,909658.0,1145.0,31914.0,2499.0,9769.0,43802.0,448.0,17712.0,230.0,14547.0,14362.0,6658.0,18659.0,45.0,32.0,34204.0,773.0,501.0,1354.0,304.0,16678.0,-1.0,14329.0,680.0,163.0,76.0,16972.0,1875.0,3774.0,126679.0,437.0,7.0,6983.0,89.0,19193.0,13.0,12.0,32671.0,630.0,19.0,842.0,1.0,52527.0,1216.0,5305.0,148.0,36.0,11999.0,130580.0,2537.0,553.0,513.0,388.0,53.0,1537.0,7291.0,4.0,469.0,1055.0,39777.0,21300.0,3.0,5.0,7181.0,10650.0,19.0,1483.0,55283.0,1040973.0,1282.0,32415.0,115.0,5824.0,22.0,0.0,99354.0,899.0,19348.0,-1.0,24795.0,6167.0,4.0,31.0,-1.0,62.0,9926.0,191.0,10366.0,5341.0,190803.0,5687.0,1089.0,856.0,68.0,798.0,4.0,11.0,13180.0,57.0,84.0,14168.0,2042766.0,6217.0,19562.0,20442.0,15300.0,1264.0,80718.0,1001.0,157.0,27832.0,1963.0,3714.0,904039.0,3990.0,25633.0,36.0,2585.0,875241.0,0.0,111883.0,3517.0,18740.0,-1.0,-1.0,1345.0,3683.0,728.0,-1.0,14426.0,3861.0,61.0,686.0,524.0,11590.0,335937.0,8445.0,1.0,120.0,5646.0,4064.0,109.0,1235.0,3856.0,24827.0,61.0,11.0,2121.0,208.0,16620.0,3641.0,11086.0,114.0,32.0,2964.0,35.0,10.0,3921.0,-1.0
2013,639.0,1740.0,25204.0,1824.0,86804.0,18566.0,67.0,1044524.0,2944.0,989568.0,1356.0,42698.0,2561.0,9226.0,42602.0,448.0,17885.0,232.0,14546.0,14521.0,7697.0,20186.0,43.0,31.0,33943.0,833.0,501.0,1373.0,304.0,14385.0,-1.0,14858.0,667.0,164.0,89.0,16651.0,1813.0,3825.0,132550.0,706.0,10.0,5427.0,89.0,17823.0,12.0,11.0,30638.0,630.0,19.0,841.0,1.0,53021.0,1114.0,5266.0,140.0,37.0,12239.0,132496.0,2502.0,553.0,515.0,579.0,63.0,1584.0,6021.0,6.0,456.0,1137.0,43478.0,20652.0,9.0,1.0,7189.0,10406.0,15.0,1834.0,57130.0,1042784.0,1158.0,32343.0,84.0,5237.0,20.0,0.0,103568.0,967.0,19348.0,-1.0,24068.0,6196.0,4.0,28.0,-1.0,64.0,9704.0,237.0,10590.0,5106.0,200748.0,4894.0,1091.0,856.0,68.0,309.0,4.0,11.0,12781.0,76.0,108.0,14597.0,2227145.0,6657.0,21153.0,25206.0,15300.0,1105.0,80939.0,939.0,154.0,28386.0,2253.0,3702.0,892465.0,4082.0,21301.0,17.0,2350.0,800328.0,0.0,126909.0,3642.0,18534.0,-1.0,-1.0,1402.0,3575.0,611.0,-1.0,16528.0,3861.0,62.0,467.0,417.0,14334.0,333727.0,8052.0,1.0,120.0,5534.0,9150.0,92.0,1277.0,3566.0,24827.0,67.0,11.0,2040.0,186.0,14309.0,5587.0,9362.0,115.0,27.0,2964.0,36.0,12.0,3874.0,-1.0
2014,639.0,1740.0,23826.0,1824.0,86804.0,18566.0,67.0,1044524.0,2944.0,989568.0,1356.0,42698.0,2561.0,9226.0,42602.0,448.0,17885.0,232.0,14299.0,14521.0,7697.0,20186.0,43.0,31.0,33943.0,833.0,501.0,1373.0,304.0,14385.0,-1.0,14858.0,667.0,94.0,89.0,16651.0,1813.0,3825.0,192275.0,706.0,10.0,5427.0,89.0,17823.0,12.0,11.0,30640.0,630.0,19.0,841.0,1.0,53021.0,1114.0,5359.0,140.0,37.0,12119.0,134563.0,2503.0,553.0,515.0,579.0,63.0,1020.0,6021.0,6.0,456.0,1137.0,51344.0,21075.0,9.0,1.0,7216.0,10406.0,15.0,1809.0,57130.0,1042784.0,1158.0,32685.0,84.0,4933.0,20.0,0.0,119375.0,967.0,19348.0,-1.0,24267.0,6196.0,4.0,28.0,-1.0,64.0,8474.0,237.0,10590.0,5080.0,200748.0,4894.0,1091.0,856.0,68.0,309.0,4.0,11.0,12255.0,76.0,108.0,14597.0,2205884.0,6657.0,21153.0,25446.0,15300.0,1105.0,81087.0,944.0,154.0,28386.0,2323.0,3702.0,892465.0,4082.0,21301.0,17.0,2350.0,800328.0,0.0,126909.0,3642.0,18534.0,-1.0,-1.0,1398.0,3575.0,611.0,-1.0,16528.0,3861.0,62.0,467.0,417.0,14334.0,334574.0,8052.0,1.0,120.0,5534.0,9150.0,104.0,1277.0,3566.0,24827.0,67.0,11.0,2040.0,186.0,14309.0,5587.0,9362.0,115.0,27.0,2964.0,36.0,0.0,3874.0,-1.0
