,Mauritania,Kenya,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Saudi Arabia,Syrian Arab Republic,Brazil,United Republic of Tanzania,Nepal,Ethiopia,Denmark,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Republic of Korea,South Africa,Norway,Yemen,Rwanda,Australia & New Zealand,Yugoslav SFR,Mongolia,Guatemala,Algeria,Slovenia,United Arab Emirates,Tajikistan,Latvia,Luxembourg,Israel,Zambia,Belgium,Turkmenistan,Lesotho,Switzerland,Uruguay,Azerbaijan,Egypt,Bosnia and Herzegovina,China,Malta,Colombia,Libya,Lebanon,Kyrgyzstan,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Argentina,Portugal,Poland,"China, mainland",Russian Federation,Ukraine,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Serbia,Germany,Armenia,Uzbekistan,United Kingdom,Canada,Japan,Afghanistan,Iraq,Cyprus,Spain,Morocco,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Thailand,Pakistan,Kuwait,Sudan (former),Czechia,Bhutan,Georgia,India,Austria,Czechoslovakia,Ethiopia PDR,Sweden,Qatar,Mexico,USSR,Romania,Ecuador,Jordan,New Zealand,Ireland,Albania,Western Sahara,Slovakia,France,Italy,Australia,Sudan,Lithuania,Finland,Netherlands,Oman,Turkey,Eritrea,Republic of Moldova,Belgium-Luxembourg
2002,800.0,92926.0,-1.0,1681200.0,170946.0,-1.0,137679.0,919514.0,244600.0,13000.0,30790.0,1183541.0,4120861.0,128430.0,282000.0,90200.0,16500.0,3000.0,304628.0,180000.0,592900.0,39753.0,-1.0,4305883.0,-1.0,1797.0,1251.0,416112.0,48135.0,-1.0,36061.0,262400.0,51823.0,12900.0,2300.0,342700.0,40000.0,334.0,247200.0,217360.0,295188.0,100797.0,61208.0,3324000.0,2000.0,10719.0,85000.0,17100.0,149315.0,21879.0,77151.0,1045872.0,-1.0,2208925.0,249400.0,549830.0,20014.0,3369850.0,3324000.0,18738890.0,10363800.0,62204.0,198032.0,69000.0,354546.0,-1.0,10927970.0,109495.0,220900.0,6128000.0,7467700.0,217200.0,345000.0,1032470.0,128400.0,8362328.0,1668980.0,1211435.0,4940197.0,3085000.0,500.0,13595.0,99800.0,3126.0,-1.0,1792560.0,1739.0,57529.0,1424500.0,861391.0,-1.0,-1.0,1757200.0,3885.0,736629.0,-1.0,1160387.0,29085.0,56772.0,440883.0,962800.0,3800.0,1944.0,695017.0,10975970.0,1190326.0,3865000.0,-1,871100.0,1738700.0,315300.0,-1.0,8300000.0,9736.0,220475.0,-1.0
2003,1130.0,26645.0,-1.0,1608706.0,134238.0,-1.0,138055.0,1079060.0,345320.0,14500.0,31711.0,1087373.0,3775593.0,83245.0,226000.0,290000.0,60000.0,1695.0,248965.0,240000.0,584774.0,27935.0,-1.0,10760340.0,-1.0,1935.0,1000.0,1221980.0,39733.0,-1.0,50515.0,246600.0,55330.0,13800.0,2400.0,270857.0,50500.0,341.0,218000.0,323700.0,324306.0,141447.0,40070.0,2717000.0,2200.0,6963.0,85000.0,25000.0,197878.0,21448.0,77010.0,810185.0,-1.0,2154000.0,253607.0,1005460.0,13022.0,2831485.0,2717000.0,18003290.0,6833200.0,69955.0,193717.0,69000.0,196572.0,-1.0,10490000.0,68273.0,155300.0,6370000.0,12164200.0,198500.0,240000.0,861000.0,150000.0,8698400.0,2620390.0,524990.0,6058777.0,2908074.0,500.0,22000.0,99600.0,1950.0,-1.0,2068693.0,1015.0,48318.0,1407400.0,882322.0,-1.0,-1.0,1528400.0,5107.0,1084600.0,-1.0,540800.0,22763.0,25821.0,378340.0,1197700.0,2900.0,2094.0,804200.0,9844289.0,1020800.0,10382000.0,-1,899800.0,1697400.0,349067.0,-1.0,8100000.0,8576.0,56583.0,-1.0
2004,-1.0,39188.0,-1.0,2031666.0,237603.0,-1.0,67357.0,527193.0,397160.0,16000.0,30670.0,1375522.0,3589100.0,149963.0,233882.0,395000.0,36000.0,1375.0,277748.0,185000.0,630500.0,24791.0,-1.0,8042767.0,-1.0,1800.0,1050.0,1211600.0,59729.0,-1.0,63406.0,283500.0,52761.0,10700.0,2400.0,304777.0,60000.0,320.0,257400.0,406500.0,349853.0,163080.0,62457.0,3222000.0,2300.0,8370.0,85000.0,23800.0,233400.0,14672.0,56156.0,1413360.0,-1.0,1387929.0,293477.0,894610.0,26240.0,3570787.0,3222000.0,17179740.0,11084400.0,72636.0,177169.0,64000.0,409000.0,-1.0,12993000.0,131138.0,107900.0,5816000.0,12556700.0,198600.0,290000.0,805000.0,100990.0,10639817.0,2760340.0,1180836.0,6090565.0,2940349.0,585.0,23000.0,97600.0,1950.0,-1.0,2330582.0,1424.0,61351.0,1297600.0,1006740.0,-1.0,-1.0,1691900.0,3082.0,931500.0,-1.0,1405996.0,22037.0,20980.0,303000.0,1326600.0,3700.0,1900.0,915903.0,11031511.0,1156620.0,7739767.0,-1,859800.0,1724700.0,287600.0,3700.0,9000000.0,16864.0,268297.0,-1.0
2005,-1.0,41208.0,-1.0,1863810.0,162530.0,-1.0,47443.0,767416.0,326251.0,18000.0,29341.0,1398395.0,3797200.0,136891.0,233551.0,465000.0,43000.0,1170.0,286851.0,225000.0,589251.0,21189.0,-1.0,9785023.0,-1.0,2000.0,1100.0,1032819.0,61239.0,-1.0,64484.0,365800.0,52853.0,12100.0,2500.0,301647.0,65000.0,357.0,231200.0,242300.0,368947.0,167020.0,51879.0,3444000.0,2200.0,9058.0,100000.0,29000.0,213511.0,22217.0,102417.0,1190447.0,-1.0,1528000.0,366717.0,799423.0,20447.0,3581156.0,3444000.0,15791370.0,8975100.0,73996.0,193085.0,74000.0,311092.0,-1.0,11613800.0,110771.0,109470.0,5495000.0,11677600.0,183400.0,337000.0,754000.0,60286.0,4626059.0,1102130.0,657863.0,4613400.0,2856667.0,650.0,27000.0,91700.0,2270.0,-1.0,2195376.0,4532.0,65399.0,1207100.0,879628.0,-1.0,-1.0,1592900.0,4890.0,760691.0,-1.0,1079148.0,22914.0,31793.0,302023.0,1024400.0,4100.0,2203.0,739311.0,10313389.0,1214054.0,9483000.0,-1,948300.0,2102900.0,307100.0,3327.0,9500000.0,56025.0,211954.0,-1.0
2006,-1.0,81085.0,-1.0,1830647.0,215262.0,-1.0,31000.0,1202400.0,202940.0,20590.0,27786.0,1409688.0,3270300.0,135053.0,245471.0,354000.0,54000.0,760.0,147992.0,236000.0,537602.0,27745.0,-1.0,4534052.0,-1.0,8282.0,1000.0,1235880.0,61623.0,-1.0,62327.0,307000.0,50061.0,8625.0,2450.0,367348.0,78000.0,330.0,230000.0,432100.0,399737.0,152900.0,62437.0,3369000.0,2000.0,6591.0,100000.0,31800.0,203974.0,21860.0,136700.0,1075150.0,1966.0,1952880.0,302699.0,1268465.0,105600.0,3161041.0,3369000.0,18036512.0,11341200.0,75226.0,191627.0,77000.0,-1.0,275640.0,11966600.0,49476.0,72536.0,5239000.0,9573100.0,174200.0,364000.0,919000.0,58372.0,8136389.0,2535080.0,546292.0,3922552.0,2956032.0,675.0,30000.0,87500.0,1990.0,-1.0,1897703.0,4515.0,30600.0,1220600.0,914052.0,-1.0,-1.0,1110600.0,4890.0,869297.0,-1.0,772929.0,23438.0,18430.0,277020.0,1136900.0,6000.0,1819.0,641768.0,10400600.0,1282043.0,4257032.0,-1,743800.0,1972100.0,268700.0,3224.0,9551000.0,52345.0,200108.0,-1.0
2007,-1.0,45000.0,-1.0,1911270.0,225265.0,-1.0,28000.0,784479.0,235577.0,17830.0,28293.0,1270680.0,3104200.0,106635.0,274373.0,535100.0,48000.0,755.0,168891.0,222500.0,485300.0,34680.0,-1.0,7515795.0,-1.0,3908.0,1023.0,1186658.0,67904.0,97.0,71039.0,350500.0,44640.0,8550.0,2500.0,374454.0,58700.0,450.0,210500.0,310200.0,474646.0,178344.0,60748.0,2788000.0,2200.0,7730.0,100000.0,33100.0,227236.0,14957.0,87895.0,1017827.0,1058.0,2441190.0,362769.0,1474510.0,73900.0,4008096.0,2788000.0,15559075.0,5980800.0,72589.0,177479.0,75000.0,-1.0,258998.0,10384218.0,162533.0,90000.0,5079000.0,10983900.0,194600.0,370000.0,748000.0,52007.0,11945319.0,762550.0,419762.0,4574520.0,3103980.0,680.0,40000.0,93000.0,1990.0,-1.0,1893408.0,5095.0,40300.0,1330000.0,810980.0,-1.0,-1.0,1439000.0,3000.0,653074.0,-1.0,531420.0,24762.0,13260.0,355627.0,1124500.0,3500.0,2000.0,659621.0,9473570.0,1225282.0,7160168.0,-1,1013700.0,1984400.0,260000.0,3417.0,7306800.0,39489.0,115237.0,-1.0
2008,-1.0,44597.0,-1.0,2211890.0,279106.0,-1.0,24210.0,261100.0,236912.0,16000.0,28082.0,1352148.0,3396000.0,162779.0,380000.0,254000.0,50000.0,537.0,170053.0,192000.0,558200.0,26704.0,-1.0,8405236.0,-1.0,1394.0,1231.0,395922.0,76788.0,105.0,57601.0,307100.0,52816.0,5500.0,3500.0,328768.0,60000.0,410.0,200341.0,409500.0,605525.0,149238.0,77821.0,2823000.0,2000.0,11042.0,100000.0,29000.0,210600.0,9740.0,95869.0,1467055.0,2244.0,2058550.0,349100.0,1681880.0,99800.0,3619460.0,2823000.0,23148450.0,12611500.0,73228.0,185981.0,65000.0,-1.0,344141.0,11967114.0,149091.0,160000.0,6144000.0,11781400.0,217200.0,333000.0,403999.0,34960.0,11261100.0,1353240.0,878001.0,5229590.0,1547394.0,630.0,50000.0,87400.0,1990.0,-1.0,2243865.0,2089.0,49300.0,1200000.0,967921.0,-1.0,-1.0,1671600.0,1500.0,781179.0,-1.0,1209410.0,17954.0,10328.0,408730.0,1294000.0,3600.0,2071.0,891317.0,12171629.0,1236697.0,7996506.0,-1,970400.0,2128600.0,310200.0,3500.0,5923000.0,6392.0,353124.0,-1.0
2009,-1.0,42147.0,-1.0,2123424.0,243609.0,-1.0,20443.0,845669.0,201249.0,14705.0,23224.0,1750444.0,3393800.0,146372.0,280000.0,850000.0,48217.0,472.0,148624.0,216000.0,472964.0,23241.0,-1.0,8344270.0,-1.0,1844.0,1321.0,2203359.0,70793.0,123.0,101685.0,265500.0,54398.0,5135.0,4500.0,452528.0,63000.0,720.0,198061.0,464071.0,643680.0,148415.0,77222.0,2318000.0,2100.0,17567.0,101000.0,29700.0,289670.0,9800.0,73424.0,1063881.0,2221.0,2519000.0,376945.0,1355801.0,72799.0,3983900.0,2318000.0,17880760.0,11833100.0,47608.0,213279.0,63000.0,-1.0,302527.0,12288100.0,145141.0,211000.0,6668000.0,9517200.0,179200.0,486000.0,501508.0,40092.0,7295934.0,3769500.0,858679.0,4949370.0,3446227.0,750.0,60000.0,81500.0,2270.0,-1.0,2003032.0,2403.0,19900.0,1689100.0,835107.0,-1.0,-1.0,1680900.0,733.0,518850.0,-1.0,1182062.0,21423.0,17062.0,435270.0,1227000.0,4500.0,1999.0,675475.0,12875810.0,1049200.0,7909000.0,-1,858200.0,2171000.0,309619.0,2040.0,7300000.0,65084.0,261430.0,-1.0
2010,1888.0,64219.0,-1.0,1965780.0,172359.0,-1.0,16391.0,679800.0,278558.0,15228.0,27587.0,1703347.0,2981300.0,126315.0,317900.0,236900.0,49312.0,528.0,81216.0,194000.0,541161.0,39622.0,-1.0,7602298.0,-1.0,4320.0,1450.0,1308035.0,80120.0,110.0,116399.0,228400.0,43003.0,4387.0,5500.0,373400.0,57627.0,671.0,174113.0,186400.0,513302.0,117113.0,50183.0,2520000.0,2129.0,11747.0,102000.0,21839.0,231500.0,8700.0,97370.0,943817.0,2011.0,1312800.0,254822.0,2964075.0,30620.0,3533000.0,2520000.0,8350020.0,8484900.0,49314.0,216193.0,80000.0,-1.0,244268.0,10412100.0,118574.0,169000.0,5252000.0,7605300.0,160900.0,437000.0,1137169.0,46062.0,8154392.0,2566450.0,833300.0,3924870.0,3579589.0,800.0,67451.0,71400.0,1802.0,-1.0,1584500.0,1445.0,23300.0,1354700.0,777961.0,-1.0,-1.0,1232300.0,709.0,672367.0,-1.0,1311035.0,18733.0,10659.0,308298.0,1223000.0,7300.0,2000.0,361400.0,10009850.0,990700.0,7294000.0,-1,550000.0,1340200.0,204444.0,2163.0,7250000.0,45253.0,208405.0,-1.0
2011,2005.0,65235.0,-1.0,1978794.0,193961.0,-1.0,15516.0,666764.0,303872.0,6898.0,30240.0,1585287.0,3249800.0,129509.0,319000.0,680800.0,49407.0,484.0,75520.0,312000.0,494581.0,30003.0,-1.0,8362678.0,-1.0,4362.0,1415.0,1104208.0,79386.0,115.0,74345.0,236700.0,38452.0,4979.0,6500.0,339658.0,40496.0,550.0,183371.0,326900.0,616440.0,122294.0,65667.0,1636900.0,2130.0,5475.0,98130.0,30000.0,233793.0,5770.0,122682.0,988000.0,1955.0,2593100.0,294400.0,4085770.0,22965.0,3325900.0,1636900.0,16938000.0,9097700.0,50580.0,201218.0,55000.0,-1.0,279206.0,8733800.0,178226.0,137766.0,5494000.0,7755700.0,171500.0,305900.0,820152.0,48062.0,8287073.0,2317611.0,707022.0,3391683.0,2533994.0,858.0,63593.0,71200.0,1730.0,-1.0,1813679.0,3110.0,30300.0,1662900.0,859375.0,-1.0,-1.0,1409100.0,535.0,487448.0,-1.0,1329692.0,24704.0,29285.0,367958.0,1412000.0,8700.0,1951.0,525001.0,8775000.0,949480.0,7994720.0,-1,759800.0,1514300.0,204702.0,2871.0,7600000.0,46099.0,193983.0,-1.0
2012,2122.0,72726.0,-1.0,1917390.0,235778.0,-1.0,13647.0,728051.0,265025.0,10670.0,34830.0,1781652.0,4058700.0,90384.0,336311.0,723600.0,50536.0,320.0,59840.0,298000.0,573200.0,35161.0,-1.0,8659652.0,-1.0,5925.0,1400.0,1591715.0,84727.0,118.0,102359.0,248600.0,37900.0,16000.0,8000.0,359100.0,36621.0,501.0,184141.0,220000.0,721203.0,108495.0,65337.0,1625800.0,2099.0,8288.0,97264.0,35000.0,212745.0,8290.0,75879.0,996110.0,1607.0,1490700.0,341300.0,5158180.0,21000.0,4180200.0,1625800.0,13951676.0,6936400.0,51877.0,214489.0,29000.0,-1.0,278367.0,10391300.0,170118.0,141416.0,5522000.0,8012300.0,172400.0,504000.0,831990.0,67028.0,5956300.0,1201388.0,661932.0,4796081.0,2768001.0,950.0,59971.0,65700.0,2860.0,-1.0,1616467.0,2356.0,20700.0,1620000.0,662466.0,-1.0,-1.0,1701700.0,567.0,1031533.0,-1.0,986361.0,10962.0,32050.0,438789.0,1260800.0,7000.0,1850.0,470482.0,11347000.0,940234.0,8220863.0,-1,741900.0,1581000.0,205912.0,3000.0,7100000.0,47569.0,117864.0,-1.0
2013,2240.0,57671.0,-1.0,1673272.0,201339.0,-1.0,11267.0,910920.0,330682.0,11300.0,33782.0,1908262.0,3949900.0,125565.0,391089.0,289100.0,51664.0,260.0,60461.0,267500.0,515300.0,33532.0,-1.0,7888070.0,-1.0,4407.0,1400.0,1498639.0,69303.0,125.0,123978.0,232600.0,42485.0,15750.0,10000.0,385614.0,30000.0,499.0,164839.0,200300.0,799043.0,131890.0,70844.0,1699300.0,2109.0,12978.0,97000.0,35000.0,309926.0,16380.0,79611.0,1062000.0,1182.0,2539030.0,441000.0,4705160.0,32950.0,2933579.0,1699300.0,15388704.0,7561640.0,45535.0,224533.0,30300.0,-1.0,362205.0,10343600.0,188783.0,135791.0,7092000.0,10237100.0,182800.0,514000.0,1003198.0,36006.0,10004998.0,2722622.0,728836.0,4719070.0,2812117.0,950.0,63584.0,67191.0,2000.0,-1.0,1593760.0,1431.0,35000.0,1750000.0,734100.0,-1.0,-1.0,1940100.0,601.0,594437.0,-1.0,1542247.0,21154.0,40915.0,416478.0,1662800.0,6970.0,1900.0,446049.0,10315258.0,875552.0,7471592.0,-1,685700.0,1904200.0,208084.0,3089.0,7900000.0,65000.0,218571.0,-1.0
2014,2357.0,65402.0,-1.0,1988102.0,175592.0,-1.0,7636.0,600104.0,251539.0,11400.0,34824.0,1953385.0,3547600.0,153055.0,470190.0,772540.0,52793.0,266.0,88273.0,302000.0,527400.0,27971.0,-1.0,9580164.0,-1.0,8473.0,1300.0,939401.0,89700.0,126.0,113430.0,418800.0,45962.0,15000.0,11790.0,434700.0,30000.0,502.0,201091.0,243000.0,681759.0,102244.0,48649.0,1812000.0,2120.0,13868.0,95000.0,33000.0,197084.0,13563.0,82350.0,1274710.0,1147.0,2411817.0,458100.0,2901492.0,37916.0,3274826.0,1812000.0,20444258.0,9046060.0,44224.0,226310.0,32466.0,-1.0,323283.0,11562800.0,200552.0,139587.0,6911000.0,7119000.0,169700.0,521000.0,1277796.0,2720.0,6983109.0,1638086.0,852231.0,3952610.0,2800000.0,975.0,67198.0,66451.0,5453.0,-1.0,1967049.0,1311.0,31500.0,1830000.0,845705.0,-1.0,-1.0,1574200.0,706.0,845707.0,-1.0,1712509.0,14490.0,38873.0,405747.0,1731000.0,7300.0,1900.0,675853.0,11728556.0,846142.0,9174417.0,-1,1018500.0,1854800.0,196925.0,2161.0,6300000.0,49825.0,220606.0,-1.0
