,Kenya,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Saudi Arabia,China,Syrian Arab Republic,Brazil,Belgium,Bhutan,United Republic of Tanzania,Thailand,Ethiopia,Indonesia,Maldives,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Iran (Islamic Republic of),Malawi,Australia & New Zealand,Melanesia,South Africa,Yemen,Rwanda,Portugal,Bahamas,Barbados,Mongolia,Guatemala,Algeria,Slovenia,Senegal,Madagascar,Tajikistan,Latvia,Haiti,Luxembourg,Botswana,Zambia,Fiji,Cabo Verde,Chad,Switzerland,Sri Lanka,Uruguay,Azerbaijan,Egypt,Bosnia and Herzegovina,Réunion,Germany,Yugoslav SFR,Malta,Colombia,Libya,Sudan (former),Sweden,Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Mauritius,France,Namibia,Micronesia,Poland,"China, mainland",Russian Federation,Mali,Uganda,Paraguay,Saint Kitts and Nevis,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Cuba,Armenia,Dominican Republic,Uzbekistan,South Sudan,El Salvador,Benin,Denmark,Canada,Republic of Korea,Japan,Bermuda,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Cyprus,Antigua and Barbuda,Philippines,Morocco,Niger,Guyana,Bulgaria,United States of America,Bangladesh,Democratic Republic of the Congo,Sudan,Somalia,Pakistan,Kuwait,Nigeria,Republic of Moldova,Czechia,Argentina,Ghana,Costa Rica,Georgia,India,Guadeloupe,Austria,Bahrain,Mozambique,Czechoslovakia,Ethiopia PDR,Congo,Qatar,Mexico,USSR,Romania,Honduras,Jordan,Israel,Viet Nam,Ireland,Nicaragua,Albania,Slovakia,Jamaica,Brunei Darussalam,Italy,Panama,Spain,Australia,Montserrat,Lithuania,Ukraine,Finland,Netherlands,Oman,Turkey,New Zealand,Guam,Belgium-Luxembourg
2003,65761.0,36041.0,123510.0,40792.0,717561.0,91622.0,17536041.0,97000.0,1229850.0,41125.0,43.0,36087.0,37881.0,175000.0,762795.0,60.0,30777.0,206000.0,110000.0,2500.0,1573812.0,45000.0,228608.0,-1,360387.0,82025.0,4000.0,113476.0,688.0,338.0,1800.0,113399.0,555110.0,5619.0,46800.0,5900.0,152597.0,17490.0,4000.0,185.0,400.0,30000.0,-1,2748.0,15229.0,-1,67820.0,39515.0,145348.0,686345.0,27006.0,1057.0,271520.0,-1.0,8082.0,566567.0,180953.0,939000.0,23200.0,62500.0,104005.0,373600.0,18673.0,340000.0,93658.0,-1.0,320022.0,1531.0,4183.0,373993.0,6000.0,2.0,678262.0,17500000.0,1564730.0,24945.0,172762.0,30000.0,68.0,31131.0,472876.0,86400.0,97660.0,71990.0,-1.0,101700.0,33521.0,43491.0,525090.0,-1,300.0,17987.0,53000.0,172388.0,745203.0,1172000.0,57.0,116000.0,86700.0,276040.0,6500.0,140.0,93842.0,684220.0,359200.0,1140.0,42274.0,3327670.0,153455.0,58000.0,-1.0,7740.0,1427480.0,7605.0,658657.0,32000.0,43796.0,678248.0,41674.0,26386.0,29200.0,6267600.0,20.0,103356.0,1259.0,28000.0,-1.0,-1.0,521.0,1417.0,1141850.0,-1.0,350400.0,16720.0,28800.0,87090.0,225000.0,7529.0,6000.0,51000.0,26282.0,602.0,-1,357069.0,21819.0,936827.0,228608.0,60.0,28777.0,521600.0,16767.0,808800.0,17640.0,1750000.0,-1,2.0,-1.0
2004,68000.0,46822.0,156483.0,18200.0,778000.0,91530.0,18046822.0,116585.0,1157562.0,41250.0,324.0,36087.0,88500.0,216689.0,757399.0,9.0,34244.0,202524.0,85000.0,2781.0,1626885.0,50000.0,233354.0,-1,403202.0,154140.0,5000.0,114871.0,696.0,551.0,1700.0,53297.0,658215.0,7360.0,40000.0,5900.0,180400.0,19783.0,4100.0,125.0,598.0,31000.0,-1,2750.0,15339.0,-1,76970.0,33265.0,163372.0,895491.0,34472.0,419.0,425858.0,-1.0,6011.0,464981.0,182000.0,1207000.0,23000.0,52000.0,117070.0,340900.0,26083.0,365000.0,118765.0,-1.0,327293.0,2494.0,4682.0,445900.0,7000.0,4.0,865735.0,18000000.0,1673420.0,23128.0,188543.0,30224.0,70.0,31739.0,515459.0,85134.0,146122.0,73718.0,-1.0,145100.0,42789.0,37051.0,538980.0,-1,265.0,8254.0,53014.0,190273.0,947797.0,1128000.0,56.0,115000.0,85000.0,236293.0,6351.0,150.0,86741.0,878540.0,304000.0,394.0,44553.0,3767750.0,272230.0,58205.0,-1.0,8300.0,1449025.0,9610.0,1147090.0,42336.0,77146.0,699480.0,42426.0,33936.0,26000.0,7760600.0,17.0,117678.0,1149.0,35000.0,-1.0,-1.0,551.0,1556.0,1240762.0,-1.0,332827.0,17679.0,49436.0,97255.0,231710.0,8500.0,6300.0,50000.0,36921.0,402.0,-1,403079.0,19313.0,1030449.0,233354.0,62.0,33377.0,721700.0,23602.0,1224700.0,17600.0,2040000.0,-1,4.0,-1.0
2005,68000.0,54000.0,158520.0,23000.0,799700.0,72697.0,19054000.0,126800.0,1137684.0,53020.0,992.0,29799.0,57355.0,229678.0,732610.0,15.0,38465.0,186175.0,123000.0,2600.0,1685450.0,52000.0,256000.0,-1,387270.0,173112.0,6000.0,115000.0,707.0,347.0,2500.0,93835.0,685500.0,7212.0,45000.0,6514.0,188000.0,15904.0,6000.0,58.0,587.0,29332.0,-1,2875.0,15450.0,-1,109280.0,27845.0,177414.0,1302125.0,34336.0,544.0,364514.0,-1.0,5221.0,477815.0,182085.0,1216000.0,28614.0,50900.0,109985.0,413600.0,36204.0,380000.0,92192.0,-1.0,345000.0,2168.0,5637.0,347666.0,8000.0,5.0,714070.0,19000000.0,1758740.0,34889.0,206096.0,27450.0,55.0,32341.0,493258.0,87600.0,133141.0,79381.0,-1.0,129428.0,48787.0,46257.0,546340.0,-1,431.0,14098.0,53014.0,170061.0,1023331.0,1087000.0,56.0,162000.0,94000.0,265441.0,6975.0,168.0,82019.0,716190.0,322000.0,362.0,14300.0,3334070.0,589410.0,60000.0,-1.0,8500.0,1764800.0,11860.0,1182520.0,52261.0,61181.0,764775.0,40149.0,32587.0,39000.0,9432500.0,16.0,102990.0,1287.0,42000.0,-1.0,-1.0,550.0,2989.0,1230888.0,-1.0,363625.0,18587.0,39598.0,100400.0,237823.0,8273.0,6500.0,52000.0,27140.0,311.0,-1,358926.0,25354.0,1006051.0,256000.0,64.0,22286.0,751100.0,21054.0,1082000.0,5389.0,2070000.0,-1,5.0,-1.0
2006,106500.0,48050.0,167290.0,21300.0,998600.0,58187.0,19598050.0,105900.0,1345905.0,55200.0,646.0,33791.0,38427.0,175919.0,794931.0,16.0,33853.0,171929.0,120000.0,2875.0,2038363.0,54000.0,221923.0,-1,403191.0,173892.0,7000.0,117108.0,720.0,444.0,2652.0,143359.0,703873.0,5390.0,60000.0,7349.0,199000.0,13566.0,6000.0,35.0,591.0,27000.0,-1,2850.0,15562.0,-1,134370.0,27845.0,184168.0,1119890.0,41520.0,510.0,337269.0,-1.0,8900.0,274763.0,182000.0,1405000.0,32800.0,45000.0,107579.0,358800.0,40798.0,385000.0,94736.0,3928.0,297780.0,1994.0,4519.0,203286.0,9000.0,6.0,590195.0,19550000.0,1788750.0,34810.0,224825.0,28800.0,19.0,33283.0,576666.0,86000.0,-1.0,95372.0,140318.0,111990.0,62234.0,42955.0,591113.0,-1,341.0,21490.0,55665.0,211326.0,889619.0,1161000.0,55.0,98000.0,96000.0,254969.0,6566.0,190.0,75978.0,881700.0,330000.0,787.0,20272.0,3249880.0,768655.0,53000.0,-1.0,8000.0,2055700.0,10700.0,1175020.0,54446.0,45387.0,697542.0,42500.0,53392.0,16000.0,10847000.0,20.0,99735.0,811.0,50000.0,-1.0,-1.0,544.0,2629.0,1238236.0,-1.0,390694.0,19044.0,28722.0,87979.0,244366.0,8600.0,6732.0,61691.0,26902.0,234.0,-1,378212.0,26142.0,1099551.0,221923.0,67.0,11505.0,868700.0,17677.0,942000.0,4244.0,1765396.0,-1,6.0,-1.0
2007,118620.0,67295.0,182255.0,31100.0,918000.0,53736.0,20567295.0,99800.0,1360300.0,66200.0,650.0,35000.0,52748.0,178474.0,802810.0,18.0,33524.0,164593.0,160000.0,2927.0,2013564.0,56000.0,246496.0,-1,432901.0,191284.0,8000.0,117000.0,740.0,287.0,3354.0,118733.0,826592.0,4520.0,142000.0,7417.0,217000.0,16687.0,10000.0,92.0,618.0,28327.0,-1,3000.0,15500.0,-1,149200.0,40037.0,191055.0,1485933.0,34822.0,616.0,377639.0,-1.0,6537.0,315241.0,182000.0,920000.0,29000.0,45900.0,126292.0,304050.0,38357.0,290000.0,69300.0,2793.0,341430.0,1353.0,6187.0,186217.0,10791.0,10.0,752468.0,20500000.0,1317984.0,37007.0,245133.0,30313.0,22.0,33330.0,634393.0,84000.0,-1.0,105279.0,116037.0,105100.0,56847.0,47972.0,602000.0,-1,710.0,21158.0,55000.0,220387.0,1213375.0,1265000.0,55.0,125734.0,108000.0,256192.0,6894.0,202.0,146108.0,700417.0,350000.0,511.0,10598.0,3612300.0,894255.0,54000.0,-1.0,7846.0,1816400.0,10700.0,1238220.0,24722.0,40424.0,700000.0,43000.0,37067.0,12100.0,13900000.0,22.0,97620.0,814.0,54000.0,-1.0,-1.0,540.0,3715.0,1387188.0,-1.0,324993.0,21557.0,28571.0,90687.0,269472.0,8700.0,6962.0,60000.0,22662.0,215.0,-1,371452.0,30756.0,1184250.0,246496.0,69.0,17578.0,721700.0,22918.0,1085000.0,9078.0,1859442.0,-1,10.0,-1.0
2008,123268.0,72720.0,212407.0,30600.0,1012900.0,56138.0,20822720.0,94228.0,1367066.0,72700.0,439.0,50000.0,46428.0,175106.0,853615.0,20.0,34934.0,200400.0,125000.0,3000.0,1849275.0,55535.0,254362.0,-1,496425.0,202761.0,8331.0,122500.0,754.0,424.0,4029.0,120000.0,759166.0,5343.0,150000.0,7894.0,235600.0,17270.0,6000.0,66.0,625.0,28677.0,-1,3100.0,16442.0,-1,106660.0,19564.0,184669.0,1948937.0,38543.0,540.0,407602.0,-1.0,6475.0,307831.0,182000.0,938400.0,30000.0,50900.0,118842.0,349200.0,40054.0,288000.0,67364.0,3576.0,376840.0,2440.0,5558.0,151332.0,14316.0,10.0,618233.0,20750000.0,1712500.0,38000.0,256746.0,30000.0,51.0,33227.0,641511.0,84089.0,-1.0,112441.0,141391.0,128100.0,61449.0,51164.0,728000.0,-1,789.0,6228.0,55800.0,202636.0,1035076.0,1271000.0,60.0,116807.0,106000.0,272880.0,6361.0,216.0,128923.0,662140.0,373637.0,330.0,16013.0,3407370.0,889260.0,53908.0,-1.0,7858.0,2015200.0,10700.0,1365670.0,48459.0,41505.0,703321.0,66624.0,37628.0,11100.0,13565000.0,24.0,122608.0,846.0,60000.0,-1.0,-1.0,550.0,3720.0,1252441.0,-1.0,395579.0,21773.0,27160.0,80872.0,280374.0,7990.0,7319.0,61300.0,28544.0,455.0,-1,403521.0,27602.0,1062538.0,254362.0,72.0,29582.0,1049200.0,20602.0,1236000.0,11600.0,2007120.0,-1,10.0,-1.0
2009,89681.0,46969.0,191730.0,30504.0,1039664.0,61687.0,21046969.0,81748.0,1511853.0,78300.0,220.0,70000.0,44977.0,169317.0,965164.0,25.0,41863.0,191607.0,140000.0,2995.0,1522147.0,52576.0,283819.0,-1,461548.0,215500.0,11484.0,123500.0,778.0,626.0,4085.0,124717.0,980160.0,5997.0,160000.0,8444.0,268531.0,29799.0,6966.0,81.0,636.0,28500.0,-1,3040.0,17209.0,-1,127940.0,25554.0,168814.0,2128580.0,39420.0,516.0,433036.0,-1.0,7645.0,429363.0,186000.0,1024000.0,35999.0,86500.0,136396.0,354900.0,39000.0,295204.0,61195.0,3752.0,388240.0,1914.0,4855.0,177192.0,18742.0,11.0,707792.0,21000000.0,1601550.0,39000.0,291204.0,32000.0,82.0,78585.0,606087.0,84117.0,-1.0,50705.0,131230.0,131300.0,50416.0,47323.0,795000.0,-1,551.0,36019.0,54628.0,237898.0,1372291.0,1154000.0,65.0,45735.0,112000.0,363640.0,6061.0,230.0,127055.0,801600.0,384309.0,1450.0,8223.0,3429100.0,735140.0,56413.0,-1.0,7953.0,1704100.0,15597.0,1300000.0,40887.0,38765.0,650000.0,90000.0,35390.0,10200.0,12158800.0,26.0,139428.0,652.0,65000.0,-1.0,-1.0,555.0,2353.0,1195818.0,-1.0,378106.0,13464.0,28819.0,75334.0,291721.0,7057.0,7604.0,65467.0,26394.0,721.0,-1,384418.0,29608.0,1256288.0,283819.0,75.0,20574.0,875600.0,21883.0,1269000.0,5183.0,1849582.0,-1,11.0,-1.0
2010,96391.0,58059.0,183202.0,26100.0,1109358.0,93360.0,21748059.0,109562.0,1753311.0,80300.0,243.0,100000.0,46464.0,236922.0,1048934.0,29.0,47432.0,188200.0,146800.0,2750.0,1922973.0,51385.0,259947.0,-1,518284.0,223860.0,11541.0,123682.0,815.0,498.0,5428.0,121723.0,1001304.0,4667.0,160000.0,8948.0,302272.0,16292.0,7618.0,40.0,649.0,29000.0,-1,3480.0,18000.0,-1,120740.0,24786.0,168887.0,2208078.0,37156.0,516.0,387114.0,-1.0,8478.0,459320.0,189978.0,1116000.0,36880.0,90997.0,131912.0,364500.0,10964.0,297711.0,40895.0,3816.0,440500.0,2155.0,5797.0,329181.0,19800.0,11.0,577983.0,21690000.0,1536300.0,43599.0,317473.0,35000.0,33.0,74103.0,724042.0,83809.0,-1.0,65409.0,144095.0,111737.0,38282.0,48386.0,884000.0,-1,551.0,8397.0,52270.0,199019.0,1411646.0,1042000.0,65.0,44596.0,112198.0,307244.0,7241.0,244.0,135377.0,821072.0,366840.0,2204.0,19146.0,3338380.0,872081.0,56505.0,-1.0,7885.0,1701100.0,18640.0,1346218.0,56245.0,34653.0,701714.0,100000.0,34940.0,19000.0,15118000.0,27.0,154105.0,612.0,68750.0,-1.0,-1.0,550.0,2777.0,1266169.0,-1.0,369142.0,16180.0,15765.0,83348.0,302822.0,6405.0,7891.0,70344.0,28222.0,555.0,-1,380855.0,25177.0,1105131.0,259947.0,70.0,19000.0,908900.0,19991.0,1302000.0,4382.0,1900000.0,-1,11.0,-1.0
2011,112013.0,64801.0,169330.0,29631.0,1143133.0,104504.0,22064801.0,84943.0,1523316.0,74500.0,300.0,135000.0,50104.0,328157.0,893124.0,32.0,44540.0,243000.0,140000.0,3172.0,2173002.0,49000.0,330847.0,-1,586995.0,204041.0,12500.0,123198.0,833.0,393.0,5659.0,124280.0,1144171.0,6333.0,190000.0,9448.0,343422.0,20200.0,7595.0,75.0,664.0,33375.0,-1,4558.0,18892.0,-1,118030.0,28837.0,182447.0,2304207.0,39909.0,590.0,505594.0,-1.0,7981.0,378941.0,182728.0,1116000.0,41623.0,86657.0,138006.0,328000.0,25021.0,306133.0,57592.0,3740.0,545400.0,1301.0,5241.0,150043.0,20000.0,12.0,676956.0,22000000.0,2122740.0,46496.0,273090.0,31789.0,69.0,74648.0,727016.0,82700.0,-1.0,114032.0,139640.0,143500.0,40576.0,76386.0,899130.0,-1,535.0,10819.0,62940.0,204061.0,1520016.0,1070000.0,71.0,90247.0,87314.0,338361.0,7431.0,257.0,128387.0,860913.0,371986.0,3891.0,16750.0,3360970.0,1051523.0,56518.0,-1.0,7817.0,1939600.0,19700.0,1238090.0,58326.0,45631.0,729883.0,120000.0,36764.0,14600.0,17511090.0,29.0,200497.0,648.0,80000.0,-1.0,-1.0,567.0,2565.0,1398851.0,-1.0,394305.0,13280.0,40781.0,91770.0,313338.0,5551.0,8180.0,103049.0,21779.0,1015.0,-1,413793.0,24783.0,1307531.0,330847.0,84.0,24200.0,1174900.0,24754.0,1540900.0,7800.0,2141373.0,-1,12.0,-1.0
2012,85823.0,44986.0,181275.0,27501.0,1142400.0,107361.0,22244986.0,64251.0,1519022.0,74500.0,264.0,165000.0,54300.0,219189.0,964221.0,37.0,43732.0,249600.0,142000.0,4000.0,1938000.0,51500.0,346640.0,-1,633297.0,216739.0,13000.0,122392.0,850.0,550.0,5528.0,127704.0,1183268.0,5869.0,210000.0,10000.0,368052.0,16114.0,7944.0,96.0,680.0,39500.0,-1,6822.0,20000.0,-1,141220.0,31684.0,166183.0,2024881.0,32890.0,598.0,484632.0,-1.0,6483.0,397307.0,182322.0,-1.0,50400.0,73750.0,151033.0,373606.0,31402.0,343204.0,57180.0,3274.0,573430.0,2199.0,7098.0,132703.0,21500.0,13.0,642169.0,22200000.0,2080814.0,49003.0,285042.0,30000.0,100.0,96402.0,775537.0,86000.0,-1.0,198024.0,106617.0,118244.0,44527.0,55822.0,1009520.0,-1,628.0,81753.0,47758.0,210555.0,1195737.0,1098000.0,72.0,124693.0,79848.0,148317.0,7450.0,280.0,124824.0,855764.0,592700.0,1974.0,12021.0,3242940.0,1159259.0,56530.0,1036000.0,7749.0,1691800.0,10620.0,899700.0,37239.0,32112.0,721141.0,130000.0,35365.0,17800.0,16813000.0,40.0,135382.0,573.0,85000.0,-1.0,-1.0,580.0,2270.0,1238602.0,-1.0,345340.0,12958.0,26481.0,82751.0,325000.0,4879.0,8500.0,105600.0,12983.0,1088.0,-1,337450.0,22335.0,1169721.0,346640.0,100.0,27700.0,1141300.0,21605.0,1353000.0,6800.0,1735857.0,-1,13.0,-1.0
2013,129533.0,51234.0,148395.0,22631.0,1204900.0,112478.0,22351234.0,87608.0,1538929.0,79000.0,143.0,189604.0,39909.0,219735.0,1010773.0,40.0,50787.0,250700.0,174000.0,4000.0,2050000.0,51626.0,301672.0,-1,584971.0,226734.0,14103.0,122921.0,868.0,504.0,9317.0,130027.0,1359492.0,6074.0,230000.0,9900.0,435360.0,10446.0,8139.0,138.0,665.0,40000.0,-1,6548.0,22000.0,-1,125230.0,27350.0,157665.0,1093230.0,39739.0,604.0,405656.0,-1.0,7369.0,442654.0,182591.0,-1.0,49600.0,76437.0,152055.0,354646.0,31778.0,337551.0,59870.0,1939.0,573600.0,1279.0,7772.0,207663.0,23152.0,14.0,551072.0,22300000.0,1984937.0,69362.0,296968.0,31233.0,57.0,82419.0,748078.0,86000.0,-1.0,208945.0,31813.0,126876.0,45459.0,49537.0,1066577.0,-1,661.0,36375.0,48359.0,194725.0,1294009.0,1068000.0,58.0,129003.0,74367.0,173947.0,6557.0,283.0,134239.0,929866.0,736271.0,4426.0,15460.0,3159350.0,1168000.0,56543.0,1037000.0,7682.0,1660740.0,20500.0,802340.0,51199.0,32823.0,727380.0,138188.0,41757.0,17000.0,19299000.0,26.0,143962.0,509.0,91643.0,-1.0,-1.0,585.0,2400.0,1270060.0,-1.0,391837.0,13683.0,12978.0,84441.0,330000.0,5300.0,8766.0,90540.0,14930.0,680.0,-1,351031.0,14930.0,1214501.0,301672.0,92.0,26500.0,1019900.0,22984.0,1310000.0,7224.0,1904846.0,-1,14.0,-1.0
2014,125306.0,64325.0,211979.0,30942.0,1244900.0,131177.0,22610915.0,75944.0,1646498.0,102300.0,198.0,214297.0,37756.0,230745.0,1233989.0,38.0,59974.0,197560.0,178000.0,3444.0,2109197.0,53690.0,256044.0,-1,642081.0,212927.0,15418.0,123449.0,885.0,315.0,9436.0,133515.0,1340877.0,7563.0,245000.0,10196.0,420792.0,17376.0,8428.0,120.0,649.0,39341.0,-1,4842.0,19530.0,-1,164134.0,29817.0,169054.0,2505189.0,33346.0,616.0,500472.0,-1.0,7666.0,468218.0,182860.0,-1.0,53380.0,77283.0,156190.0,373819.0,32168.0,322401.0,61810.0,1034.0,608384.0,1508.0,5912.0,210000.0,26713.0,15.0,651070.0,22546590.0,1994253.0,72664.0,308877.0,31564.0,88.0,82971.0,758233.0,85352.0,-1.0,210707.0,42755.0,112779.0,49863.0,60699.0,1068348.0,-1,682.0,42838.0,51923.0,245686.0,1589957.0,1169000.0,57.0,75085.0,70336.0,198758.0,7237.0,283.0,203651.0,813707.0,783134.0,3465.0,14161.0,3166740.0,1387000.0,56555.0,1065000.0,7614.0,1740184.0,6720.0,985400.0,58547.0,38234.0,733619.0,143982.0,38331.0,18100.0,19401680.0,20.0,206021.0,444.0,100000.0,-1.0,-1.0,591.0,2746.0,1368184.0,-1.0,386989.0,15265.0,36885.0,96544.0,338977.0,5100.0,7176.0,94300.0,24247.0,691.0,-1,418607.0,15384.0,1364633.0,256044.0,91.0,30100.0,1108610.0,26296.0,1379000.0,10680.0,1790000.0,-1,15.0,-1.0
