,USSR,Finland,Vanuatu,Fiji,French Guiana,Kenya,Guyana,Papua New Guinea,Somalia,Micronesia,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,Grenada,New Zealand,Honduras,Jamaica,Swaziland,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,Pakistan,Greece,Tajikistan,Haiti,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,"China, Taiwan Province of",Pacific Islands Trust Territory,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Belarus,Afghanistan,Trinidad and Tobago,Sudan,Mauritius,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Venezuela (Bolivarian Republic of),Djibouti,Guadeloupe,South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Togo,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Yemen,Suriname,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Jordan,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Peru,United States of America,"China, mainland",The former Yugoslav Republic of Macedonia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Timor-Leste,Burundi,Belgium,Luxembourg,Czechia,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Switzerland,Sierra Leone,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,Mexico,Guinea,Kuwait,Mauritania,Czechoslovakia,Sri Lanka,Guam,Côte d'Ivoire,Croatia,Bulgaria,Montenegro,Ukraine
2002,,235554.0,67.0,1.0,0.0,58086.0,64.0,67.0,13592.0,2.0,6228.0,380683.0,,4363.0,0.0,685880.0,19058.0,743795.0,5.0,8770.0,6754.0,28.0,2729.0,26622.0,300.0,,18798.0,5824.0,37.0,65261.0,36558.0,6120.0,9420.0,94004.0,112146.0,5028.0,101085.0,,121681.0,4883.0,29283.0,165100.0,11666.0,267110.0,6755.0,18014.0,23000.0,1342.0,,13095.0,3.0,5910.0,79582.0,24483.0,27915.0,144.0,2678.0,542268.0,54.0,58831.0,16578.0,0.0,1343.0,4198.0,15360.0,20710.0,43.0,176850.0,1250.0,37987.0,66967.0,54436.0,1181.0,84.0,663200.0,30941.0,35.0,,1.0,18735.0,157000.0,4987900.0,48819.0,9086.0,9384.0,0.0,0.0,82300.0,22054.0,9359.0,263102.0,254332.0,1270.0,17502.0,23984.0,396.0,230038.0,1278.0,1033.0,21816.0,1163.0,13970.0,1.0,32870.0,132105.0,37997.0,6160.0,,77.0,6088.0,4.0,18828.0,100000.0,1197744.0,34200.0,6589.0,,47105.0,212.0,564.0,403484.0,5241.0,65466.0,300146.0,165.0,54405.0,979094.0,2186431.0,11490.0,1575063.0,1388.0,32997.0,27077.0,19563.0,1923.0,2234.0,191042.0,1.0,47444.0,48197.0,181316.0,756.0,5095.0,27487.0,0.0,172378.0,36464.0,135169.0,32026.0,40000.0,22415.0,2187773.0,59516.0,70485.0,122845.0,194414.0,12300.0,1349.0,17261.0,38190.0,25412.0,594.0,68205.0,7350.0,1.0,41764.0,287954.0,6140.0,182000.0,25954.0,13576.0,78.0,22856.0,3.0,775240.0,20545.0,1.0,460113.0,16575.0,78.0,1114.0,,524.0,0.0,34294.0,25786.0,81374.0,,1034300.0
2003,,226306.0,83.0,1.0,0.0,48114.0,88.0,69.0,17496.0,2.0,6200.0,388274.0,,4570.0,0.0,630600.0,20327.0,1007756.0,6.0,7798.0,6609.0,25.0,2196.0,36227.0,200.0,,24883.0,4669.0,37.0,64782.0,34909.0,7275.0,9870.0,87500.0,26518.0,5043.0,103778.0,,129664.0,5371.0,26792.0,151300.0,14032.0,231710.0,7111.0,17190.0,22500.0,1242.0,,15085.0,3.0,5944.0,79738.0,24472.0,28671.0,110.0,3869.0,559955.0,52.0,62500.0,17714.0,0.0,1222.0,3865.0,16165.0,22525.0,44.0,152835.0,1117.0,38271.0,73032.0,97070.0,1124.0,68.0,691800.0,34520.0,36.0,,1.0,17715.0,137200.0,4811500.0,49507.0,8879.0,8750.0,0.0,0.0,82916.0,22245.0,10404.0,287510.0,279712.0,1190.0,19174.0,24365.0,438.0,246821.0,826.0,1350.0,20707.0,1906.0,17929.0,0.0,30962.0,128598.0,39271.0,6446.0,,67.0,6533.0,4.0,15113.0,100000.0,1218046.0,30609.0,4464.0,,46055.0,220.0,564.0,382904.0,5208.0,60712.0,303855.0,171.0,50357.0,938299.0,2282147.0,11200.0,1532691.0,1440.0,36435.0,37952.0,20765.0,2555.0,2231.0,211660.0,1.0,48688.0,50543.0,185841.0,780.0,4612.0,27630.0,0.0,157920.0,29301.0,143300.0,32027.0,41350.0,17393.0,2283388.0,51235.0,67765.0,68163.0,198473.0,12300.0,1826.0,19282.0,43665.0,29953.0,588.0,64833.0,5350.0,1.0,42250.0,249655.0,6307.0,169000.0,31503.0,12114.0,59.0,24806.0,3.0,816230.0,20274.0,1.0,472273.0,18227.0,78.0,3356.0,,615.0,0.0,35788.0,22262.0,85386.0,,1040400.0
2004,,214419.0,90.0,1.0,0.0,58633.0,64.0,76.0,18068.0,2.0,6885.0,373120.0,,4412.0,0.0,572000.0,19065.0,1018773.0,6.0,7773.0,6387.0,26.0,2275.0,33364.0,200.0,,25524.0,4314.0,37.0,86907.0,35149.0,8083.0,9780.0,83845.0,54604.0,5019.0,105750.0,,134054.0,5443.0,27400.0,136500.0,13717.0,221810.0,7292.0,16455.0,26500.0,1232.0,,14585.0,3.0,7632.0,78136.0,26477.0,32430.0,108.0,4618.0,526970.0,55.0,67900.0,18548.0,0.0,1313.0,3524.0,15820.0,17505.0,44.0,151000.0,1285.0,39144.0,71621.0,92599.0,1122.0,71.0,645100.0,29145.0,39.0,,2.0,18820.0,103900.0,4555550.0,41383.0,8084.0,6707.0,0.0,0.0,82526.0,24361.0,11339.0,277638.0,269865.0,1067.0,18283.0,24164.0,429.0,253985.0,1606.0,1720.0,15047.0,1607.0,20423.0,0.0,40752.0,138016.0,41973.0,6653.0,,83.0,7492.0,4.0,20564.0,109000.0,1265766.0,41202.0,7309.0,,43366.0,249.0,588.0,382773.0,4942.0,60737.0,312939.0,173.0,52528.0,925491.0,2351245.0,12360.0,1546844.0,1518.0,38147.0,58955.0,24330.0,3023.0,2094.0,216778.0,1.0,48300.0,48836.0,185964.0,870.0,4655.0,28510.0,0.0,153394.0,32183.0,136205.0,28024.0,42720.0,16409.0,2352477.0,53591.0,59348.0,153772.0,187839.0,11500.0,2234.0,13415.0,48198.0,28915.0,660.0,63647.0,5386.0,1.0,49240.0,229885.0,5679.0,152000.0,34454.0,10776.0,76.0,26347.0,3.0,829411.0,20935.0,1.0,448292.0,19902.0,78.0,3912.0,,511.0,0.0,35833.0,18482.0,70431.0,,939000.0
2005,,219544.0,65.0,1.0,1.0,60849.0,60.0,76.0,15590.0,2.0,6898.0,382420.0,,4569.0,0.0,528700.0,19402.0,1053218.0,6.0,7760.0,6790.0,26.0,1894.0,30675.0,200.0,,26228.0,3913.0,33.0,96181.0,35747.0,7711.0,9960.0,88727.0,175091.0,5005.0,104490.0,,128109.0,5470.0,28990.0,112300.0,13401.0,262610.0,6880.0,17107.0,24500.0,1226.0,,14585.0,2.0,7702.0,69448.0,26533.0,32453.0,106.0,6387.0,503760.0,50.0,70700.0,15007.0,0.0,1510.0,2100.0,12410.0,20465.0,40.0,149000.0,1295.0,39182.0,71624.0,80616.0,1129.0,76.0,662000.0,34540.0,36.0,,1.0,16975.0,102000.0,4812600.0,41218.0,16111.0,8825.0,0.0,0.0,81680.0,23846.0,10641.0,268583.0,260823.0,987.0,19562.0,25335.0,479.0,209039.0,1714.0,2276.0,24213.0,2157.0,22097.0,0.0,40508.0,147542.0,38980.0,6444.0,,53.0,8070.0,7.0,15525.0,100000.0,1242860.0,43240.0,5732.0,,42365.0,195.0,588.0,385080.0,4603.0,60758.0,325596.0,173.0,50708.0,885889.0,1504039.0,11600.0,1556507.0,1474.0,41667.0,18875.0,24103.0,3296.0,3123.0,177721.0,2.0,49337.0,51413.0,186019.0,1065.0,4850.0,28460.0,0.0,161386.0,30555.0,144456.0,29024.0,44535.0,13813.0,1505265.0,50807.0,62629.0,116992.0,187568.0,11500.0,2940.0,19331.0,50133.0,29901.0,615.0,63061.0,5389.0,1.0,46675.0,252162.0,6241.0,163000.0,34360.0,23981.0,66.0,25859.0,3.0,819569.0,25301.0,1.0,437437.0,21492.0,81.0,5226.0,,623.0,0.0,35749.0,19267.0,56796.0,,1005700.0
2006,,202176.0,73.0,1.0,1.0,55510.0,92.0,86.0,11200.0,2.0,6590.0,387786.0,61822.0,4831.0,0.0,612100.0,19975.0,1178400.0,6.0,7787.0,8512.0,24.0,1912.0,34062.0,250.0,,26822.0,3758.0,39.0,95572.0,38785.0,7483.0,12864.0,96692.0,173486.0,5012.0,108533.0,,134282.0,5350.0,27414.0,143500.0,14090.0,267960.0,7562.0,16448.0,17500.0,1215.0,,13749.0,3.0,7773.0,70956.0,26603.0,32460.0,154.0,9643.0,507162.0,46.0,70500.0,18497.0,0.0,1330.0,7100.0,16050.0,17729.0,44.0,145444.0,1392.0,41163.0,78712.0,83975.0,1128.0,100.0,701600.0,34540.0,45.0,,15.0,16075.0,110200.0,4936500.0,42778.0,17110.0,6532.0,0.0,0.0,59209.0,22500.0,11846.0,298506.0,290719.0,947.0,19478.0,23575.0,561.0,219147.0,2019.0,3154.0,18661.0,1160.0,25351.0,0.0,38946.0,149758.0,39287.0,6745.0,,72.0,7301.0,4.0,19638.0,102000.0,1259023.0,44500.0,5957.0,,49380.0,231.0,155.0,394434.0,4574.0,60778.0,337309.0,180.0,53981.0,990185.0,1495104.0,11620.0,1575412.0,1391.0,47152.0,22000.0,17870.0,2920.0,2650.0,181357.0,2.0,47400.0,52966.0,186205.0,951.0,4594.0,28460.0,0.0,160846.0,28978.0,147292.0,29024.0,45665.0,12600.0,1496319.0,55825.0,,92742.0,171665.0,10700.0,2014.0,20367.0,42600.0,35101.0,600.0,64737.0,5397.0,1.0,46810.0,276570.0,5054.0,155000.0,37151.0,24805.0,65.0,27434.0,3.0,771310.0,27971.0,1.0,452681.0,23025.0,69.0,5144.0,,690.0,0.0,35881.0,19617.0,57312.0,336.0,957400.0
2007,,225477.0,75.0,1.0,1.0,60150.0,60.0,97.0,13680.0,2.0,6795.0,404527.0,63633.0,5458.0,0.0,559000.0,19983.0,1082833.0,6.0,7785.0,10949.0,26.0,2432.0,33825.0,250.0,,18824.0,4090.0,39.0,107267.0,49536.0,8037.0,10140.0,91107.0,175984.0,5004.0,114800.0,,89968.0,5770.0,29969.0,127500.0,13190.0,323910.0,7295.0,17303.0,24500.0,1226.0,,13540.0,3.0,7844.0,91970.0,27610.0,32457.0,125.0,14258.0,502857.0,51.0,65500.0,20268.0,0.0,1286.0,8155.0,17230.0,20652.0,40.0,136363.0,1285.0,53520.0,78712.0,83825.0,964.0,72.0,679100.0,34540.0,42.0,,15.0,14850.0,113900.0,4938100.0,28933.0,17271.0,7137.0,0.0,0.0,45489.0,22762.0,9866.0,306400.0,298616.0,1085.0,20463.0,24659.0,553.0,242816.0,1075.0,4584.0,17440.0,2514.0,19062.0,0.0,50524.0,162613.0,38779.0,6882.0,,57.0,7212.0,4.0,17039.0,150000.0,1210043.0,42426.0,3883.0,,53482.0,230.0,148.0,402633.0,4601.0,60793.0,328476.0,185.0,53644.0,936487.0,1595048.0,11600.0,1535523.0,1325.0,49082.0,34778.0,21085.0,3811.0,2596.0,201399.0,1.0,46800.0,53220.0,105085.0,1191.0,4856.0,28460.0,5444.0,159972.0,39739.0,145862.0,30027.0,40490.0,17340.0,1596274.0,69700.0,,93659.0,186434.0,10052.0,2334.0,20175.0,50577.0,36336.0,660.0,65227.0,5431.0,1.0,47575.0,308249.0,4773.0,176000.0,44828.0,22296.0,62.0,36038.0,3.0,681410.0,26334.0,1.0,452692.0,26977.0,80.0,4883.0,,730.0,0.0,36325.0,19635.0,63357.0,320.0,903700.0
2008,,219050.0,75.0,1.0,1.0,60173.0,63.0,99.0,16552.0,2.0,6480.0,390279.0,61639.0,6364.0,0.0,497200.0,18740.0,1054578.0,8.0,7885.0,11152.0,32.0,2118.0,37526.0,150.0,,31260.0,3824.0,39.0,117696.0,42290.0,10692.0,13530.0,96060.0,169658.0,5006.0,102749.0,,132589.0,6470.0,33172.0,136200.0,9714.0,294015.0,7422.0,16210.0,23000.0,1224.0,,12077.0,4.0,8454.0,79043.0,27618.0,30948.0,195.0,8400.0,495795.0,53.0,62900.0,19599.0,0.0,1275.0,11064.0,17130.0,20848.0,42.0,152055.0,1288.0,53900.0,100008.0,114214.0,971.0,60.0,646400.0,38070.0,36.0,,15.0,12550.0,111700.0,4639900.0,48700.0,15592.0,8127.0,0.0,0.0,44824.0,23500.0,12014.0,279912.0,272027.0,1110.0,21337.0,26177.0,539.0,244242.0,1175.0,4152.0,28912.0,2958.0,16718.0,0.0,43675.0,148673.0,39300.0,6818.0,,37.0,7751.0,4.0,10140.0,155000.0,1192805.0,42670.0,6111.0,,43610.0,211.0,169.0,430264.0,4116.0,60816.0,240794.0,189.0,58581.0,914083.0,1628890.0,11805.0,1549468.0,1083.0,55681.0,20724.0,26161.0,3607.0,2452.0,203309.0,2.0,49100.0,53678.0,97370.0,1070.0,4962.0,27150.0,3111.0,154694.0,44260.0,150157.0,32025.0,43260.0,17340.0,1630114.0,60325.0,,77000.0,186769.0,10194.0,2534.0,24396.0,56497.0,33325.0,735.0,64091.0,6373.0,1.0,45410.0,250946.0,6361.0,182000.0,52732.0,23880.0,47.0,27263.0,4.0,695700.0,31739.0,1.0,435984.0,24672.0,100.0,4788.0,,1080.0,0.0,36350.0,18551.0,65800.0,350.0,1004340.0
2009,,279922.0,67.0,0.0,1.0,64190.0,66.0,101.0,17870.0,2.0,7330.0,362792.0,59592.0,4834.0,0.0,431300.0,10683.0,1002899.0,8.0,7980.0,14105.0,34.0,2831.0,35554.0,350.0,,31566.0,1949.0,36.0,104244.0,34203.0,10113.0,15450.0,100641.0,165093.0,5010.0,121014.0,,126794.0,6590.0,34042.0,100200.0,11035.0,279920.0,8296.0,14782.0,23000.0,1224.0,,12077.0,2.0,7984.0,76083.0,27569.0,28407.0,163.0,9887.0,445213.0,63.0,55500.0,20545.0,0.0,761.0,10700.0,16650.0,16593.0,40.0,133885.0,981.0,57005.0,100006.0,80455.0,837.0,63.0,638000.0,34450.0,39.0,,15.0,12830.0,109300.0,3833500.0,24663.0,16131.0,7988.0,0.0,0.0,40109.0,24240.0,12036.0,254623.0,246643.0,1655.0,21989.0,27584.0,743.0,255002.0,933.0,4255.0,33847.0,2834.0,23404.0,0.0,46513.0,175715.0,39001.0,6456.0,,45.0,5284.0,4.0,16197.0,160000.0,1125475.0,76807.0,5351.0,,39025.0,212.0,202.0,379128.0,3536.0,60856.0,274842.0,197.0,60936.0,895250.0,1710277.0,10304.0,1603078.0,1235.0,58084.0,15738.0,25200.0,3405.0,2701.0,229631.0,2.0,34500.0,49981.0,160109.0,1054.0,5164.0,28080.0,3436.0,151151.0,39336.0,144045.0,30023.0,45785.0,17889.0,1711501.0,71159.0,,82355.0,166528.0,9600.0,2745.0,13882.0,51458.0,34001.0,750.0,60926.0,6442.0,1.0,40410.0,299795.0,6560.0,192000.0,53673.0,24530.0,46.0,28193.0,3.0,705390.0,26358.0,1.0,440270.0,22036.0,89.0,5617.0,,1060.0,0.0,36375.0,17190.0,73857.0,320.0,888950.0
2010,,204782.0,70.0,0.0,5.0,72966.0,68.0,104.0,7046.0,2.0,7655.0,380612.0,58887.0,5076.0,0.0,348900.0,10806.0,951058.0,7.0,8323.0,9477.0,36.0,2260.0,31255.0,350.0,,39104.0,1959.0,21.0,107867.0,42509.0,8626.0,15390.0,156066.0,160511.0,5023.0,103310.0,,128228.0,4940.0,34917.0,113400.0,10977.0,300240.0,9170.0,15540.0,21000.0,1224.0,,11137.0,2.0,9101.0,83810.0,27696.0,31711.0,140.0,10675.0,445268.0,65.0,50900.0,18525.0,0.0,518.0,8713.0,14900.0,21509.0,42.0,126650.0,1205.0,56322.0,100012.0,80565.0,875.0,65.0,626800.0,32030.0,42.0,,15.0,9000.0,93300.0,4057400.0,48690.0,17322.0,7555.0,0.0,0.0,39686.0,24820.0,11132.0,235804.0,227481.0,1380.0,21534.0,27263.0,661.0,250606.0,1163.0,4242.0,34202.0,3732.0,20413.0,0.0,48112.0,163757.0,38795.0,6441.0,,39.0,4856.0,4.0,16523.0,170000.0,1100079.0,44175.0,5522.0,,35814.0,214.0,229.0,378262.0,2979.0,60684.0,276964.0,198.0,64580.0,882375.0,1713823.0,10404.0,1592299.0,1069.0,58089.0,13560.0,25715.0,3806.0,2644.0,218840.0,1.0,41100.0,50000.0,146262.0,325.0,5308.0,28060.0,3211.0,127293.0,30333.0,140547.0,31025.0,47110.0,15181.0,1715047.0,60827.0,,76000.0,174986.0,9800.0,2946.0,17994.0,58339.0,32906.0,780.0,57720.0,5703.0,1.0,37614.0,431510.0,5996.0,165000.0,54165.0,26421.0,48.0,28064.0,3.0,670548.0,27608.0,1.0,436920.0,22314.0,86.0,2492.0,,1180.0,0.0,39318.0,17608.0,60298.0,332.0,834500.0
2011,,207917.0,70.0,0.0,6.0,73145.0,64.0,94.0,8610.0,2.0,7815.0,422696.0,51422.0,4156.0,0.0,380100.0,9866.0,918210.0,7.0,9832.0,6437.0,40.0,2467.0,29129.0,380.0,,42853.0,1969.0,18.0,121654.0,38624.0,8278.0,13056.0,116752.0,154727.0,5020.0,90928.0,,132122.0,5380.0,35296.0,128100.0,9799.0,320380.0,9635.0,15605.0,20500.0,1225.0,,10823.0,2.0,9046.0,99388.0,29961.0,32009.0,127.0,12617.0,478466.0,65.0,48700.0,20924.0,0.0,574.0,10772.0,16300.0,21712.0,42.0,133027.0,1325.0,55334.0,100029.0,83586.0,883.0,68.0,633000.0,39410.0,42.0,,15.0,9470.0,92700.0,4434700.0,48698.0,20150.0,7569.0,0.0,0.0,55846.0,25245.0,11320.0,255458.0,245626.0,1503.0,28096.0,27783.0,618.0,250036.0,944.0,3936.0,50984.0,3319.0,21537.0,0.0,37142.0,169067.0,39105.0,6516.0,,55.0,4706.0,4.0,15440.0,175000.0,1097185.0,57893.0,5792.0,,35418.0,219.0,219.0,435866.0,2592.0,71329.0,269178.0,203.0,59671.0,977896.0,1762468.0,10069.0,1511000.0,1229.0,62849.0,10637.0,25963.0,3676.0,2167.0,209222.0,1.0,38800.0,51000.0,134361.0,678.0,4765.0,31660.0,2770.0,124731.0,32605.0,143982.0,34025.0,48385.0,18610.0,1763693.0,67493.0,,63000.0,160711.0,9200.0,2652.0,22986.0,37760.0,38981.0,795.0,57297.0,5841.0,1.0,42150.0,537863.0,6360.0,168000.0,62197.0,24445.0,48.0,28937.0,3.0,647243.0,28935.0,1.0,416891.0,31204.0,128.0,6307.0,,1055.0,1.0,39413.0,19650.0,62831.0,315.0,840800.0
2012,,185069.0,75.0,0.0,6.0,73111.0,64.0,97.0,9303.0,2.0,5100.0,441163.0,53473.0,4683.0,0.0,369000.0,19864.0,960895.0,8.0,9318.0,7261.0,42.0,3488.0,30138.0,700.0,,46171.0,1842.0,15.0,120668.0,40079.0,9690.0,14075.0,96858.0,163831.0,6038.0,99787.0,,132893.0,5650.0,34569.0,131700.0,9072.0,335110.0,11033.0,15289.0,22600.0,1225.0,,11450.0,2.0,8446.0,98638.0,30987.0,30962.0,25.0,14907.0,459436.0,75.0,46400.0,21555.0,0.0,1131.0,10500.0,15800.0,23993.0,42.0,159152.0,1285.0,56399.0,100015.0,80418.0,893.0,68.0,587100.0,27360.0,42.0,63000.0,25.0,13270.0,94500.0,4593800.0,32698.0,20850.0,7874.0,0.0,0.0,47535.0,26970.0,11100.0,244779.0,235461.0,785.0,30127.0,27953.0,719.0,257211.0,822.0,4241.0,45357.0,3184.0,21592.0,0.0,37990.0,176643.0,52140.0,6513.0,23072.0,57.0,4640.0,4.0,14088.0,180000.0,1038388.0,54283.0,5363.0,,35121.0,230.0,228.0,414825.0,2791.0,71534.0,278960.0,206.0,61813.0,967785.0,1909506.0,10404.0,1592300.0,1320.0,59772.0,9667.0,26313.0,4372.0,2582.0,214665.0,2.0,42500.0,52000.0,135439.0,642.0,4757.0,30970.0,2892.0,146394.0,29929.0,129607.0,37025.0,48595.0,18841.0,1910730.0,69753.0,,,167811.0,9600.0,2580.0,19415.0,36010.0,38781.0,810.0,57121.0,5853.0,1.0,34050.0,567382.0,5464.0,210000.0,67960.0,23517.0,48.0,29292.0,4.0,649480.0,32634.0,0.0,423104.0,31877.0,100.0,4523.0,,1230.0,1.0,39331.0,17704.0,63818.0,167.0,1075100.0
2013,,193907.0,73.0,1.0,6.0,72455.0,58.0,103.0,9011.0,2.0,5300.0,445037.0,53938.0,3240.0,0.0,329400.0,20710.0,985486.0,8.0,9323.0,6950.0,37.0,3519.0,29114.0,400.0,,59704.0,1332.0,10.0,128370.0,50053.0,9690.0,8482.0,120568.0,159103.0,7019.0,96501.0,,110143.0,5650.0,34460.0,127800.0,9101.0,360810.0,10930.0,14064.0,24600.0,1224.0,,6147.0,2.0,6501.0,100511.0,31000.0,30931.0,19.0,18778.0,455974.0,75.0,47400.0,21328.0,0.0,1036.0,5956.0,16200.0,25282.0,40.0,158049.0,1628.0,57244.0,100041.0,82703.0,958.0,72.0,591800.0,31993.0,41.0,71000.0,25.0,14220.0,96500.0,4674200.0,48704.0,16250.0,3655.0,0.0,0.0,41859.0,26690.0,11847.0,226800.0,217477.0,893.0,28273.0,28142.0,633.0,261397.0,845.0,4868.0,35455.0,3184.0,21630.0,1.0,39520.0,182608.0,52400.0,6792.0,19914.0,55.0,5017.0,4.0,15088.0,180000.0,1028403.0,54891.0,5353.0,,40661.0,230.0,228.0,419524.0,3099.0,61923.0,282554.0,203.0,62368.0,893540.0,1906134.0,10236.0,1540740.0,853.0,56950.0,11578.0,26608.0,4566.0,3189.0,223531.0,2.0,43900.0,51000.0,134946.0,554.0,3659.0,35580.0,3063.0,157130.0,29055.0,137756.0,40025.0,48715.0,18150.0,1907358.0,59661.0,,,136549.0,9400.0,2891.0,18579.0,87426.0,40681.0,810.0,57163.0,5810.0,1.0,50050.0,571731.0,4342.0,184000.0,74651.0,21419.0,48.0,29487.0,1.0,664049.0,33397.0,1.0,421268.0,27348.0,101.0,3532.0,,1570.0,1.0,39520.0,15868.0,63448.0,179.0,1011000.0
2014,,193907.0,73.0,1.0,6.0,72455.0,58.0,103.0,9011.0,2.0,5100.0,445037.0,53938.0,3240.0,0.0,329400.0,20710.0,990973.0,8.0,9323.0,6950.0,37.0,3519.0,29105.0,400.0,,59704.0,1332.0,10.0,108935.0,50053.0,9690.0,8482.0,120568.0,167676.0,7019.0,96501.0,,110143.0,2958.0,34460.0,127800.0,9101.0,346410.0,10930.0,14064.0,24600.0,1224.0,,6147.0,2.0,6501.0,100511.0,31000.0,30931.0,27.0,18778.0,449974.0,75.0,47400.0,21328.0,0.0,1036.0,5956.0,16200.0,25282.0,40.0,158049.0,1628.0,57244.0,100041.0,82703.0,6086.0,72.0,591800.0,31993.0,41.0,88000.0,25.0,15220.0,96500.0,4720500.0,48704.0,16250.0,3655.0,0.0,0.0,42691.0,26690.0,11847.0,223800.0,214477.0,893.0,28273.0,28142.0,633.0,261397.0,845.0,4868.0,41034.0,3184.0,21630.0,1.0,39520.0,182608.0,52400.0,6792.0,19914.0,55.0,5017.0,4.0,15088.0,180000.0,1028403.0,54891.0,5353.0,,37268.0,230.0,228.0,419524.0,3099.0,61923.0,282554.0,203.0,62368.0,916169.0,1900674.0,10236.0,1540740.0,853.0,56950.0,11578.0,26608.0,4566.0,3189.0,223531.0,2.0,52500.0,51000.0,134946.0,554.0,3659.0,35580.0,3063.0,165365.0,29055.0,137756.0,40025.0,48715.0,18150.0,1901898.0,59661.0,,,136549.0,9400.0,2891.0,18579.0,87426.0,40681.0,810.0,57163.0,5810.0,1.0,50050.0,571731.0,4342.0,184000.0,75065.0,21419.0,48.0,29487.0,1.0,664049.0,33528.0,1.0,421268.0,27348.0,101.0,3532.0,,1570.0,1.0,39520.0,15868.0,63448.0,179.0,965000.0
