,USSR,Eritrea,Australia & New Zealand,Australia,Pakistan,Slovakia,Democratic Republic of the Congo,Ethiopia,Kenya,Romania,Serbia,Zambia,Botswana,Somalia,Tunisia,Albania,Brazil,Chad,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,Hungary,Argentina,Colombia,New Caledonia,India,Malta,Lesotho,Ecuador,Swaziland,Madagascar,Poland,Canada,Turkey,Jordan,Belgium-Luxembourg,Angola,Ethiopia PDR,Estonia,Melanesia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Egypt,Nigeria,Sudan,Mali,United Arab Emirates,Montenegro,Lebanon,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,Spain,"China, mainland",Cyprus,Peru,Rwanda,Lithuania,Cameroon,Netherlands,Guatemala,South Sudan,Austria,Bhutan,Turkmenistan,Norway,Iraq,Czechia,United Republic of Tanzania,Burundi,Belgium,Nepal,Luxembourg,Libya,Bangladesh,Italy,Qatar,Germany,Uganda,Sweden,Uzbekistan,China,Finland,Republic of Moldova,Armenia,Sudan (former),Morocco,Mongolia,Chile,Honduras,Uruguay,Denmark,Zimbabwe,Kyrgyzstan,Malawi,Algeria,"China, Taiwan Province of",Israel,Japan,Belarus,Afghanistan,Switzerland,Thailand,Namibia,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Yemen,Oman,Serbia and Montenegro,New Zealand,Russian Federation,Portugal,Bolivia (Plurinational State of),Paraguay,Venezuela (Bolivarian Republic of),Latvia,Ukraine,Kuwait,South Africa,Mauritania,Tajikistan,Ireland,Croatia,Bulgaria,Myanmar,Occupied Palestinian Territory
2003,,23928.0,13109900.0,13067000.0,8033900.0,306916.0,7000.0,1166237.0,151135.0,1410944.0,,21000.0,248.0,2568.0,926600.0,90782.0,2560230.0,2000.0,3200.0,2388.0,69000.0,35585.0,1113755.0,6089630.0,23887.0,10.0,25195700.0,2400.0,37092.0,13849.0,218.0,3791.0,2308045.0,10214500.0,9100000.0,29781.0,,2839.0,,67156.0,10.0,103620.0,847900.0,,4876045.0,3281.0,1053016.0,56000.0,,2328.0,6.0,,45808.0,1796020.0,604700.0,,6409406.0,11255667.0,21474070.0,2151500.0,21997000.0,7225.0,138219.0,20000.0,336500.0,509.0,129245.0,5000.0,,272001.0,3345.0,850000.0,75756.0,1713750.0,648130.0,26890.0,10282.0,191216.0,669014.0,11187.0,164411.0,706475.0,2266760.0,12.0,2963731.0,9000.0,411348.0,1507000.0,21997075.0,191300.0,206055.0,126112.0,169000.0,2988900.0,202638.0,415700.0,2000.0,117700.0,664341.0,40809.0,428652.0,2000.0,2047570.0,75.0,72810.0,212200.0,317192.0,2320000.0,86375.0,1179.0,1646.0,516747.0,116513.0,1837000.0,589700.0,71067.0,86520.0,370.0,613081.0,42900.0,20005600.0,174317.0,114324.0,325000.0,440.0,167800.0,2456400.0,221.0,748000.0,360.0,334866.0,95700.0,205998.0,841014.0,95151.0,21662.0
2004,,30373.0,13438459.0,13399397.0,8216200.0,367767.0,6650.0,1098907.0,152826.0,2246595.0,,13543.0,240.0,2641.0,1035200.0,81400.0,2807224.0,0.0,4600.0,5800.0,70000.0,32385.0,1173800.0,5782072.0,23026.0,6.0,26594700.0,2528.0,25335.0,12684.0,220.0,3804.0,2310742.0,9388900.0,9300000.0,10728.0,,3182.0,,78393.0,6.0,101321.0,845062.0,,5237405.0,3792.0,1094741.0,58000.0,,3000.0,10.0,,46620.0,1831226.0,517300.0,,6605320.0,11785200.0,20221956.0,2175028.0,21626000.0,7450.0,122841.0,21000.0,355100.0,521.0,137287.0,4900.0,,290174.0,3069.0,820000.0,85300.0,1539750.0,863161.0,34380.0,9000.0,213035.0,664589.0,11720.0,163048.0,641875.0,2353972.0,9.0,3111651.0,9000.0,403408.0,1470390.0,21626074.0,225200.0,314402.0,124479.0,180000.0,3063700.0,168015.0,420400.0,1963.0,179300.0,666400.0,70585.0,410052.0,2213.0,2010600.0,74.0,70510.0,212600.0,339254.0,1888000.0,88146.0,1195.0,1985.0,523061.0,102303.0,1990000.0,610919.0,86890.0,83801.0,389.0,637100.0,39062.0,22919900.0,187446.0,108797.0,365000.0,1400.0,169900.0,5533700.0,289.0,830000.0,320.0,317300.0,102700.0,214508.0,1039680.0,95222.0,21896.0
2005,,18642.0,12495415.0,12456000.0,8358000.0,372962.0,6685.0,1398215.0,159477.0,2448129.0,,22033.0,213.0,3100.0,961500.0,82325.0,2360696.0,2402.0,5600.0,5586.0,77000.0,30059.0,1130719.0,6123570.0,18811.0,9.0,26382900.0,2618.0,19072.0,11674.0,208.0,4300.0,2218093.0,9403800.0,9250000.0,29292.0,,3682.0,,85473.0,9.0,108367.0,843900.0,,5277899.0,2395.0,1253820.0,60000.0,,2184.0,12.0,,49500.0,1903830.0,634548.0,,6950720.0,11813200.0,20276588.0,2274109.0,22792400.0,5264.0,132779.0,24157.0,369500.0,535.0,136700.0,5000.0,,288960.0,8865.0,900000.0,80817.0,2549750.0,820440.0,35370.0,10500.0,213748.0,675807.0,11927.0,165000.0,558413.0,2122896.0,9.0,3173800.0,9000.0,354755.0,1439700.0,22792462.0,214800.0,406594.0,127574.0,169000.0,2965800.0,153754.0,419660.0,2044.0,153500.0,675700.0,65454.0,423948.0,1987.0,1603744.0,62.0,85600.0,213500.0,358030.0,2342000.0,92671.0,1188.0,2434.0,488876.0,95598.0,1867000.0,591452.0,81239.0,86010.0,271.0,564110.0,39415.0,24682600.0,122727.0,122149.0,300000.0,306.0,187400.0,6571000.0,290.0,805000.0,250.0,315500.0,95200.0,146253.0,1101807.0,112000.0,21399.0
2006,,18588.0,11835850.0,11797888.0,8447900.0,350900.0,6724.0,1459540.0,150488.0,1992358.0,539813.0,17100.0,206.0,2600.0,837000.0,75000.0,1560175.0,1865.0,6800.0,5200.0,80000.0,32083.0,1074735.0,5028140.0,17043.0,10.0,26483600.0,2600.0,22663.0,9747.0,219.0,4300.0,2175725.0,9681800.0,8480730.0,26920.0,,4000.0,,90842.0,10.0,97458.0,777901.0,,5245740.0,1738.0,1286750.0,63000.0,,3535.0,10.0,808.0,52900.0,1787000.0,646231.0,,6200000.0,11861200.0,18939492.0,1920233.0,22961450.0,5389.0,143030.0,22972.0,343800.0,549.0,141100.0,699.0,,284577.0,6750.0,925000.0,85748.0,1513500.0,780902.0,53224.0,10000.0,201330.0,672040.0,12665.0,132000.0,479000.0,1925651.0,10.0,3114700.0,10000.0,360150.0,1448490.0,22961517.0,192300.0,298078.0,100188.0,174583.0,3106700.0,117965.0,314720.0,2006.0,193400.0,686300.0,67201.0,406260.0,1656.0,1783825.0,67.0,84900.0,218300.0,381417.0,2444000.0,93762.0,1238.0,2168.0,468271.0,55900.0,1835000.0,560575.0,73348.0,110709.0,276.0,,37962.0,23049100.0,104700.0,129290.0,365000.0,73.0,215100.0,5511000.0,290.0,765000.0,273.0,320700.0,87500.0,175551.0,970392.0,92000.0,21105.0
2007,,32488.0,12618847.0,12578309.0,8578000.0,360698.0,6763.0,1473917.0,104176.0,1890920.0,559257.0,18833.0,80.0,2563.0,769000.0,70290.0,1853220.0,4500.0,8500.0,4700.0,80000.0,31900.0,1111269.0,5589230.0,19658.0,11.0,27994500.0,2800.0,9165.0,11291.0,220.0,4500.0,2111982.0,8636300.0,8097700.0,20760.0,,4000.0,,99500.0,11.0,90800.0,728795.0,,5238600.0,1928.0,1140979.0,26000.0,,3430.0,10.0,808.0,52800.0,1667730.0,691679.0,,7222300.0,12683000.0,20638784.0,1803313.0,23721000.0,5287.0,144524.0,27528.0,354600.0,563.0,140000.0,700.0,,292976.0,6872.0,845000.0,91215.0,1569900.0,810478.0,75369.0,9500.0,199897.0,702664.0,12586.0,132000.0,399000.0,2100437.0,14.0,2992075.0,11000.0,360500.0,1382800.0,23721070.0,202600.0,314487.0,98400.0,284167.0,2571900.0,116651.0,228979.0,2023.0,245300.0,688800.0,49707.0,354699.0,2005.0,1819877.0,70.0,85900.0,209700.0,426161.0,2466000.0,90725.0,1230.0,2369.0,450000.0,44900.0,1830000.0,488542.0,73968.0,141520.0,310.0,,40538.0,23500500.0,62300.0,181428.0,320000.0,70.0,224600.0,5951300.0,110.0,632000.0,1000.0,276300.0,84300.0,175045.0,1087996.0,98000.0,20233.0
2008,,16300.0,13572522.0,13530196.0,8549800.0,373662.0,6802.0,1424719.0,130273.0,2098370.0,487399.0,11394.0,130.0,2627.0,535100.0,83400.0,2363893.0,4500.0,10000.0,5800.0,73000.0,35413.0,1125629.0,5831684.0,21592.0,8.0,28038600.0,3000.0,15405.0,10908.0,251.0,4200.0,2277950.0,10031700.0,8090000.0,12456.0,,4000.0,,107600.0,8.0,85545.0,657100.0,,5492443.0,2549.0,1226651.0,32000.0,,5394.0,10.0,826.0,49900.0,1485900.0,801735.0,,5250205.0,12906300.0,22540828.0,2067000.0,23617200.0,4990.0,149528.0,52336.0,403500.0,579.0,156500.0,704.0,,296775.0,3301.0,880000.0,93170.0,917546.0,802325.0,43160.0,9600.0,211270.0,706481.0,14675.0,132000.0,388000.0,2288849.0,10.0,3213485.0,11000.0,360500.0,1377000.0,23617266.0,216300.0,412258.0,92810.0,301680.0,2858100.0,150017.0,270546.0,2040.0,475000.0,638200.0,10300.0,384600.0,1479.0,1006571.0,66.0,66100.0,208800.0,514498.0,2139000.0,91255.0,1220.0,2374.0,326161.0,47700.0,2080210.0,603935.0,64392.0,123103.0,350.0,,42326.0,26070300.0,88300.0,154658.0,381028.0,75.0,256600.0,7053600.0,110.0,748000.0,2000.0,331766.0,110700.0,156536.0,1111533.0,99733.0,22944.0
2009,,24417.0,13841885.0,13788000.0,9046000.0,379195.0,6840.0,1683565.0,131594.0,2140549.0,567654.0,34296.0,0.0,2478.0,786000.0,82800.0,2430253.0,2500.0,12000.0,5700.0,74700.0,34534.0,1146456.0,4334780.0,14369.0,7.0,27752400.0,2800.0,21365.0,13130.0,280.0,3796.0,2346200.0,9638200.0,8100000.0,15878.0,,4000.0,,113619.0,7.0,88151.0,698000.0,,5147395.0,5067.0,1335295.0,48000.0,,5101.0,15.0,846.0,39800.0,1437387.0,828408.0,,6647371.0,14329400.0,20191200.0,1772752.0,24291000.0,5761.0,158062.0,42438.0,500000.0,595.0,150888.0,683.0,,309034.0,3118.0,860000.0,81600.0,906589.0,831300.0,149200.0,10000.0,201768.0,694950.0,13841.0,133000.0,394612.0,1822355.0,21.0,3226036.0,12000.0,374800.0,1422000.0,24291081.0,216200.0,350997.0,88530.0,400000.0,2977600.0,248908.0,280644.0,2058.0,549215.0,739100.0,4000.0,402002.0,1726.0,1848575.0,81.0,64400.0,208300.0,558604.0,2575000.0,91329.0,1208.0,1852.0,195884.0,50200.0,1775000.0,807900.0,67772.0,117525.0,605.0,,53885.0,26632900.0,72992.0,156670.0,508000.0,69.0,285700.0,6752900.0,36.0,642500.0,1726.0,358766.0,84500.0,180376.0,1247718.0,103436.0,22000.0
2010,,25309.0,13561762.0,13507000.0,9131600.0,342115.0,6878.0,1553240.0,160043.0,2152523.0,484205.0,27291.0,0.0,2588.0,434400.0,73900.0,2181567.0,679.0,13369.0,3221.0,73000.0,31946.0,1011182.0,3325457.0,8559.0,6.0,28457400.0,2946.0,13693.0,8533.0,300.0,3786.0,2406100.0,8296100.0,8063070.0,21466.0,,3800.0,,119700.0,6.0,79865.0,510000.0,,5931000.0,12548.0,1287627.0,80190.0,,9515.0,5.0,734.0,29840.0,1599100.0,678550.0,,7035015.0,13138000.0,19270930.0,1948073.0,24256000.0,7557.0,154285.0,49386.0,517600.0,650.0,153723.0,678.0,,302852.0,2252.0,705594.0,72082.0,1383303.0,833600.0,54570.0,12278.0,209532.0,731131.0,14009.0,171277.0,376256.0,1830475.0,16.0,3297700.0,12000.0,397100.0,1466000.0,24257900.0,211200.0,325361.0,86574.0,224700.0,2852400.0,250233.0,264304.0,2075.0,404000.0,763600.0,6469.0,375238.0,1548.0,1755728.0,1900.0,64160.0,206900.0,602788.0,2354000.0,91150.0,1231.0,2185.0,219505.0,47500.0,1939000.0,656480.0,54623.0,148757.0,554.0,,54762.0,21639800.0,57727.0,173412.0,560800.0,123.0,299100.0,6284100.0,69.0,558100.0,1159.0,342566.0,77800.0,168507.0,1137650.0,101456.0,9714.0
2011,,24365.0,13554385.0,13501781.0,8900700.0,362845.0,6820.0,1437485.0,131509.0,1945849.0,493006.0,37631.0,0.0,2581.0,772200.0,69219.0,2138916.0,3500.0,11941.0,1651.0,63000.0,29665.0,978000.0,4582575.0,7989.0,7.0,29068600.0,3006.0,20136.0,6420.0,328.0,4196.0,2258700.0,8552500.0,8062850.0,14330.0,,3650.0,,128900.0,7.0,76545.0,687830.0,,5825400.0,13044.0,1284946.0,128950.0,,9844.0,8.0,756.0,43912.0,1521038.0,662221.0,,6377003.0,13686400.0,18496174.0,1994653.0,24270380.0,7972.0,145484.0,44284.0,551100.0,680.0,151041.0,700.0,,304334.0,2348.0,430624.0,73890.0,1436614.0,863132.0,108287.0,13861.0,200813.0,767499.0,13897.0,215689.0,373708.0,1732580.0,11.0,3248200.0,13000.0,418900.0,1364143.0,24272245.0,254600.0,301332.0,77806.0,182700.0,3088000.0,291350.0,271415.0,2093.0,593400.0,747000.0,8669.0,372967.0,1216.0,1672431.0,1865.0,60620.0,211500.0,644463.0,2232000.0,87868.0,1223.0,2623.0,192818.0,46800.0,1969000.0,654078.0,58400.0,124463.0,643.0,,52604.0,24835500.0,42496.0,187985.0,584408.0,130.0,307600.0,6657300.0,74.0,604700.0,1803.0,311179.0,94200.0,149797.0,1137642.0,95406.0,11000.0
2012,,24390.0,13956991.0,13902140.0,8649800.0,388147.0,6697.0,1627647.0,148703.0,1992180.0,603275.0,37209.0,0.0,2500.0,754000.0,73000.0,1912711.0,3500.0,17727.0,1883.0,50000.0,34586.0,1070020.0,4560213.0,5916.0,10.0,29860000.0,3007.0,12170.0,9318.0,350.0,4185.0,2077200.0,9497200.0,7521690.0,15499.0,,3400.0,,124300.0,10.0,79745.0,688991.0,,5303300.0,9467.0,1336234.0,89352.0,187320.0,9947.0,18.0,773.0,51765.0,1602814.0,578836.0,,6539006.0,14410900.0,19797644.0,2188171.0,24139000.0,8550.0,151915.0,35016.0,627000.0,650.0,151625.0,700.0,-1.0,308200.0,2242.0,404468.0,66982.0,1266391.0,815381.0,109816.0,9434.0,217060.0,765317.0,13500.0,255865.0,358181.0,1853637.0,21.0,3056700.0,14000.0,367000.0,1397482.0,24141051.0,227300.0,314224.0,93476.0,,3142000.0,297318.0,245231.0,2110.0,450000.0,614100.0,21196.0,322679.0,1295.0,1945776.0,2051.0,68100.0,209200.0,712858.0,2512000.0,89260.0,1150.0,2318.0,144169.0,47500.0,1992000.0,687349.0,60713.0,138308.0,430.0,,54851.0,21277900.0,54793.0,158019.0,600000.0,73.0,352400.0,5629700.0,30.0,511000.0,2863.0,303677.0,98000.0,186949.0,1185007.0,98400.0,13340.0
2013,,25000.0,13028561.0,12979382.0,8660077.0,367682.0,6232.0,1605654.0,162900.0,2097490.0,631640.0,41810.0,0.0,2500.0,667500.0,71200.0,2087395.0,665.0,18081.0,1883.0,50000.0,31758.0,1090480.0,3060199.0,4927.0,10.0,29650000.0,3058.0,10913.0,8147.0,360.0,2087.0,2137868.0,10441500.0,7750272.0,21379.0,,3420.0,,124200.0,10.0,80980.0,667045.0,,5319778.0,7373.0,1418708.0,80000.0,135660.0,6900.0,28.0,670.0,48130.0,1374077.0,634241.0,,6399992.0,12953500.0,18345410.0,2124969.0,24117260.0,6921.0,153647.0,35199.0,667400.0,660.0,152737.0,770.0,-1.0,297300.0,2270.0,458073.0,54839.0,1811295.0,829393.0,107189.0,8828.0,201854.0,754243.0,14300.0,256244.0,416416.0,1902157.0,38.0,3128200.0,14000.0,323330.0,1443672.0,24119335.0,227500.0,366097.0,99626.0,,3204231.0,275554.0,253627.0,2128.0,462000.0,567900.0,22455.0,346410.0,1269.0,1727242.0,2075.0,64010.0,210200.0,686430.0,2552922.0,89101.0,1200.0,2383.0,102613.0,44100.0,1615000.0,689143.0,67630.0,137266.0,298.0,,49179.0,23371410.0,52176.0,186919.0,550000.0,54.0,369300.0,6566100.0,80.0,505500.0,3157.0,318601.0,60600.0,204506.0,1314288.0,100000.0,17360.0
2014,,24208.0,12661157.0,12613226.0,9199318.0,379283.0,5885.0,1663845.0,147210.0,2107813.0,604748.0,28159.0,-1.0,2581.0,722880.0,69998.0,2834945.0,622.0,19000.0,2923.0,24237.0,33124.0,1112730.0,3492735.0,4388.0,6.0,30470000.0,3100.0,13832.0,6082.0,378.0,2082.0,2338782.0,9461900.0,7820750.0,23018.0,,3591.0,,154400.0,6.0,76686.0,544370.0,,5297210.0,7180.0,1425060.0,70000.0,222916.0,10281.0,28.0,739.0,47677.0,1287886.0,706611.0,,7300000.0,11923000.0,18771550.0,2171200.0,24069420.0,6135.0,140737.0,34187.0,708000.0,657.0,142212.0,769.0,-1.0,304645.0,2315.0,398048.0,79170.0,2109455.0,835941.0,100764.0,9766.0,211900.0,754474.0,12665.0,256624.0,429770.0,1874179.0,2.0,3219700.0,14000.0,453480.0,1454600.0,24071629.0,267400.0,347891.0,104823.0,,2986158.0,291247.0,254857.0,2145.0,399000.0,662100.0,22957.0,339027.0,921.0,1651311.0,2209.0,61600.0,212600.0,741946.0,2653746.0,88350.0,1190.0,1500.0,116718.0,40100.0,1936000.0,604429.0,59550.0,111716.0,929.0,,47931.0,23907772.0,47826.0,228123.0,560000.0,54.0,391600.0,6010600.0,14.0,476570.0,3494.0,292573.0,71600.0,156139.0,1267914.0,97600.0,17727.0
