,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,"China, Macao SAR",Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,Slovakia,Pacific Islands Trust Territory,Bermuda,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Tunisia,Paraguay,Venezuela (Bolivarian Republic of),Cook Islands,Guadeloupe,Tokelau,Faroe Islands,South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Saint Pierre and Miquelon,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Qatar,Italy,Ireland,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Guam,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1996,,34800.0,4659.0,923.0,7193.0,2450.0,201747.0,5185.0,9120.0,167686.0,5500.0,2777.0,176429.0,37350.0,12398.0,1744183.0,,4850.0,2559.0,147300.0,396407.0,900.0,11222.0,3473.0,21238.0,990.0,67583.0,6933.0,61403.0,546000.0,17746.0,,2893.0,14068.0,51100.0,,200014.0,,9140.0,61718.0,42112.0,22252.0,,1589.0,143266.0,2246.0,1048304.0,36600.0,9225.0,187500.0,260484.0,41000.0,90394.0,325.0,40831.0,,34.0,3.0,3530.0,2818.0,507880.0,954067.0,127000.0,11000.0,12409.0,177585.0,335804.0,13652.0,78700.0,309895.0,51.0,2409.0,24600.0,32645.0,60738.0,1250.0,44000.0,14633.0,194369.0,85420.0,15608.0,7967.0,747.0,1010.0,719000.0,14000.0,16666.0,735.0,554.0,616.0,14263.0,23500.0,125300.0,3394700.0,22600.0,200350.0,73178.0,334.0,1385.0,22.0,109.0,75500.0,31210.0,36082.0,2.0,53418.0,42196.0,9948.0,104256.0,1244728.0,138.0,535224.0,5897.0,205.0,24690.0,146708.0,10008.0,10000.0,381.0,660.0,1008140.0,12200.0,20.0,61000.0,9382.0,183828.0,,3221.0,263795.0,114.0,89978.0,1725757.0,1341894.0,121883.0,54.0,,35740.0,191879.0,22950.0,175000.0,47808.0,2258938.0,5684000.0,104240.0,-1.0,1545.0,4134.0,,347920.0,611170.0,10111459.0,976.0,1478200.0,10900.0,373255.0,185000.0,14148.0,198158.0,4662.0,256962.0,1641.0,18140.0,407273.0,33000.0,10535.0,207567.0,2544.0,,86304.0,14.0,14929.0,5.0,92079.0,24300.0,904000.0,7.0,44300.0,10127087.0,8766.0,117000.0,66525.0,66162.0,4430.0,17150.0,40735.0,49200.0,75056.0,26335.0,186460.0,1434.0,28275.0,141401.0,135400.0,27000.0,177400.0,21168.0,12797.0,255.0,610300.0,850.0,210052.0,184159.0,2346.0,929.0,448.0,68150.0,149861.0,716.0,2675.0,64055.0,47874.0,126.0,941191.0,10153.0,65537.0,40000.0,,1548900.0,39425.0
1997,,33200.0,4800.0,935.0,9651.0,2450.0,211598.0,7728.0,9525.0,171643.0,6020.0,2794.0,168608.0,34746.0,11534.0,1801264.0,,5016.0,2743.0,152100.0,368773.0,800.0,11100.0,3851.0,18333.0,894.0,69665.0,6589.0,55510.0,554178.0,19067.0,,3252.0,13532.0,49100.0,,200481.0,,10366.0,63541.0,33104.0,17943.0,,1795.0,157811.0,2315.0,1031617.0,35813.0,7095.0,175260.0,317920.0,37500.0,84512.0,317.0,32479.0,,43.0,1.0,2997.0,2913.0,522800.0,1000092.0,131550.0,11832.0,10788.0,177174.0,303584.0,13601.0,69600.0,327876.0,51.0,2200.0,20876.0,32900.0,68929.0,1500.0,39000.0,13184.0,227626.0,67180.0,16877.0,8980.0,550.0,1023.0,700000.0,14000.0,14962.0,748.0,556.0,887.0,15403.0,29200.0,121200.0,3325120.0,23000.0,230308.0,76474.0,320.0,1525.0,22.0,108.0,72835.0,32862.0,38404.0,1.0,52633.0,41533.0,9155.0,112183.0,1247898.0,126.0,548058.0,4879.0,270.0,29658.0,144266.0,10300.0,12775.0,394.0,670.0,1007241.0,13100.0,12.0,105000.0,9186.0,151831.0,,3156.0,280376.0,196.0,87471.0,1551790.0,1306442.0,103494.0,55.0,,35236.0,198775.0,20000.0,170000.0,40771.0,2195038.0,5479530.0,103969.0,-1.0,1690.0,3600.0,,381153.0,577400.0,10102389.0,955.0,1634800.0,11800.0,381149.0,179900.0,14225.0,193624.0,4700.0,255000.0,1642.0,17900.0,405177.0,38000.0,10573.0,219900.0,4622.0,,72625.0,14.0,21324.0,7.0,91388.0,18200.0,927000.0,5.0,57600.0,10119278.0,10734.0,115000.0,72700.0,67262.0,4298.0,13589.0,41754.0,56200.0,75844.0,23476.0,191659.0,1137.0,25202.0,94486.0,144742.0,28000.0,165900.0,27006.0,13146.0,350.0,557600.0,632.0,211056.0,184861.0,2123.0,988.0,460.0,69644.0,157924.0,808.0,2600.0,80369.0,44289.0,129.0,814600.0,11733.0,63189.0,44314.0,,1577400.0,49977.0
1998,,32800.0,4788.0,828.0,7196.0,2450.0,199519.0,6875.0,9926.0,174403.0,6530.0,2804.0,181088.0,33061.0,11398.0,1824480.0,,4037.0,2507.0,156376.0,363537.0,951.0,15220.0,4226.0,17007.0,1075.0,61893.0,8116.0,59400.0,605169.0,19232.0,,3450.0,13460.0,49100.0,,190372.0,,12955.0,52642.0,36783.0,22177.0,,2497.0,162700.0,2380.0,1125289.0,33700.0,7605.0,164700.0,301064.0,49107.0,88638.0,302.0,28752.0,,53.0,1.0,6000.0,2921.0,528800.0,1194081.0,130423.0,10000.0,13626.0,177989.0,297267.0,13892.0,58808.0,343232.0,52.0,2420.0,18916.0,32736.0,57506.0,1783.0,36000.0,15151.0,300138.0,68640.0,15241.0,9250.0,447.0,1029.0,695000.0,14000.0,13866.0,744.0,559.0,895.0,15647.0,32900.0,136300.0,3235600.0,21400.0,246977.0,81134.0,347.0,1775.0,21.0,108.0,70081.0,34364.0,39194.0,1.0,58428.0,43208.0,7690.0,131126.0,1063142.0,254.0,562551.0,4995.0,271.0,31971.0,165668.0,11000.0,16635.0,341.0,678.0,1030943.0,16800.0,13.0,154000.0,9200.0,135088.0,,3159.0,294439.0,185.0,75978.0,1535285.0,1295006.0,110081.0,56.0,,32600.0,199472.0,16650.0,164000.0,39385.0,2250960.0,6541470.0,98886.0,-1.0,1800.0,3092.0,,428656.0,595710.0,10322491.0,919.0,1593800.0,12100.0,409053.0,126528.0,14630.0,205000.0,5000.0,261300.0,1643.0,16900.0,380099.0,38000.0,10814.0,197300.0,4426.0,,72625.0,14.0,13784.0,6.0,90834.0,18500.0,960000.0,8.0,54700.0,10337745.0,11762.0,116000.0,72550.0,59362.0,4009.0,14701.0,41721.0,59200.0,78801.0,22854.0,180110.0,1138.0,21399.0,101157.0,149974.0,29000.0,164100.0,32793.0,13366.0,500.0,526672.0,529.0,203043.0,189262.0,2494.0,867.0,488.0,69091.0,165000.0,801.0,2747.0,72066.0,41048.0,132.0,842990.0,10909.0,64931.0,50866.0,,1513200.0,53731.0
1999,,32300.0,4832.0,1041.0,5255.0,2450.0,235716.0,6889.0,10022.0,179274.0,7040.0,2858.0,198264.0,34394.0,11400.0,1815806.0,,5057.0,1698.0,156619.0,378037.0,700.0,13000.0,4886.0,16482.0,1160.0,66457.0,8756.0,66612.0,548679.0,15705.0,,3605.0,13440.0,49302.0,,191900.0,,12938.0,56429.0,39163.0,24779.0,,1281.0,164032.0,2498.0,1194020.0,32813.0,6780.0,157600.0,378952.0,48783.0,65021.0,308.0,26832.0,,58.0,1.0,5000.0,2928.0,520600.0,1015162.0,137888.0,5530.0,20113.0,286115.0,309000.0,14178.0,50100.0,359400.0,52.0,1993.0,25125.0,31963.0,61540.0,1783.0,37980.0,14850.0,330143.0,64890.0,15824.0,10858.0,515.0,1080.0,661000.0,14000.0,13740.0,729.0,562.0,697.0,16708.0,34100.0,121100.0,3226700.0,19500.0,258063.0,82393.0,299.0,1695.0,20.0,107.0,71421.0,36585.0,39172.0,1.0,55098.0,42098.0,6985.0,136439.0,1085596.0,304.0,585089.0,5539.0,270.0,22926.0,208100.0,11109.0,20457.0,309.0,686.0,1020148.0,8809.0,13.0,223500.0,9840.0,137777.0,,3162.0,276388.0,93.0,83438.0,1647520.0,1267846.0,97359.0,57.0,,31100.0,202545.0,14500.0,170500.0,47766.0,2188396.0,7613000.0,98302.0,-1.0,1920.0,2390.0,,427969.0,573040.0,10674197.0,950.0,1658000.0,12392.0,383805.0,180000.0,18370.0,165071.0,5200.0,273700.0,1643.0,14850.0,387931.0,44250.0,10428.0,213200.0,5212.0,,71850.0,14.0,20940.0,6.0,86810.0,17500.0,978000.0,10.0,48500.0,10690034.0,11791.0,106000.0,81800.0,62773.0,3720.0,15726.0,43101.0,64021.0,77052.0,23180.0,176880.0,1055.0,23946.0,90816.0,147000.0,29453.0,177600.0,37977.0,14238.0,520.0,523600.0,372.0,220032.0,183718.0,2425.0,1215.0,496.0,74214.0,173388.0,900.0,2810.0,54851.0,39980.0,135.0,835589.0,11334.0,66374.0,52211.0,,1551100.0,62405.0
2000,,32200.0,4900.0,668.0,7838.0,2617.0,232436.0,8920.0,10440.0,181650.0,7550.0,2849.0,199236.0,35517.0,11400.0,1941418.0,,4987.0,1875.0,159240.0,317928.0,681.0,13027.0,4330.0,13271.0,948.0,65273.0,7883.0,,607160.0,14524.0,,3672.0,13210.0,48900.0,,197515.0,,10306.0,46743.0,31793.0,22783.0,,1716.0,168862.0,2500.0,1233267.0,32903.0,6600.0,159100.0,427229.0,43736.0,60174.0,250.0,27067.0,,63.0,1.0,15000.0,2924.0,521960.0,1294829.0,142949.0,9500.0,13954.0,284093.0,304379.0,14274.0,51300.0,388648.0,52.0,1950.0,24815.0,34202.0,61028.0,1783.0,38724.0,12945.0,358592.0,72690.0,15023.0,11607.0,231.0,1069.0,661000.0,14000.0,14150.0,763.0,564.0,696.0,17033.0,33972.0,109300.0,3229060.0,20700.0,212905.0,83925.0,322.0,1713.0,20.0,107.0,68372.0,40033.0,37563.0,3.0,56039.0,43012.0,7073.0,136313.0,1152294.0,356.0,603714.0,6070.0,859.0,32000.0,205456.0,11181.0,25471.0,287.0,635.0,993384.0,10232.0,10.0,211000.0,8952.0,120022.0,,3101.0,279143.0,243.0,69937.0,1613907.0,1250623.0,74747.0,58.0,,30900.0,207929.0,12050.0,162644.0,45564.0,2126726.0,7569000.0,100200.0,,2172.0,2390.0,65800.0,445395.0,583875.0,10861697.0,906.0,1678400.0,12551.0,392647.0,180200.0,18490.0,169555.0,5300.0,282700.0,1643.0,15310.0,369605.0,38750.0,10839.0,213643.0,3959.0,829.0,69198.0,14.0,31808.0,3.0,83162.0,13500.0,1024000.0,9.0,52200.0,10876730.0,12579.0,104454.0,83742.0,61288.0,3673.0,14950.0,42871.0,68994.0,79134.0,23737.0,170340.0,1045.0,25300.0,86666.0,114612.0,30080.0,166000.0,52487.0,14331.0,698.0,519922.0,329.0,205030.0,182779.0,2047.0,1427.0,508.0,76780.0,181302.0,661.0,2844.0,58092.0,41442.0,137.0,841326.0,10223.0,65232.0,52820.0,,1631000.0,74024.0
2001,,30000.0,5000.0,576.0,7647.0,2795.0,269102.0,7390.0,10846.0,185152.0,9150.0,2858.0,178903.0,37053.0,11000.0,1889852.0,,5104.0,1766.0,166650.0,341567.0,800.0,12312.0,4531.0,13464.0,1003.0,42659.0,8859.0,,690101.0,13112.0,,3742.0,13000.0,47050.0,,188768.0,,14677.0,36262.0,34670.0,21243.0,,1442.0,174562.0,2526.0,1341427.0,32236.0,5810.0,164400.0,473937.0,45129.0,52869.0,238.0,26200.0,,58.0,1.0,18000.0,2864.0,523630.0,1250751.0,150019.0,10000.0,20135.0,288259.0,282100.0,14442.0,55100.0,407246.0,52.0,2037.0,22704.0,31752.0,64253.0,1783.0,38210.0,11944.0,409153.0,65790.0,15080.0,11780.0,225.0,1100.0,636000.0,14000.0,13784.0,721.0,566.0,863.0,17360.0,36525.0,102500.0,3216200.0,21300.0,261011.0,85003.0,241.0,1789.0,19.0,106.0,72100.0,46942.0,39000.0,1.0,53212.0,40900.0,6927.0,128031.0,1069982.0,399.0,624157.0,6500.0,511.0,19320.0,253717.0,12000.0,23242.0,355.0,634.0,906483.0,7505.0,9.0,212700.0,7785.0,116836.0,,3233.0,273196.0,193.0,70583.0,1618571.0,1194232.0,72298.0,57.0,,22100.0,211878.0,10000.0,162239.0,37409.0,2069763.0,7655000.0,101369.0,,2425.0,2202.0,62200.0,393078.0,532145.0,10543018.0,836.0,1578800.0,12819.0,491994.0,163900.0,14710.0,190519.0,5400.0,276700.0,1643.0,15130.0,364510.0,38000.0,11063.0,232708.0,3973.0,734.0,54137.0,15.0,32188.0,2.0,79226.0,14300.0,1035000.0,10.0,50800.0,10558107.0,18566.0,93554.0,85235.0,62004.0,3764.0,14569.0,44347.0,73846.0,77052.0,23123.0,166430.0,1110.0,28200.0,94038.0,122000.0,32155.0,165000.0,55178.0,16276.0,389.0,566900.0,325.0,200039.0,181072.0,2112.0,1822.0,504.0,77494.0,179115.0,772.0,2889.0,66000.0,39400.0,115.0,856418.0,10293.0,65641.0,48448.0,,1604700.0,79693.0
2002,,29800.0,5100.0,1332.0,9104.0,2999.0,259457.0,6002.0,11250.0,189661.0,9210.0,2929.0,208682.0,38462.0,10600.0,1905289.0,,5116.0,1544.0,170900.0,299954.0,800.0,11596.0,4698.0,12416.0,1002.0,45037.0,10233.0,,734849.0,13777.0,,3826.0,14100.0,46700.0,,188753.0,,14279.0,34004.0,36202.0,24101.0,,1484.0,166000.0,2542.0,1444578.0,31731.0,5695.0,162907.0,478133.0,43362.0,55634.0,230.0,26056.0,,53.0,1.0,25000.0,2879.0,528490.0,1162440.0,159093.0,10000.0,20732.0,275656.0,284078.0,14467.0,53600.0,454272.0,53.0,2354.0,29198.0,30474.0,62510.0,1152.0,37693.0,16940.0,213663.0,72580.0,14611.0,13170.0,229.0,1161.0,550000.0,14000.0,13457.0,707.0,568.0,692.0,17661.0,36557.0,99200.0,3198110.0,22080.0,279286.0,81796.0,212.0,1787.0,18.0,105.0,63000.0,49590.0,38687.0,1.0,50489.0,38893.0,6701.0,132676.0,1009482.0,357.0,635236.0,7197.0,495.0,22398.0,202952.0,11755.0,22573.0,273.0,633.0,1123554.0,9700.0,10.0,225000.0,7113.0,111888.0,,3088.0,269296.0,253.0,80814.0,1575141.0,803384.0,69756.0,65.0,,16023.0,218203.0,9400.0,162207.0,39400.0,2010944.0,7957000.0,103980.0,,2578.0,2377.0,61700.0,428957.0,545773.0,10212876.0,895.0,1630300.0,12977.0,567490.0,165200.0,15653.0,171349.0,5527.0,283200.0,1642.0,15120.0,363378.0,52750.0,11154.0,237477.0,4481.0,672.0,46917.0,15.0,25601.0,2.0,78359.0,15400.0,1065000.0,10.0,48900.0,10227497.0,11790.0,101703.0,86002.0,57989.0,3502.0,17263.0,44948.0,52299.0,79747.0,22523.0,162900.0,1026.0,31426.0,94724.0,124500.0,33730.0,158000.0,57365.0,20323.0,500.0,606802.0,193.0,198028.0,184504.0,2161.0,1986.0,535.0,71073.0,179239.0,700.0,2943.0,71372.0,40690.0,126.0,871562.0,11170.0,64640.0,51886.0,,1592300.0,79913.0
2003,,28700.0,5222.0,1075.0,9710.0,3949.0,242753.0,6620.0,11547.0,191526.0,9400.0,2975.0,213411.0,39684.0,10456.0,1857123.0,,4982.0,1285.0,180890.0,319904.0,800.0,11915.0,5001.0,12967.0,1011.0,38476.0,8421.0,,922088.0,13687.0,,3806.0,14096.0,46500.0,,186466.0,,15641.0,31331.0,35504.0,24750.0,,1202.0,173254.0,2550.0,1474371.0,30540.0,5497.0,166014.0,444468.0,42649.0,51198.0,221.0,25703.0,,58.0,1.0,27000.0,3047.0,541515.0,1086507.0,165171.0,10508.0,16382.0,282091.0,287264.0,15020.0,54600.0,416157.0,48.0,2185.0,35733.0,32286.0,57160.0,1154.0,36100.0,19201.0,254120.0,88660.0,14265.0,17640.0,260.0,1193.0,526291.0,21000.0,13578.0,691.0,577.0,672.0,17871.0,36482.0,93600.0,3175000.0,22300.0,303236.0,78094.0,185.0,1575.0,18.0,104.0,64500.0,53996.0,40500.0,1.0,48914.0,36999.0,8750.0,141985.0,1043528.0,360.0,674925.0,7231.0,270.0,21968.0,198464.0,11308.0,25988.0,268.0,644.0,1233095.0,10576.0,9.0,214223.0,6832.0,102334.0,,3008.0,254451.0,263.0,75764.0,1569418.0,765771.0,67671.0,73.0,,16979.0,221013.0,8200.0,157278.0,34380.0,2018608.0,8081000.0,104392.0,,1805.0,2374.0,59299.0,403112.0,543345.0,10043681.0,855.0,1676100.0,13500.0,608218.0,158644.0,21470.0,210945.0,5572.0,281868.0,1640.0,14576.0,363961.0,51250.0,11379.0,243263.0,4582.0,623.0,35982.0,15.0,37606.0,2.0,75340.0,14200.0,1080000.0,10.0,49200.0,10057955.0,7958.0,98636.0,89910.0,65015.0,3797.0,17180.0,46421.0,83219.0,81200.0,21122.0,157750.0,983.0,27533.0,98133.0,110199.0,34810.0,145000.0,59338.0,20561.0,547.0,625387.0,336.0,195024.0,184542.0,2065.0,2942.0,552.0,75226.0,184799.0,761.0,2956.0,296550.0,40160.0,142.0,872685.0,12176.0,63097.0,29754.0,,1586900.0,82362.0
2004,,27300.0,5200.0,969.0,13210.0,4833.0,250923.0,6274.0,11945.0,193036.0,9626.0,3025.0,192651.0,41037.0,10700.0,1969946.0,,4909.0,1196.0,171712.0,315948.0,750.0,12280.0,6701.0,11957.0,1009.0,34560.0,9079.0,,942507.0,14864.0,,3892.0,14000.0,46146.0,,188574.0,,7819.0,30950.0,26866.0,27304.0,,1388.0,183918.0,2551.0,1435411.0,31671.0,5487.0,168100.0,459661.0,43282.0,51017.0,219.0,24226.0,,48.0,1.0,28000.0,3009.0,542990.0,1562159.0,168027.0,10000.0,15968.0,306566.0,295266.0,15102.0,48900.0,411192.0,47.0,1678.0,31905.0,35690.0,60760.0,1100.0,41000.0,19567.0,337217.0,93144.0,12896.0,17550.0,350.0,1230.0,506610.0,17000.0,13335.0,684.0,575.0,699.0,16905.0,36969.0,79300.0,3130000.0,24200.0,325060.0,80284.0,180.0,997.0,17.0,103.0,68000.0,54120.0,40238.0,2.0,49600.0,37320.0,9288.0,138537.0,1081334.0,191.0,696341.0,6440.0,270.0,26308.0,194225.0,10937.0,28810.0,285.0,638.0,1201133.0,10281.0,9.0,216500.0,6832.0,103948.0,,3021.0,275530.0,275.0,84189.0,1567771.0,713250.0,46765.0,85.0,,16319.0,226412.0,7129.0,159753.0,41711.0,2024816.0,8208000.0,110626.0,,725.0,2359.0,66734.0,393248.0,509574.0,9790700.0,827.0,1837800.0,13866.0,652729.0,163905.0,21607.0,245226.0,5556.0,254005.0,1637.0,14186.0,358919.0,38750.0,11360.0,239828.0,4467.0,635.0,35974.0,15.0,61130.0,2.0,73837.0,13300.0,1092000.0,9.0,52140.0,9803605.0,20890.0,99400.0,91436.0,62085.0,4524.0,15227.0,47138.0,85191.0,79207.0,21924.0,156150.0,854.0,34268.0,118023.0,110100.0,36380.0,148700.0,65795.0,21799.0,560.0,624400.0,187.0,179023.0,184808.0,2350.0,2765.0,575.0,72830.0,189694.0,760.0,2978.0,307080.0,35050.0,158.0,922083.0,11828.0,16043.0,30675.0,,1556000.0,82592.0
2005,,28900.0,5400.0,1134.0,15989.0,5805.0,197877.0,5684.0,12449.0,199157.0,9531.0,3077.0,182580.0,41846.0,10134.0,2114731.0,,5050.0,1142.0,156256.0,303360.0,750.0,12492.0,7574.0,10738.0,1040.0,35871.0,9758.0,,1022410.0,18105.0,,3990.0,12893.0,44835.0,,220258.0,,19010.0,25378.0,30149.0,29500.0,,1266.0,189645.0,2555.0,1436520.0,30453.0,6300.0,167900.0,428780.0,41352.0,44935.0,246.0,19101.0,,43.0,1.0,30000.0,3190.0,584346.0,1503081.0,172289.0,15860.0,27525.0,361401.0,276900.0,15386.0,45100.0,414067.0,47.0,2083.0,40754.0,34299.0,56850.0,820.0,40000.0,19736.0,318108.0,99717.0,15376.0,17420.0,486.0,1283.0,461646.0,20000.0,12510.0,682.0,571.0,704.0,17191.0,39793.0,73950.0,3070510.0,25080.0,310170.0,90210.0,188.0,1135.0,17.0,103.0,69130.0,57608.0,41205.0,1.0,51179.0,38687.0,8759.0,141344.0,1010984.0,179.0,732678.0,8816.0,270.0,22860.0,203410.0,10153.0,28290.0,275.0,634.0,1186533.0,11909.0,8.0,216500.0,6306.0,96846.0,,3110.0,281603.0,315.0,76947.0,1515753.0,588184.0,104761.0,89.0,,14118.0,236105.0,6361.0,156423.0,49906.0,2034052.0,8655000.0,118925.0,,737.0,2350.0,64953.0,417906.0,475499.0,9848750.0,824.0,1901900.0,14581.0,557262.0,156000.0,21417.0,251648.0,5592.0,285312.0,1632.0,13700.0,358287.0,51000.0,11700.0,246876.0,4363.0,608.0,36071.0,16.0,27536.0,2.0,71343.0,11800.0,1063000.0,10.0,49810.0,9864134.0,13855.0,95347.0,95188.0,62696.0,4848.0,15326.0,47840.0,75910.0,79075.0,22186.0,155620.0,640.0,30200.0,150446.0,105600.0,37460.0,137400.0,70690.0,24520.0,209.0,645800.0,221.0,154322.0,187304.0,2576.0,2519.0,604.0,73967.0,192746.0,760.0,3019.0,206675.0,35680.0,163.0,956090.0,11467.0,18903.0,23999.0,,1515900.0,84161.0
2006,,28000.0,5500.0,1209.0,14896.0,6712.0,268179.0,5884.0,11644.0,203893.0,9250.0,3086.0,208962.0,42173.0,9523.0,2107692.0,84434.0,4937.0,896.0,158198.0,335964.0,712.0,13117.0,7910.0,11572.0,1025.0,34437.0,10723.0,,982452.0,19361.0,,4214.0,13357.0,45579.0,,207164.0,,22775.0,22583.0,32181.0,27720.0,,1280.0,163844.0,2564.0,1447387.0,28180.0,4400.0,153500.0,421495.0,40670.0,44736.0,217.0,18384.0,,48.0,1.0,36000.0,3292.0,587640.0,1625846.0,176864.0,15350.0,28136.0,407292.0,274300.0,15702.0,45100.0,380889.0,47.0,2607.0,108083.0,33012.0,64450.0,820.0,38600.0,19935.0,336660.0,98825.0,15966.0,18780.0,533.0,1290.0,433922.0,20000.0,12081.0,691.0,567.0,573.0,17868.0,22800.0,57800.0,2962420.0,24900.0,321180.0,89237.0,181.0,1149.0,16.0,102.0,71000.0,57800.0,35853.0,1.0,49785.0,36668.0,6570.0,147423.0,1098049.0,179.0,764845.0,9727.0,270.0,31015.0,216127.0,9778.0,28900.0,285.0,629.0,945793.0,17700.0,8.0,218292.0,5918.0,89071.0,,3072.0,281460.0,349.0,78358.0,1525453.0,597230.0,128245.0,96.0,,11590.0,239004.0,5641.0,158315.0,40625.0,2069838.0,8844000.0,123843.0,,649.0,2342.0,67267.0,423001.0,488813.0,8229720.0,846.0,1936600.0,15500.0,586972.0,155800.0,22739.0,182972.0,5643.0,283089.0,1626.0,13906.0,356511.0,45000.0,11000.0,215941.0,4536.0,595.0,30026.0,16.0,21338.0,3.0,73868.0,11500.0,1053000.0,10.0,52590.0,8245694.0,12066.0,,89820.0,60181.0,5278.0,15969.0,48030.0,81101.0,79544.0,21920.0,154470.0,714.0,25133.0,126804.0,108200.0,38540.0,141000.0,66847.0,23544.0,190.0,691400.0,226.0,157920.0,186975.0,3097.0,2559.0,608.0,71979.0,197752.0,760.0,3059.0,260935.0,35510.0,170.0,1040323.0,11675.0,16759.0,24471.0,10179.0,1461500.0,90566.0
2007,,27300.0,5450.0,1522.0,16773.0,7443.0,227156.0,5760.0,12750.0,208200.0,9336.0,3281.0,197770.0,43688.0,8200.0,2113058.0,81379.0,5372.0,971.0,158927.0,367971.0,712.0,11314.0,8125.0,11273.0,1040.0,35400.0,11462.0,,1083586.0,19700.0,,4318.0,13799.0,46218.0,,239208.0,,28944.0,25400.0,32866.0,31082.0,,1320.0,149047.0,2600.0,1435201.0,28522.0,6380.0,155000.0,443595.0,41291.0,44860.0,218.0,17769.0,,54.0,1.0,41000.0,3507.0,591240.0,1278638.0,180334.0,15000.0,20287.0,378609.0,274961.0,16099.0,40300.0,385096.0,51.0,2361.0,120230.0,31612.0,56043.0,700.0,42152.0,20140.0,360715.0,79339.0,14825.0,17910.0,550.0,1350.0,412553.0,20000.0,11768.0,657.0,590.0,738.0,19380.0,21200.0,52800.0,2851660.0,24550.0,313200.0,81282.0,179.0,1084.0,16.0,100.0,73500.0,62800.0,31141.0,1.0,46829.0,35515.0,6168.0,162997.0,1203286.0,121.0,816007.0,9308.0,270.0,28155.0,211414.0,9441.0,30320.0,226.0,605.0,1089550.0,19653.0,7.0,214082.0,5736.0,87547.0,,3333.0,287571.0,357.0,70794.0,1503088.0,549400.0,104984.0,100.0,,11332.0,246507.0,4887.0,158080.0,41514.0,2047727.0,9137000.0,128760.0,,435.0,2460.0,67942.0,431745.0,493722.0,8438400.0,829.0,2121000.0,16767.0,545532.0,156900.0,23280.0,203935.0,5600.0,272548.0,1750.0,14376.0,363210.0,33300.0,11626.0,220087.0,4700.0,627.0,31908.0,15.0,63248.0,4.0,69943.0,11700.0,1057000.0,9.0,56008.0,8453232.0,12700.0,,87349.0,58460.0,3543.0,15425.0,48633.0,86430.0,80542.0,22675.0,151610.0,551.0,23103.0,124874.0,109500.0,39690.0,140200.0,67110.0,25522.0,319.0,707000.0,231.0,152516.0,190688.0,3690.0,2654.0,625.0,74174.0,205194.0,850.0,3081.0,331152.0,34420.0,181.0,1091751.0,12032.0,17355.0,22427.0,10190.0,1453300.0,85562.0
