,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Iceland,Grenada,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Puerto Rico,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,Slovakia,Pacific Islands Trust Territory,Bermuda,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,"China, Taiwan Province of",Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Georgia,Wallis and Futuna Islands,Mauritius,Yemen,Lithuania,Russian Federation,Tunisia,Paraguay,Tuvalu,Djibouti,Cook Islands,Guadeloupe,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Bahrain,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,United Arab Emirates,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,"China, Hong Kong SAR",Democratic People's Republic of Korea,Slovenia,Spain,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Saint Pierre and Miquelon,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Lesotho,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Qatar,Italy,Ireland,Uganda,Cayman Islands,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Oman,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Guam,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1996,,233822.0,150000.0,113609.0,77542.0,165377.0,104173.0,44606.0,170367.0,121818.0,58432.0,150213.0,49165.0,223990.0,151337.0,,153779.0,71211.0,202055.0,190828.0,616917.0,95958.0,204060.0,148377.0,150261.0,140031.0,71360.0,74608.0,372938.0,54792.0,165090.0,50000.0,92901.0,314575.0,,59606.0,,93534.0,168969.0,118792.0,133850.0,,73944.0,191655.0,49781.0,52362.0,189784.0,334867.0,87815.0,56962.0,50091.0,262830.0,86800.0,147876.0,,119037.0,165740.0,116875.0,88478.0,63434.0,65401.0,91938.0,150717.0,189470.0,60366.0,261657.0,68341.0,146885.0,38926.0,28168.0,222098.0,66912.0,203090.0,256269.0,172458.0,236227.0,221516.0,40878.0,105078.0,175049.0,308324.0,73561.0,142857.0,141647.0,96880.0,301886.0,146431.0,25862.0,137114.0,119721.0,146454.0,138497.0,131381.0,63857.0,77778.0,57659.0,138881.0,149137.0,161492.0,165093.0,121884.0,23333.0,116758.0,208676.0,211669.0,135026.0,136384.0,56227.0,83479.0,32905.0,26017.0,482340.0,67875.0,70308.0,48946.0,141769.0,136381.0,66271.0,61179.0,123844.0,211779.0,116536.0,228276.0,284102.0,,18067.0,80167.0,92038.0,47492.0,80860.0,225748.0,103479.0,72335.0,,114265.0,115337.0,158956.0,202374.0,257932.0,65302.0,56391.0,84077.0,74243.0,184804.0,35550.0,,96946.0,256084.0,188399.0,117024.0,113091.0,51064.0,29075.0,506916.0,155961.0,70716.0,56017.0,66725.0,127209.0,111062.0,270266.0,84394.0,104711.0,79356.0,99851.0,9451.0,,150598.0,74268.0,186081.0,154304.0,249169.0,225752.0,60486.0,39950.0,164869.0,188222.0,82044.0,76617.0,110176.0,197083.0,236163.0,89535.0,67307.0,109354.0,64890.0,313643.0,286102.0,123284.0,21221.0,257719.0,159450.0,45000.0,188223.0,157968.0,25475.0,186673.0,102997.0,76503.0,237102.0,45500.0,91949.0,69736.0,11752.0,154242.0,29704.0,431846.0,85961.0,65575.0,67355.0,250682.0,40276.0,40656.0,86630.0,107627.0,,95615.0,42390.0
1997,,252340.0,153226.0,114210.0,81203.0,163189.0,103195.0,62946.0,169737.0,123029.0,63618.0,149714.0,49203.0,208559.0,153834.0,,174417.0,70370.0,203572.0,210296.0,560926.0,96463.0,181979.0,142406.0,140656.0,152123.0,62481.0,77301.0,379228.0,55292.0,158974.0,50021.0,85451.0,295609.0,,59812.0,,92982.0,132735.0,136257.0,140884.0,,81167.0,190771.0,50560.0,51568.0,190923.0,332125.0,91425.0,55882.0,53040.0,259178.0,85647.0,152789.0,,121167.0,164706.0,112972.0,90004.0,65275.0,64852.0,92656.0,148256.0,185687.0,61878.0,249950.0,67862.0,131222.0,41120.0,28356.0,257733.0,66667.0,170498.0,242656.0,165193.0,247370.0,336503.0,40742.0,106224.0,170817.0,297557.0,81575.0,142745.0,135456.0,97106.0,293669.0,153752.0,25878.0,143476.0,118199.0,154286.0,144205.0,122533.0,64097.0,75384.0,57989.0,110243.0,141237.0,178406.0,173443.0,122730.0,23077.0,118301.0,198211.0,208264.0,124164.0,137247.0,55548.0,65647.0,32749.0,25477.0,564861.0,41176.0,70667.0,47263.0,122786.0,137095.0,66244.0,60953.0,116429.0,204810.0,118056.0,233598.0,293059.0,,22508.0,80208.0,92110.0,42752.0,71280.0,220171.0,103171.0,71980.0,,118223.0,116794.0,157066.0,202482.0,272956.0,62690.0,57628.0,81582.0,74164.0,171294.0,36997.0,,95813.0,264452.0,188781.0,124518.0,118170.0,51042.0,29063.0,525866.0,156691.0,70289.0,56177.0,66817.0,116048.0,111046.0,280325.0,83112.0,103762.0,88983.0,99547.0,9332.0,,142827.0,74694.0,163138.0,154281.0,243838.0,226784.0,59903.0,37357.0,165280.0,188552.0,79473.0,79493.0,110305.0,188467.0,272069.0,93334.0,67903.0,131234.0,65334.0,353570.0,285660.0,120600.0,21884.0,255658.0,167263.0,54169.0,188919.0,154630.0,24297.0,188447.0,114974.0,81169.0,233093.0,46696.0,92943.0,67108.0,11759.0,160947.0,29850.0,434566.0,67722.0,65381.0,69133.0,249176.0,41484.0,41499.0,88154.0,103919.0,,97721.0,42617.0
1998,,221035.0,150769.0,120935.0,77670.0,167679.0,105183.0,63434.0,167076.0,123076.0,55961.0,149532.0,49259.0,212576.0,156314.0,,179599.0,70995.0,215626.0,190313.0,537101.0,96719.0,175112.0,144226.0,143150.0,151074.0,93855.0,81685.0,369146.0,54792.0,167126.0,49982.0,95619.0,296725.0,,60191.0,,100162.0,166667.0,155013.0,163192.0,,77824.0,192554.0,51334.0,54650.0,162360.0,375497.0,103330.0,55375.0,57972.0,290599.0,89000.0,148895.0,,121774.0,163768.0,125570.0,86740.0,66978.0,65070.0,93651.0,151027.0,217892.0,61127.0,255539.0,67994.0,119151.0,37355.0,28540.0,255321.0,66429.0,201941.0,250584.0,171324.0,232447.0,317935.0,41722.0,114496.0,163481.0,322243.0,77795.0,142650.0,146231.0,97240.0,307786.0,82432.0,25892.0,129358.0,118447.0,154601.0,144532.0,133981.0,68055.0,76000.0,58556.0,130605.0,129872.0,197748.0,165991.0,123147.0,23615.0,123876.0,201193.0,217322.0,119188.0,134890.0,55045.0,88557.0,33306.0,24957.0,455618.0,39771.0,70467.0,45469.0,108562.0,136121.0,66219.0,61408.0,118130.0,204397.0,119312.0,228218.0,304952.0,,21165.0,79397.0,94292.0,48709.0,76432.0,210077.0,102780.0,71736.0,,105450.0,116270.0,171506.0,209674.0,280464.0,62475.0,56627.0,82937.0,74111.0,177634.0,30443.0,,98291.0,251802.0,180177.0,117968.0,120264.0,51271.0,27505.0,457757.0,154542.0,69867.0,59664.0,66667.0,130726.0,111031.0,284262.0,84617.0,101838.0,81951.0,98611.0,9566.0,,143391.0,75310.0,124562.0,152375.0,246966.0,292838.0,61399.0,39697.0,164146.0,179984.0,80249.0,80238.0,111017.0,210202.0,267966.0,94633.0,67423.0,141305.0,65515.0,331467.0,275150.0,123750.0,22135.0,242446.0,169304.0,56837.0,170380.0,132848.0,22823.0,191064.0,112450.0,92269.0,246305.0,45177.0,90987.0,75614.0,11768.0,157652.0,30061.0,405933.0,71673.0,64711.0,70412.0,248991.0,37218.0,36940.0,98383.0,111036.0,,109057.0,42797.0
1999,,251997.0,151515.0,113195.0,74570.0,164398.0,106442.0,63808.0,163095.0,123790.0,54834.0,150338.0,49257.0,222814.0,172946.0,,158586.0,71429.0,215901.0,158042.0,486000.0,96420.0,207163.0,138301.0,151012.0,157677.0,93855.0,81898.0,378517.0,53556.0,195007.0,50125.0,100003.0,295576.0,,60771.0,,95755.0,178155.0,157072.0,186741.0,,92698.0,208509.0,52104.0,49747.0,156433.0,392702.0,123565.0,54692.0,57623.0,293155.0,86364.0,150571.0,,122996.0,165602.0,151401.0,86054.0,68691.0,63642.0,94524.0,158423.0,181085.0,56396.0,267755.0,68000.0,126427.0,41651.0,28836.0,303191.0,62667.0,214021.0,259070.0,172258.0,235890.0,322596.0,42558.0,118173.0,193367.0,320962.0,71738.0,144737.0,138543.0,97591.0,277470.0,101566.0,25824.0,144166.0,119166.0,129662.0,143803.0,156994.0,66853.0,75157.0,58963.0,122812.0,136030.0,191377.0,168529.0,123183.0,24167.0,112335.0,212535.0,215539.0,120387.0,135205.0,55147.0,96535.0,34265.0,24794.0,513755.0,58324.0,70765.0,47321.0,101938.0,144550.0,66193.0,60976.0,130231.0,205881.0,121798.0,273563.0,314144.0,,22439.0,80198.0,89205.0,49217.0,80662.0,228931.0,103538.0,71548.0,,104235.0,117446.0,155043.0,213912.0,271217.0,60906.0,58209.0,80790.0,74058.0,182148.0,38159.0,,103468.0,276746.0,180626.0,116936.0,130374.0,51020.0,38155.0,510535.0,161731.0,69452.0,99676.0,67857.0,143520.0,111016.0,279324.0,85079.0,102816.0,81396.0,100000.0,9260.0,,155064.0,75781.0,125618.0,152975.0,260339.0,278127.0,60262.0,42550.0,174912.0,180769.0,81024.0,73055.0,114346.0,208328.0,254711.0,95253.0,69241.0,151939.0,66448.0,393551.0,279964.0,130664.0,22244.0,245230.0,176767.0,57745.0,193305.0,125628.0,22146.0,190095.0,109285.0,104468.0,245046.0,46746.0,90932.0,60909.0,11820.0,163477.0,29799.0,457242.0,5458.0,66061.0,74118.0,248974.0,40062.0,42323.0,99095.0,103932.0,,93823.0,42977.0
2000,,241547.0,153113.0,116828.0,74778.0,159632.0,107820.0,66851.0,163584.0,123964.0,61266.0,149398.0,49326.0,223384.0,172519.0,,155493.0,71201.0,209654.0,181776.0,616981.0,96676.0,208830.0,143619.0,151583.0,128340.0,66274.0,81891.0,,56000.0,193917.0,50332.0,100354.0,304844.0,,61063.0,,94676.0,166109.0,156204.0,184183.0,,90169.0,209089.0,52941.0,48678.0,161109.0,315824.0,138893.0,50986.0,53246.0,275254.0,79647.0,114254.0,,123244.0,164775.0,155658.0,86528.0,70254.0,64883.0,98024.0,128520.0,210862.0,60010.0,384906.0,68225.0,104170.0,38172.0,28988.0,302792.0,64175.0,182934.0,250323.0,172759.0,222382.0,313125.0,43688.0,112271.0,185889.0,296848.0,85213.0,141988.0,135431.0,98439.0,281803.0,101934.0,25819.0,156292.0,117353.0,153269.0,143019.0,166384.0,65657.0,75125.0,59413.0,125539.0,145398.0,186013.0,164890.0,118272.0,24545.0,117272.0,220569.0,227214.0,120214.0,136165.0,64924.0,110923.0,34618.0,23741.0,561391.0,62438.0,69824.0,48954.0,108820.0,148186.0,66168.0,55154.0,150332.0,205599.0,123330.0,246844.0,312664.0,,22542.0,80193.0,82093.0,44549.0,77663.0,239763.0,103596.0,70862.0,,115598.0,117730.0,152864.0,227165.0,279763.0,61441.0,56838.0,80679.0,110286.0,174515.0,38953.0,290770.0,102635.0,276292.0,201141.0,115893.0,132257.0,51396.0,39171.0,542140.0,167431.0,69045.0,130286.0,68966.0,120114.0,111003.0,266730.0,84767.0,101785.0,80859.0,109091.0,9816.0,149744.0,146284.0,74268.0,119228.0,169051.0,271117.0,371311.0,60403.0,36033.0,185575.0,200998.0,81196.0,68814.0,113238.0,198573.0,305142.0,93226.0,69187.0,157608.0,66098.0,373020.0,283794.0,108691.0,23558.0,246720.0,167732.0,67850.0,206937.0,124722.0,25099.0,189500.0,114681.0,107923.0,240718.0,46867.0,91146.0,54779.0,11757.0,157785.0,29623.0,474735.0,6569.0,65446.0,73690.0,249414.0,40500.0,43280.0,81444.0,91419.0,,96619.0,43236.0
2001,,243802.0,153907.0,115506.0,75831.0,150178.0,111166.0,61503.0,161290.0,124071.0,60307.0,148522.0,49699.0,218629.0,180142.0,,164698.0,70771.0,205966.0,156050.0,553692.0,97274.0,222552.0,160345.0,156414.0,127053.0,68249.0,80029.0,,56957.0,176092.0,50000.0,106299.0,316226.0,,60947.0,,99632.0,184864.0,156103.0,192880.0,,93207.0,209611.0,53661.0,46037.0,155954.0,337580.0,147202.0,50084.0,55155.0,285507.0,78804.0,131949.0,,123500.0,166220.0,150620.0,86194.0,71995.0,64451.0,102752.0,147543.0,226240.0,59525.0,383296.0,66782.0,111901.0,37181.0,29172.0,297200.0,62237.0,221380.0,261917.0,157236.0,244675.0,328364.0,44964.0,121529.0,176949.0,293418.0,78830.0,140000.0,142300.0,100880.0,333366.0,103609.0,25816.0,155819.0,118636.0,153647.0,152267.0,163077.0,64429.0,75000.0,60303.0,125366.0,135267.0,195291.0,174155.0,122794.0,24359.0,126402.0,237902.0,246019.0,117969.0,134601.0,64018.0,99305.0,36221.0,24059.0,557762.0,58111.0,71716.0,55978.0,120380.0,155041.0,66144.0,54055.0,138839.0,206651.0,122824.0,179102.0,319489.0,,22449.0,80374.0,84472.0,42685.0,77600.0,230743.0,103718.0,70562.0,,120473.0,117745.0,152359.0,222243.0,297278.0,60617.0,57197.0,80351.0,100769.0,173952.0,39047.0,285016.0,104589.0,270091.0,202194.0,117319.0,132290.0,51458.0,38663.0,538429.0,166644.0,68647.0,131167.0,68750.0,139219.0,110991.0,260564.0,84892.0,110010.0,80132.0,100697.0,10304.0,153731.0,151037.0,73174.0,136107.0,161298.0,254956.0,375587.0,58664.0,35604.0,194119.0,201975.0,82104.0,74580.0,118849.0,202526.0,281210.0,104031.0,68505.0,164774.0,65287.0,392722.0,287343.0,137700.0,23715.0,243820.0,172176.0,72366.0,242420.0,116120.0,24545.0,195685.0,118048.0,108557.0,239371.0,47429.0,91927.0,50500.0,11714.0,166628.0,29505.0,504214.0,11799.0,63868.0,74061.0,248395.0,42883.0,43151.0,89035.0,98330.0,,109134.0,43430.0
2002,,248920.0,155882.0,105368.0,76883.0,129006.0,107787.0,60252.0,162557.0,126537.0,38469.0,149174.0,49604.0,224404.0,207227.0,,161283.0,70219.0,212329.0,154814.0,515385.0,97537.0,220641.0,188313.0,147763.0,127136.0,70605.0,53002.0,,56470.0,182296.0,50527.0,109522.0,284923.0,,60538.0,,98049.0,159460.0,148624.0,199985.0,,102839.0,228881.0,54412.0,45418.0,149281.0,341449.0,188799.0,49945.0,56849.0,276055.0,77853.0,110931.0,,125296.0,166648.0,168690.0,86226.0,73613.0,64574.0,105216.0,157866.0,219709.0,59682.0,368104.0,61229.0,108294.0,34977.0,29373.0,317331.0,63759.0,231237.0,262329.0,158498.0,257975.0,298328.0,46428.0,119223.0,193047.0,289005.0,67576.0,140226.0,157479.0,101931.0,360229.0,120815.0,25827.0,143993.0,116994.0,141050.0,145800.0,177834.0,64952.0,75129.0,61477.0,121136.0,129702.0,199264.0,174698.0,125550.0,24012.0,109354.0,249358.0,266166.0,117149.0,130984.0,66691.0,110324.0,37532.0,24338.0,425977.0,80580.0,72026.0,58607.0,147200.0,162987.0,66120.0,48080.0,150149.0,210137.0,123832.0,221574.0,334740.0,,20237.0,80179.0,85438.0,42812.0,78202.0,270873.0,103950.0,70346.0,,94432.0,118766.0,153861.0,225069.0,295432.0,59945.0,57956.0,79629.0,90455.0,178542.0,41247.0,291751.0,108363.0,289142.0,208486.0,119160.0,121775.0,51527.0,38248.0,532497.0,173336.0,68258.0,142186.0,72727.0,132172.0,110981.0,261794.0,85891.0,111432.0,79687.0,99038.0,10154.0,149568.0,175718.0,71913.0,111251.0,158213.0,239912.0,370140.0,57990.0,35908.0,194270.0,208352.0,82525.0,85799.0,126891.0,239148.0,345541.0,126194.0,68997.0,175652.0,65266.0,406983.0,286231.0,134723.0,22602.0,232916.0,170557.0,76524.0,225800.0,128515.0,24533.0,191492.0,117654.0,108727.0,240883.0,48441.0,89956.0,46637.0,11755.0,161699.0,29350.0,520405.0,32971.0,63478.0,74727.0,251888.0,40743.0,44611.0,92518.0,109912.0,,106650.0,43613.0
2003,,243707.0,156522.0,107911.0,77321.0,114670.0,116838.0,62403.0,159329.0,127137.0,37956.0,147764.0,49732.0,207643.0,216975.0,,164989.0,69695.0,212209.0,164394.0,477532.0,97679.0,206849.0,210838.0,157124.0,127276.0,84275.0,108976.0,,56539.0,188295.0,50000.0,111017.0,290446.0,,60849.0,,99923.0,163759.0,158971.0,220920.0,,215582.0,218450.0,55159.0,50205.0,151148.0,342346.0,161412.0,49766.0,51566.0,278898.0,81055.0,114487.0,,125145.0,167945.0,166038.0,89246.0,75272.0,63622.0,105933.0,156748.0,211568.0,58714.0,328131.0,64387.0,146991.0,36377.0,29032.0,323215.0,63731.0,251726.0,261143.0,171781.0,263217.0,287860.0,47924.0,131392.0,186654.0,245107.0,75492.0,138095.0,189788.0,104483.0,301798.0,116138.0,25813.0,132948.0,116383.0,191457.0,155653.0,179469.0,64964.0,75714.0,62188.0,130866.0,131771.0,208227.0,169967.0,128079.0,23870.0,128309.0,222614.0,231854.0,123035.0,130007.0,58833.0,98930.0,38965.0,29045.0,359220.0,59485.0,70399.0,61760.0,176710.0,166106.0,66101.0,55160.0,140621.0,213890.0,122890.0,164482.0,337115.0,,20613.0,80039.0,88521.0,31998.0,86263.0,256103.0,104085.0,69366.0,,129236.0,119590.0,151901.0,217291.0,304301.0,59424.0,58794.0,78779.0,97872.0,182785.0,39193.0,294609.0,112128.0,282828.0,206738.0,121304.0,113443.0,51000.0,33422.0,473586.0,179748.0,67884.0,144034.0,79412.0,151253.0,110974.0,256447.0,85601.0,92832.0,79292.0,98214.0,10290.0,150328.0,174000.0,70441.0,130282.0,159792.0,252470.0,345340.0,56478.0,35400.0,195318.0,206581.0,83128.0,73210.0,140271.0,234148.0,315616.0,144257.0,69321.0,179643.0,65121.0,370845.0,281862.0,135035.0,23903.0,232714.0,169804.0,79593.0,213245.0,134070.0,25177.0,192286.0,117292.0,115074.0,240879.0,45534.0,95591.0,42332.0,12812.0,167224.0,29196.0,537175.0,33268.0,64384.0,71262.0,247217.0,40293.0,43720.0,68144.0,150850.0,,124826.0,43515.0
2004,,247172.0,157143.0,103218.0,79132.0,115888.0,108857.0,63459.0,163507.0,126188.0,36803.0,148072.0,49927.0,210912.0,215366.0,,163928.0,100616.0,231029.0,156918.0,430920.0,98272.0,219743.0,225683.0,150064.0,126479.0,86042.0,100122.0,,56178.0,220353.0,50000.0,114248.0,298277.0,,60706.0,,98280.0,192120.0,153977.0,213379.0,,160028.0,234112.0,55913.0,50468.0,148723.0,336576.0,165063.0,50144.0,57004.0,308583.0,80733.0,122683.0,,126442.0,168376.0,167060.0,85719.0,76892.0,62663.0,107235.0,145662.0,211636.0,60913.0,334632.0,64937.0,137773.0,40728.0,29545.0,320772.0,63742.0,271606.0,259224.0,162586.0,268859.0,303322.0,49307.0,146726.0,184586.0,298492.0,78849.0,137209.0,203794.0,114444.0,243433.0,110072.0,25798.0,135826.0,112709.0,164987.0,156752.0,187843.0,67082.0,74923.0,62286.0,113483.0,133069.0,205744.0,175171.0,129738.0,23478.0,121188.0,240603.0,252432.0,109618.0,129305.0,69150.0,98822.0,44421.0,34915.0,448129.0,62314.0,73016.0,66942.0,195477.0,164383.0,66085.0,53751.0,134511.0,214659.0,123284.0,229036.0,337474.0,,28411.0,80000.0,88785.0,27582.0,85752.0,269520.0,104217.0,69426.0,,110945.0,119176.0,155064.0,231679.0,318540.0,60334.0,63896.0,79627.0,92794.0,155290.0,39166.0,317351.0,118713.0,309270.0,204448.0,119017.0,122525.0,51914.0,33700.0,531373.0,164314.0,67526.0,129896.0,82857.0,159142.0,110970.0,263174.0,88522.0,102310.0,78865.0,98039.0,10444.0,170175.0,180730.0,68957.0,111885.0,176197.0,272614.0,346175.0,55187.0,34636.0,207855.0,204297.0,83954.0,86509.0,145151.0,256849.0,362679.0,134193.0,69368.0,182898.0,64911.0,398152.0,275999.0,134275.0,24147.0,246864.0,172550.0,74452.0,234037.0,130733.0,24888.0,192692.0,117765.0,109162.0,240016.0,45669.0,94217.0,43007.0,13101.0,176717.0,29016.0,539018.0,39471.0,63186.0,80915.0,249612.0,39904.0,42954.0,114432.0,134246.0,,137222.0,43750.0
2005,,288169.0,157039.0,95090.0,78534.0,154144.0,140771.0,63661.0,161249.0,123197.0,39084.0,147173.0,50702.0,204227.0,209349.0,,183001.0,98260.0,241369.0,159250.0,647966.0,99286.0,200022.0,237619.0,148080.0,126155.0,101920.0,109514.0,,58245.0,212892.0,50000.0,117573.0,290022.0,,60183.0,,104007.0,182078.0,160598.0,205763.0,,174009.0,248311.0,56717.0,51909.0,140805.0,355823.0,173909.0,50229.0,55268.0,293974.0,78457.0,118006.0,,127925.0,169330.0,176830.0,85265.0,78480.0,61352.0,111576.0,145289.0,225847.0,65946.0,327869.0,64770.0,135893.0,39025.0,29997.0,331646.0,62500.0,291034.0,266535.0,147488.0,276428.0,303431.0,50026.0,146335.0,164821.0,261460.0,77132.0,137579.0,208884.0,94364.0,224203.0,103783.0,25809.0,123745.0,115788.0,180211.0,173703.0,186823.0,65698.0,74828.0,63070.0,112533.0,128195.0,206294.0,180437.0,128561.0,25000.0,114444.0,233113.0,253364.0,103215.0,130598.0,74905.0,93616.0,45798.0,40450.0,315831.0,83449.0,71202.0,72730.0,208591.0,164284.0,66070.0,48737.0,135656.0,216873.0,123637.0,245588.0,340888.0,,27803.0,80562.0,88896.0,28640.0,87950.0,247511.0,104516.0,69292.0,,131727.0,116760.0,155904.0,228452.0,333048.0,60981.0,65503.0,79835.0,91564.0,158030.0,39187.0,301678.0,118524.0,293013.0,206280.0,124143.0,123555.0,52152.0,43079.0,545271.0,170359.0,67181.0,131336.0,82197.0,137039.0,110969.0,259068.0,87531.0,106426.0,78529.0,82353.0,10487.0,549259.0,195520.0,63390.0,121217.0,162442.0,265040.0,346177.0,54081.0,34238.0,199952.0,205985.0,84341.0,85905.0,144267.0,240809.0,374731.0,140671.0,69599.0,175635.0,64686.0,389477.0,276729.0,127132.0,24578.0,250587.0,176892.0,78175.0,237109.0,132091.0,25053.0,180887.0,119130.0,103907.0,243841.0,45581.0,94217.0,43341.0,12728.0,170727.0,28681.0,535618.0,31022.0,62857.0,80217.0,241596.0,40275.0,43923.0,163187.0,129315.0,,149004.0,44074.0
2006,,262172.0,157542.0,83589.0,78249.0,164405.0,140216.0,63045.0,173763.0,125987.0,34810.0,147324.0,49155.0,221282.0,213328.0,94185.0,190081.0,106731.0,259420.0,147181.0,937273.0,98931.0,234547.0,247655.0,152024.0,126420.0,109870.0,113248.0,,55436.0,224823.0,56341.0,125760.0,270010.0,,59356.0,,82297.0,195207.0,143718.0,204528.0,,169756.0,251198.0,60000.0,55142.0,155941.0,314281.0,177829.0,50186.0,58914.0,278477.0,81609.0,118273.0,,129324.0,182316.0,181913.0,83960.0,80261.0,60676.0,112673.0,137961.0,245091.0,68796.0,314264.0,65136.0,125364.0,49423.0,30828.0,334801.0,63549.0,313587.0,275742.0,159463.0,269375.0,261429.0,50552.0,140229.0,183913.0,247916.0,73878.0,136364.0,241521.0,98765.0,216221.0,71546.0,25911.0,131858.0,116161.0,148521.0,189508.0,185342.0,69395.0,74731.0,62482.0,111508.0,129867.0,202496.0,174893.0,131460.0,26729.0,283478.0,248688.0,256649.0,106338.0,129027.0,76189.0,94131.0,38649.0,41066.0,364600.0,78714.0,74371.0,74896.0,217724.0,171658.0,66055.0,52253.0,134355.0,219458.0,121661.0,174047.0,338641.0,,21882.0,80000.0,88920.0,28684.0,86726.0,228987.0,104866.0,68646.0,,178350.0,117366.0,161508.0,206534.0,344412.0,61554.0,66521.0,81087.0,91318.0,152880.0,38927.0,305505.0,128491.0,298029.0,211351.0,121953.0,130092.0,51429.0,45959.0,493138.0,193051.0,66849.0,114388.0,81081.0,149557.0,110970.0,239546.0,84294.0,107942.0,77754.0,83493.0,10584.0,378750.0,176429.0,61164.0,139042.0,159658.0,257760.0,369712.0,52720.0,33740.0,229731.0,211163.0,84685.0,,144210.0,268157.0,351350.0,148168.0,70726.0,177678.0,65849.0,383659.0,288635.0,83333.0,24554.0,255196.0,171745.0,81294.0,227189.0,132959.0,25547.0,174978.0,125112.0,103768.0,243282.0,40998.0,93015.0,42461.0,15806.0,172186.0,29795.0,516523.0,24359.0,63282.0,83005.0,242917.0,39582.0,42416.0,167350.0,149852.0,179121.0,145543.0,44253.0
