,Honduras,Poland,Saint Kitts and Nevis,Vanuatu,South Africa,Lithuania,Republic of Moldova,Democratic Republic of the Congo,Brazil,Japan,Turkmenistan,Grenada,Philippines,Lesotho,Democratic People's Republic of Korea,Greece,Cameroon,Burundi,United States of America,Iraq,Indonesia,New Zealand,"China, Macao SAR",Burkina Faso,Dominica,Romania,Hungary,Niger,Nigeria,Angola,Kuwait,Malaysia,Ireland,Côte d'Ivoire,Peru,Switzerland,Fiji,Mongolia,Sri Lanka,Cuba,Algeria,Finland,Sweden,Kyrgyzstan,Congo,Kazakhstan,Malawi,El Salvador,Cook Islands,Paraguay,Ecuador,Mauritania,Samoa,Solomon Islands,Seychelles,Guyana,Kenya,United Arab Emirates,Botswana,Morocco,United Kingdom,Rwanda,Australia,Egypt,Mozambique,Panama,Portugal,Azerbaijan,Thailand,New Caledonia,Syrian Arab Republic,Mauritius,Dominican Republic,Ghana,Italy,Tunisia,Tonga,Guinea,France,Latvia,Togo,Turkey,Argentina,India,Spain,Bahamas,Sierra Leone,Djibouti,Germany,Bangladesh,Central African Republic,Aruba,Canada,Mexico,Singapore,Papua New Guinea,Haiti,Costa Rica,Namibia,Uruguay,Armenia,Bulgaria,"China, mainland",Brunei Darussalam,Iran (Islamic Republic of),Viet Nam,Belize,Antigua and Barbuda,French Polynesia,Benin,Jamaica,Comoros,Russian Federation,Netherlands,Denmark,Iceland,United Republic of Tanzania,American Samoa,Pakistan,Israel,Uzbekistan,Austria,Senegal,Saudi Arabia,Zimbabwe,Lao People's Democratic Republic,"China, Taiwan Province of",Tajikistan,Jordan,Suriname,Republic of Korea,Sudan (former),Belarus,Estonia,Sao Tome and Principe,Uganda,Swaziland,Saint Vincent and the Grenadines,Trinidad and Tobago,Guatemala,Venezuela (Bolivarian Republic of),Bolivia (Plurinational State of),Colombia,Saint Lucia,Madagascar,Gambia,Guinea-Bissau,Occupied Palestinian Territory,Barbados,Cyprus,Ukraine,Norway,Malta,Mali,Niue,Lebanon,Nepal,Chad,Chile,Gabon,Georgia,"China, Hong Kong SAR",Nicaragua
2001,276751.0,2974211.0,7477.0,13748.0,2138620.0,529439.0,165579.0,10701.0,15783768.0,1246339.0,6238.0,13601.0,1836248.0,4437.0,14737.0,2860493.0,294528.0,1477.0,41811579.0,4089.0,3562024.0,7094907.0,3441.0,63276.0,18140.0,450220.0,2470121.0,39030.0,425105.0,-1.0,41967.0,5921114.0,5708424.0,2625925.0,435351.0,1070629.0,168036.0,23299.0,120515.0,723603.0,14027.0,1152817.0,2100236.0,30388.0,27357.0,583984.0,87647.0,219113.0,485.0,813513.0,1416754.0,34787.0,4067.0,20311.0,857.0,185684.0,322125.0,705188.0,132914.0,908268.0,5712362.0,12.0,13473031.0,475434.0,21394.0,260660.0,909272.0,27672.0,6788085.0,1891.0,257875.0,405346.0,252844.0,546050.0,15946043.0,839366.0,5587.0,28472.0,27738512.0,74969.0,82025.0,4568959.0,11162171.0,4207792.0,17697489.0,4515.0,3422.0,576.0,25718769.0,13447.0,18142.0,34984.0,16572604.0,5964003.0,1275784.0,255451.0,11630.0,1172084.0,143201.0,1095124.0,7383.0,378676.0,10277314.0,500.0,1404913.0,1601847.0,112097.0,73.0,15685.0,67846.0,186719.0,1718.0,891829.0,22601233.0,10139324.0,11581.0,178317.0,-1.0,1184006.0,554358.0,92593.0,3432672.0,175116.0,281825.0,158329.0,401.0,598403.0,39555.0,279695.0,25752.0,863328.0,422746.0,779715.0,227516.0,5177.0,19032.0,180269.0,25437.0,133241.0,868049.0,223876.0,211184.0,1348137.0,17841.0,101932.0,11646.0,63981.0,55527.0,52692.0,140245.0,1881064.0,169120.0,11725.0,26508.0,31.0,122677.0,37950.0,195079.0,2600393.0,3431.0,38985.0,1978277.0,241487.0
2002,296627.0,3371430.0,8967.0,8030.0,2138279.0,408481.0,276517.0,5916.0,15969441.0,576195.0,8560.0,15495.0,1440083.0,1006.0,5902.0,2630112.0,292093.0,2594.0,41051506.0,37315.0,4357385.0,7659982.0,1460.0,43626.0,15570.0,499675.0,2598128.0,43037.0,483269.0,602.0,28849.0,6225066.0,5465606.0,2262911.0,546497.0,1199107.0,174278.0,25283.0,109695.0,711584.0,18371.0,1042021.0,1529818.0,34807.0,22177.0,774503.0,54079.0,189397.0,995.0,551504.0,1482306.0,42078.0,5206.0,19778.0,766.0,178112.0,308613.0,969040.0,51398.0,923953.0,6498999.0,152.0,13614002.0,425974.0,46399.0,260508.0,1110050.0,64048.0,6218701.0,1892.0,505291.0,394304.0,244761.0,690173.0,16028231.0,734708.0,7143.0,60092.0,27732283.0,82447.0,95407.0,3280542.0,9959959.0,6247728.0,18821676.0,5601.0,3801.0,64341.0,24627907.0,16673.0,92586.0,32993.0,11966229.0,6287421.0,1346010.0,250584.0,14396.0,1163019.0,196504.0,1064080.0,7582.0,902903.0,14796925.0,234.0,1449929.0,1521608.0,107841.0,287.0,16713.0,65965.0,166208.0,1285.0,2960864.0,24192594.0,11385055.0,12897.0,199657.0,-1.0,1080352.0,576896.0,116696.0,3856247.0,140362.0,359898.0,191224.0,228.0,478490.0,37075.0,292374.0,20479.0,837370.0,368173.0,845745.0,296568.0,5053.0,32573.0,170832.0,32302.0,102281.0,959882.0,161430.0,234090.0,1471466.0,25376.0,73604.0,17267.0,58584.0,48916.0,46783.0,161914.0,3481304.0,162762.0,12102.0,48654.0,158.0,149236.0,108552.0,685720.0,2429754.0,4841.0,62920.0,1870764.0,255346.0
2003,314793.0,4195939.0,7587.0,7424.0,2017013.0,647276.0,164184.0,567.0,18509633.0,585265.0,8985.0,12768.0,1721103.0,524.0,8675.0,1828524.0,352195.0,1732.0,41503835.0,34767.0,4160274.0,7997873.0,2416.0,67329.0,11140.0,318774.0,2318804.0,40780.0,430663.0,2937.0,13708.0,7072273.0,5806882.0,2272670.0,625239.0,1266272.0,166076.0,15474.0,140519.0,381396.0,23863.0,1019390.0,1973720.0,36145.0,21802.0,1065393.0,143983.0,213366.0,1627.0,778986.0,1630737.0,20414.0,5375.0,23898.0,728.0,176318.0,480190.0,1098761.0,47216.0,948080.0,9240380.0,581.0,9198581.0,532752.0,57396.0,258355.0,1006726.0,113665.0,7345165.0,1609.0,891376.0,360388.0,278714.0,1035250.0,14770855.0,569079.0,7873.0,56998.0,29247373.0,117571.0,86641.0,4073265.0,10797139.0,6233262.0,20014476.0,6315.0,6361.0,24650.0,24520101.0,13178.0,28151.0,25728.0,12732454.0,6384924.0,1248039.0,263784.0,12172.0,1280795.0,176516.0,1274945.0,12029.0,415903.0,19947265.0,195.0,1574510.0,1852937.0,118361.0,524.0,17562.0,66303.0,156353.0,12133.0,2563427.0,26572444.0,10413149.0,16347.0,286110.0,-1.0,1273729.0,738247.0,140768.0,3864787.0,81531.0,579077.0,124650.0,1009.0,378705.0,28888.0,321757.0,9657.0,849699.0,252542.0,1143172.0,263995.0,6011.0,21254.0,201297.0,25737.0,91807.0,881503.0,100638.0,301517.0,1541741.0,18152.0,74763.0,13980.0,56389.0,47385.0,41626.0,149136.0,1785570.0,172986.0,13833.0,39852.0,30.0,157122.0,123366.0,304300.0,2885639.0,3632.0,107491.0,1728749.0,261193.0
2004,380777.0,4796428.0,13687.0,19200.0,1812608.0,685970.0,194537.0,12807.0,20979000.0,592549.0,9936.0,11524.0,1592889.0,1094.0,11978.0,1793329.0,359001.0,31.0,42810320.0,80087.0,5591552.0,8230617.0,2650.0,72602.0,12925.0,463006.0,2123173.0,69212.0,459473.0,2116.0,6902.0,7177499.0,6306000.0,2504764.0,730793.0,1600541.0,152872.0,13441.0,166278.0,459917.0,63945.0,975005.0,1794761.0,61794.0,24156.0,642043.0,90775.0,200223.0,2151.0,942532.0,1571739.0,15415.0,5185.0,26298.0,1542.0,205290.0,384561.0,970644.0,51508.0,774175.0,7544425.0,53.0,15975570.0,701905.0,69943.0,283468.0,1166972.0,124990.0,8542679.0,2394.0,814881.0,376633.0,232930.0,1441996.0,15212068.0,889907.0,5369.0,19322.0,27472279.0,110985.0,73896.0,3863854.0,11058560.0,5368093.0,19761464.0,7403.0,9853.0,6691.0,23467205.0,26536.0,-1.0,13819.0,15693718.0,6521144.0,1338697.0,270491.0,12974.0,1416241.0,139733.0,1438681.0,11255.0,672460.0,10237975.0,156.0,1352256.0,1984606.0,149203.0,321.0,22380.0,54192.0,171451.0,15522.0,1418200.0,28138895.0,8846370.0,13714.0,222722.0,-1.0,951828.0,891575.0,343859.0,3766802.0,102258.0,844089.0,138835.0,3833.0,355923.0,51233.0,359789.0,18073.0,862321.0,294687.0,1113232.0,185400.0,4196.0,65856.0,435747.0,26363.0,121538.0,912511.0,137156.0,327444.0,1589536.0,21891.0,118470.0,22198.0,63578.0,43251.0,43072.0,164097.0,2600047.0,227597.0,7666.0,78902.0,24.0,193758.0,81269.0,31912.0,3035541.0,2515.0,120302.0,1203546.0,317019.0
2005,401009.0,6913737.0,5980.0,11037.0,2883053.0,1151284.0,264833.0,6902.0,21644025.0,559789.0,9550.0,11778.0,1831493.0,1929.0,15346.0,2702310.0,350534.0,1367.0,41521167.0,21250.0,6789063.0,8131464.0,2760.0,52246.0,11388.0,737482.0,3061639.0,52602.0,521908.0,3471.0,31814.0,7763948.0,6735597.0,2435930.0,853304.0,1724826.0,189791.0,10364.0,198341.0,183735.0,78708.0,835278.0,1978067.0,46939.0,30199.0,556727.0,59629.0,266634.0,1658.0,1165871.0,1694357.0,1458.0,6020.0,24675.0,503.0,174955.0,447410.0,1283947.0,47488.0,1069532.0,7839890.0,1309.0,12456583.0,807684.0,86251.0,329030.0,1302541.0,188144.0,6098461.0,1645.0,570844.0,366616.0,267364.0,1018130.0,15936482.0,894984.0,4975.0,47737.0,29469420.0,369952.0,73164.0,5553325.0,14047445.0,4675328.0,18635196.0,5212.0,14778.0,16367.0,26141811.0,57530.0,-1.0,18495.0,16143971.0,7218870.0,1512696.0,255790.0,13074.0,1406309.0,172740.0,1716497.0,13138.0,976964.0,14680404.0,108.0,1710616.0,2335695.0,136631.0,166.0,19939.0,87483.0,117824.0,17819.0,2870958.0,29832264.0,8500210.0,12279.0,163911.0,-1.0,1335914.0,876250.0,274491.0,4786812.0,54729.0,1013453.0,181827.0,6114.0,334289.0,47123.0,410403.0,27527.0,872804.0,244078.0,1204881.0,355071.0,4252.0,72668.0,164721.0,25674.0,143997.0,1056219.0,163048.0,344663.0,1666287.0,16181.0,92335.0,18497.0,73484.0,47859.0,44187.0,174973.0,3779910.0,267072.0,7308.0,70548.0,89.0,184430.0,79857.0,22224.0,3078632.0,8234.0,118195.0,1075642.0,391610.0
2006,392980.0,6951091.0,145.0,10315.0,2222270.0,913421.0,238690.0,4882.0,24110040.0,577488.0,9485.0,12459.0,1926277.0,1916.0,20557.0,2634089.0,330124.0,534.0,44908498.0,6730.0,7571978.0,8434343.0,3180.0,51318.0,11094.0,1088217.0,3433242.0,65831.0,455090.0,2745.0,40496.0,8326876.0,6721549.0,2376601.0,1124190.0,1728076.0,163254.0,27851.0,316803.0,178610.0,80604.0,961809.0,1998211.0,65972.0,10682.0,996948.0,68768.0,259085.0,864.0,1275929.0,1813400.0,28954.0,4447.0,13933.0,937.0,165029.0,467575.0,1019441.0,38640.0,1050325.0,7434747.0,1750.0,13478409.0,766226.0,176396.0,357888.0,1356116.0,234922.0,6362367.0,2085.0,1349705.0,362185.0,322205.0,1298436.0,16653890.0,1048404.0,4009.0,41508.0,28491516.0,311490.0,89255.0,5899801.0,12427860.0,5589147.0,20146487.0,5316.0,13741.0,39340.0,27174431.0,60835.0,15014.0,20082.0,19436953.0,8761464.0,1598480.0,282469.0,14718.0,1709439.0,157237.0,1804374.0,17595.0,977542.0,12581662.0,922.0,2376892.0,2342038.0,141054.0,570.0,18327.0,165983.0,154314.0,17372.0,2745090.0,30297483.0,9837049.0,9062.0,128467.0,1.0,1628837.0,825159.0,280642.0,4814783.0,174266.0,1093495.0,163918.0,15305.0,311064.0,36940.0,419022.0,25437.0,795630.0,263157.0,1056180.0,434833.0,5137.0,87132.0,295842.0,25052.0,147481.0,1045861.0,110342.0,354814.0,1552371.0,18174.0,108619.0,14762.0,55043.0,46844.0,41158.0,154679.0,3720426.0,299743.0,14121.0,105490.0,22.0,165919.0,69292.0,98394.0,3295031.0,4860.0,91888.0,1250098.0,305804.0
2007,398538.0,6740075.0,68.0,8598.0,1883979.0,1061969.0,181634.0,3943.0,26966666.0,562055.0,9666.0,9842.0,1784593.0,2094.0,6289.0,2241248.0,298142.0,1162.0,49427934.0,30090.0,6174275.0,8739652.0,3130.0,35103.0,8222.0,733464.0,4620523.0,66774.0,450701.0,5416.0,39159.0,8024833.0,6832139.0,2234589.0,1166686.0,1671393.0,149270.0,26280.0,242777.0,186995.0,31259.0,1163457.0,1883593.0,85866.0,12261.0,1405545.0,346438.0,262541.0,752.0,1682856.0,1867136.0,10832.0,4408.0,24592.0,1275.0,171779.0,672581.0,1356547.0,127192.0,1240971.0,6944957.0,2336.0,7472181.0,923464.0,146502.0,395626.0,1595156.0,420657.0,7984487.0,966.0,1284545.0,294663.0,333155.0,1265036.0,16527040.0,1103833.0,2171.0,45012.0,26150806.0,378374.0,83302.0,5016136.0,15323803.0,8928435.0,21300385.0,6768.0,17995.0,3454.0,25554264.0,80302.0,241475.0,4599.0,19875789.0,8686484.0,1724776.0,290617.0,12716.0,1785692.0,162273.0,2045989.0,13895.0,537817.0,16029030.0,82.0,3105902.0,2427181.0,116656.0,323.0,15766.0,204502.0,158066.0,11590.0,3884967.0,33077650.0,9978000.0,11066.0,255328.0,1.0,1537003.0,1097049.0,235623.0,4617873.0,158587.0,1410414.0,88272.0,3780.0,310814.0,91802.0,522236.0,30791.0,858807.0,329780.0,1012803.0,438165.0,3128.0,114406.0,394313.0,25620.0,135412.0,1265793.0,80066.0,372876.0,1584616.0,13563.0,136213.0,21637.0,86596.0,50615.0,44620.0,167692.0,2336281.0,272205.0,20072.0,80055.0,40.0,211370.0,74606.0,94595.0,3445256.0,2782.0,101127.0,1554123.0,407493.0
2008,432766.0,6854759.0,16.0,14392.0,2369115.0,1825328.0,200793.0,9980.0,25776571.0,488870.0,9507.0,6961.0,1737901.0,1195.0,6178.0,2368209.0,365290.0,1643.0,49083723.0,40574.0,8763471.0,7819735.0,5442.0,26493.0,10169.0,2135587.0,4336086.0,79204.0,525333.0,8991.0,17263.0,8266313.0,6610820.0,2311558.0,1400663.0,1745338.0,171018.0,15976.0,258545.0,200408.0,35568.0,1045254.0,2009161.0,82562.0,18323.0,1263993.0,92953.0,269963.0,691.0,1551681.0,1861627.0,6249.0,4301.0,24131.0,1119.0,153864.0,624766.0,1417794.0,80962.0,1391579.0,7684184.0,7224.0,9177930.0,694624.0,145497.0,369433.0,1653312.0,428311.0,8160783.0,225.0,942993.0,281881.0,315810.0,1154355.0,16643976.0,1230192.0,1436.0,54762.0,28078354.0,753318.0,74345.0,4793194.0,14924111.0,7269390.0,21059606.0,3858.0,15132.0,17152.0,27994882.0,46264.0,147638.0,2226.0,19887771.0,10661159.0,1635649.0,342529.0,13513.0,1698210.0,160682.0,2116740.0,10536.0,1334422.0,11482496.0,166.0,2757196.0,2314837.0,116595.0,139.0,13704.0,196529.0,133076.0,8003.0,3200801.0,34736876.0,9577979.0,17945.0,219414.0,1.0,1327943.0,977649.0,143320.0,4966434.0,66987.0,1134684.0,103650.0,16492.0,327141.0,65370.0,544347.0,36532.0,842708.0,359449.0,1111708.0,611191.0,2554.0,119706.0,143574.0,22812.0,60707.0,1224023.0,27854.0,384018.0,1482788.0,21963.0,130692.0,16830.0,69750.0,42700.0,40091.0,157630.0,5463641.0,261509.0,55385.0,39079.0,23.0,238999.0,68238.0,89846.0,3471379.0,1183.0,59839.0,2155498.0,344189.0
2009,395862.0,9920922.0,17.0,13016.0,2754831.0,1872012.0,369924.0,55069.0,29413688.0,447998.0,9256.0,1156.0,1504263.0,1274.0,9510.0,2788990.0,362055.0,12572.0,45221354.0,27061.0,9966738.0,9323059.0,4544.0,56208.0,7095.0,2898517.0,4554822.0,67964.0,525781.0,5861.0,118745.0,8175860.0,6253302.0,2605614.0,1424620.0,1624756.0,129038.0,26438.0,240720.0,184896.0,79400.0,876210.0,1879298.0,79654.0,26125.0,996962.0,116446.0,264627.0,621.0,1472341.0,1981137.0,188932.0,4353.0,26832.0,924.0,161833.0,494267.0,1355056.0,158390.0,1273807.0,7572770.0,4702.0,12886903.0,1117245.0,135485.0,233561.0,1751790.0,380422.0,8220995.0,1591.0,1072799.0,244170.0,355685.0,845087.0,16011339.0,1115317.0,867.0,43566.0,28344745.0,855046.0,161375.0,6573993.0,9670694.0,4989514.0,20794649.0,1618.0,15219.0,31249.0,30732786.0,38724.0,819514.0,7452.0,21580332.0,10870681.0,1535273.0,348446.0,13449.0,1581693.0,126702.0,3003072.0,9559.0,1742292.0,11152642.0,4464.0,1096085.0,3375339.0,122689.0,98.0,14256.0,281423.0,123373.0,14105.0,5076233.0,36060176.0,12111705.0,19285.0,206160.0,1.0,1305605.0,938862.0,205190.0,5032224.0,126713.0,1153456.0,133962.0,26490.0,333216.0,56742.0,618124.0,34902.0,881311.0,217167.0,1537183.0,505805.0,4987.0,130420.0,131096.0,21833.0,78205.0,1334932.0,20868.0,546284.0,1679530.0,19288.0,173647.0,19978.0,99956.0,46856.0,26476.0,133416.0,8227133.0,249294.0,10078.0,24200.0,14.0,211931.0,148536.0,104093.0,3485661.0,1575.0,58494.0,2468406.0,400216.0
2010,382021.0,9215442.0,15.0,15399.0,2408287.0,1679876.0,299323.0,56525.0,32527000.0,488089.0,9243.0,1094.0,1542766.0,930.0,5998.0,3062107.0,357346.0,1086.0,49537087.0,17288.0,9650894.0,9827609.0,340.0,89177.0,5154.0,3541596.0,4956839.0,138179.0,504262.0,6313.0,101909.0,8617767.0,6275420.0,2512141.0,1666702.0,1339715.0,84108.0,20908.0,425948.0,141291.0,78945.0,1170934.0,2023145.0,140650.0,26091.0,1265238.0,116913.0,317506.0,560.0,2039307.0,1798609.0,5833.0,4601.0,27953.0,2616.0,125941.0,671448.0,2282634.0,244327.0,1418017.0,8928502.0,3761.0,13490322.0,936476.0,251227.0,213289.0,1823113.0,347426.0,7873414.0,1602.0,967643.0,297250.0,419430.0,680498.0,18486074.0,1153012.0,795.0,39640.0,32326660.0,889185.0,125817.0,7690548.0,14625136.0,5602202.0,22205782.0,1223.0,14418.0,60774.0,31495369.0,67338.0,14388.0,787.0,21979486.0,11103430.0,1680552.0,366103.0,11279.0,1742527.0,134870.0,3848718.0,16770.0,1974280.0,11260937.0,261.0,3900088.0,3306764.0,105493.0,118.0,17244.0,545575.0,105728.0,15085.0,3208366.0,36480005.0,12867626.0,27588.0,321953.0,1.0,1831285.0,965553.0,250803.0,5372903.0,138249.0,2200513.0,107346.0,26063.0,367994.0,68106.0,549993.0,64981.0,1008279.0,225631.0,1704023.0,649466.0,4333.0,186958.0,161429.0,18638.0,70726.0,1338965.0,19537.0,399190.0,1423352.0,13979.0,144442.0,16166.0,48436.0,24908.0,18891.0,129760.0,4321687.0,273093.0,10044.0,41487.0,62.0,238603.0,69277.0,61354.0,3636527.0,1300.0,73020.0,2756521.0,508284.0
2011,404795.0,8539093.0,9.0,13382.0,2852214.0,1605681.0,340700.0,33872.0,33376199.0,428751.0,9979.0,2559.0,1813555.0,624.0,13659.0,2860854.0,346790.0,1107.0,47044496.0,19180.0,9786905.0,7522414.0,938.0,118758.0,5104.0,3351260.0,4404320.0,76096.0,535429.0,11210.0,119655.0,9194532.0,7451139.0,2762646.0,1877945.0,1323814.0,94911.0,28303.0,431289.0,157875.0,340118.0,1486782.0,1879650.0,147370.0,9653.0,897307.0,425067.0,325014.0,376.0,2089440.0,2061180.0,17706.0,4533.0,26999.0,2664.0,134473.0,423031.0,1128999.0,137589.0,1337633.0,8048927.0,12599.0,14589752.0,1310449.0,231566.0,217256.0,1965616.0,368341.0,9313923.0,1950.0,270135.0,281191.0,389659.0,1565843.0,19021902.0,1719972.0,1780.0,76456.0,31250999.0,623226.0,143357.0,7102880.0,15292298.0,8971126.0,24128478.0,481.0,13802.0,69479.0,29885046.0,99150.0,-1.0,102.0,21442124.0,11882022.0,1709431.0,417661.0,13346.0,1781792.0,113554.0,3375603.0,16547.0,2114256.0,11971991.0,4232.0,2856270.0,3590846.0,124942.0,371.0,16337.0,209218.0,119814.0,19069.0,4365551.0,36970700.0,12179672.0,28603.0,282696.0,1.0,2794750.0,1117050.0,340986.0,5431386.0,205739.0,2246886.0,97212.0,23428.0,460759.0,44926.0,610910.0,50021.0,998977.0,246093.0,1674781.0,771270.0,4065.0,159138.0,145639.0,13783.0,35967.0,1255281.0,19604.0,322021.0,1530865.0,4551.0,182590.0,9696.0,109866.0,28755.0,32283.0,173298.0,5288821.0,245535.0,15746.0,51297.0,45.0,204982.0,69534.0,56605.0,3949717.0,650.0,44513.0,2922179.0,519694.0
2012,477754.0,11773091.0,8.0,10479.0,2366990.0,2430262.0,229145.0,10272.0,36759995.0,448534.0,9681.0,3355.0,1954087.0,793.0,11424.0,3150515.0,332460.0,210.0,43604006.0,24260.0,11020809.0,10335501.0,2092.0,125346.0,1926.0,3123117.0,4899081.0,119176.0,664878.0,10758.0,118985.0,8873861.0,7179880.0,3184573.0,1909008.0,1309041.0,109311.0,18184.0,364321.0,203571.0,324495.0,1130312.0,2109235.0,120236.0,3987.0,1677050.0,184567.0,352412.0,301.0,1993971.0,1857533.0,5208.0,3928.0,44346.0,2798.0,153986.0,293247.0,1088473.0,115840.0,1453050.0,7365018.0,28598.0,19280966.0,894745.0,250834.0,227192.0,2115595.0,300354.0,8317494.0,2392.0,228512.0,257179.0,510922.0,1158663.0,18500099.0,1302989.0,2024.0,101622.0,28682365.0,1245944.0,108055.0,7302350.0,15692944.0,14275719.0,25427899.0,4.0,20334.0,70617.0,31040320.0,76659.0,12512.0,710.0,22378124.0,12760679.0,1626465.0,374720.0,12802.0,1821773.0,275832.0,4756757.0,21581.0,1968177.0,11714751.0,4239.0,2450710.0,4265450.0,152005.0,4162.0,17820.0,121451.0,122577.0,17092.0,5490653.0,37293617.0,11666514.0,32361.0,557067.0,-1.0,2134166.0,1007030.0,229215.0,5677529.0,160554.0,2244383.0,126037.0,24359.0,422525.0,43787.0,611729.0,60431.0,1013036.0,-1.0,2125445.0,942073.0,4031.0,251391.0,135931.0,11768.0,42218.0,1573703.0,11218.0,542047.0,1455469.0,7660.0,187070.0,5290.0,74031.0,38257.0,25569.0,139306.0,8975003.0,263546.0,61487.0,60249.0,24.0,208204.0,106857.0,103333.0,3824701.0,267.0,130853.0,2654447.0,547301.0
2013,523535.0,14164891.0,38.0,4346.0,4024230.0,2764031.0,434968.0,4595.0,44396986.0,410571.0,9733.0,2141.0,2490047.0,40204.0,10782.0,3054347.0,344907.0,2330.0,42355036.0,19846.0,11853513.0,10570868.0,1582.0,164627.0,3831.0,5421022.0,4295125.0,112547.0,639065.0,16109.0,340816.0,8801605.0,7179544.0,2531437.0,2141420.0,1357955.0,88524.0,42171.0,264372.0,239943.0,455633.0,1036932.0,1957163.0,105979.0,3592.0,1217066.0,164174.0,383685.0,301.0,2452759.0,1940681.0,16456.0,7026.0,23449.0,3010.0,159987.0,594692.0,1441481.0,140393.0,1704149.0,6267159.0,40885.0,17040871.0,1244487.0,231212.0,246268.0,2160714.0,313786.0,8743821.0,2000.0,181738.0,291354.0,511824.0,1446857.0,18338916.0,1237877.0,2955.0,68094.0,31017780.0,1008409.0,112822.0,8437838.0,13680909.0,15936492.0,25693746.0,17.0,15686.0,70568.0,33931661.0,174804.0,-1.0,815.0,23547225.0,14604546.0,1834209.0,383954.0,12508.0,1959926.0,325032.0,4857413.0,30883.0,3147719.0,11734704.0,5613.0,2092096.0,2609208.0,151326.0,241.0,15197.0,163381.0,90286.0,25583.0,4734820.0,38464470.0,11147688.0,30407.0,455232.0,-1.0,2448130.0,1158682.0,338860.0,5363409.0,204048.0,2043974.0,136097.0,25971.0,486178.0,58620.0,692788.0,58522.0,1001140.0,-1.0,2554128.0,1033414.0,4923.0,249152.0,257807.0,11733.0,43855.0,1755811.0,25751.0,769966.0,1319307.0,7487.0,295789.0,6305.0,154087.0,34693.0,28504.0,164937.0,9090204.0,275525.0,17527.0,55353.0,20.0,255146.0,89602.0,24883.0,3915671.0,500.0,154802.0,2520661.0,566260.0
